Depth,AC,CAL,CNL,DEN,GR,HAC,ILD,ILM,LLD,LLS,MINV,MNOR,MSFL,SFLU,SP,result
1061.3991,102.726,8.1828,30.1316,2.2179,71.8561,101.2538,7.1639,7.9268,11.4874,10.6925,9.0537,6.4716,16.4573,11.0093,56.3593,非油层
1061.4491,102.7815,8.1467,30.0048,2.2267,73.4892,100.3462,7.1101,7.9415,11.6709,10.8596,8.7178,6.0902,16.4829,11.2346,56.7278,非油层
1061.4991,102.8356,8.107,29.8577,2.2334,75.2856,100.0033,7.0761,7.9337,11.8127,11.0131,8.5492,6.1812,16.1315,11.3186,57.1551,非油层
1061.5491,102.5958,8.0797,29.6685,2.2352,77.5719,100.3565,7.0968,7.8708,11.8306,11.079,8.5019,6.1768,15.5766,11.393,57.6351,非油层
1061.5991,101.5271,8.0654,29.4827,2.2356,79.9671,101.0114,7.0711,7.8596,11.7385,10.996,8.4259,6.1802,14.8972,11.4079,58.1588,非油层
1061.6491,100.439,8.0809,29.3182,2.2385,82.689,101.1558,7.0303,7.8423,11.4744,10.7044,8.2932,5.9238,14.218,11.3721,58.7159,非油层
1061.6991,98.6612,8.1128,29.2129,2.2436,85.0297,100.6504,7.0205,7.7981,11.0735,10.3471,8.2633,5.8766,13.5474,11.41,59.2951,非油层
1061.7491,97.6143,8.1511,29.1493,2.2555,87.7515,100.0471,6.9662,7.7839,10.613,9.9394,8.4804,6.0583,13.2022,11.3526,59.8848,非油层
1061.7991,96.3264,8.1838,29.0891,2.2791,90.4734,98.3737,6.9401,7.8179,10.2586,9.5919,8.7442,6.266,13.0341,11.2952,60.4742,非油层
1061.8491,95.5568,8.2089,29.024,2.3117,93.7396,96.5482,6.9512,7.7433,9.9896,9.3689,9.1268,6.571,13.0769,11.166,61.0539,非油层
1061.8991,94.4958,8.2218,28.9455,2.3437,97.0602,92.8559,6.9421,7.6918,9.9291,9.2981,9.324,6.709,13.8178,11.1253,61.6162,非油层
1061.9491,93.9311,8.223,28.8946,2.3672,100.9252,90.654,6.9583,7.6115,9.8576,9.1895,9.4244,6.7795,15.0058,11.0582,62.1555,非油层
1061.9991,93.3419,8.2198,28.884,2.3849,104.7902,89.1533,6.9199,7.5312,9.6436,8.9803,9.7298,6.9545,16.1824,11.0007,62.6678,非油层
1062.0491,93.0686,8.2155,28.9263,2.3965,108.9818,89.7361,6.9052,7.4298,9.2914,8.6286,10.0459,7.575,14.923,10.776,63.151,非油层
1062.0991,92.6754,8.2128,29.0237,2.4023,112.6834,92.0231,6.8581,7.3694,8.7129,8.1063,9.4589,7.7804,13.8078,10.3401,63.6043,非油层
1062.1491,92.4975,8.2174,29.1208,2.4043,115.9496,93.6037,6.7666,7.2483,8.0552,7.5096,7.8824,6.8283,12.2925,9.8091,64.028,非油层
1062.1991,92.5143,8.2358,29.2113,2.4049,117.9638,94.8568,6.7332,7.0972,7.5211,7.0139,6.4465,5.4697,10.8578,9.3798,64.4229,非油层
1069.8491,92.7322,9.2965,29.5538,2.3656,104.4814,97.8297,3.1798,3.1829,6.627,5.7569,5.362,4.7027,7.9349,3.6668,71.5032,非油层
1069.8991,89.3313,9.1126,29.4019,2.3495,102.4311,98.286,3.2313,3.299,7.0933,6.1672,5.4954,4.8181,7.5779,4.2612,71.282,非油层
1069.9491,88.1529,8.9659,29.2969,2.3345,100.7583,98.482,3.3008,3.4152,7.3557,6.4368,5.9304,5.3,7.3196,4.965,71.0581,非油层
1069.9991,88.0807,8.8769,29.2088,2.3253,99.7649,98.5413,3.3701,3.5471,7.4683,6.6076,6.3983,5.8418,7.5093,5.6013,70.8354,非油层
1070.0491,88.7421,8.8515,29.1432,2.3209,99.5262,98.3737,3.4855,3.6578,7.4699,6.6798,6.4729,6.0428,7.5693,6.2375,70.6177,非油层
1070.0991,89.9243,8.8711,29.1151,2.3175,99.6076,98.1984,3.5853,3.7457,7.4434,6.7251,6.1877,5.5921,7.6987,6.6855,70.4083,非油层
1070.1491,90.5031,8.8887,29.1026,2.3167,100.0581,98.2783,3.7073,3.8781,7.3973,6.7601,5.997,5.3926,7.7282,6.9331,70.2104,非油层
1070.1991,90.8654,8.8837,29.1159,2.3201,100.596,98.3634,3.8692,4.0258,7.3581,6.7926,5.9949,5.2571,8.0156,7.1821,70.0266,非油层
1070.2491,90.7584,8.8462,29.1466,2.3273,101.2857,98.0385,4.0144,4.1735,7.256,6.7826,6.1943,5.4741,7.7592,7.3288,69.8586,非油层
1070.2991,90.1383,8.7863,29.1794,2.3395,101.9438,96.8756,4.2117,4.3345,7.1158,6.7368,6.6343,5.9543,7.7106,7.3392,69.7077,非油层
1070.3491,89.5156,8.7259,29.2374,2.3552,102.8388,96.0041,4.3986,4.4805,6.9835,6.6699,6.987,6.2592,8.162,7.3579,69.5742,非油层
1070.3991,88.4739,8.6954,29.3126,2.3687,104.1505,95.3905,4.5945,4.6746,6.8701,6.6091,7.2775,6.6567,8.5774,7.2876,69.4578,非油层
1070.4491,87.8873,8.6939,29.3775,2.385,105.5579,95.5658,4.832,4.8287,6.8275,6.5882,7.195,6.7134,8.8594,7.2511,69.3576,非油层
1070.4991,87.7094,8.7027,29.469,2.3996,106.7782,96.2542,5.0288,4.9749,6.8851,6.5939,6.6667,6.2957,9.3864,7.2024,69.2724,非油层
1070.5491,88.385,8.7102,29.5941,2.4114,108.6011,96.5379,5.2015,5.1559,6.9071,6.5941,5.9321,5.5043,9.3861,7.2432,69.2004,非油层
1070.5991,90.6024,8.7083,29.7359,2.4193,109.9741,96.3729,5.3546,5.2963,6.8844,6.5761,5.5668,4.9829,8.633,7.284,69.14,非油层
1070.6491,92.4073,8.685,29.9122,2.4238,111.1346,95.9577,5.5029,5.3982,6.8494,6.5449,5.8089,5.2863,8.4446,7.2734,69.0894,非油层
1070.6991,94.323,8.6545,30.1196,2.4241,112.2762,95.0656,5.6384,5.5001,6.81,6.4839,6.1711,5.9684,8.1468,7.2354,69.0473,非油层
1070.7491,94.7472,8.6318,30.3436,2.423,112.9385,94.4391,5.724,5.5946,6.6798,6.4127,6.1951,5.7787,7.9654,7.1973,69.0127,非油层
1070.7991,94.5177,8.6192,30.5726,2.4193,112.7229,93.5108,5.7995,5.689,6.6116,6.3561,6.2507,5.8104,7.8015,7.1357,68.9852,非油层
1070.8491,94.296,8.6172,30.7722,2.4118,112.3012,93.271,5.8565,5.7254,6.6228,6.3409,6.0765,5.3707,8.3378,7.0494,68.965,非油层
1070.8991,94.2921,8.6248,30.9647,2.4021,111.8186,93.8795,5.8734,5.7962,6.6492,6.341,6.0188,5.2945,8.2854,6.9632,68.9529,非油层
1070.9491,94.5151,8.6189,31.1604,2.3918,111.0435,95.0244,5.8519,5.867,6.6791,6.3593,5.7935,4.9071,8.1919,6.9144,68.9506,非油层
1070.9991,94.8761,8.5946,31.3461,2.38,110.4183,96.8086,5.8802,5.8726,6.7626,6.3894,5.8579,4.7392,8.0764,6.8698,68.9599,非油层
1071.0491,95.1558,8.5655,31.542,2.369,110.0578,97.3398,5.9061,5.9016,6.8418,6.4225,5.6979,4.6559,8.0881,6.8208,68.9831,非油层
1071.0991,95.6999,8.5391,31.7567,2.3624,109.8738,96.8086,5.862,5.9305,6.8788,6.4354,5.5254,4.3277,7.9177,6.8246,69.0227,非油层
1071.1491,96.1305,8.5128,31.9345,2.3612,109.3794,96.0995,5.8312,5.9243,6.9216,6.4441,5.586,4.2676,7.6629,6.829,69.081,非油层
1071.1991,96.6565,8.5039,32.0895,2.3652,109.0248,95.8907,5.8203,5.9026,7.0413,6.4454,5.8849,4.5057,7.9612,6.8095,69.16,非油层
1071.2491,96.7957,8.5113,32.1841,2.3751,109.1705,96.5043,5.796,5.8892,7.092,6.4374,5.9984,4.5041,8.0619,6.8053,69.2609,非油层
1071.2991,96.7261,8.5203,32.2295,2.3885,108.7755,97.742,5.7507,5.8886,7.1055,6.4157,5.6505,4.3101,7.7772,6.7942,69.3846,非油层
1071.3491,96.6616,8.5158,32.2931,2.4001,108.8037,98.1236,5.6981,5.8617,7.1343,6.4009,5.4266,4.2904,7.7282,6.7632,69.5307,非油层
1071.3991,96.8653,8.5039,32.2531,2.4104,109.1942,97.4403,5.6959,5.8089,7.1202,6.3774,5.6892,4.8141,7.9207,6.7068,69.6981,非油层
1071.4491,97.2431,8.4861,32.1148,2.416,109.8636,96.4966,5.6648,5.7864,6.9732,6.3094,6.0254,5.527,7.818,6.6446,69.8844,非油层
1071.4991,97.965,8.4677,31.9379,2.4204,110.2425,95.0321,5.6153,5.7626,6.8366,6.2109,6.0728,5.5099,7.5407,6.5869,70.0862,非油层
1071.5491,98.3853,8.4534,31.7334,2.4227,111.0362,94.4442,5.6311,5.7161,6.7333,6.1057,5.7537,5.2039,7.8136,6.5445,70.2989,非油层
1071.5991,98.8198,8.4459,31.5111,2.4236,111.5326,94.0497,5.6149,5.7046,6.597,5.9881,5.4875,4.8164,7.5033,6.4769,70.5171,非油层
1071.6491,98.9538,8.4442,31.2797,2.4222,112.0607,94.0884,5.5769,5.6801,6.4483,5.8589,5.5306,4.9164,7.5938,6.4333,70.7344,非油层
1071.6991,98.7978,8.4374,31.0222,2.4199,112.0926,94.8774,5.5897,5.6472,6.3257,5.7478,5.7132,5.2611,7.55,6.3661,70.9436,非油层
1071.7491,98.4691,8.44,30.7682,2.4131,112.0846,96.1666,5.6007,5.6277,6.2244,5.6593,6.0443,5.4938,7.5773,6.3037,71.1374,非油层
1071.7991,97.7652,8.4481,30.5147,2.4033,111.7136,99.0363,5.5941,5.5784,6.1139,5.5784,5.7157,5.5257,7.6491,6.2613,71.3082,非油层
1071.8491,97.332,8.4718,30.2379,2.3971,111.0472,100.8361,5.5732,5.555,6.0299,5.5225,5.2317,4.7689,7.71,6.1775,71.4487,非油层
1071.8991,96.5972,8.5076,30.0186,2.3951,110.0631,101.9783,5.5876,5.5476,6.0565,5.5394,4.662,4.3135,7.1751,6.0649,71.5523,非油层
1071.9491,96.0518,8.5467,29.8525,2.3922,109.1226,101.5683,5.6077,5.5047,6.2518,5.6791,4.8733,3.9957,6.5724,5.9523,71.6129,非油层
1071.9991,95.0231,8.5749,29.7164,2.394,107.6915,99.9285,5.5909,5.4846,6.4895,5.8611,5.0963,4.4968,6.3538,5.7949,71.6253,非油层
1072.0491,94.256,8.6116,29.599,2.4018,106.4914,98.5825,5.6287,5.4793,6.7497,6.0574,5.3833,4.7074,6.0611,5.6626,71.5854,非油层
1072.0991,92.9578,8.6429,29.4716,2.4131,105.2579,96.2336,5.6544,5.5168,7.0323,6.2638,5.403,5.0517,6.0021,5.5679,71.4897,非油层
1072.1491,92.1765,8.6668,29.4184,2.4252,103.87,94.3694,5.6631,5.5543,7.2943,6.4419,5.394,4.9356,6.3464,5.5337,71.3354,非油层
1072.1991,91.6428,8.693,29.478,2.4348,102.3192,91.8555,5.6732,5.5687,7.4332,6.5406,5.5244,4.5394,6.7114,5.5058,71.1202,非油层
1072.2491,91.7717,8.7107,29.5768,2.4409,100.9713,90.7622,5.6863,5.6129,7.55,6.6168,5.8416,4.2137,6.659,5.5081,70.8422,非油层
1072.2991,92.1855,8.6968,29.6828,2.4446,99.5753,90.3188,5.7029,5.6873,7.6098,6.6755,7.1102,5.9174,6.569,5.652,70.4998,非油层
1072.3491,92.4124,8.6736,29.8274,2.4429,98.3897,90.507,5.719,5.7222,7.6101,6.687,8.6836,8.6287,7.0058,5.8306,70.092,非油层
1072.3991,92.8237,8.6531,30.0442,2.437,97.1116,90.9531,5.7452,5.7668,7.5487,6.6944,8.9458,9.1806,7.3659,6.0878,69.6186,非油层
1072.4491,93.3871,8.6341,30.2868,2.4307,95.8069,91.3811,5.7657,5.8366,7.5188,6.735,7.9995,7.71,7.7041,6.3465,69.0808,非油层
1072.4991,94.5383,8.6225,30.4897,2.4197,94.5022,92.5388,5.7877,5.8897,7.5714,6.8405,6.3442,5.353,8.1904,6.5317,68.4815,非油层
1072.5491,95.2667,8.6256,30.6504,2.402,93.5596,93.7996,5.8517,5.913,7.7164,7.0008,5.7866,4.7862,8.6241,6.6793,67.8258,非油层
1072.5991,96.0686,8.6282,30.8134,2.3806,92.9158,96.6023,5.9047,5.9458,7.8518,7.1611,5.6541,4.5594,8.4589,6.8038,67.1213,非油层
1072.6491,96.5946,8.6165,30.956,2.3476,92.5885,98.9048,5.9532,6.0287,7.9581,7.2936,5.6077,4.416,8.2158,6.9284,66.3783,非油层
1072.6991,97.8516,8.5956,31.061,2.3095,92.4969,102.4708,6.0222,6.1219,8.1166,7.4351,5.7163,4.3707,7.9468,7.0081,65.6092,非油层
1072.7491,99.0234,8.5759,31.1691,2.2733,92.3526,104.157,6.1104,6.185,8.3255,7.6221,5.89,4.4251,7.7607,6.9874,64.8285,非油层
1072.7991,100.8206,8.5576,31.289,2.2419,91.516,104.8816,6.1656,6.3237,8.6193,7.8664,6.5989,5.1123,7.7232,6.992,64.0515,非油层
1072.8491,101.6495,8.5399,31.4077,2.211,90.5824,104.2524,6.2469,6.4625,9.0751,8.2268,7.3299,5.8194,8.353,6.9985,63.2937,非油层
1072.8991,102.0685,8.5292,31.462,2.1867,89.7477,102.9529,6.3411,6.5971,9.7302,8.7347,8.0997,6.4924,9.2134,7.03,62.5696,非油层
1072.9491,101.9358,8.5272,31.4551,2.1669,88.7982,102.6384,6.4014,6.7335,10.4229,9.3179,8.5998,6.6728,10.3054,7.3776,61.8917,非油层
1072.9991,101.5787,8.5191,31.4971,2.1547,88.2657,103.2727,6.4612,6.9104,11.1296,9.8652,8.8232,6.7142,11.6827,7.866,61.2698,非油层
1073.0491,101.4497,8.5025,31.6002,2.1478,88.6323,104.1003,6.527,7.0869,11.6691,10.2915,9.021,6.8077,13.1363,8.538,60.7108,非油层
1073.0991,101.5168,8.482,31.7022,2.1467,89.087,104.8352,6.5966,7.2201,11.8999,10.5207,9.0907,6.8203,14.1334,9.2101,60.2182,非油层
1073.1491,101.745,8.4533,31.7298,2.1509,89.3888,104.7372,6.6777,7.3271,11.865,10.5464,9.0808,6.9179,14.8497,9.9154,59.7924,非油层
1073.1991,102.5185,8.4177,31.7074,2.1597,90.0151,103.5434,6.7359,7.439,11.6515,10.4077,9.0189,6.7613,15.3881,10.6208,59.4314,非油层
1073.2491,103.3075,8.3874,31.6876,2.1713,90.4564,102.329,6.7952,7.4627,11.2773,10.1587,8.7741,6.5325,15.6485,11.2413,59.1314,非油层
1073.2991,104.6237,8.365,31.666,2.1827,90.2629,100.4751,6.8083,7.4863,10.852,9.8643,8.3889,6.079,15.7871,11.7813,58.8877,非油层
1073.3491,105.2116,8.3482,31.6234,2.1934,89.6722,99.6887,6.8187,7.4801,10.5286,9.6118,7.6755,5.6675,15.5076,12.1804,58.6953,非油层
1073.3991,105.3934,8.3427,31.5695,2.2001,89.3279,99.5082,6.854,7.4739,10.244,9.3775,7.3004,5.0746,14.9604,12.185,58.5497,非油层
1073.4491,105.0982,8.3444,31.5678,2.2045,88.8803,100.0033,6.9055,7.4593,9.9239,9.1153,6.8244,4.7452,13.9169,11.9092,58.4477,非油层
1073.4991,104.4703,8.3473,31.5468,2.2057,88.8736,101.1558,6.9491,7.4357,9.5919,8.8353,6.5741,4.5122,12.6262,11.4357,58.3873,非油层
1073.5491,104.1029,8.351,31.4781,2.2035,89.9019,101.9706,6.9491,7.3695,9.2628,8.5726,6.4028,4.7295,11.3311,10.9012,58.3679,非油层
1073.5991,103.6491,8.3559,31.3895,2.2022,91.5456,103.0587,6.9764,7.3656,8.9837,8.3202,6.4979,4.7957,10.822,10.348,58.3903,非油层
1073.6491,103.2804,8.3625,31.3194,2.2035,93.3289,103.6336,7.0044,7.3502,8.7686,8.1062,6.7055,4.8362,10.4814,9.8064,58.4563,非油层
1073.6991,102.4695,8.3676,31.2698,2.2056,94.9486,104.0359,7.0018,7.3705,8.629,7.9674,6.6168,4.7114,10.5834,9.3244,58.5681,非油层
1073.7491,101.7772,8.3722,31.1922,2.2112,95.9597,103.7316,7.0014,7.346,8.6773,7.9503,6.4505,4.5485,10.8604,8.8698,58.7283,非油层
1073.7991,100.7278,8.3775,31.1063,2.2205,96.1782,102.757,7.0014,7.3304,8.8369,7.9936,6.4008,4.4254,11.1108,8.5561,58.9389,非油层
1073.8491,100.0458,8.3798,31.036,2.2287,95.9291,102.1124,7.0116,7.3504,9.0041,8.0712,6.2918,4.3916,11.0287,8.3967,59.2012,非油层
1073.8991,99.1072,8.378,30.9784,2.2359,95.0404,101.9912,6.9763,7.3381,9.1606,8.1408,6.2705,4.5396,11.0771,8.4185,59.5151,非油层
1073.9491,98.5426,8.3749,30.9251,2.2412,94.2667,102.2078,6.8852,7.2921,9.296,8.1819,6.1523,4.5426,11.0767,8.4138,59.8795,非油层
1073.9991,97.9392,8.3728,30.899,2.2441,93.8619,102.249,6.8667,7.2887,9.2164,8.1184,6.1564,4.5218,10.9514,8.4701,60.2918,非油层
1074.0491,97.6788,8.3681,30.9293,2.2487,93.8801,101.5451,6.7862,7.214,9.0808,8.0007,6.0877,4.3764,10.8837,8.4925,60.7477,非油层
1074.0991,97.3114,8.367,31.005,2.2563,94.3756,99.5855,6.705,7.1525,8.9207,7.86,6.151,4.4687,10.679,8.4989,61.2421,非油层
1074.1491,96.993,8.3668,31.0892,2.2698,95.2739,97.9637,6.623,7.0408,8.7178,7.707,5.878,4.2755,10.4555,8.5054,61.7684,非油层
1074.1991,96.4218,8.3666,31.1347,2.2935,96.595,95.9397,6.5633,6.974,8.5218,7.55,5.9332,4.246,10.3071,8.4323,62.3192,非油层
1074.2491,96.1356,8.3658,31.1556,2.3216,98.0085,95.0759,6.5285,6.9187,8.3801,7.4215,5.6415,4.1756,10.4157,8.3592,62.8866,非油层
1074.2991,96.0325,8.3665,31.1984,2.341,98.9524,94.6763,6.4287,6.8164,8.2434,7.3167,5.7031,4.2115,10.3279,8.2331,63.462,非油层
1074.3491,96.2246,8.3681,31.2182,2.3526,99.2992,94.9393,6.3285,6.7141,8.1083,7.2179,5.5328,4.1204,10.0732,8.0487,64.0362,非油层
1074.3991,96.7055,8.3704,31.2448,2.3638,99.5166,95.7669,6.304,6.6117,7.9972,7.1255,5.4328,3.8759,9.7049,7.8908,64.6002,非油层
1074.4491,97.0342,8.3745,31.2559,2.3725,99.6916,96.2852,6.252,6.5093,7.874,7.0248,5.344,3.764,9.3141,7.6874,65.1447,非油层
1074.4991,97.3604,8.3797,31.2535,2.3811,100.1514,96.2826,6.2265,6.4502,7.7204,6.9075,5.4295,3.7532,8.8604,7.5086,65.6604,非油层
1074.5491,97.4854,8.3921,31.2023,2.3896,100.7797,95.5478,6.1688,6.3642,7.5558,6.7821,5.8258,3.8793,8.7114,7.3341,66.1387,非油层
1074.5991,97.5293,8.411,31.1172,2.4009,101.7699,93.7068,6.1428,6.3284,7.3892,6.6552,5.8614,4.2793,8.8068,7.1581,66.5719,非油层
1074.6491,97.4867,8.4368,31.0521,2.4088,103.1523,92.446,6.141,6.2782,7.2498,6.5406,5.8926,4.3434,9.0098,7.0343,66.9536,非油层
1074.6991,97.3294,8.4694,31.0351,2.4068,104.7042,91.84,6.1083,6.2393,7.1522,6.4613,5.5852,4.2143,9.0685,6.9104,67.2794,非油层
1074.7491,97.2057,8.5048,31.0462,2.3938,105.9026,92.5388,6.1139,6.2119,7.1051,6.4256,5.5911,3.6992,8.8246,6.8269,67.5475,非油层
1074.7991,97.02,8.5339,31.0086,2.3851,107.0318,95.094,6.1222,6.152,7.1389,6.4395,5.4352,3.5259,8.3978,6.76,67.7589,非油层
1074.8491,96.9646,8.556,30.9497,2.3743,108.006,97.1335,6.1157,6.1591,7.2109,6.4928,5.4686,3.6938,7.8818,6.6711,67.918,非油层
1074.8991,96.9672,8.5708,30.9173,2.361,108.6376,99.7583,6.1064,6.1663,7.3042,6.5584,5.5084,3.867,7.3915,6.639,68.0321,非油层
1074.9491,97.0033,8.581,30.9085,2.3472,108.5972,100.6814,6.0615,6.1426,7.3677,6.6214,5.6503,4.0566,7.0158,6.6143,68.1111,非油层
1074.9991,96.7674,8.5879,30.9267,2.3369,108.2131,100.8515,6.0536,6.1394,7.4363,6.677,5.7933,4.0843,7.0022,6.5896,68.1668,非油层
1075.0491,96.3729,8.5958,30.957,2.3302,107.7782,100.3101,6.0404,6.1337,7.4585,6.7213,6.1685,4.33,7.1255,6.5723,68.2123,非油层
1075.0991,95.6831,8.6035,31.0171,2.3287,107.8413,99.0724,6.0181,6.1612,7.522,6.7689,6.297,4.6143,7.4523,6.555,68.2601,非油层
1075.1491,95.482,8.6104,31.0644,2.3322,107.893,98.0798,6.002,6.1396,7.6079,6.8337,6.1954,4.8388,7.8184,6.5898,68.3213,非油层
1075.1991,95.7876,8.6117,31.1081,2.3395,108.0171,96.525,5.9567,6.1179,7.7429,6.9153,5.9019,4.9393,8.2668,6.6708,68.4044,非油层
1075.2491,96.1846,8.6106,31.1874,2.3511,108.1389,95.4807,5.9138,6.1427,7.8709,6.9999,5.8649,4.7551,8.5858,6.7518,68.5146,非油层
1075.2991,96.6436,8.6017,31.2968,2.3566,108.0416,94.1529,5.8695,6.1342,7.9744,7.0598,5.7784,4.4455,8.7778,6.8775,68.6526,非油层
1075.3491,96.6938,8.5891,31.4207,2.3662,108.0019,93.5392,5.8241,6.1076,8.0308,7.0803,5.7032,4.0221,8.6656,6.9921,68.8152,非油层
1075.3991,96.6578,8.5748,31.5068,2.3748,107.6324,93.1344,5.8094,6.0675,8.018,7.0603,5.5246,3.732,8.4302,7.1086,68.9947,非油层
1075.4491,96.7068,8.5649,31.5416,2.3835,107.3481,93.1524,5.7714,6.0274,7.9558,6.9997,5.5976,3.6505,8.1151,7.1932,69.18,非油层
1075.4991,97.1554,8.5598,31.5531,2.3848,107.1715,93.5908,5.7657,6.0072,7.839,6.8931,5.6959,3.7636,7.743,7.2718,69.3571,非油层
1075.5491,97.733,8.5608,31.632,2.3868,107.2943,94.2019,5.7453,5.9682,7.6858,6.7523,5.5461,3.7156,7.6475,7.3374,69.5101,非油层
1075.5991,98.9281,8.5642,31.9318,2.3788,107.3487,95.3931,5.7104,5.9158,7.4916,6.5838,5.534,3.7451,7.7632,7.304,69.6224,非油层
1075.6491,99.806,8.5691,32.2161,2.3697,107.1046,96.0506,5.7047,5.8619,7.23,6.369,5.4759,3.6061,7.6088,7.2349,69.6777,非油层
1075.6991,100.9985,8.5704,32.4747,2.3533,107.0627,96.641,5.6984,5.7941,6.9049,6.1209,5.7222,3.6753,7.3834,7.1068,69.6616,非油层
1075.7491,101.6663,8.5693,32.7057,2.3345,107.0765,96.8782,5.692,5.7207,6.5646,5.8631,5.7787,3.7211,7.1525,6.9561,69.562,非油层
1075.7991,102.5043,8.5682,32.8833,2.3127,106.7933,97.9302,5.6874,5.6389,6.2323,5.6251,5.6403,3.7092,7.0685,6.7726,69.3707,非油层
1075.8491,102.9568,8.5694,32.8432,2.2993,106.6147,99.4927,5.6836,5.5829,6.1476,5.427,5.4055,3.6636,6.5648,6.5401,69.0838,非油层
1075.8991,103.1889,8.5721,32.8419,2.2826,106.1834,103.35,5.7193,5.5354,5.9382,5.3038,4.9877,3.404,6.3312,6.3394,68.7026,非油层
1075.9491,102.9491,8.5794,32.8748,2.2798,104.9557,106.1837,5.7274,5.4706,5.7476,5.2538,4.5937,3.2,6.1934,6.1047,68.234,非油层
1075.9991,101.8687,8.5895,32.8639,2.2797,103.7691,108.8472,5.7413,5.4167,5.6467,5.2614,4.2195,2.9388,6.0367,5.8568,67.6902,非油层
1076.0491,100.8103,8.6029,32.8174,2.282,102.9224,108.7311,5.7425,5.3959,5.6242,5.4498,3.9886,2.7822,5.784,5.6558,67.0886,非油层
1076.0991,99.0931,8.6197,32.5207,2.2794,101.6811,105.9568,5.7819,5.3767,5.8201,5.7002,4.0383,2.8302,5.5429,5.4502,66.4512,非油层
1076.1491,98.1107,8.643,32.2515,2.2914,100.3476,103.5511,5.8175,5.4028,6.0863,5.9431,4.2068,2.9895,5.3215,5.3036,65.8035,非油层
1076.1991,97.0639,8.6683,32.0577,2.3007,99.0429,100.6117,5.835,5.452,6.352,6.0071,4.833,3.6005,5.6365,5.2076,65.1731,非油层
1076.2491,96.4618,8.6934,31.88,2.318,97.6586,99.454,5.8554,5.5278,6.6815,6.222,5.3324,4.1517,6.1985,5.2718,64.5881,非油层
1076.2991,95.3866,8.7124,31.7478,2.3273,96.126,98.219,5.8603,5.6023,7.0858,6.5832,5.768,4.5426,6.977,5.3852,64.0754,非油层
1076.3491,94.4455,8.7183,31.6337,2.3351,94.946,97.6621,5.8571,5.6683,7.4139,6.8833,5.6059,4.3631,7.7385,5.5801,63.6593,非油层
1076.3991,92.9655,8.6988,31.5328,2.3453,94.1109,96.8292,5.8539,5.7649,7.8535,7.2253,5.6921,4.1747,8.5394,5.9219,63.3598,非油层
1076.4491,92.1855,8.6547,31.4608,2.3577,93.0339,96.3548,5.8067,5.8334,8.3763,7.6596,5.7751,4.2028,8.6877,6.2899,63.1914,非油层
1076.4991,91.6828,8.5946,31.4041,2.3722,91.9562,95.2564,5.7714,5.9084,8.8526,8.0822,6.2155,4.1431,9.1097,6.8078,63.1626,非油层
1076.5491,91.8246,8.5267,31.376,2.3778,91.2381,94.2869,5.6977,5.9779,9.1798,8.3882,6.0766,4.1897,9.4768,7.3848,63.2749,非油层
1076.5991,92.5285,8.4634,31.6209,2.3796,90.2473,92.7657,5.619,5.9984,9.3027,8.5011,5.837,3.9702,10.1302,7.9618,63.5235,非油层
1076.6491,93.1112,8.4172,31.8839,2.3636,89.341,92.0102,5.556,6.0014,9.1349,8.4178,5.2569,3.8279,10.4338,8.5076,63.8974,非油层
1076.6991,94.1271,8.3887,32.0778,2.3446,89.3472,91.2702,5.46,5.9506,8.7603,8.1606,5.2191,3.6347,10.507,8.9259,64.3804,非油层
1076.7491,94.9586,8.3706,32.2614,2.3187,89.361,90.7262,5.3784,5.886,8.2557,7.7572,5.2347,3.5321,10.2698,9.2077,64.9521,非油层
1076.7991,96.7867,8.3607,32.4694,2.2977,89.2522,89.7515,5.2849,5.8215,7.6985,7.2725,5.5844,3.7186,9.8229,9.3059,65.5896,非油层
1076.8491,98.1713,8.3553,32.9251,2.2736,89.6882,89.1791,5.173,5.6991,7.1255,6.7929,5.2946,3.8548,9.3547,9.2913,66.2688,非油层
1076.8991,99.9027,8.3495,33.3781,2.2634,90.4571,89.3854,5.0955,5.5939,6.5678,6.3059,5.0046,3.8383,8.8701,9.2011,66.9659,非油层
1076.9491,100.3964,8.3496,33.8012,2.2525,91.4663,90.4683,5.0281,5.4318,6.059,5.8291,4.2805,3.4243,8.3944,8.8071,67.6589,非油层
1076.9991,100.5357,8.3588,34.2323,2.2484,92.747,93.7712,4.9278,5.2591,5.6059,5.4106,3.9253,3.4243,7.5139,8.2093,68.3291,非油层
1077.0491,100.5383,8.3734,34.6192,2.2461,94.1833,96.5198,4.8309,5.09,5.2076,5.0414,3.6214,2.9012,6.6664,7.6115,68.9611,非油层
1077.0991,100.8335,8.3992,34.7117,2.2478,95.574,100.5679,4.6941,4.8867,4.876,4.7135,3.5505,2.6046,5.658,6.9351,69.5442,非油层
1077.1491,101.3298,8.4442,34.795,2.2508,96.9715,101.6302,4.5908,4.7017,4.5703,4.4045,3.5105,2.595,4.9574,6.2588,70.0719,非油层
1077.1991,102.3831,8.5049,34.9157,2.2564,98.6153,103.9766,4.489,4.5211,4.3006,4.1191,3.4657,2.6293,4.6303,5.6803,70.5418,非油层
1088.2491,92.1185,8.7437,31.2782,2.349,102.9572,98.4252,4.693,4.8126,7.1821,6.6687,5.3658,3.8398,7.5328,5.1857,69.8111,差油层
