Depth,AC,CAL,CNL,DEN,GR,MINV,MNOR,R045,R4,RILD,RILM,RLL8,RLLD,RLLS,RPRX,SP,result
1141.96875,105.3355,9.209,24.6771,2.0965,75.8157,4.0209,4.6331,4.2725,3.0447,3.8103,3.6851,5.71,4.6521,4.3296,12.9457,76.5495,水层
1142.0,105.3357,9.1688,24.5678,2.0983,75.6439,4.0325,4.6327,4.2727,2.9657,3.8098,3.6847,5.7632,4.5841,4.282,13.0413,76.2406,水层
1142.03125,105.3961,9.1237,24.5071,2.0993,75.4745,4.0318,4.5548,4.2728,2.9001,3.8304,3.6842,5.7847,4.5254,4.1807,13.1376,75.9196,水层
1142.0625,105.3963,9.0987,24.41,2.1009,75.0623,4.0179,4.4514,4.273,2.8592,3.8372,3.6838,5.8387,4.451,4.0668,13.3082,75.4323,水层
1142.09375,105.4166,9.0736,24.3249,2.1033,74.4893,3.9657,4.3995,4.2604,2.8446,3.8652,3.7384,5.8714,4.3617,3.9487,13.481,74.9456,水层
1142.125,105.4168,9.0637,24.1916,2.1053,73.8383,3.9391,4.3218,4.184,2.8421,3.8719,3.8149,5.9042,4.3059,3.82,13.6561,74.2417,水层
1142.15625,105.4371,9.0838,24.1309,2.1087,72.3794,3.925,4.2184,4.1841,2.8781,3.9002,3.8785,5.9704,4.2351,3.6886,13.7573,73.4612,水层
1142.1875,105.4374,9.1342,24.0457,2.1117,71.164,3.8982,4.1408,4.1715,2.9524,3.9505,3.936,6.026,4.1578,3.5486,13.9618,72.7062,水层
1159.625,97.7894,9.2998,26.9668,2.3591,67.8778,3.4844,4.1605,5.3808,3.4315,4.5063,4.5568,5.0141,5.2697,4.4953,11.0435,76.1726,水层
1159.65625,97.7095,9.3351,26.9549,2.3577,67.8676,3.5726,4.2361,5.4703,3.3782,4.5226,4.6158,5.1557,5.3384,4.5624,11.459,76.1702,水层
1159.6875,97.6896,9.3603,26.9191,2.3533,67.8574,3.6733,4.3242,5.5471,3.3377,4.5473,4.6927,5.2621,5.4081,4.6649,11.7809,76.1424,水层
1159.71875,97.6698,9.3604,26.8832,2.3449,68.0095,3.7104,4.4122,5.6366,3.3098,4.5889,4.7359,5.3907,5.4585,4.7521,12.1341,76.089,水层
1159.75,97.67,9.3655,26.8353,2.3374,68.1609,3.786,4.4876,5.675,3.3079,4.6055,4.806,5.4918,5.489,4.7963,12.6374,76.0485,水层
1159.78125,97.6701,9.3706,26.7754,2.3302,68.5526,3.8232,4.5628,5.7263,3.3056,4.6477,4.8413,5.6469,5.5096,4.7965,12.6366,75.9825,水层
1159.8125,97.6703,9.3607,26.7395,2.3198,68.6252,3.8346,4.5873,5.7902,3.3032,4.6817,4.9039,5.7421,5.5097,4.7966,12.3356,75.9294,水层
1159.84375,97.7507,9.3406,26.7036,2.3036,68.8562,3.8334,4.6245,5.8414,3.339,4.7073,4.958,5.8716,5.4998,4.7439,12.0865,75.8629,水层
1159.875,97.8511,9.3206,26.6678,2.285,69.0075,3.794,4.6361,5.8799,3.4129,4.7329,5.0035,5.9817,5.4897,4.6744,11.8204,75.797,水层
1159.90625,97.9313,9.2906,26.668,2.2726,69.4797,3.7162,4.6091,5.9311,3.4364,4.7587,5.0216,6.0938,5.4595,4.606,11.5603,75.731,水层
1159.9375,98.0918,9.2655,26.6682,2.263,69.7122,3.6383,4.5956,5.944,3.5108,4.7934,5.0302,6.2196,5.3995,4.5554,11.3264,75.6521,水层
1159.96875,98.2523,9.2455,26.7165,2.2536,70.3451,3.6119,4.5685,5.957,3.5849,4.8018,5.0295,6.348,5.35,4.5053,11.2633,75.5859,水层
1160.0,98.4328,9.2205,26.7888,2.2436,70.8188,3.5854,4.5421,6.021,3.6213,4.819,5.0384,6.4312,5.2814,4.464,11.2003,75.5328,水层
1160.03125,98.6934,9.1955,26.8852,2.2358,71.2918,3.5588,4.528,6.0466,3.6825,4.8451,5.0378,6.4076,5.2041,4.4476,11.1375,75.4798,水层
1160.0625,98.8739,9.2106,26.9696,2.2234,71.7639,3.5316,4.5015,6.0979,3.7314,4.8446,5.0277,6.2435,5.1374,4.4314,11.096,75.4263,水层
1160.09375,99.0945,9.2107,27.054,2.2147,72.2376,3.5047,4.4747,6.1874,3.78,4.862,4.9992,6.0725,5.0809,4.4315,11.0954,75.3986,水层
1160.125,99.3551,9.2107,27.1143,2.2077,72.9509,3.5041,4.4349,6.2641,3.8033,4.8614,4.9707,5.961,5.053,4.4563,11.0948,75.396,水层
1160.15625,99.5957,9.2058,27.1746,2.1993,73.5042,3.503,4.4083,6.3153,3.8391,4.8609,4.9426,5.8517,5.0438,4.4895,11.0942,75.4067,水层
1160.1875,99.7561,9.2059,27.2469,2.1925,74.2963,3.4887,4.4077,6.3793,3.85,4.8512,4.9146,5.7764,5.0627,4.5314,11.0933,75.4806,水层
1160.21875,99.9767,9.2211,27.2832,2.1881,74.8512,3.488,4.3938,6.4816,3.8477,4.8057,4.8505,5.6915,5.1004,4.5735,11.0517,75.5675,水层
1160.25,100.2374,9.2412,27.3194,2.1845,75.7268,3.4737,4.3797,6.5839,3.8453,4.7607,4.7962,5.6183,5.1194,4.6247,11.0512,75.6422,水层
1160.28125,100.4579,9.2765,27.3197,2.1843,76.5213,3.4724,4.3786,6.6989,3.7791,4.7075,4.7339,5.5563,5.1575,4.685,11.0506,75.7675,水层
1160.3125,100.5983,9.3067,27.2958,2.1847,77.3962,3.4714,4.3775,6.7884,3.7387,4.6461,4.6635,5.5154,5.196,4.7199,11.0294,75.8931,水层
1160.34375,100.8189,9.347,27.26,2.1847,78.2702,3.4707,4.3763,6.7758,3.634,4.5857,4.5943,5.5156,5.2251,4.7815,11.0289,76.031,水层
1160.375,100.9793,9.3722,27.2241,2.1847,79.1459,3.4688,4.3622,6.6994,3.5292,4.5092,4.501,5.5465,5.2349,4.8261,11.1514,76.1689,水层
1160.40625,100.9795,9.3773,27.1762,2.1847,79.8591,3.4678,4.3611,6.5336,3.451,4.4423,4.3932,5.5776,5.2836,4.9072,11.317,76.2563,水层
1160.4375,100.9998,9.3774,27.1283,2.1837,80.492,3.4667,4.3602,6.3551,3.3847,4.3682,4.32,5.6193,5.3034,4.9346,11.5918,76.394,水层
1160.46875,101.0,9.3775,27.1045,2.1821,81.1265,3.4659,4.3588,6.1511,3.2934,4.3034,4.2559,5.6614,5.333,4.9806,11.8732,76.5068,水层
1160.5,100.9601,9.3776,27.0926,2.1797,81.4378,3.4648,4.3962,5.9087,3.2016,4.2632,4.2003,5.7356,5.3728,5.027,12.1167,76.6321,水层
1160.53125,100.9202,9.4028,27.0929,2.1775,81.5892,3.4637,4.4201,5.7047,3.1484,4.1919,4.1456,5.7677,5.3929,5.0457,12.2967,76.7574,水层
1160.5625,100.9004,9.4381,27.0931,2.1765,81.7405,3.4623,4.4321,5.5134,3.108,4.1761,4.1068,5.8217,5.413,5.0833,12.4331,76.8575,水层
1160.59375,100.8806,9.4582,27.1053,2.1763,81.8919,3.4612,4.4436,5.3349,3.0797,4.1446,4.0682,5.8543,5.4332,5.1023,12.4786,76.9314,水层
1160.625,100.8407,9.4935,27.1295,2.1773,81.8824,3.4601,4.4681,5.1436,3.0774,4.1058,4.0378,5.8762,5.4535,5.1308,12.4777,76.9545,水层
1160.65625,100.8409,9.5137,27.1778,2.1781,81.713,3.4719,4.4666,4.914,3.0754,4.0824,4.0075,5.9312,5.484,5.1596,12.4772,76.9269,水层
1160.6875,100.8411,9.5389,27.202,2.1793,81.3009,3.4961,4.4914,4.71,3.124,4.0594,3.9848,5.9645,5.5147,5.1597,12.4764,76.8609,水层
1160.71875,100.8213,9.539,27.2504,2.1795,80.8091,3.5204,4.5154,4.5825,3.16,4.0364,3.9621,5.9868,5.5353,5.1886,12.4988,76.731,水层
1160.75,100.8215,9.5139,27.2626,2.1804,80.1566,3.5448,4.5397,4.4806,3.2091,4.006,3.9324,6.0317,5.556,5.1983,12.498,76.6648,水层
1160.78125,100.8417,9.4638,27.2147,2.1812,79.5041,3.6326,4.5771,4.468,3.2575,3.9907,3.9101,6.0542,5.587,5.2081,12.4971,76.5603,水层
1160.8125,100.8819,9.4136,27.1187,2.1812,78.6096,3.6701,4.6268,4.4681,3.3189,3.9828,3.8807,6.0657,5.5872,5.2179,12.566,76.4819,水层
1160.84375,100.9422,9.3634,26.9987,2.1808,77.8767,3.72,4.7022,4.4938,3.3425,3.9676,3.8443,6.0997,5.6184,5.2277,12.6354,76.4155,水层
1160.875,100.9825,9.3535,26.8786,2.1802,77.2242,3.8081,4.7393,4.494,3.3913,3.9376,3.8225,6.1112,5.629,5.2473,12.705,76.3621,水层
1160.90625,101.0227,9.3485,26.6985,2.18,76.4101,3.8835,4.8021,4.5197,3.4018,3.9226,3.7938,6.1342,5.65,5.2474,12.7513,76.309,水层
1160.9375,101.063,9.3587,26.5545,2.18,75.7569,3.9844,4.8771,4.5199,3.3995,3.9077,3.7723,6.1571,5.6606,5.2573,12.7979,76.2944,水层
1160.96875,101.1433,9.3839,26.4585,2.18,75.1855,4.0467,4.9019,4.52,3.4098,3.9071,3.7719,6.1573,5.6713,5.2769,12.6558,76.2791,水层
1161.0,101.1836,9.4091,26.4105,2.18,74.6126,4.0458,4.9263,4.533,3.4076,3.9065,3.7503,6.1689,5.6715,5.2771,12.4232,76.277,水层
1161.03125,101.2039,9.4343,26.3747,2.18,74.4424,4.0448,4.9505,4.5459,3.4051,3.906,3.7499,6.1691,5.6403,5.2871,12.0823,76.2746,水层
1161.0625,101.2241,9.4545,26.3509,2.18,74.1115,4.0309,4.9493,4.546,3.3644,3.9056,3.7425,6.1808,5.599,5.2387,11.8822,76.2724,水层
1161.09375,101.2243,9.4696,26.327,2.18,73.7805,3.9915,4.9484,4.5462,3.3239,3.9051,3.7421,6.181,5.5476,5.1714,11.5777,76.2574,水层
1161.125,101.1844,9.4747,26.3032,2.1802,73.6095,3.9394,4.9469,4.5464,3.2701,3.9191,3.7346,6.1812,5.4664,5.021,11.5128,76.2297,水层
1161.15625,101.0844,9.4748,26.3033,2.181,73.5205,3.8998,4.9459,4.5338,3.2299,3.9186,3.7342,6.1813,5.3566,4.9291,11.5121,76.1892,水层
1161.1875,100.9845,9.4749,26.2795,2.1828,73.4299,3.9238,4.9448,4.5084,3.202,3.9327,3.7337,6.1815,5.2879,4.7857,11.5544,76.174,水层
1161.21875,100.9045,9.47,26.2797,2.185,73.2597,3.9737,4.9436,4.4575,3.1616,3.9466,3.7332,6.1818,5.1816,4.6293,11.6396,76.1209,水层
1161.25,100.8045,9.45,26.2679,2.1882,73.0092,4.0365,4.9425,4.3938,3.1335,3.9683,3.7606,6.182,5.0869,4.5615,11.8561,76.0035,水层
1161.28125,100.6845,9.435,26.2561,2.192,72.6782,4.0738,4.941,4.343,3.1063,3.9826,3.7741,6.1821,4.9389,4.4616,11.9657,75.8482,水层
1161.3125,100.5245,9.4099,26.2563,2.1962,72.2661,4.149,4.9783,4.2793,3.0785,4.019,3.8229,6.2053,4.8486,4.3639,12.1659,75.6293,水层
1161.34375,100.3644,9.3849,26.2566,2.1998,71.5332,4.2244,5.0029,4.2539,3.0374,4.041,3.8865,6.2517,4.7512,4.2841,12.4152,75.3463,水层
1161.375,100.2444,9.3649,26.2567,2.206,70.8011,4.287,5.0398,4.1775,3.0354,4.0857,3.9296,6.3102,4.6557,4.1903,12.2095,74.9867,水层
1180.0,116.0449,9.6719,25.3308,2.3301,81.4966,3.2413,3.9432,4.7393,3.1799,4.3904,3.9502,4.3484,5.1954,4.6588,10.46,76.3657,水层
1180.03125,114.6831,9.6167,25.1266,2.3275,81.9691,3.3678,4.1337,4.6631,3.2164,4.3332,3.9204,4.4465,5.2925,4.8076,10.8943,76.3123,水层
1180.0625,113.9421,9.5766,24.9825,2.3255,82.7645,3.4689,4.3492,4.587,3.2396,4.2767,3.9055,4.5721,5.4616,4.9429,11.4516,76.2205,水层
1180.09375,112.5002,9.5416,24.7784,2.3229,83.6386,3.6464,4.5014,4.5238,3.2632,4.2131,3.8834,4.6925,5.6049,5.0726,12.06,76.1413,水层
1180.125,110.7778,9.5369,24.6463,2.3211,84.3521,3.7728,4.7044,4.4991,3.2867,4.1894,3.8612,4.843,5.6885,5.2154,12.4677,76.0879,水层
1180.15625,107.2728,9.6079,24.4902,2.3181,84.9049,3.9756,4.8946,4.4487,3.285,4.1426,3.8392,5.0168,5.7628,5.3029,13.3999,75.9957,水层
1180.1875,101.5244,9.699,24.4302,2.3159,85.6979,4.1274,5.0338,4.4494,3.2828,4.0885,3.8317,5.2065,5.8596,5.422,14.2956,75.9427,水层
1180.21875,98.2196,9.775,24.3943,2.3133,86.25,4.2797,5.1728,4.4502,3.255,4.0504,3.81,5.4035,5.9032,5.5233,14.1109,75.8762,水层
1180.25,96.4973,9.856,24.3705,2.3123,86.5626,4.4188,5.2993,4.4255,3.2145,4.005,3.8026,5.5767,5.9692,5.6057,13.5723,75.8354,水层
1180.28125,95.0954,9.9118,24.3707,2.3101,86.5532,4.4433,5.2728,4.3879,3.1612,3.9824,3.7809,5.7769,5.9916,5.6895,13.127,75.7952,水层
1180.3125,94.1341,9.9323,24.3709,2.3078,86.3823,4.442,5.1429,4.3759,3.1077,3.9524,3.7805,5.9511,5.9918,5.6373,12.6258,75.7803,水层
1180.34375,93.273,9.9225,24.3832,2.3052,86.2933,4.4283,5.1429,4.3384,3.0416,3.9081,3.759,6.1992,5.9588,5.5343,12.2114,75.7648,水层
1180.375,92.2517,9.9027,24.3833,2.303,86.2839,4.3756,5.0519,4.3133,2.924,3.8788,3.7308,6.4218,5.9151,5.4231,11.987,75.7631,水层
1180.40625,91.6711,9.903,24.3595,2.3002,86.5934,4.3495,5.0257,4.2631,2.8453,3.8497,3.7166,6.6031,5.8609,5.324,11.8321,75.7736,水层
1180.4375,91.2707,9.9133,24.2876,2.2984,86.9855,4.2966,4.9607,4.2637,2.7277,3.8136,3.6954,6.8656,5.7644,5.2557,11.7876,75.8102,水层
1180.46875,91.0305,9.949,24.2156,2.2962,87.2186,4.296,4.8956,4.2135,2.6357,3.778,3.6744,6.8404,5.6905,5.1692,11.8966,75.8077,水层
1180.5,90.8705,9.9947,24.1677,2.2938,87.9313,4.2564,4.869,4.1758,2.5698,3.7494,3.6401,6.7523,5.5865,5.0653,11.9618,75.8053,水层
1180.53125,90.7705,10.0606,24.0717,2.2912,87.9219,4.2299,4.817,4.1509,2.5165,3.7283,3.6061,6.6655,5.5149,5.0004,11.9613,75.8162,水层
1180.5625,90.7106,10.1164,23.9998,2.2896,87.8321,4.2031,4.7776,4.1132,2.4372,3.7072,3.5857,6.5554,5.4643,4.9272,11.9607,75.8271,水层
1180.59375,90.6908,10.1773,23.9399,2.2872,87.3415,4.2018,4.7378,4.0629,2.3837,3.6931,3.552,6.4351,5.3744,4.8371,11.96,75.8376,水层
1180.625,90.691,10.1069,23.904,2.2854,86.5273,4.201,4.7113,4.0252,2.3564,3.6858,3.5319,6.282,5.3055,4.7839,11.8929,75.8612,水层
1180.65625,90.6912,9.9509,23.8681,2.283,85.8761,4.1999,4.6974,4.0004,2.3537,3.6784,3.5053,6.144,5.2086,4.7401,11.8265,75.872,水层
1180.6875,90.7314,9.8704,23.8322,2.2816,85.2225,4.2109,4.6963,3.9501,2.352,3.678,3.4919,6.0312,5.1703,4.6794,11.7169,75.8954,水层
1180.71875,90.7316,9.8304,23.8324,2.2798,84.5705,4.2229,4.682,3.9507,2.35,3.6912,3.4851,5.8877,5.0947,4.6708,11.6298,75.9188,水层
1180.75,90.7318,9.8206,23.8567,2.278,83.9996,4.2599,4.6811,3.8876,2.3736,3.7044,3.5106,5.7904,5.0479,4.8112,11.6724,75.9425,水层
1180.78125,90.692,9.8361,23.941,2.2766,83.2641,4.2964,4.7312,3.8755,2.3714,3.7246,3.5691,5.7159,5.0388,4.9192,12.1567,75.9917,水层
1180.8125,90.6321,9.8818,24.0375,2.2772,82.9365,4.321,4.8064,3.8378,2.3951,3.7519,3.6153,5.6424,5.1046,5.0296,12.6844,76.015,水层
1180.84375,90.5922,9.9527,24.1219,2.2795,82.3633,4.3328,4.869,3.8131,2.4187,3.7793,3.6756,5.5698,5.2096,5.1712,13.1133,76.064,水层
1180.875,90.5324,10.0237,24.1942,2.2819,82.0325,4.3698,4.9443,3.8009,2.4425,3.8352,3.7232,5.5596,5.3069,5.2483,13.6069,76.0749,水层
1180.90625,90.5326,10.0795,24.2304,2.2839,81.5412,4.3943,5.0071,3.8018,2.4915,3.8704,3.7713,5.6116,5.3861,5.3761,14.3558,76.0855,水层
1180.9375,90.5127,10.1302,24.3028,2.2873,81.1309,4.406,5.0572,3.8668,2.5278,3.9131,3.8342,5.6851,5.4867,5.5172,14.7318,76.0964,水层
1180.96875,90.5129,10.1659,24.3751,2.2891,80.6388,4.4802,5.1199,3.9188,2.5772,3.9491,3.8909,5.781,5.6099,5.6411,14.9785,76.0939,水层
1181.0,90.5532,10.1006,24.3994,2.2921,80.227,4.4802,5.1823,4.0222,2.6007,3.9927,3.9413,5.8459,5.7253,5.7999,15.3989,76.0918,水层
1181.03125,90.6335,10.0151,24.3996,2.2933,79.8963,4.4795,5.2452,4.1126,2.6757,4.0295,3.9922,5.9445,5.8322,5.8539,15.4842,76.0899,水层
1181.0625,90.7939,9.9397,24.4118,2.2949,79.4837,4.5408,5.3328,4.2416,2.8014,4.0891,4.0814,5.9889,5.9964,5.9412,15.6852,76.0878,水层
1181.09375,91.0345,9.8846,24.4,2.2971,79.3159,4.5408,5.3956,4.3962,2.9023,4.165,4.1267,6.0674,6.0634,6.0747,15.918,76.0342,水层
1181.125,91.3151,9.8849,24.3641,2.2981,78.9844,4.5774,5.4706,4.5637,2.9768,4.2268,4.2033,6.1355,6.1767,6.1199,16.1246,75.9681,水层
1181.15625,91.8362,9.8751,24.3162,2.3001,78.7333,4.6145,5.5082,4.7054,3.0391,4.2974,4.2656,6.2043,6.2458,6.2227,16.2136,75.8249,水层
1181.1875,91.8563,9.83,24.2563,2.3015,78.4829,4.6265,5.5583,4.8728,3.1013,4.3934,4.3689,6.2623,6.339,6.3039,16.3331,75.656,水层
1181.21875,92.217,9.7547,24.2204,2.3031,77.9915,4.6511,5.6082,5.0017,3.1246,4.4833,4.4174,6.3326,6.398,6.398,16.5144,75.4744,水层
1181.25,92.3975,9.6944,24.1726,2.3045,77.9813,4.6755,5.6704,5.1436,3.1612,4.5751,4.4994,6.3681,6.4936,6.4576,16.6055,75.19,水层
1181.28125,92.5579,9.6392,24.1367,2.3061,77.9719,4.7252,5.6948,5.2726,3.1974,4.6861,4.6084,6.4276,6.5783,6.5419,16.8522,74.9445,水层
1181.3125,92.6783,9.6244,24.1248,2.3073,77.642,4.7747,5.7323,5.363,3.2597,4.7998,4.6681,6.4878,6.6273,6.5785,17.2615,74.4805,水层
1181.34375,92.8388,9.6398,24.125,2.3083,76.5884,4.7991,5.7946,5.4792,3.2959,4.9344,4.7461,6.5363,6.689,6.6276,17.746,74.0424,水层
1181.375,92.919,9.6906,24.1974,2.3093,74.8915,4.8111,5.8321,5.5955,3.3191,5.0917,4.87,6.573,6.7388,6.6769,18.0099,73.5276,水层
1181.40625,93.0595,9.696,24.2697,2.3105,73.356,4.8355,5.9072,5.6731,3.3683,5.2345,4.988,6.6345,6.8017,6.7018,18.4474,72.9999,水层
1181.4375,93.1799,9.6912,24.3662,2.3117,71.7386,4.8852,5.9447,5.7763,3.4049,5.4112,5.0622,6.6841,6.8396,6.7393,18.9302,72.4977,水层
1181.46875,93.2802,9.6259,24.4144,2.3115,70.526,4.9223,6.0197,5.8541,3.4417,5.5425,5.1946,6.6966,6.8652,6.7896,19.4619,72.0595,水层
1181.5,93.3404,9.5203,24.4989,2.3093,69.2307,4.9341,6.0572,5.9446,3.5162,5.6666,5.3304,6.7468,6.8908,6.8275,19.8978,71.4676,水层
1181.53125,93.4809,9.4096,24.5833,2.3063,67.8558,4.9585,6.1197,6.0735,3.5656,5.7933,5.4295,6.772,6.9165,6.8784,20.419,70.8627,水层
1181.5625,93.5211,9.3192,24.6435,2.3033,66.6401,4.9701,6.1443,6.2538,3.6149,5.9119,5.5611,6.8354,6.9552,6.9168,21.0311,70.2451,水层
1181.59375,93.6415,9.2639,24.7159,2.2999,65.4259,5.0075,6.1557,6.447,3.6638,6.033,5.6959,6.8736,7.0201,6.9812,21.3043,69.6021,水层
1181.625,93.7419,9.1987,24.7762,2.2943,64.4534,5.0059,6.1546,6.6144,3.726,6.1791,5.8018,6.9123,7.0462,7.0594,21.2242,69.0103,水层
1181.65625,93.8422,9.1384,24.8245,2.2921,63.3172,5.0048,6.1534,6.7946,3.8003,6.2708,5.8988,6.9511,7.1119,7.1251,20.7568,68.4696,水层
1181.6875,93.9826,9.0631,24.8607,2.2867,62.4251,5.0166,6.1519,6.9619,3.8502,6.3873,6.0755,6.9901,7.1782,7.1781,20.3753,67.9415,水层
1181.71875,94.123,9.0079,24.8971,2.2843,61.4518,5.0153,6.1512,7.1807,3.9251,6.5419,6.2691,7.0424,7.2049,7.2316,19.9265,67.4522,水层
1181.75,94.2434,8.9578,24.9092,2.2809,60.64,4.9761,6.1371,7.3223,4.0121,6.6267,6.433,7.0556,7.2855,7.3533,19.669,66.9118,水层
1181.78125,94.3638,8.9177,24.9094,2.2773,59.6653,4.9494,6.0979,7.5154,4.0492,6.7747,6.6012,7.082,7.3398,7.3806,19.4507,66.3968,水层
1181.8125,94.4641,8.8726,24.8375,2.2719,58.933,4.9098,6.084,7.7085,4.0985,6.8499,6.6992,7.1086,7.4631,7.4908,19.8127,65.9204,水层
1181.84375,94.6446,8.8376,24.7776,2.2683,58.2818,4.8959,6.0571,7.8501,4.1604,6.9901,6.8617,7.1352,7.5465,7.5745,20.3318,65.3669,水层
1181.875,94.7449,8.8026,24.7057,2.2663,57.5488,4.8691,6.056,8.0819,4.2091,7.133,7.041,7.1487,7.6592,7.6593,21.097,64.8774,水层
1181.90625,94.9254,8.7726,24.6458,2.2629,57.0567,4.8807,6.0295,8.2235,4.2587,7.2522,7.2653,7.1622,7.788,7.7449,21.9318,64.4907,水层
1181.9375,95.0858,8.7376,24.5978,2.2597,56.4055,4.9306,6.1687,8.3909,4.2949,7.4143,7.4006,7.1625,7.9041,7.8315,22.8841,64.1169,水层
1181.96875,95.3064,8.7027,24.586,2.2571,55.9142,4.9679,6.3845,8.5711,4.3184,7.5659,7.6789,7.1627,7.9777,7.8898,24.144,63.794,水层
1182.0,95.4267,8.6778,24.6103,2.2531,55.2623,4.9921,6.6256,8.7387,4.355,7.7066,7.8218,7.1895,8.0968,8.0076,25.1923,63.5357,水层
1182.03125,95.7074,8.6629,24.6706,2.2507,54.8505,5.0675,6.8031,8.9059,4.3916,7.8497,8.146,7.2972,8.1722,8.0971,25.852,63.2771,水层
1182.0625,95.8477,8.6329,24.6708,2.2493,54.3584,5.1176,6.9552,9.0476,4.428,8.0254,8.4524,7.4204,8.2483,8.1574,25.4236,63.0571,水层
1182.09375,95.9881,8.6131,24.5868,2.2459,53.9474,5.1801,7.0179,9.215,4.4643,8.235,8.6736,7.5175,8.3098,8.1878,25.0488,62.8241,水层
1182.125,96.2287,8.5932,24.4788,2.2439,53.9388,5.2172,7.0165,9.4594,4.5392,8.4349,8.9999,7.6585,8.31,8.2032,24.4974,62.6041,水层
1182.15625,96.3891,8.5834,24.3708,2.2415,53.8491,5.2801,6.9514,9.6652,4.6397,8.7196,9.2016,7.8021,8.3257,8.2035,23.7812,62.3455,水层
1182.1875,96.6898,8.5737,24.2868,2.2387,54.0807,5.2789,6.9251,9.9094,4.7785,8.9477,9.5654,7.9189,8.2954,8.219,23.0861,62.0997,水层
1182.21875,96.8302,8.574,24.2269,2.2367,54.2303,5.2776,6.873,10.1923,4.9176,9.1649,9.8887,8.1124,8.2193,8.1437,22.1637,61.8413,水层
1182.25,97.0307,8.5743,24.1669,2.2337,53.8193,5.1872,6.7949,10.475,5.1973,9.4398,10.2417,8.3416,8.159,8.0244,21.6359,61.5186,水层
1182.28125,97.2111,8.5796,24.1431,2.2319,52.8469,5.0965,6.73,10.9628,5.4135,9.7588,10.6467,8.6572,8.0544,7.8633,21.0425,61.2217,水层
1182.3125,97.4317,8.5951,24.1192,2.2293,51.7123,5.0189,6.6653,11.4248,5.6548,10.1072,10.9659,8.6735,7.9071,7.691,20.7319,60.8731,水层
1182.34375,97.5921,8.6106,24.0474,2.2285,50.4179,5.005,6.5874,11.9512,5.8707,10.4294,11.3575,8.4828,7.777,7.4397,20.8459,60.5762,水层
1182.375,97.8126,8.6209,23.9874,2.2295,48.7998,5.0036,6.5099,12.5158,6.0353,10.742,11.7411,8.3427,7.5786,7.2633,20.8834,60.3048,水层
1182.40625,97.993,8.6212,23.8794,2.2309,47.5061,5.0535,6.432,13.0804,6.2256,11.1047,12.0485,8.1442,7.3445,7.0911,20.9598,60.059,水层
1182.4375,98.2737,8.6216,23.7233,2.2323,46.2125,5.0907,6.3284,13.5553,6.3775,11.4163,12.3408,8.0543,7.197,6.7837,20.9584,59.8647,水层
1182.46875,98.5543,8.6319,23.6273,2.2307,44.5968,5.1282,6.2766,14.1328,6.5671,11.6931,12.6164,7.9507,6.9489,6.6229,20.8798,59.6577,水层
1182.5,98.7949,8.6373,23.4952,2.2281,43.3827,5.1653,6.2245,14.518,6.6936,11.9324,12.8271,7.9362,6.7716,6.3828,20.4201,59.3987,水层
1182.53125,99.0554,8.6376,23.4233,2.2261,42.4079,5.1895,6.1336,14.9289,6.8324,12.1317,13.0412,7.9365,6.5745,6.1175,19.2093,59.2302,水层
1182.5625,99.3361,8.638,23.3634,2.2239,41.8363,5.2011,6.0946,15.3526,6.9203,12.3571,13.2586,7.9367,6.4068,5.9394,17.904,59.0487,水层
1182.59375,99.5365,8.6383,23.3154,2.2219,41.5057,5.1998,6.0034,15.7507,7.0208,12.5402,13.3805,7.9665,6.1178,5.7772,16.8426,58.8413,水层
1182.625,99.8372,8.6386,23.2916,2.2189,41.1758,5.1989,5.9644,16.0847,7.1085,12.6554,13.4533,7.9964,5.907,5.5473,16.0506,58.6598,水层
1182.65625,100.0778,8.6338,23.2798,2.2167,41.1641,5.1722,5.8863,16.4058,7.1963,12.7714,13.4768,8.0711,5.7884,5.3462,14.6583,58.4523,水层
1182.6875,100.2582,8.619,23.2559,2.2139,41.3169,5.1201,5.8473,16.6501,7.2584,12.8648,13.4749,8.1465,5.672,5.2002,13.6622,58.2708,水层
1182.71875,100.4186,8.6042,23.2562,2.2107,41.7091,5.0292,5.7949,16.8687,7.2559,12.911,13.4481,8.177,5.4161,5.0302,12.4081,58.0891,水层
1182.75,100.6191,8.5944,23.2202,2.2083,42.2611,4.9771,5.7557,16.9978,7.2668,12.9093,13.397,8.1773,5.1432,4.8389,11.8905,57.9204,水层
1182.78125,100.8596,8.5846,23.2205,2.2061,42.7336,4.9378,5.6904,17.0114,7.2521,12.9074,13.321,8.0273,4.9021,4.6721,11.1442,57.7006,水层
1207.0,88.5359,9.427,24.531,2.3397,83.7968,4.4289,4.9292,5.5109,3.8235,5.224,4.744,6.6354,6.7417,6.0903,14.5171,74.7772,水层
1207.03125,88.5761,9.3567,24.6876,2.3329,84.3486,4.4284,4.967,5.486,3.8981,5.204,4.7963,6.55,6.8551,6.1926,14.2237,74.7879,水层
1207.0625,88.5763,9.4024,24.796,2.3291,82.9743,4.3887,5.0173,5.5124,3.973,5.2033,4.8138,6.5138,6.9703,6.2618,13.7567,74.7854,水层
1207.09375,88.5764,9.4935,24.8924,2.3253,81.8409,4.3624,5.0674,5.6414,4.0096,5.1834,4.849,6.4301,7.0874,6.3553,13.4538,74.7451,水层
