Depth,CAL,CGR,DRHO,DT,GR,ILD,ILM,LLD,LLS,MRES,MSFL,MTEM,NPHI,PEF,POTA,RHOB,SFLU,SGR,SP,THOR,TT1,TT2,TT3,TT4,URAN,result
1004.03125,9.3716,52.4697,0.0082,102.7538,121.8668,3.8647,3.7605,4.6614,3.9319,1.1867,12.6417,49.3562,0.2561,2.9741,0.0233,2.1803,3.6858,110.7598,-53.4957,4.6675,684.8528,486.5127,687.6347,488.9014,8.0097,水层
1004.0625,9.328,53.8882,0.0064,101.7773,121.2707,3.8569,3.8081,4.6967,4.0053,1.1867,12.5265,49.3562,0.2592,2.9996,0.0238,2.1762,3.8712,111.5833,-53.3801,4.8344,688.9055,489.7772,690.077,489.3628,8.1306,水层
1004.09375,9.2845,55.0066,0.0058,100.9005,119.8486,3.8494,3.8354,4.6976,4.0653,1.1867,12.2542,49.3562,0.262,3.0333,0.0242,2.173,4.0288,113.1212,-53.1866,4.9669,690.5281,490.6019,691.7327,489.7943,8.0811,水层
1004.125,9.2489,55.9249,0.0061,99.5643,118.6618,3.8558,3.8348,4.5713,4.0512,1.1873,11.988,49.4465,0.2648,3.0723,0.0245,2.1698,4.1854,112.6221,-53.0705,5.0657,692.9703,492.6357,692.5647,491.841,7.9179,水层
1004.15625,9.2291,56.897,0.0069,98.7299,118.0685,3.8693,3.7994,4.4648,3.993,1.1873,11.6846,49.4465,0.2671,3.1023,0.0249,2.1679,4.3322,112.3522,-52.9169,5.181,694.6012,494.2722,693.8023,494.2765,7.7722,水层
1004.1875,9.2014,58.0842,0.0082,98.93,117.2959,3.897,3.7504,4.3927,3.9071,1.1878,11.7696,49.4465,0.2695,3.0962,0.0256,2.166,4.4515,112.9989,-52.8397,5.3956,696.2362,497.1391,694.6466,497.1179,7.6965,水层
1004.21875,9.1934,59.2714,0.0096,100.1706,116.7009,3.9106,3.7296,4.3059,3.8091,1.1878,12.117,49.4465,0.2712,3.0902,0.0263,2.164,4.508,113.6456,-52.6462,5.5933,697.8835,497.9637,695.8925,497.5621,7.6207,水层
1004.25,9.1894,59.1036,0.011,101.3717,117.7576,3.9386,3.6951,4.2055,3.7202,1.1878,12.1606,49.4547,0.2729,3.0623,0.0254,2.1621,4.5568,114.2714,-52.4921,5.7799,699.5185,499.2155,696.7451,496.0194,7.732,水层
1004.28125,9.1854,58.5969,0.0115,102.6127,118.1671,3.9595,3.681,4.115,3.6203,1.1924,12.2937,49.4547,0.2745,3.0289,0.0243,2.1599,4.3135,114.892,-52.4937,5.9123,701.9523,500.0486,695.9916,493.3186,7.8899,水层
1004.3125,9.1814,58.1661,0.0114,103.7337,118.3407,3.9733,3.6672,4.0264,3.5617,1.1924,12.3827,49.4547,0.276,3.0086,0.0234,2.1578,4.151,114.8119,-52.4965,6.0243,704.3901,500.9029,692.4647,492.951,7.9383,水层
1004.34375,9.1813,57.8491,0.0104,104.3348,118.1595,3.9872,3.6597,3.9905,3.4661,1.1931,12.4729,49.4547,0.2776,3.0077,0.0232,2.1549,3.9582,113.6808,-52.4601,6.1061,700.47,501.3556,688.5405,491.4169,7.8221,水层
1004.375,9.1812,57.532,0.0098,105.1766,117.6232,4.0011,3.6593,4.0576,3.4101,1.1931,12.1792,49.5042,0.2793,3.0067,0.023,2.1521,3.809,112.5496,-52.189,6.1336,694.9728,501.005,683.8258,491.075,7.7059,水层
1004.40625,9.189,59.3586,0.0095,105.5781,117.2644,4.0151,3.6587,4.1032,3.3983,1.1931,11.893,49.5042,0.281,3.0307,0.0243,2.1492,3.7125,113.1184,-52.0727,6.1354,691.8311,499.4794,680.2991,491.1219,7.5317,水层
1004.4375,9.2048,61.1851,0.0099,105.9599,117.1416,4.0143,3.6847,4.1646,3.424,1.1931,11.5503,49.5042,0.2828,3.0547,0.0257,2.1464,3.5985,113.6871,-51.9181,6.0887,687.5055,499.1246,677.5672,491.5661,7.3575,水层
1004.46875,9.2363,62.5056,0.0102,106.222,117.1956,4.0138,3.6978,4.2269,3.469,1.1939,11.2377,49.5042,0.2847,3.0812,0.0268,2.1436,3.5201,114.3686,-51.8808,6.0319,682.795,499.1799,677.2195,492.0572,7.2688,水层
1004.5,9.2441,63.4887,0.0104,106.3441,117.3695,3.9986,3.7242,4.2824,3.4885,1.1939,10.7551,49.5133,0.2865,3.1093,0.0278,2.1408,3.4055,115.1253,-51.8053,5.9684,679.2643,499.2779,678.8752,492.0785,7.2371,水层
1004.53125,9.2796,64.1305,0.0089,105.3878,119.4325,3.9833,3.7509,4.3225,3.515,1.1939,10.5602,49.5133,0.2887,3.1113,0.0285,2.1406,3.393,115.7029,-51.7684,5.8838,676.9257,499.2779,679.7072,492.5228,7.2281,水层
1004.5625,9.2914,63.4073,0.0074,104.491,121.082,3.961,3.7846,4.363,3.5611,1.1947,11.1332,49.5133,0.2908,3.0086,0.0284,2.1403,3.3617,115.5641,-51.8105,5.8039,680.1625,499.3332,681.3546,492.5909,7.31,水层
1004.59375,9.3229,62.6841,0.0059,103.1951,123.0265,3.9315,3.8116,4.4121,3.5813,1.1947,11.4205,49.5133,0.2929,2.9059,0.0284,2.1403,3.3612,115.4254,-51.8135,5.7312,683.0184,498.9869,683.4158,492.2405,7.3919,水层
1004.625,9.3347,61.5489,0.0057,101.9389,125.0304,3.9095,3.8388,4.4535,3.615,1.1947,11.6513,49.5229,0.2951,2.9078,0.0268,2.1402,3.4789,113.7244,-51.8952,5.8472,683.4448,496.6497,683.8338,491.4841,7.2973,水层
1004.65625,9.3622,60.3106,0.0064,100.9821,127.034,3.8947,3.8453,4.4627,3.6222,1.1947,11.8002,49.5229,0.2972,2.9358,0.0248,2.1403,3.5489,111.6328,-51.8977,6.0187,685.4852,494.7268,686.2841,490.356,7.1585,水层
1004.6875,9.378,59.8338,0.0094,99.9656,128.4468,3.887,3.8518,4.431,3.6164,1.1956,11.9725,49.5229,0.2994,2.9223,0.0238,2.1404,3.6269,109.4917,-51.9396,6.223,687.1407,493.5774,687.9272,489.2151,6.9214,水层
1004.71875,9.4016,60.4994,0.0148,99.2488,128.7385,3.8863,3.851,4.3915,3.6105,1.1956,12.0594,49.5229,0.3007,2.8464,0.024,2.1413,3.7132,107.2761,-51.9424,6.4342,687.9644,493.2354,688.759,487.677,6.5368,水层
1004.75,9.4252,61.1649,0.0218,98.8316,127.0799,3.8857,3.8505,4.3444,3.6112,1.1956,12.191,49.5315,0.3021,2.7705,0.0242,2.1423,3.7741,105.0606,-51.9852,6.6501,689.2142,492.8978,689.6116,486.5319,6.1521,水层
1004.78125,9.437,61.8971,0.0272,98.6141,125.7761,3.8922,3.8498,4.2743,3.5923,1.1956,12.2128,49.5315,0.3031,2.8414,0.0235,2.1436,3.8219,105.7808,-52.0268,7.1475,690.8697,492.5644,690.0502,483.4215,6.1601,水层
1004.8125,9.4488,62.6292,0.0301,98.7566,124.2349,3.8986,3.8423,4.2284,3.5735,1.1965,12.2792,49.5315,0.304,2.9123,0.0227,2.145,3.8072,106.501,-52.1102,7.5488,691.3042,492.2011,689.7149,481.8663,6.1682,水层
1004.84375,9.4645,62.5281,0.0292,99.0786,122.8137,3.898,3.8276,4.1754,3.5673,1.1965,12.3229,49.5315,0.304,2.9579,0.022,2.1471,3.7792,106.6553,-52.1509,7.8061,692.5458,490.6715,687.3847,479.149,6.202,水层
1004.875,9.4723,61.8716,0.026,99.4607,120.9189,3.9117,3.8201,4.1917,3.5292,1.1965,12.2994,49.5406,0.304,2.9865,0.0212,2.1493,3.7169,106.4323,-52.2734,7.8614,693.7831,487.9414,684.6572,477.2094,6.2531,水层
1004.90625,9.4959,61.2708,0.022,99.8628,119.2607,3.9252,3.8194,4.2078,3.5493,1.1965,12.2765,49.5406,0.3036,3.0105,0.0208,2.1515,3.6691,106.102,-52.3139,7.8468,692.6449,485.2028,681.5242,475.6671,6.2833,水层
1004.9375,9.5077,60.8932,0.0177,100.144,117.4837,3.9318,3.8398,4.2396,3.5826,1.2015,12.0971,49.5406,0.3031,3.0162,0.0213,2.1538,3.6421,105.3428,-52.3968,7.7537,687.9432,481.2936,677.2117,474.5393,6.2298,水层
1004.96875,9.5156,60.5155,0.0139,100.486,115.944,3.9384,3.846,4.2794,3.6164,1.2015,12.0306,49.5406,0.3023,3.0218,0.0219,2.1561,3.6019,104.5837,-52.517,7.7388,685.5925,479.3583,674.8651,473.7959,6.1763,水层
1005.0,9.5392,60.2587,0.0105,100.808,114.3438,3.9521,3.8666,4.3116,3.6302,1.2015,11.9644,49.5474,0.3015,3.0216,0.0212,2.1584,3.5687,103.5801,-52.5586,7.776,680.4937,478.2091,670.9459,473.4499,6.0717,水层
1005.03125,9.5588,60.032,0.0088,101.0899,113.0998,3.9587,3.9014,4.3521,3.6576,1.2015,11.7902,49.5474,0.3,3.0199,0.0211,2.1598,3.5227,102.5154,-52.641,8.0528,676.9552,476.6711,668.2145,473.0953,5.9542,水层
1005.0625,9.5667,60.5256,0.0071,101.2919,111.737,3.9653,3.9365,4.3851,3.6921,1.2025,11.6824,49.5474,0.2985,3.0603,0.0206,2.1612,3.5545,101.9088,-52.6825,8.5106,673.425,475.1417,666.6667,472.382,5.8029,水层
1005.09375,9.5824,62.0999,0.0054,100.7548,110.4916,3.9719,3.9718,4.4265,3.7267,1.2025,11.512,49.5951,0.2968,3.164,0.0203,2.1624,3.593,101.9896,-52.7647,9.2399,668.7155,474.4112,666.7372,472.4076,5.6009,水层
1005.125,9.5942,63.6742,0.0034,100.3176,109.5426,3.9785,3.9929,4.4514,3.7548,1.2025,11.7445,49.5951,0.295,3.2676,0.02,2.1636,3.6385,102.0703,-52.8459,9.4511,666.3732,474.0609,666.787,472.1086,5.3989,水层
1005.15625,9.5981,64.1946,0.0014,99.8409,109.4202,3.9851,4.0143,4.4932,3.8044,1.2025,12.1128,49.5951,0.293,3.2724,0.0198,2.1644,3.6646,101.4306,-52.8876,9.3896,666.4312,473.7106,668.0204,472.1343,5.229,水层
1005.1875,9.6059,64.715,-4.0E-4,99.4037,109.8293,4.0059,4.0356,4.5354,3.8187,1.2025,12.1128,49.6015,0.291,3.2773,0.0218,2.1652,3.6908,100.7908,-53.0089,8.7552,668.066,473.3689,668.8689,471.7883,5.0591,水层
1005.21875,9.6137,64.56,-0.0011,98.9863,110.0602,4.013,4.0497,4.5697,3.8548,1.2035,12.2678,49.6015,0.2893,3.1814,0.0232,2.1652,3.7309,100.131,-53.0121,8.2002,669.705,472.6641,669.7133,471.8482,4.9854,水层
1005.25,9.6255,63.9547,-9.0E-4,98.4896,110.0555,4.0194,4.0639,4.5958,3.8765,1.2035,12.5382,49.6015,0.2876,3.0184,0.0239,2.1653,3.7643,99.4576,-53.0929,7.6982,670.9507,472.694,670.9548,471.4765,4.9759,水层
1005.28125,9.6373,63.3251,4.0E-4,98.0524,109.8156,4.0263,4.078,4.6051,3.9058,1.2035,12.7912,49.606,0.2861,2.8899,0.0245,2.1648,3.7913,98.9398,-53.1749,7.3426,671.3977,472.724,671.3977,472.3267,4.9915,水层
1005.3125,9.6451,62.5982,0.0026,97.6951,109.2203,4.033,4.0921,4.6232,3.9281,1.2035,12.8845,49.606,0.2846,2.899,0.0243,2.1643,3.8185,99.0439,-53.217,7.0355,672.2586,471.9935,671.8572,472.378,5.108,水层
1005.34375,9.6529,61.8713,0.0059,97.3974,108.1518,4.0321,4.0916,4.6238,3.9217,1.2045,13.1209,49.6088,0.2835,2.9081,0.0242,2.1623,3.8598,99.1481,-53.181,6.8014,671.8986,471.6604,671.9028,472.8479,5.2245,水层
1005.375,9.6607,61.2215,0.0112,96.8026,107.6173,4.0318,4.0909,4.5994,3.9011,1.2045,13.4837,49.6101,0.2825,2.9208,0.0243,2.1603,3.9015,98.9563,-53.1833,6.5896,671.9525,471.716,671.5511,472.8864,5.2864,水层
1005.40625,9.6764,60.5911,0.0175,96.8627,106.6677,4.0311,4.0903,4.5669,3.8733,1.2045,13.7558,49.6138,0.2819,2.9344,0.0244,2.1563,3.9153,98.6905,-53.1464,6.4234,671.6174,471.7416,671.6008,473.3435,5.3346,水层
1005.4375,9.6843,60.5442,0.0257,97.2245,105.9542,4.0304,4.0747,4.5179,3.8179,1.2045,13.7556,49.6169,0.2812,2.9331,0.0245,2.1522,3.9361,98.8154,-53.0311,6.4172,671.2906,471.7972,670.8644,473.3906,5.3581,水层
1005.46875,9.6921,61.3727,0.0348,97.6464,105.2394,4.0299,4.0519,4.4857,3.7907,1.2045,13.3832,49.6169,0.2808,2.9093,0.0246,2.1468,3.9497,99.5264,-52.9164,6.5289,670.91,472.2501,670.1155,473.8519,5.3445,水层
1005.5,9.696,62.2011,0.0445,98.1684,105.2369,4.0292,4.044,4.4214,3.7367,1.2054,13.2367,49.5815,0.2804,2.8855,0.0247,2.1544,3.9563,100.2374,-52.879,6.7191,670.1984,472.7414,668.5886,473.9332,5.3309,水层
1005.53125,9.6999,61.5675,0.043,98.5701,105.8815,4.0286,4.0433,4.366,3.7166,1.2054,13.0438,49.5815,0.2803,2.9151,0.0242,2.1546,3.9558,99.9754,-52.6854,6.7847,670.2357,473.1686,668.2328,473.9588,5.3731,水层
1005.5625,9.7077,60.934,0.0414,98.9719,106.0544,4.0278,4.0202,4.3192,3.697,1.2054,12.9481,49.5865,0.2803,2.9447,0.0237,2.1546,3.9193,99.7134,-52.4919,6.8808,668.7006,473.2028,666.6936,473.6086,5.4152,水层
1005.59375,9.7037,60.4199,0.0394,99.3736,106.228,4.0346,4.0126,4.2886,3.6641,1.2064,12.8764,49.5865,0.2806,2.9569,0.0229,2.1546,3.8831,99.1978,-52.4544,7.0227,668.3448,473.3011,665.9531,473.6556,5.417,水层
1005.625,9.7036,59.9855,0.0375,99.8756,106.4592,4.0413,3.9973,4.266,3.6447,1.2064,12.8288,49.5511,0.2809,2.9576,0.0219,2.155,3.8403,98.5132,-52.3788,7.2339,666.8181,473.3011,664.0374,473.3011,5.3918,水层
1005.65625,9.6838,59.7207,0.0356,100.2771,106.69,4.0553,3.9893,4.2435,3.6255,1.2064,12.7114,49.5511,0.2817,2.9517,0.021,2.1558,3.7979,98.0256,-52.4214,7.4788,665.2748,473.7625,663.2844,473.3738,5.3685,水层
1005.6875,9.6521,60.1345,0.0338,100.6589,106.6865,4.0695,3.9815,4.2443,3.6129,1.2064,12.5948,49.5152,0.2824,2.9199,0.0205,2.157,3.7491,98.3264,-52.4628,7.7895,662.9619,473.8522,662.1342,473.0236,5.3527,水层
1005.71875,9.6323,60.5483,0.0321,101.1211,106.7416,4.0913,3.9664,4.2842,3.6469,1.2064,12.5483,49.5152,0.2838,2.8881,0.02,2.1578,3.7281,98.6271,-52.7417,8.0548,662.5854,473.8822,661.3896,472.6905,5.3369,水层
1005.75,9.6125,60.7318,0.0303,101.4228,106.8543,4.1127,3.9583,4.3166,3.6946,1.2073,12.4334,49.5184,0.2852,2.8457,0.0199,2.1596,3.7072,98.4702,-53.1777,8.2898,661.0463,474.3093,660.2643,472.7247,5.2892,水层
1005.78125,9.5927,60.8577,0.029,101.4051,106.9101,4.1273,3.9579,4.3411,3.7431,1.2073,12.2969,49.522,0.2868,2.8006,0.0198,2.1596,3.6864,98.1988,-53.7317,8.394,659.5114,473.9634,659.5073,471.58,5.2335,水层
1005.8125,9.565,60.1251,0.029,101.2479,107.0815,4.1494,3.9572,4.3819,3.792,1.2073,12.2069,49.522,0.2884,2.7504,0.0193,2.1635,3.6724,97.2938,-54.5228,8.4141,658.7668,474.0275,658.7751,469.6666,5.2295,水层
1005.84375,9.5057,58.1047,0.0308,101.1099,107.0783,4.1487,3.9567,4.4475,3.8699,1.2073,12.0288,49.5243,0.2902,2.6927,0.0182,2.1656,3.6651,95.4384,-54.9181,8.3081,658.0264,473.6987,659.2097,469.3078,5.303,水层
1005.875,9.478,56.0842,0.034,100.7928,106.9551,4.1783,3.9704,4.5138,3.9494,1.2082,11.875,49.5275,0.292,2.6349,0.0171,2.1678,3.6512,93.583,-55.6694,7.9776,657.6915,473.3271,659.6568,467.7874,5.3765,水层
1005.90625,9.4266,53.1419,0.0376,100.2158,106.7744,4.1853,3.9698,4.6403,4.0601,1.2082,11.8095,49.5316,0.2936,2.6345,0.0166,2.1689,3.6506,92.8792,-56.3413,7.551,657.7455,471.3966,660.1288,466.6471,5.6399,水层
1005.9375,9.391,50.1995,0.0412,99.5591,105.8247,4.2075,3.9837,4.8232,4.2047,1.2082,11.7233,49.5316,0.2952,2.6341,0.016,2.17,3.65,92.1754,-57.1715,6.9644,657.7953,469.0689,660.5758,465.1267,5.9032,水层
1005.96875,9.304,48.4385,0.0435,99.0018,104.2842,4.2298,3.9903,5.0225,4.3225,1.2082,11.5307,49.4957,0.2967,2.624,0.016,2.1705,3.6693,91.5518,-57.7252,6.4767,657.8244,467.1299,660.609,464.7509,6.0425,水层
1006.0,9.2566,47.4653,0.0449,98.3849,102.4494,4.2448,4.0043,5.1631,4.4518,1.209,11.5307,49.4957,0.2981,2.6075,0.0164,2.1709,3.6822,90.9816,-58.4364,6.055,658.2756,465.1952,660.7129,462.8548,6.099,水层
1006.03125,9.1933,46.6465,0.0421,97.7282,100.5552,4.2594,4.0402,5.3273,4.6271,1.209,11.3835,49.5007,0.2993,2.59,0.0168,2.1683,3.7425,90.184,-59.2266,5.7441,658.7559,463.6664,660.7129,462.479,6.1019,水层
1006.0625,9.0906,46.4459,0.0384,97.0517,98.7198,4.3135,4.0915,5.4868,4.7655,1.209,11.2587,49.5007,0.3005,2.5685,0.0174,2.1656,3.8457,88.4763,-60.096,5.4693,658.7767,462.5261,661.1848,461.3388,5.8907,水层
1006.09375,9.0392,46.2453,0.0334,96.554,96.4702,4.3763,4.1737,5.703,4.9261,1.2058,11.1351,49.5043,0.3017,2.5471,0.018,2.1624,3.9301,86.7686,-60.8078,5.2485,658.8307,461.3945,661.2181,460.6215,5.6795,水层
1006.125,8.9799,46.1074,0.0278,96.0969,95.1674,4.4642,4.3121,5.8305,5.0921,1.2058,11.0941,49.5043,0.303,2.5028,0.0182,2.1591,4.0383,85.1609,-61.4403,5.1223,658.4834,460.6386,661.2845,459.8528,5.4802,水层
1006.15625,8.9601,45.9851,0.0221,96.3199,93.391,4.5788,4.4308,6.027,5.2637,1.2058,11.3596,49.5071,0.3043,2.4529,0.0183,2.155,4.1572,83.5783,-62.1125,5.0137,658.1526,459.507,660.9205,459.5028,5.284,水层
1006.1875,8.9205,45.5094,0.0167,96.5012,91.9697,4.705,4.52,6.23,5.4809,1.2058,11.568,49.5089,0.3057,2.4145,0.0182,2.1508,4.303,81.9799,-62.5879,4.8813,658.1984,458.0083,660.987,458.3712,5.1283,水层
1006.21875,8.8691,44.5037,0.0125,96.8036,90.9024,4.8345,4.653,6.511,5.7177,1.2064,11.7586,49.4717,0.3073,2.3934,0.0179,2.1478,4.4864,80.3578,-63.1027,4.7222,658.2441,457.6368,661.0535,457.2482,5.0335,水层
1006.25,8.8493,43.498,0.009,96.9853,90.071,4.9677,4.7986,6.7923,5.9867,1.2064,11.8654,49.4735,0.3088,2.3722,0.0176,2.1448,4.6693,78.7357,-63.4593,4.5453,657.9092,456.8896,661.0908,456.4924,4.9387,水层
1006.28125,8.8295,44.0932,0.0079,97.2674,89.1218,5.1045,4.9849,7.1116,6.2224,1.2064,11.93,49.4776,0.3105,2.3785,0.0185,2.1425,4.8771,78.9702,-63.8958,4.499,657.5577,456.5396,661.5212,455.7495,4.8936,水层
1006.3125,8.8176,44.6884,0.0072,97.4695,88.1726,5.2835,5.1038,7.5008,6.4914,1.207,11.9946,49.4403,0.3122,2.3847,0.0193,2.1401,5.1037,79.2048,-64.0553,4.4708,657.9965,456.1938,661.2029,455.8009,4.8485,水层
1006.34375,8.8096,44.0568,0.0069,97.6715,86.6909,5.4391,5.2539,7.7819,6.673,1.207,12.0375,49.4403,0.3139,2.3868,0.0187,2.1391,5.3797,78.538,-64.2551,4.4698,657.645,455.4638,661.2237,456.6596,4.8424,水层
1006.375,8.8056,42.6073,0.007,98.0339,85.624,5.5992,5.3791,8.0293,6.8727,1.2077,11.9056,49.4444,0.3157,2.3862,0.0171,2.1382,5.5685,77.2701,-64.4544,4.4859,657.7157,455.5152,661.3026,457.0953,4.8625,水层
1006.40625,8.8095,41.1988,0.0072,98.2753,83.6097,5.7326,5.5171,8.2545,7.0009,1.2077,11.3529,49.449,0.317,2.3858,0.0158,2.1368,5.8274,75.9695,-64.6942,4.4682,657.7489,455.5538,660.9262,457.9497,4.8732,水层
1006.4375,8.8331,39.9546,0.0074,98.7171,82.6029,5.8583,5.6687,8.3777,7.1057,1.2077,11.2084,49.449,0.3184,2.3861,0.0151,2.1355,6.1875,74.5375,-64.7359,4.2977,658.6014,455.6181,660.2025,458.394,4.8469,水层
1006.46875,8.841,38.7104,0.0075,99.1586,81.4766,5.9542,5.6995,8.4409,7.1333,1.2042,10.985,49.4535,0.3195,2.3864,0.0144,2.1339,6.4987,73.1054,-64.5021,4.1829,658.6429,456.071,659.8345,459.6497,4.8206,水层
1006.5,8.8606,40.0355,0.0074,99.6604,80.6459,6.0626,5.8241,8.1991,7.0437,1.2042,11.0848,49.4535,0.3206,2.3802,0.0158,2.1324,6.9633,72.4879,-64.1118,4.1052,659.4955,456.1482,659.4955,460.0898,4.5483,水层
1006.53125,8.8803,42.0029,0.0068,100.1822,79.9917,6.1173,5.8767,7.8627,6.7057,1.2042,11.2467,49.459,0.3209,2.3724,0.0177,2.1318,7.2341,72.074,-63.9174,4.2227,660.3562,456.5754,658.7468,461.3626,4.2146,水层
1006.5625,8.9039,44.4553,0.006,100.6244,80.1056,6.1833,5.9082,7.5401,6.5015,1.2047,11.2873,49.459,0.3213,2.3643,0.019,2.1312,7.5839,71.9922,-63.6837,4.487,661.1962,457.0197,658.3995,461.7898,3.9074,水层
1006.59375,8.9275,47.6352,0.005,100.986,80.3372,6.1939,5.9503,7.1783,6.2235,1.2047,11.3277,49.459,0.3214,2.3559,0.0196,2.1309,7.9505,72.4085,-63.4895,4.9713,661.6556,457.4683,658.0606,462.234,3.6401,水层
1006.625,8.9472,50.815,0.0042,101.4081,80.3334,6.2154,5.982,6.9595,6.023,1.2051,11.142,49.4235,0.3216,2.3475,0.0201,2.1306,8.1997,72.8249,-63.5321,5.4296,661.6889,458.3268,658.1105,462.6869,3.3727,水层
1006.65625,8.9629,50.469,0.0036,101.85,80.3288,6.2259,5.9921,6.7231,5.8504,1.2051,11.2467,49.4235,0.3213,2.3416,0.0189,2.1307,7.9047,74.6726,-63.7314,5.8567,662.533,458.7711,658.1769,462.7425,3.5602,水层
1006.6875,8.9747,50.1229,0.0035,102.1315,80.3242,6.2134,5.9912,6.4829,5.6828,1.2055,11.2873,49.4272,0.3211,2.3357,0.0177,2.1309,7.6067,76.5204,-63.9703,6.185,662.9841,459.2154,658.2102,462.7854,3.7477,水层
1006.71875,8.9865,50.2491,0.0038,102.2738,80.2613,6.2236,5.99,6.2742,5.5503,1.2059,11.3277,49.4322,0.3206,2.3403,0.0171,2.1313,7.2799,77.7056,-64.4066,6.4788,662.6285,460.0611,658.6572,462.4525,3.8481,水层
1006.75,8.9943,50.6901,0.0043,102.0363,79.9013,6.2227,5.9779,6.139,5.4309,1.2059,11.142,49.4322,0.3202,2.3519,0.0169,2.1317,7.044,78.4491,-64.7247,6.7496,664.2959,460.5054,659.5387,462.5039,3.8905,水层
1006.78125,8.9982,50.9618,0.0037,101.8988,79.6028,6.2218,5.9556,6.0399,5.3626,1.2063,11.0606,49.4322,0.3196,2.3715,0.0167,2.1322,6.7167,78.7078,-64.9629,6.8976,664.718,461.381,660.3538,462.9824,3.8887,水层
1006.8125,8.9981,50.5565,0.003,101.7819,79.0664,6.2205,5.9329,6.1415,5.3931,1.2063,10.8597,49.4372,0.319,2.4229,0.0164,2.1327,6.4871,77.0277,-65.1629,6.9955,665.1649,461.8381,661.1937,463.0081,3.71,水层
1006.84375,8.9941,50.1512,0.002,101.7634,78.7669,6.2086,5.9104,6.3022,5.5042,1.2068,10.7801,49.4372,0.3182,2.4743,0.0161,2.133,6.2313,75.3475,-65.126,7.018,666.4227,462.6624,663.6511,463.4609,3.5313,水层
1006.875,8.994,49.1582,0.0014,101.7259,78.3493,6.1961,5.9095,6.4551,5.6171,1.2068,10.6816,49.4426,0.3173,2.446,0.0155,2.1333,5.8875,73.0235,-65.0896,6.944,667.2584,463.5208,664.8882,464.3108,3.3419,水层
1006.90625,8.99,48.0182,0.0011,101.8083,77.8723,6.1953,5.9085,6.6728,5.7428,1.2033,10.6612,49.4426,0.3164,2.3979,0.0148,2.1333,5.7807,70.5386,-64.9742,6.8653,668.1149,464.375,666.5306,465.1564,3.1499,水层
1006.9375,8.982,47.6443,0.0019,102.03,77.3957,6.1829,5.9075,6.8344,5.8931,1.2033,10.758,49.4481,0.3154,2.3295,0.0145,2.1332,5.5526,68.7713,-64.7423,6.8636,669.3436,464.405,667.358,466.002,2.9539,水层
1006.96875,8.978,48.4194,0.0041,102.5119,76.8012,6.1595,5.9065,7.0389,6.0251,1.2038,10.7969,49.4481,0.3143,2.2308,0.0149,2.1329,5.3432,68.0804,-64.6646,6.9286,669.7905,464.8578,665.8235,466.8476,2.752,水层
1007.0,8.9779,49.1945,0.007,103.1139,75.9109,6.136,5.9054,7.2233,6.1941,1.2038,10.9149,49.4544,0.3132,2.1321,0.0153,2.1326,5.5205,67.3896,-64.471,7.0383,669.8402,466.1476,663.8961,467.6932,2.5501,水层
1007.03125,8.9779,48.7423,0.0103,103.6353,74.843,6.1012,5.9156,7.3042,6.3445,1.2038,11.0946,49.4544,0.3121,2.1246,0.0161,2.1324,5.6933,67.4862,-64.001,6.6257,669.9025,466.1476,662.3534,468.1759,2.6418,水层
1007.0625,8.9778,48.2901,0.013,104.1974,73.9523,6.0564,5.9036,7.3458,6.4509,1.2043,11.2161,49.4544,0.311,2.1171,0.0169,2.1321,5.9145,67.5829,-63.3738,6.2152,669.9481,467.3945,661.2286,468.5987,2.7335,水层
1007.09375,8.9777,47.4683,0.0149,104.7191,73.2395,6.0004,5.892,7.307,6.5353,1.2043,11.3595,49.4599,0.31,2.1397,0.0173,2.1319,6.1331,67.9939,-62.7075,5.8077,670.002,468.2872,660.873,469.4271,2.9034,水层
1007.125,8.9737,46.4001,0.0156,105.0406,72.5864,5.9343,5.8588,7.176,6.348,1.2048,11.5048,49.4599,0.309,2.1824,0.0175,2.1317,6.3481,68.6146,-62.0803,5.4321,670.4448,468.2914,659.7607,470.324,3.1253,水层
1007.15625,8.9737,45.6244,0.0157,105.3425,71.7554,5.858,5.7942,6.9448,6.0545,1.2048,11.7368,49.4599,0.3081,2.2534,0.0177,2.1314,6.6068,69.5629,-61.3351,5.1198,670.5028,467.57,659.3885,470.7553,3.3551,水层
1007.1875,8.9697,46.0187,0.0147,105.4246,71.102,5.7618,5.7197,6.6967,5.8807,1.2054,11.8223,49.4667,0.3072,2.4376,0.0179,2.1311,6.7766,71.8213,-60.4721,5.0294,670.1514,468.0014,659.0413,471.1781,3.6163,水层
1007.21875,8.9617,46.4131,0.0135,105.4069,70.8022,5.688,5.6776,6.4572,5.6293,1.2054,12.0391,49.4667,0.3065,2.6218,0.0181,2.1309,6.9254,74.0798,-59.9626,4.9672,669.407,468.0613,658.6899,472.0321,3.8776,水层
1007.25,8.9379,47.1947,0.012,105.0498,71.2704,5.5943,5.5843,6.1811,5.3788,1.2054,12.1708,49.4667,0.3058,2.9312,0.0191,2.1307,7.0644,76.7482,-59.1393,4.9238,668.6792,467.3313,658.3386,471.6778,4.142,水层
