Depth,AC,CAL,CALI,GR,HAC,LLD,LLS,MINV,MNOR,MSFL,NPHI,PD,RHOB,RILD,RILM,RSFL,SP,result
821.25,284.3315,8.8794,8.8794,94.1549,326.655,5.3926,4.4708,2.6826,2.8623,4.6213,0.2878,224.5892,2.3611,1.0402,1.0326,4.783,69.5676,水层
821.28125,283.0716,8.9129,8.9129,93.9003,327.6677,5.4419,4.5199,2.6026,2.8222,4.6548,0.287,225.8008,2.3605,1.027,0.9862,4.8901,69.6047,水层
821.3125,282.4418,8.9422,8.9422,93.202,325.5243,5.5016,4.5363,2.6025,2.7622,4.6204,0.2865,226.8104,2.3587,1.0233,0.9214,4.9263,69.5586,水层
821.34375,281.8124,8.9673,8.9673,92.631,324.2632,5.5826,4.5946,2.7022,2.7021,4.5525,0.2858,227.6686,2.3542,1.0271,0.8881,4.9811,69.3854,水层
821.375,281.8156,8.9882,8.9882,92.4395,319.218,5.6753,4.6537,3.0616,2.622,4.5023,0.2853,228.7793,2.3476,1.0309,0.8964,5.0645,69.2139,水层
821.40625,282.5752,9.0049,9.0049,91.8043,319.218,5.9086,4.7395,3.2811,2.622,4.4035,0.2849,229.7889,2.336,1.0502,0.9215,5.1303,69.0403,水层
821.4375,285.2309,8.9924,8.9924,91.2322,317.5785,5.952,4.8269,3.3609,2.6219,4.3791,0.2849,228.3244,2.3224,1.0876,0.9811,5.2066,68.9102,水层
821.46875,286.369,8.9883,8.9883,91.0413,316.3183,6.1063,4.889,3.5005,2.6617,4.4354,0.2849,226.6076,2.3134,1.1452,1.0639,5.3035,68.7797,水层
821.5,287.3807,8.9632,8.9632,90.7857,314.5541,6.1965,4.9519,3.5802,3.0011,4.5506,0.2853,224.9917,2.2982,1.2103,1.1431,5.3923,68.6072,水层
821.53125,292.0597,8.9466,8.9466,90.5932,314.8075,6.3224,5.034,3.5801,3.2606,4.7205,0.2853,222.2144,2.2892,1.3052,1.2328,5.4323,68.4343,水层
821.5625,292.0597,8.9299,8.9299,90.5894,318.7249,6.4864,5.0895,3.48,3.5201,4.9512,0.2853,221.2045,2.2743,1.387,1.3246,5.4625,68.2603,水层
821.59375,293.8299,8.9174,8.9174,90.7738,321.3792,6.594,5.1834,3.42,3.5998,5.2025,0.2853,220.245,2.2655,1.5041,1.4207,5.4626,68.1726,水层
821.625,295.2209,8.9133,8.9133,90.8353,324.0334,6.7157,5.2308,3.4,3.4798,5.5475,0.2846,217.5686,2.2541,1.5954,1.5069,5.4427,68.1266,水层
821.65625,296.6115,8.9133,8.9133,91.0213,327.6983,6.8146,5.298,3.3199,3.3797,5.776,0.2847,217.5686,2.2441,1.7397,1.6311,5.3634,67.9943,水层
821.6875,299.1394,8.93,8.93,91.4597,329.2156,6.8644,5.3563,3.2598,3.3797,6.0693,0.285,215.9022,2.2347,1.8796,1.7951,5.3046,67.9476,水层
821.71875,302.0469,8.9551,8.9551,92.0873,326.3159,7.0295,5.4052,3.2598,3.3396,6.4009,0.285,215.1447,2.2299,2.027,1.9395,5.1793,67.8592,水层
821.75,303.6901,8.9761,8.9761,93.0299,324.9289,7.0679,5.4347,3.2197,3.2795,6.7507,0.2846,213.7307,2.2259,2.17,2.0459,4.9739,67.7708,水层
821.78125,307.2297,9.0179,9.0179,94.0986,323.0377,7.1195,5.4743,3.1795,3.2795,7.0934,0.2842,212.6197,2.2229,2.2975,2.1741,4.8031,67.7661,水层
821.8125,308.8729,9.0346,9.0346,94.8525,320.8935,6.9506,5.4538,3.1993,3.2593,7.1188,0.2838,212.1147,2.2233,2.4415,2.285,4.5619,67.7201,水层
821.84375,312.5381,9.0388,9.0388,95.6063,318.7501,6.8362,5.2661,3.1993,3.1991,6.912,0.2831,211.1551,2.2247,2.5614,2.3928,4.381,67.7557,水层
821.875,316.7087,9.018,9.018,96.6103,318.7501,6.6375,5.1319,3.259,3.1991,6.5285,0.2825,210.0946,2.2271,2.687,2.4463,4.0702,67.7542,水层
821.90625,318.7311,8.9595,8.9595,96.9867,314.4633,6.4923,4.9827,3.2989,3.199,6.3158,0.282,207.6708,2.2285,2.7983,2.5289,3.9667,67.7503,水层
821.9375,320.7531,8.9095,8.9095,97.4898,314.4633,6.1998,4.838,3.4383,3.1989,5.9765,0.2817,207.0143,2.2291,2.8452,2.5807,3.7468,67.7445,水层
821.96875,322.9018,8.8802,8.8802,98.9349,312.4458,6.1316,4.6543,3.4383,3.3583,5.6243,0.2815,204.3885,2.2291,2.8558,2.6,3.6315,67.8243,水层
822.0,327.1992,8.8302,8.8302,99.438,310.9334,5.9643,4.5108,3.4782,3.3583,5.2638,0.2814,202.9747,2.2277,2.835,2.5716,3.4492,67.8602,水层
822.03125,329.3482,8.7884,8.7884,100.3811,310.9334,5.759,4.4041,3.5579,3.4181,4.9902,0.2817,200.9044,2.2265,2.7682,2.5202,3.4492,67.8577,水层
822.0625,331.3706,8.7634,8.7634,101.638,308.2874,5.6331,4.2292,3.6376,3.4779,4.7135,0.2824,199.5915,2.2208,2.6149,2.4608,3.3064,67.8951,水层
822.09375,333.1405,8.73,8.73,102.0155,308.2874,5.3994,4.0687,3.7174,3.5776,4.3871,0.2834,197.3192,2.216,2.5673,2.3983,3.2401,67.8897,水层
822.125,336.6798,8.705,8.705,102.8329,307.2801,5.1184,3.8927,3.8171,3.6973,4.1134,0.2842,195.9053,2.2136,2.3766,2.316,3.1462,67.8871,水层
822.15625,338.3234,8.7009,8.7009,103.4606,306.1453,5.1184,3.8287,3.9168,3.797,3.9575,0.2855,194.5923,2.2112,2.3247,2.204,3.106,67.8817,水层
822.1875,339.9662,8.6967,8.6967,104.4662,310.9466,4.861,3.5633,4.0565,3.9966,3.6163,0.2869,192.9764,2.2056,2.2409,2.148,3.0049,67.9159,水层
840.40625,307.8202,8.2236,8.2236,85.9909,330.2555,5.1945,4.5423,1.9389,2.0987,5.1946,0.308,257.5801,2.2219,5.3188,5.5489,4.3782,54.2637,水层
840.4375,300.8794,8.2236,8.2236,83.5874,328.2368,5.2616,4.6009,2.0585,2.2383,5.3394,0.3067,253.7419,2.2211,5.448,5.5799,4.4844,54.0901,水层
840.46875,295.5801,8.2278,8.2278,83.5874,325.4622,5.5386,4.6944,2.0585,2.318,5.438,0.3028,249.9038,2.2193,5.57,5.6526,4.5931,53.9589,水层
840.5,291.669,8.232,8.232,82.2589,325.3382,5.5998,4.7547,2.1981,2.4178,5.5793,0.3014,245.2576,2.2183,5.6217,5.7052,4.6356,53.8267,水层
840.53125,288.2636,8.2404,8.2404,81.1208,327.2348,5.6928,4.7632,2.2978,2.6571,5.6928,0.2992,241.6213,2.2179,5.7265,5.7264,4.748,53.7828,水层
840.5625,286.4982,8.2488,8.2488,79.9821,327.11,5.8406,4.8155,2.4374,2.6571,5.8838,0.2957,238.2881,2.2171,5.8118,5.8119,4.8454,53.7368,水层
840.59375,285.2373,8.253,8.253,78.2746,322.821,5.9705,4.8417,2.5172,2.7568,6.1036,0.2946,234.8539,2.2183,5.8875,5.8228,4.8902,53.6897,水层
840.625,283.7248,8.222,8.2531,77.578,319.919,6.1253,4.8592,2.6568,2.8964,6.4608,0.2934,231.5207,2.2197,6.0036,6.1939,4.9905,53.4356,水层
840.65625,282.8445,8.2005,8.2531,76.4383,314.3683,6.1362,4.8675,2.7565,2.9761,6.6655,0.2903,227.9854,2.2205,6.0256,6.2854,5.0648,53.4296,水层
840.6875,282.5947,8.1876,8.2531,75.9309,312.9804,6.1019,4.8673,2.8163,3.0159,6.9399,0.289,224.9553,2.2227,6.0366,6.3201,5.0648,53.384,水层
840.71875,283.1008,8.179,8.2532,75.6748,308.313,6.0565,4.8669,2.896,3.0757,7.2522,0.2876,221.9756,2.2249,6.0366,6.3317,5.1023,53.4233,水层
840.75,285.3753,8.1702,8.2449,75.5465,305.6635,6.0225,4.8395,2.816,3.0956,7.5648,0.2866,219.0463,2.2283,6.0254,6.3316,5.1307,53.4627,水层
840.78125,289.9229,8.1573,8.2282,75.4786,302.2578,6.0001,4.8032,2.696,3.0154,8.0668,0.2858,215.4607,2.2315,6.0143,6.3316,5.1595,53.5853,水层
840.8125,294.5956,8.1445,8.2282,75.4133,300.3657,5.9776,4.8032,2.656,2.9954,8.3526,0.2849,210.3601,2.2279,5.9813,6.3199,5.1595,53.6669,水层
840.84375,300.279,8.14,8.2032,75.4726,297.7169,5.9443,4.7852,2.556,2.9753,8.0504,0.2843,206.6735,2.2239,5.9266,6.2621,5.1691,53.7895,水层
840.875,306.5931,8.1271,8.1907,75.5325,294.8161,5.9219,4.7673,2.4959,2.9751,7.8453,0.2837,203.3403,2.2183,5.8616,6.2049,5.1787,53.9124,水层
840.90625,310.8875,8.1184,8.1782,75.6549,295.4499,5.9323,4.7666,2.4759,2.975,7.5475,0.2833,200.8656,2.2153,5.8401,6.1481,5.1886,54.0359,水层
840.9375,313.9194,8.1181,8.1699,75.7158,298.4815,5.9426,4.7665,2.5356,2.9749,7.2079,0.2833,198.7947,2.2067,5.7549,6.0031,5.1886,54.2006,水层
840.96875,317.962,8.1178,8.1574,75.9012,305.0481,5.9639,4.8188,2.5754,3.0147,6.8836,0.2836,197.2289,2.2033,5.7233,5.9155,5.1697,54.3659,水层
841.0,320.8682,8.1175,8.1449,76.1503,318.8124,5.9856,4.8897,2.6152,3.1142,6.5859,0.2839,195.8145,2.1961,5.6294,5.776,5.1603,54.6565,水层
841.03125,323.2689,8.1256,8.1324,76.7773,320.9592,6.0071,4.9433,2.7747,3.1142,6.278,0.2842,194.3497,2.1863,5.5779,5.6813,5.1321,54.8641,水层
841.0625,325.5427,8.1337,8.1283,77.531,328.9144,6.0506,4.9704,2.7747,3.1739,6.0286,0.2847,193.1373,2.1759,5.4865,5.5269,5.1134,55.1544,水层
841.09375,325.2936,8.146,8.12,78.2842,337.754,6.0615,4.9884,2.8145,3.1937,5.875,0.2858,192.3794,2.1684,5.4563,5.4363,5.0948,55.278,水层
841.125,320.4997,8.1541,8.1158,78.9129,342.9316,6.0832,5.0337,2.8543,3.2336,5.8208,0.2858,191.3689,2.163,5.3669,5.3081,5.0576,55.4846,水层
841.15625,318.7335,8.1579,8.1284,80.485,336.2433,6.1051,5.0425,2.854,3.2733,5.874,0.2862,190.4089,2.1578,5.2983,5.2306,5.0298,55.608,水层
841.1875,315.7065,8.1661,8.1451,81.4285,326.1484,6.1046,5.0515,2.854,3.2733,5.9713,0.2872,190.0551,2.1556,5.2595,5.1166,5.0115,55.6471,水层
841.21875,313.6893,8.17,8.1702,82.8745,323.6252,6.1041,5.0605,2.8339,3.2931,6.0702,0.2877,189.8022,2.1532,5.1923,5.0699,4.9293,55.7277,水层
841.25,312.5551,8.174,8.1744,83.5667,321.1019,6.0809,5.0508,2.8138,3.273,6.1259,0.2889,190.1046,2.1486,5.1259,5.0051,4.8218,55.725,水层
841.28125,311.9254,8.182,8.1828,85.1399,316.8125,6.0582,5.0133,2.8137,3.2728,6.2048,0.2889,190.6089,2.1466,5.0978,4.9411,4.6562,55.6799,水层
841.3125,311.928,8.1859,8.1912,86.4608,313.6603,6.0355,4.9125,2.7535,3.2128,6.2961,0.2895,190.9619,2.1408,5.0326,4.923,4.374,55.5496,水层
841.34375,312.5611,8.1898,8.1913,87.0895,313.6603,5.9796,4.8138,2.7335,3.1527,6.4007,0.2905,191.3655,2.1342,4.9866,4.9049,4.2864,55.4634,水层
841.375,314.9634,8.1938,8.1913,87.9063,311.391,5.9355,4.7431,2.6934,3.0927,6.483,0.291,192.2732,2.1232,4.9229,4.9049,3.9823,55.334,水层
841.40625,315.9752,8.1976,8.1872,88.7236,310.5089,5.8376,4.5547,2.6732,3.0327,6.5904,0.292,192.2732,2.11,4.8422,4.9138,3.8104,55.2479,水层
841.4375,317.1129,8.1973,8.1872,89.9189,309.2487,5.7308,4.4305,2.6732,2.9927,6.6264,0.2926,192.5254,2.0998,4.8156,4.9228,3.6525,55.1187,水层
841.46875,321.2836,8.2012,8.1872,91.6177,308.8723,5.595,4.2859,2.6331,2.9725,6.5051,0.2929,192.8276,2.0914,4.7803,4.9228,3.4059,54.9896,水层
841.5,321.2836,8.201,8.1873,92.5606,309.3798,5.304,4.093,2.633,2.9724,6.201,0.2944,193.0292,2.0792,4.7279,4.9228,3.0952,54.7762,水层
841.53125,324.8224,8.2048,8.1957,93.6923,311.6566,5.0934,3.9232,2.6328,2.9922,5.8678,0.2944,193.1298,2.0732,4.7105,4.9227,2.9561,54.6903,水层
841.5625,326.465,8.213,8.1957,94.3209,311.6566,4.8464,3.7882,2.6725,3.032,5.4213,0.2948,193.2807,2.0634,4.7019,4.9227,2.7565,54.6027,水层
841.59375,327.9817,8.2252,8.2041,95.452,313.1752,4.3799,3.6312,2.6725,3.1116,5.0645,0.2968,193.3812,2.0539,4.7191,4.9227,2.5096,54.4309,水层
845.8125,319.7127,8.2607,8.234,116.2613,338.7325,4.1412,3.4714,2.1347,2.3743,3.1958,0.3331,258.5961,2.2665,5.7695,6.0851,3.4014,46.4726,水层
845.84375,314.666,8.2605,8.2341,116.0682,334.696,4.2333,3.5813,2.3342,2.6137,3.2014,0.3301,259.353,2.2641,5.7483,6.085,3.4456,46.4263,水层
845.875,311.6386,8.2644,8.2341,115.9377,333.3089,4.3431,3.7014,2.5137,2.7134,3.2129,0.3261,260.5641,2.2597,5.7377,6.0962,3.5227,46.3396,水层
845.90625,308.612,8.2641,8.23,115.8698,334.448,4.3751,3.7698,2.5935,2.8131,3.2363,0.3248,259.1499,2.2559,5.6852,6.1073,3.5227,46.295,水层
845.9375,307.2253,8.2639,8.23,115.8682,335.8392,4.4232,3.8606,2.7531,2.8529,3.2658,0.3221,255.918,2.2535,5.6748,6.1073,3.6281,46.2501,水层
845.96875,305.712,8.2637,8.23,115.9291,336.5992,4.4637,3.9247,2.8727,2.8728,3.2836,0.3192,253.6959,2.2509,5.6643,6.1184,3.682,46.2475,水层
846.0,302.0558,8.2632,8.2342,115.7991,336.3482,4.488,3.9971,2.9325,2.8326,3.3258,0.3164,251.171,2.2525,5.6747,6.1184,3.7436,46.2448,水层
846.03125,302.0558,8.263,8.2343,115.543,335.4668,4.504,4.0634,2.8923,2.7726,3.3501,0.3148,248.4946,2.2607,5.6747,6.1184,3.877,46.3247,水层
846.0625,300.7957,8.2584,8.2343,115.0971,333.828,4.5368,4.1233,2.8923,2.7325,3.3685,0.3108,245.717,2.2695,5.6955,6.1183,3.9491,46.4065,水层
846.09375,299.2851,8.2582,8.2385,114.9694,330.6759,4.5866,4.1917,2.8722,2.6725,3.4117,0.3108,243.9999,2.2813,5.7059,6.1183,4.0077,46.4872,水层
846.125,299.2851,8.2579,8.2344,114.5877,328.7843,4.6203,4.2535,2.8521,2.6524,3.4555,0.3078,242.2828,2.2949,5.7059,6.1182,4.0823,46.6517,水层
846.15625,298.2782,8.2576,8.2303,114.2059,324.6234,4.6969,4.3479,2.812,2.6522,3.5001,0.3062,240.7171,2.3011,5.7058,6.1182,4.2278,46.6913,水层
846.1875,296.5163,8.2531,8.2261,113.6345,324.6234,4.8101,4.4363,2.7919,2.6919,3.5647,0.3033,239.1513,2.3115,5.7058,6.1181,4.2985,46.8569,水层
846.21875,296.5163,8.2485,8.222,112.7476,322.3534,4.944,4.5181,2.7717,2.6919,3.6978,0.302,238.3431,2.3197,5.7057,6.1181,4.3784,47.0212,水层
846.25,295.7611,8.2483,8.2179,112.0499,320.2097,5.0078,4.568,2.7717,2.7317,3.9143,0.3007,237.686,2.3303,5.6952,6.118,4.4353,47.2278,水层
846.28125,294.8798,8.248,8.2179,111.4165,318.1925,5.1754,4.6438,2.7915,2.7915,4.1132,0.2964,237.433,2.3407,5.6952,6.118,4.5596,47.3929,水层
846.3125,293.8722,8.2391,8.2179,110.5927,314.7883,5.2325,4.7294,2.8313,2.8712,4.3539,0.2964,236.8769,2.3451,5.6638,6.1179,4.6188,47.5995,水层
846.34375,291.9832,8.2391,8.218,109.8961,314.7883,5.339,4.7903,3.0306,3.0306,4.6942,0.295,236.6747,2.3429,5.6638,6.1179,4.6874,47.7238,水层
846.375,291.9832,8.2346,8.2138,108.5035,313.7803,5.4476,4.852,3.0306,3.0306,4.7636,0.2934,236.2703,2.3373,5.643,6.1179,4.8546,47.9723,水层
846.40625,291.2273,8.2299,8.2138,107.9342,313.4027,5.5686,4.9234,3.1502,3.1103,5.1548,0.292,235.8658,2.3339,5.643,6.0954,4.8546,48.2211,水层
846.4375,290.2201,8.2297,8.2139,106.8576,314.4153,5.6819,4.9685,3.2499,3.1103,5.2986,0.2897,235.209,2.3273,5.6429,6.0396,4.9177,48.6367,水层
846.46875,289.4646,8.2294,8.2139,105.8451,315.8065,5.8078,5.0508,3.3696,3.19,5.5067,0.2885,233.3402,2.3183,5.6429,6.0396,4.9633,48.8035,水层
846.5,287.5753,8.229,8.2139,104.9588,316.3133,5.8184,5.0784,3.5491,3.2697,5.8398,0.2873,232.2796,2.3133,5.6429,6.0285,5.0185,49.0947,水层
846.53125,286.6935,8.233,8.2098,104.0719,314.6745,5.8932,5.1435,3.5491,3.4291,6.1363,0.2862,230.4108,2.3051,5.6428,6.0174,5.0838,49.6363,水层
846.5625,285.9376,8.2327,8.2099,102.9958,309.6292,5.9361,5.1717,3.6088,3.4291,6.2727,0.2837,229.0471,2.2999,5.6428,5.9953,5.1215,49.8445,水层
846.59375,285.3083,8.2365,8.2141,101.9828,307.3585,5.9683,5.1998,3.7484,3.4889,6.2147,0.2837,226.623,2.2925,5.6221,5.9952,5.15,50.3868,水层
846.625,286.1942,8.2364,8.2141,101.5391,305.341,5.99,5.2474,3.7882,3.5885,6.0453,0.2818,225.613,2.2859,5.5911,5.9842,5.1597,50.8868,水层
846.65625,292.6356,8.2403,8.2141,100.6522,303.4493,6.0115,5.2856,3.7881,3.6483,5.8159,0.2807,222.9365,2.2803,5.5706,5.9622,5.1598,51.1366,水层
846.6875,295.2884,8.2441,8.2142,99.7023,300.2972,6.0442,5.3142,3.728,3.7081,5.5439,0.2796,221.1185,2.2753,5.5196,5.9403,5.16,51.6366,水层
846.71875,298.0682,8.2439,8.2142,99.1324,298.9102,6.0436,5.3237,3.6879,3.7279,5.2556,0.2781,216.9776,2.2707,5.4792,5.8001,5.16,52.1371,水层
846.75,299.5849,8.2476,8.2143,97.9296,298.0276,6.0431,5.333,3.6879,3.8276,5.0655,0.2774,216.2706,2.2666,5.4391,5.705,5.1412,52.3871,水层
846.78125,300.9754,8.2516,8.2143,97.2325,296.6413,6.0537,5.3223,3.7076,3.9472,4.8733,0.2749,213.2406,2.2642,5.3893,5.6115,5.1131,52.8454,水层
846.8125,304.0092,8.2597,8.2185,96.536,295.1288,6.0088,5.3223,3.7475,3.987,4.6709,0.2749,211.7761,2.261,5.3009,5.4791,5.0295,53.3043,水层
846.84375,305.0206,8.2637,8.2269,94.5725,296.3933,5.9751,5.2924,3.8271,4.0269,4.5772,0.2733,209.6045,2.2592,5.2332,5.3892,5.0295,53.5128,水层
846.875,306.032,8.2718,8.2311,94.5725,298.5416,5.9306,5.2725,3.9468,4.0067,4.5182,0.2725,208.1904,2.2566,5.1568,5.3009,4.9653,54.0966,水层
846.90625,307.8023,8.2882,8.2395,93.9385,300.5639,5.9304,5.2136,3.9866,3.9866,4.6356,0.2713,206.3722,2.2534,5.1285,5.1285,4.8839,54.5556,水层
846.9375,308.8144,8.2964,8.2437,93.2419,304.8589,5.8972,5.2136,4.0463,3.9466,4.7911,0.271,204.9074,2.247,5.0166,5.0909,4.8839,54.9726,水层
846.96875,309.3209,8.3087,8.2562,92.5454,306.8801,5.8644,5.2035,4.0861,3.7667,4.9066,0.272,203.8973,2.238,4.9708,5.0074,4.8038,55.5568,水层
847.0,308.5665,8.3294,8.2688,91.8483,311.8063,5.8316,5.2035,4.086,3.6868,5.1086,0.2721,203.0386,2.2252,4.8982,4.8893,4.6993,55.7235,水层
847.03125,307.8114,8.3459,8.2772,90.4541,318.3749,5.8097,5.1839,4.026,3.4669,5.2414,0.2729,202.1797,2.2094,4.8179,4.8179,4.6993,56.3905,水层
847.0625,307.9399,8.3666,8.2814,89.757,318.3749,5.7662,5.1643,3.8462,3.307,5.3676,0.2742,202.2298,2.1956,4.7739,4.7651,4.6993,56.5155,水层
847.09375,309.2045,8.3747,8.294,89.0599,323.3007,5.7552,5.1351,3.6464,3.307,5.4868,0.2762,203.9457,2.1803,4.7389,4.6956,4.6822,56.8483,水层
847.125,311.7318,8.3871,8.2982,88.3628,330.2477,5.7441,5.1351,3.3067,3.1871,5.5575,0.2778,205.9138,2.1699,4.6526,4.5763,4.6652,57.0134,水层
847.15625,315.2698,8.3868,8.3066,87.0323,330.2477,5.7438,5.1061,3.3067,3.087,5.639,0.2795,205.9138,2.1577,4.6185,4.5512,4.6653,57.0102,水层
847.1875,317.4181,8.3738,8.3149,87.0323,334.0373,5.7432,5.0963,3.1668,3.087,5.6492,0.2814,207.5792,2.1501,4.5595,4.5096,4.6741,56.7962,水层
847.21875,321.4617,8.3483,8.3066,86.3977,337.8269,5.7428,5.0769,3.0469,3.0469,5.6381,0.2848,208.4371,2.1423,4.5178,4.4683,4.6741,56.7105,水层
847.25,321.4617,8.3185,8.29,85.7637,341.4911,5.7422,5.0769,2.9469,3.0069,5.6378,0.286,209.3454,2.1321,4.5012,4.4112,4.7002,56.4969,水层
847.28125,323.4833,8.3015,8.2691,85.1933,343.1336,5.7522,5.067,2.847,3.0066,5.6373,0.2873,210.0012,2.1249,4.46,4.3628,4.7177,56.3261,水层
847.3125,325.5053,8.2885,8.2483,84.1145,345.7867,5.7625,5.0667,2.727,3.0066,5.6368,0.2911,210.5562,2.1181,4.4274,4.3628,4.7703,56.0696,水层
847.34375,327.6536,8.28,8.2274,84.1145,347.8087,5.7724,5.0944,2.667,3.0064,5.6467,0.2911,210.707,2.1159,4.4192,4.3708,4.7703,55.9842,水层
847.375,332.4547,8.2587,8.1983,83.6067,349.8307,5.7929,5.1312,2.6469,3.0063,5.6774,0.2939,210.2522,2.1119,4.4111,4.3788,4.8057,55.8558,水层
847.40625,334.8553,8.2415,8.1774,83.1624,351.5999,5.7929,5.159,2.6667,3.066,5.6978,0.2952,209.1407,2.1077,4.411,4.403,4.8502,55.684,水层
847.4375,336.7508,8.2329,8.1608,82.5899,350.7192,5.8349,5.1776,2.6665,3.0858,5.7496,0.2965,208.5851,2.1039,4.4191,4.4272,4.9496,55.5976,水层
847.46875,338.6465,8.2157,8.1358,82.5257,348.0709,5.856,5.2339,2.6864,3.0858,5.76,0.2994,206.6148,2.0992,4.4435,4.4435,5.0512,55.5105,水层
847.5,341.8054,8.2071,8.1316,81.7639,346.8101,5.8771,5.2339,2.6863,3.0856,5.8233,0.3007,206.6148,2.0992,4.4598,4.468,5.0512,55.3389,水层
847.53125,343.3217,8.1942,8.1108,81.5089,344.7937,5.9199,5.2339,2.7061,3.0854,5.8767,0.302,205.9076,2.0962,4.4927,4.5009,5.1168,55.253,水层
847.5625,344.838,8.1855,8.1066,80.8733,343.9116,5.9523,5.2623,2.7259,3.1449,5.985,0.3033,205.1498,2.093,4.534,4.5341,5.1642,55.1236,水层
847.59375,346.2285,8.1726,8.0941,80.6819,343.0298,5.9957,5.2812,2.7256,3.1449,6.051,0.3058,204.3414,2.092,4.5507,4.5507,5.2121,55.037,水层
847.625,348.5037,8.1723,8.09,80.4894,344.8,6.0394,5.3002,2.7256,3.1449,6.095,0.307,202.7752,2.0896,4.6011,4.5674,5.2995,54.9494,水层
847.65625,349.6417,8.1637,8.0859,80.1703,346.5688,6.0946,5.3484,2.7654,3.1646,6.1056,0.3081,202.7752,2.0888,4.6606,4.5674,5.2995,54.9467,水层
847.6875,351.6652,8.1591,8.0775,79.9783,348.4649,6.1501,5.3484,2.7652,3.1646,6.1164,0.3093,202.0677,2.087,4.7122,4.5842,5.3388,54.9863,水层
847.71875,352.0447,8.1588,8.0776,79.8484,350.1086,6.1723,5.3774,2.7652,3.2043,6.1155,0.3111,201.3604,2.0896,4.7295,4.601,5.3785,55.1504,水层
847.75,352.553,8.1585,8.0776,79.8463,348.9747,6.1947,5.436,2.765,3.2441,6.1155,0.312,200.754,2.0928,4.7643,4.6094,5.4084,55.3997,水层
847.78125,352.6808,8.1582,8.0819,80.0942,346.958,6.2628,5.436,2.7646,3.2441,6.1372,0.3131,200.1476,2.0978,4.7818,4.6263,5.4084,55.7327,水层
847.8125,352.5591,8.1622,8.0819,80.3433,345.5713,6.32,5.4557,2.7646,3.2636,6.1482,0.3154,200.1476,2.102,4.7818,4.6263,5.4487,56.1074,水层
847.84375,352.5591,8.1744,8.107,80.7794,343.9325,6.3544,5.4953,2.7646,3.2636,6.1701,0.3154,199.0861,2.1076,4.773,4.6093,5.4589,56.5667,水层
847.875,351.4256,8.2035,8.1237,80.967,342.0416,6.4007,5.5153,2.7843,3.2636,6.1924,0.3158,199.0861,2.1094,4.7293,4.5671,5.4691,57.2773,水层
847.90625,349.9135,8.2368,8.1697,81.2792,338.134,6.4357,5.5554,2.7843,3.2834,6.2032,0.3168,198.5303,2.116,4.6177,4.5171,5.4894,57.8625,水层
847.9375,347.7701,8.2743,8.224,82.0312,338.134,6.4707,5.606,2.7841,3.2832,6.2256,0.3176,198.0249,2.116,4.5336,4.4105,5.4795,58.5309,水层
847.96875,346.5097,8.3161,8.3326,82.345,336.1172,6.494,5.6058,2.7639,3.2832,6.2365,0.3179,197.57,2.1196,4.3621,4.3382,5.4595,59.1998,水层
848.0,344.8709,8.3955,8.4328,82.6582,336.1172,6.5411,5.6155,2.7639,3.283,6.2705,0.3181,196.7613,2.1214,4.2514,4.2358,5.4096,59.8685,水层
848.03125,343.2318,8.4792,8.508,83.7876,334.4788,6.5284,5.6151,2.7234,3.3027,6.2815,0.3181,196.7613,2.1244,4.1358,4.083,5.3015,60.3282,水层
848.0625,339.5763,8.5755,8.6166,84.227,332.7141,6.516,5.6665,2.7234,3.3027,6.2924,0.3175,196.4073,2.1262,4.0234,4.0234,5.3015,60.9546,水层
848.09375,339.5763,8.6676,8.746,84.6664,329.6894,6.4917,5.6244,2.7234,3.3023,6.3265,0.317,196.0535,2.1298,3.9285,3.9069,5.1859,61.5388,水层
848.125,337.4326,8.7722,8.8045,85.8583,329.6894,6.4673,5.5622,2.7234,3.3023,6.3377,0.3145,195.6996,2.1356,3.7729,3.7729,5.1102,61.9147,水层
848.15625,335.4159,8.8349,8.8672,85.8583,328.4293,6.4429,5.5209,2.7232,3.3023,6.3605,0.3145,195.1434,2.1383,3.7247,3.6704,4.9531,62.3737,水层
848.1875,333.273,8.906,8.9131,86.8007,327.2947,6.454,5.48,2.7232,3.3021,6.3832,0.3124,194.8401,2.1429,3.6235,3.5706,4.8808,62.9161,水层
848.21875,333.273,8.977,8.9382,88.0579,326.2867,6.4418,5.4293,2.703,3.3019,6.4064,0.3112,194.5872,2.1513,3.4927,3.4608,4.7919,63.2906,水层
848.25,329.1129,8.9978,8.9424,88.6865,324.5221,6.4294,5.4091,2.7027,3.3018,6.4409,0.3081,194.3849,2.1615,3.4927,3.3606,4.7133,63.7489,水层
848.28125,329.1129,9.0395,8.9466,89.8181,323.6403,6.4171,5.2705,2.7027,3.2815,6.4525,0.3081,194.2834,2.1697,3.4229,3.2934,4.56,63.9151,水层
848.3125,327.4742,9.0434,8.9425,90.3836,325.284,6.4048,5.2705,2.6823,3.2815,6.4639,0.3065,194.8381,2.1771,3.3237,3.2453,4.56,64.1641,水层
848.34375,325.7088,9.0011,8.8966,90.8208,326.9269,6.3805,5.2316,2.6823,3.2815,6.4751,0.305,195.1407,2.1903,3.2933,3.1687,4.477,64.3712,水层
