Depth,AC,CAL,DRHO,DT,GR,HAC,ILD,ILM,LLD,LLS,MSFL,NPHI,PD,PEF,RHOB,SFLU,SP,TT1,TT2,TT3,TT4,result
1570.875,257.708,9.086,0.091,74.385,80.483,197.656,6.579,6.827,9.486,9.683,10.731,0.152,176.039,4.815,2.456,15.826,-10.03,561.507,388.391,561.507,388.391,干层
1570.9375,264.429,9.189,0.089,75.32,82.88,224.21,6.623,6.698,8.951,9.075,6.477,0.162,187.427,4.841,2.439,14.118,-10.05,561.507,388.391,561.507,388.391,干层
1571.0,270.047,9.215,0.087,76.35,85.437,266.91,6.668,6.571,8.299,8.467,4.302,0.173,195.047,4.84,2.423,12.329,-10.322,561.507,392.464,561.507,392.464,干层
1571.0625,273.352,9.189,0.087,77.694,88.019,301.979,6.712,6.571,7.707,7.859,4.343,0.184,201.694,4.714,2.407,10.539,-10.521,557.434,392.464,557.434,392.464,干层
1571.125,274.159,9.09,0.088,80.279,89.92,309.999,6.762,6.634,7.123,7.123,4.497,0.193,199.555,4.645,2.39,9.007,-10.76,553.36,394.501,553.36,394.501,干层
1571.1875,273.279,9.021,0.095,81.417,91.568,305.615,6.804,6.698,6.857,6.728,4.777,0.198,195.26,4.55,2.397,8.424,-10.985,553.36,398.574,553.36,398.574,干层
1571.25,272.183,8.939,0.102,83.071,93.8,280.451,6.852,6.698,6.792,6.664,6.661,0.2,188.276,4.446,2.43,7.879,-11.227,555.397,402.648,555.397,402.648,干层
1571.3125,270.95,8.904,0.11,83.692,95.305,271.713,6.9,6.698,6.856,6.794,8.507,0.2,182.798,4.356,2.452,7.804,-11.371,557.434,404.684,557.434,404.684,干层
1571.375,271.061,8.883,0.116,84.416,97.014,257.119,6.948,6.698,6.937,6.901,9.298,0.197,181.794,4.293,2.472,7.804,-11.79,561.507,408.758,561.507,408.758,干层
1571.4375,273.152,8.915,0.12,84.623,97.535,264.804,6.996,6.698,7.056,7.009,8.698,0.197,182.871,4.274,2.476,7.804,-11.886,563.544,410.288,563.544,410.794,干层
1571.5,275.385,8.927,0.121,84.312,96.994,289.166,7.044,6.698,7.191,7.116,7.724,0.2,183.78,4.264,2.477,7.73,-12.335,565.58,409.038,565.58,410.794,干层
1571.5625,276.714,8.981,0.12,84.105,95.563,294.696,7.091,6.698,7.4,7.224,6.75,0.203,183.608,4.248,2.472,7.73,-12.751,571.69,407.787,571.69,410.794,干层
1571.625,277.029,9.023,0.115,84.209,93.742,299.131,7.139,6.698,7.47,7.331,5.775,0.21,181.311,4.233,2.464,7.73,-12.943,571.69,406.536,571.69,410.794,干层
1571.6875,277.686,9.07,0.112,84.209,89.551,299.246,7.187,6.892,7.687,7.439,5.057,0.213,176.354,4.213,2.46,7.955,-13.1,569.654,405.286,569.654,408.758,干层
1571.75,282.964,9.113,0.109,84.105,87.147,281.624,7.23,7.161,7.985,7.542,5.824,0.216,170.949,4.188,2.457,8.264,-13.157,567.617,404.035,567.617,408.758,干层
1571.8125,287.579,9.172,0.109,83.899,82.427,273.398,7.339,7.511,8.352,8.266,6.719,0.218,168.024,4.147,2.456,8.586,-13.315,567.617,402.784,567.617,408.758,干层
1571.875,289.79,9.168,0.11,83.588,79.923,270.987,7.438,7.656,8.956,8.962,7.614,0.218,162.793,4.084,2.457,9.31,-13.456,565.58,401.534,565.58,406.721,干层
1571.9375,290.253,9.188,0.11,82.968,77.445,278.261,7.536,7.955,9.561,9.657,7.191,0.215,158.601,4.024,2.457,10.124,-13.529,565.58,400.283,565.58,406.721,干层
1572.0,287.179,9.193,0.11,82.451,76.111,276.603,7.634,8.344,10.165,10.353,7.362,0.21,155.813,4.0,2.456,10.937,-13.578,563.544,399.033,563.544,406.721,干层
1572.0625,278.909,9.176,0.11,81.658,74.653,271.716,7.733,8.752,10.77,11.049,7.826,0.205,153.188,3.974,2.454,11.75,-13.613,561.507,397.782,561.507,402.648,干层
1572.125,264.407,9.159,0.105,81.003,74.578,272.083,7.831,8.921,11.463,11.745,8.138,0.202,150.698,3.915,2.449,12.704,-13.651,563.544,396.538,563.544,402.648,干层
1572.1875,258.461,9.111,0.1,80.176,74.302,278.407,7.93,9.007,12.488,12.37,8.061,0.196,148.116,3.899,2.446,13.453,-13.749,561.507,396.035,561.507,402.648,干层
1572.25,254.866,9.09,0.095,79.659,74.007,276.266,8.031,9.093,12.252,11.76,9.395,0.192,147.289,3.877,2.442,14.661,-13.925,559.47,395.535,559.47,402.648,干层
1572.3125,255.473,9.057,0.092,79.245,73.665,269.319,8.108,9.093,11.774,11.207,12.406,0.188,147.126,3.914,2.44,15.675,-13.878,561.507,395.034,561.507,402.648,干层
1572.375,257.162,9.029,0.091,78.831,72.802,257.831,8.108,8.921,11.001,10.654,15.993,0.184,149.102,3.957,2.44,16.286,-13.553,559.47,394.534,559.47,402.648,干层
1572.4375,260.943,8.986,0.091,78.831,72.459,244.019,8.108,8.836,10.228,10.101,15.841,0.178,154.846,4.008,2.441,15.379,-13.296,559.47,394.034,559.47,402.648,干层
1572.5,260.995,8.99,0.096,78.935,72.689,242.648,7.854,8.586,9.298,9.548,14.204,0.176,161.924,4.057,2.44,14.328,-13.082,559.47,393.534,559.47,400.611,干层
1572.5625,262.794,8.996,0.099,79.245,73.874,249.22,7.627,8.424,9.045,9.123,12.735,0.175,168.802,4.11,2.436,13.389,-12.957,559.47,393.033,559.47,398.574,干层
1572.625,262.213,9.005,0.1,79.659,75.899,258.432,7.369,8.108,8.728,8.782,11.482,0.177,179.885,4.152,2.432,12.284,-12.69,561.507,392.464,561.507,398.574,干层
1572.6875,261.528,9.012,0.101,79.762,78.73,269.487,7.122,7.955,8.411,8.138,10.229,0.181,191.082,4.232,2.425,10.729,-12.314,561.507,392.464,561.507,398.574,干层
1572.75,261.44,9.021,0.104,80.072,82.101,277.189,6.837,7.669,8.093,7.903,8.975,0.185,202.284,4.297,2.42,9.268,-11.98,565.58,394.501,565.58,398.574,干层
1572.8125,261.348,9.029,0.107,80.176,84.363,283.786,6.551,7.41,7.776,7.606,7.722,0.192,209.313,4.4,2.416,9.007,-11.694,567.617,394.501,567.617,400.611,干层
1572.875,261.908,9.071,0.108,80.589,85.872,289.034,6.265,7.152,7.542,7.308,6.469,0.195,215.002,4.519,2.419,8.669,-11.609,569.654,398.574,569.654,402.648,干层
1572.9375,262.533,9.108,0.11,81.107,88.116,290.91,6.014,6.893,7.26,7.01,5.945,0.196,218.79,4.714,2.421,8.264,-11.45,573.727,402.648,573.727,404.684,干层
1573.0,262.642,9.143,0.114,81.52,88.656,283.643,5.773,6.634,6.923,6.713,7.654,0.196,220.819,5.001,2.419,8.186,-11.324,575.764,406.721,575.764,406.721,干层
1575.0,266.501,9.999,0.116,86.329,80.206,323.142,5.443,5.31,9.413,8.164,4.025,0.216,163.748,5.532,2.245,6.597,-10.232,592.057,414.868,592.057,425.051,干层
1575.0625,265.695,9.794,0.115,84.678,76.392,256.284,5.709,5.698,10.697,9.215,7.978,0.21,147.837,5.199,2.294,7.697,-10.629,590.02,412.831,590.02,420.978,干层
1575.125,266.4,9.593,0.115,82.968,74.239,239.651,5.975,6.087,11.683,10.265,14.821,0.207,138.531,4.838,2.323,8.836,-11.063,585.947,408.758,585.947,418.941,干层
1575.1875,267.782,9.384,0.116,82.141,73.666,241.824,6.241,6.476,12.728,10.711,14.68,0.205,135.806,4.578,2.347,9.722,-11.324,581.874,406.721,581.874,416.904,干层
1575.25,269.68,9.25,0.117,80.9,72.694,256.776,6.507,6.892,12.972,10.93,13.734,0.201,137.281,4.389,2.385,12.111,-11.899,577.8,402.648,577.8,412.831,干层
1575.3125,267.852,9.192,0.118,80.383,72.723,266.842,6.773,7.23,13.221,11.14,11.874,0.202,142.013,4.267,2.402,12.826,-12.11,575.764,400.611,575.764,410.794,干层
1575.375,263.109,9.21,0.118,79.555,73.235,281.006,7.099,7.594,13.096,11.124,9.632,0.203,144.687,4.249,2.424,14.112,-12.306,569.654,398.574,569.654,408.758,干层
1575.4375,256.58,9.217,0.119,79.762,73.592,284.784,7.568,7.957,12.728,11.092,8.138,0.205,146.092,4.234,2.432,13.88,-12.242,567.617,396.538,567.617,406.721,干层
1575.5,249.224,9.236,0.119,80.072,74.249,279.395,8.037,8.321,12.688,11.06,8.454,0.207,146.631,4.232,2.433,13.62,-12.444,563.544,396.538,563.544,404.684,干层
1575.5625,249.285,9.251,0.122,80.176,74.79,269.618,8.505,8.669,12.601,11.035,10.511,0.206,146.467,4.193,2.434,13.36,-12.48,563.544,394.501,563.544,404.684,干层
1575.625,257.004,9.269,0.123,80.589,75.11,258.817,8.974,9.357,12.513,11.035,12.488,0.203,146.428,4.195,2.435,13.101,-12.48,559.47,392.464,559.47,404.684,干层
1575.6875,261.317,9.286,0.126,80.796,75.789,261.163,9.442,9.815,12.425,11.035,10.845,0.202,146.611,4.13,2.437,12.949,-12.485,559.47,392.464,559.47,404.684,干层
1575.75,258.402,9.299,0.13,80.796,76.449,273.109,9.657,9.909,12.37,11.14,7.4,0.2,146.928,4.104,2.441,13.073,-12.46,557.434,392.464,557.434,402.648,干层
1575.8125,255.105,9.275,0.133,80.693,77.249,276.582,9.702,10.296,12.136,10.863,7.47,0.198,146.735,4.033,2.445,13.325,-12.646,557.434,392.464,557.434,402.648,干层
1575.875,250.573,9.248,0.135,80.589,77.865,270.178,9.722,10.296,11.683,10.575,9.532,0.198,146.705,4.012,2.451,13.453,-12.68,555.397,392.464,555.397,402.648,干层
1575.9375,249.234,9.228,0.137,80.693,78.954,266.411,9.629,10.198,11.299,10.286,14.403,0.199,146.424,4.006,2.456,13.583,-12.699,555.397,392.464,555.397,402.648,干层
1576.0,251.304,9.208,0.139,80.796,79.922,252.26,9.538,10.005,10.764,9.997,13.866,0.2,146.899,4.007,2.459,13.845,-12.536,555.397,392.464,555.397,400.611,干层
1576.0625,253.816,9.189,0.142,81.023,81.729,253.999,9.287,9.722,10.229,9.622,12.783,0.202,150.552,4.063,2.463,13.371,-12.319,555.397,392.464,555.397,400.611,干层
1576.125,263.1,9.213,0.144,81.313,82.686,262.621,9.064,9.447,9.693,9.148,11.247,0.202,157.793,4.083,2.464,12.684,-12.258,555.397,392.464,555.397,398.574,干层
1576.1875,271.689,9.276,0.146,81.624,86.022,268.376,8.84,9.007,9.158,8.674,9.123,0.202,166.207,4.165,2.458,11.871,-12.296,555.397,392.464,555.397,398.574,干层
1576.25,272.411,9.354,0.148,81.934,88.33,269.378,8.617,8.752,8.622,8.2,8.535,0.202,172.884,4.245,2.452,10.999,-12.114,555.397,392.464,555.397,398.574,干层
1576.3125,272.875,9.411,0.149,82.347,90.966,273.187,8.393,8.344,8.216,7.726,7.202,0.201,180.887,4.34,2.447,10.127,-12.034,555.397,392.464,555.397,398.574,干层
1576.375,272.119,9.432,0.144,82.451,92.883,279.474,8.186,8.186,8.061,7.33,6.302,0.2,188.42,4.43,2.442,9.268,-11.794,557.434,392.464,557.434,398.574,干层
1576.4375,270.13,9.415,0.143,82.451,94.716,286.727,7.955,7.955,7.909,7.26,5.51,0.198,196.262,4.524,2.437,9.093,-11.631,559.47,392.464,559.47,398.574,干层
1576.5,268.983,9.378,0.141,82.244,97.199,290.201,7.656,7.73,7.909,7.26,4.868,0.197,199.862,4.588,2.445,8.505,-11.263,559.47,392.464,559.47,396.538,干层
1576.5625,267.941,9.303,0.141,81.83,98.91,285.103,7.511,7.583,7.922,7.308,5.106,0.196,201.137,4.63,2.456,8.344,-11.062,563.544,394.501,563.544,398.574,干层
1576.625,268.337,9.212,0.14,81.417,100.117,278.661,6.892,7.44,7.963,7.351,7.55,0.195,203.494,4.694,2.467,8.344,-10.858,565.58,394.501,565.58,400.611,干层
1576.6875,268.368,9.12,0.141,81.21,100.373,272.468,6.634,7.369,8.005,7.4,10.272,0.193,205.623,4.728,2.489,8.582,-10.669,567.617,396.538,567.617,400.611,干层
1576.75,268.649,9.047,0.142,81.003,100.305,258.288,6.385,7.161,8.061,7.305,12.994,0.192,209.862,4.801,2.498,8.834,-10.471,571.69,398.574,571.69,402.648,干层
1576.8125,266.349,9.011,0.143,81.003,99.81,241.336,5.999,7.093,7.837,7.194,14.821,0.19,214.892,4.951,2.502,9.087,-10.275,575.764,398.574,575.764,404.684,干层
1576.875,268.11,9.008,0.143,81.21,99.121,225.456,5.575,6.805,7.482,7.083,13.162,0.19,219.923,5.095,2.505,9.268,-10.079,577.8,402.648,577.8,406.721,干层
1576.9375,270.008,9.047,0.142,81.417,98.645,238.695,5.175,6.494,7.127,6.973,9.844,0.19,224.965,5.198,2.485,9.18,-9.889,581.874,404.684,581.874,406.721,干层
1577.0,273.196,9.119,0.139,82.132,98.218,273.823,4.982,6.184,6.772,6.857,7.47,0.19,229.976,5.422,2.466,8.689,-9.739,585.947,406.721,585.947,410.794,干层
1578.8125,261.492,9.772,0.123,82.037,82.158,295.321,6.27,5.884,10.543,9.972,4.357,0.206,159.506,5.397,2.309,6.447,-11.413,565.58,396.851,565.58,402.713,干层
1578.875,250.873,9.667,0.127,80.176,78.727,280.897,6.713,6.301,12.437,11.281,5.155,0.197,151.074,5.15,2.34,7.931,-11.777,561.507,389.466,561.507,391.875,干层
1578.9375,239.839,9.557,0.126,78.521,74.64,262.096,7.156,6.762,14.331,13.15,6.728,0.189,142.614,4.902,2.377,9.524,-12.149,555.397,382.281,555.397,382.281,干层
1579.0,229.793,9.448,0.121,77.073,72.342,250.308,7.6,7.65,15.993,16.071,8.061,0.18,134.12,4.657,2.399,11.117,-12.476,551.324,378.208,551.324,378.208,干层
1579.0625,221.34,9.259,0.115,73.971,68.98,249.889,8.043,8.641,19.586,18.98,11.908,0.168,126.471,4.437,2.429,12.711,-12.915,543.177,374.134,543.177,374.134,干层
1579.125,211.936,9.137,0.11,71.903,65.954,248.44,8.486,9.633,22.526,22.101,12.972,0.154,120.008,4.236,2.457,14.998,-13.129,541.141,370.061,541.141,370.061,干层
1579.1875,205.56,9.006,0.1,69.007,63.621,245.209,9.007,10.697,24.304,24.381,15.789,0.14,114.48,4.039,2.479,18.124,-13.479,539.104,365.988,539.104,365.988,干层
1579.25,194.713,8.896,0.088,67.353,62.298,230.92,9.457,11.436,25.736,25.736,21.892,0.127,108.949,3.845,2.5,21.249,-13.512,535.031,363.951,535.031,363.951,干层
1579.3125,187.96,8.719,0.076,66.112,61.094,218.942,10.003,12.345,26.481,26.23,37.542,0.117,104.694,3.728,2.516,24.374,-13.755,532.994,359.878,532.994,359.878,干层
1579.375,185.645,8.643,0.063,65.595,60.403,197.109,10.549,13.073,25.385,25.354,54.837,0.11,101.928,3.56,2.539,26.926,-13.924,530.957,359.878,530.957,359.878,干层
1579.4375,188.035,8.61,0.052,65.388,60.636,182.25,11.008,13.325,23.314,23.207,85.348,0.107,103.504,3.51,2.551,30.891,-13.909,528.921,359.878,528.921,359.878,干层
1579.5,193.916,8.619,0.041,65.801,61.709,181.859,11.657,13.583,21.243,21.059,80.612,0.108,108.951,3.488,2.559,30.597,-13.915,526.884,361.914,526.884,361.914,干层
1579.5625,199.652,8.652,0.037,66.732,63.281,189.646,11.996,13.453,19.172,19.53,44.835,0.11,116.353,3.485,2.554,29.189,-13.915,524.847,363.951,524.847,363.951,干层
1579.625,213.69,8.696,0.033,68.387,66.073,223.735,12.227,13.199,13.734,15.395,26.734,0.119,123.703,3.531,2.546,27.544,-13.902,522.811,368.024,522.811,368.024,干层
1579.6875,225.824,8.74,0.03,70.352,68.018,233.058,12.227,12.949,12.728,12.972,19.143,0.129,130.885,3.589,2.528,24.719,-13.867,524.847,370.061,524.847,370.061,干层
1579.75,240.061,8.782,0.028,72.42,72.743,235.991,11.996,12.716,11.354,11.247,15.841,0.14,137.564,3.672,2.506,21.592,-13.83,524.847,374.134,524.847,374.134,干层
1579.8125,248.882,8.825,0.027,74.983,74.945,239.373,11.769,12.315,10.009,10.696,15.841,0.15,142.819,3.757,2.475,18.484,-13.796,524.847,376.171,524.847,376.171,干层
1579.875,257.792,8.866,0.03,76.556,78.798,249.719,11.447,11.915,9.21,9.567,14.911,0.16,147.979,3.911,2.444,15.399,-13.757,526.884,380.244,526.884,380.244,干层
1579.9375,263.117,8.962,0.038,78.625,80.79,264.206,11.032,11.514,9.036,9.123,12.972,0.169,153.004,4.031,2.435,12.314,-13.722,528.921,382.281,528.921,382.281,干层
1580.0,269.915,9.058,0.047,79.917,83.023,272.241,10.617,11.114,9.036,8.824,11.065,0.174,155.898,4.161,2.42,10.445,-13.713,530.957,386.354,530.957,386.354,干层
1580.0625,274.674,9.157,0.057,81.107,83.739,278.463,10.202,10.713,9.036,8.686,9.195,0.178,158.083,4.274,2.406,10.101,-13.67,530.957,388.391,530.957,388.391,干层
1580.125,276.259,9.253,0.069,81.52,83.092,283.663,9.787,10.313,9.115,8.652,7.326,0.183,159.083,4.347,2.393,10.005,-13.442,537.067,390.428,537.067,390.428,干层
1580.1875,278.249,9.352,0.082,81.727,81.516,290.917,9.371,9.913,9.195,8.616,5.945,0.186,156.269,4.427,2.386,9.909,-13.291,545.214,394.501,545.214,394.501,干层
1580.25,278.833,9.448,0.093,81.934,79.771,283.473,8.928,9.512,9.276,8.535,6.852,0.186,153.632,4.504,2.384,9.909,-13.3,551.324,398.574,551.324,398.574,干层
1580.3125,279.625,9.545,0.106,81.83,77.83,266.543,8.46,9.112,9.477,8.454,8.534,0.186,150.075,4.617,2.382,10.198,-13.304,557.434,400.436,557.434,401.47,干层
1580.375,281.534,9.651,0.113,81.83,74.567,252.379,7.992,8.711,9.477,8.374,10.215,0.185,147.553,4.743,2.378,10.394,-13.163,563.544,402.052,563.544,403.984,干层
1580.4375,285.742,9.706,0.123,81.934,73.514,243.954,7.583,8.335,9.298,8.216,11.897,0.185,145.55,4.856,2.367,10.595,-12.92,571.69,403.668,571.69,404.684,干层
1580.5,288.429,9.673,0.125,81.934,71.948,243.438,7.369,8.022,9.21,8.216,13.475,0.185,146.592,4.949,2.358,10.697,-12.866,575.764,405.284,575.764,408.758,干层
1580.5625,290.188,9.647,0.128,82.451,71.295,254.332,6.892,7.708,8.907,7.909,11.269,0.187,154.834,5.063,2.338,10.394,-12.498,577.8,406.901,577.8,410.794,干层
1580.625,292.507,9.602,0.128,82.968,73.155,276.527,6.762,7.394,8.385,7.542,5.51,0.189,163.031,5.174,2.321,10.198,-12.481,579.837,408.517,579.837,412.831,干层
1580.6875,292.859,9.539,0.123,84.209,74.428,291.573,6.634,7.081,7.863,6.989,5.204,0.196,171.227,5.285,2.294,9.927,-12.326,579.837,410.133,579.837,412.831,干层
1580.75,292.774,9.523,0.117,84.933,77.573,285.498,6.508,6.767,7.341,6.477,5.543,0.202,180.362,5.398,2.275,9.103,-12.2,579.837,411.749,581.874,414.868,干层
1580.8125,295.593,9.521,0.111,86.484,79.922,275.057,6.447,6.508,6.837,6.176,5.965,0.208,189.719,5.506,2.232,8.424,-12.043,579.837,413.365,583.91,416.904,干层
1580.875,299.832,9.547,0.105,87.415,83.526,277.617,6.301,6.264,6.346,5.51,6.235,0.211,196.34,5.623,2.213,7.77,-11.91,579.837,414.981,583.91,416.904,干层
1580.9375,305.226,9.607,0.099,88.345,84.929,281.039,6.177,6.087,5.747,5.406,5.75,0.216,203.065,5.67,2.191,7.213,-11.764,579.837,416.904,585.947,416.904,干层
1581.0,306.857,9.661,0.093,88.759,87.171,276.574,6.053,5.859,5.797,5.304,5.288,0.22,208.06,5.66,2.175,6.657,-11.61,581.874,416.904,585.947,418.941,干层
1587.4375,251.091,9.049,0.105,81.83,88.598,278.581,5.658,5.19,14.064,13.202,6.311,0.182,147.193,5.866,2.354,6.738,-8.238,566.528,405.424,566.528,405.424,干层
1587.5,234.557,8.956,0.106,76.453,82.282,249.885,6.128,5.858,20.712,17.946,11.476,0.153,129.989,5.66,2.419,7.728,-8.417,560.941,398.511,560.941,398.511,干层
1587.5625,218.046,8.857,0.107,71.903,74.028,199.702,6.598,6.806,26.194,24.076,17.258,0.138,115.913,5.457,2.462,13.646,-8.622,555.355,391.597,555.355,391.597,干层
1587.625,198.867,8.778,0.106,68.18,70.758,201.892,7.068,7.753,30.835,29.684,28.575,0.123,107.423,5.127,2.517,19.382,-9.007,549.768,384.684,549.768,384.684,干层
1587.6875,176.614,8.702,0.107,64.354,65.226,204.495,7.539,8.7,34.237,35.566,36.413,0.109,102.593,4.759,2.555,26.01,-9.253,544.181,378.208,544.181,378.208,干层
1587.75,171.294,8.693,0.101,62.906,62.468,200.554,8.009,9.648,35.906,36.249,47.051,0.096,102.631,4.388,2.59,33.468,-9.457,538.595,365.988,538.595,365.988,干层
1587.8125,168.819,8.673,0.095,62.699,58.955,194.127,8.859,10.595,34.995,34.237,88.247,0.087,104.444,4.065,2.603,36.606,-9.669,533.008,359.878,533.008,359.878,干层
1587.875,172.166,8.677,0.089,63.32,57.67,194.195,9.939,11.542,32.358,31.562,148.206,0.086,109.91,3.868,2.6,42.747,-9.848,526.884,353.768,526.884,353.768,干层
1587.9375,189.864,8.677,0.086,64.457,56.341,196.76,11.019,12.489,29.721,28.886,144.035,0.088,115.177,3.724,2.595,45.704,-10.205,522.811,349.695,522.811,349.695,干层
1588.0,206.838,8.673,0.081,65.543,56.03,206.174,12.099,13.453,27.298,26.21,81.912,0.092,120.43,3.695,2.588,42.572,-10.207,515.664,349.695,515.664,349.695,干层
1588.0625,215.501,8.692,0.072,66.422,56.685,218.869,13.027,14.112,24.937,24.196,43.203,0.098,125.808,3.647,2.577,39.92,-10.378,508.554,351.731,508.554,351.731,干层
1588.125,213.605,8.702,0.062,67.87,57.675,229.767,13.83,15.526,22.576,22.72,29.854,0.103,130.208,3.673,2.565,35.617,-10.592,504.481,351.731,504.481,351.731,干层
1588.1875,205.142,8.703,0.058,69.072,58.614,249.428,14.633,16.286,20.215,21.244,21.718,0.108,136.804,3.681,2.553,30.728,-10.636,500.407,353.768,500.407,353.768,干层
1588.25,201.506,8.699,0.05,69.731,60.735,247.449,15.526,17.247,17.589,19.768,18.098,0.113,136.948,3.697,2.544,26.01,-10.675,500.407,355.804,500.407,355.804,干层
1588.3125,199.902,8.72,0.044,70.662,62.461,237.61,16.131,17.247,16.722,18.292,17.589,0.118,137.298,3.712,2.532,23.867,-10.9,502.444,359.878,502.444,359.878,干层
1588.375,203.464,8.715,0.039,71.075,64.373,233.573,16.005,17.247,15.745,16.815,21.949,0.123,137.285,3.729,2.528,22.323,-11.054,504.481,363.951,504.481,363.951,干层
1588.4375,218.349,8.733,0.035,71.799,65.788,227.656,15.519,16.921,14.768,15.395,27.508,0.127,138.118,3.734,2.524,21.9,-11.084,506.517,368.024,506.517,368.024,干层
1588.5,238.019,8.738,0.031,72.213,67.803,229.96,14.944,15.978,13.791,14.267,25.982,0.132,139.509,3.71,2.521,20.892,-11.201,510.591,370.061,510.591,370.061,干层
1588.5625,253.711,8.743,0.028,73.351,69.801,244.1,14.426,15.491,12.814,13.604,12.728,0.136,143.598,3.691,2.518,19.921,-11.298,512.627,372.098,512.627,372.098,干层
1588.625,256.042,8.757,0.026,74.178,71.272,241.263,13.792,14.895,12.021,13.096,12.849,0.141,147.354,3.674,2.507,18.772,-11.393,515.664,374.134,515.664,374.134,干层
1588.6875,259.412,8.775,0.024,75.212,74.057,237.481,13.157,14.298,11.423,12.316,14.212,0.145,151.691,3.675,2.499,17.503,-11.481,516.701,374.134,516.701,374.134,干层
1588.75,261.432,8.777,0.021,76.143,76.352,241.115,12.523,13.702,10.827,12.136,16.456,0.15,158.644,3.679,2.494,16.234,-11.288,521.029,376.171,521.029,376.171,干层
1588.8125,263.026,8.792,0.019,77.073,79.415,245.383,11.889,13.106,10.93,11.908,14.498,0.156,163.527,3.702,2.483,14.965,-11.249,526.057,376.171,526.057,376.171,干层
1588.875,265.344,8.775,0.017,77.384,80.439,273.348,11.254,12.51,10.93,11.795,9.629,0.159,165.086,3.717,2.479,13.845,-11.247,531.085,378.208,531.085,378.208,干层
1588.9375,266.017,8.783,0.017,77.59,82.049,298.334,10.62,11.914,10.93,11.572,6.857,0.159,165.358,3.721,2.477,13.073,-11.252,536.113,380.244,536.113,380.244,干层
