Depth,AC,CALS,DRHO,DT,GR,HAC,ILD,ILM,LLD,LLS,MRES,MSFL,MTEM,NPHI,PD60,PEF,RHOB,SFLU,SP,TT1,TT2,TT3,TT4,result
950.8125,363.2942,9.6094,0.0241,95.6119,101.5625,360.5784,3.8505,3.8645,4.2567,3.6075,1.2598,4.168,50.1562,0.2755,138.3583,2.6045,2.374,3.5773,-25.5156,624.0717,423.8575,629.1007,433.5717,水层
950.84375,363.285,9.5,0.0273,95.6819,101.6875,359.9323,3.7417,3.7867,4.5349,3.8011,1.2598,4.0742,50.1562,0.2732,137.898,2.5522,2.343,4.0093,-25.875,626.3442,427.381,633.8116,436.59,水层
950.875,363.4016,9.5078,0.03,96.573,97.6875,359.2849,3.6584,3.6439,4.8295,3.9763,1.2617,4.0469,50.1562,0.2808,137.3865,2.4575,2.3168,4.1563,-27.0469,628.5363,428.7516,631.9606,439.9622,水层
950.90625,363.3939,9.5078,0.0385,98.383,96.5625,358.8938,3.6349,3.5233,4.8267,3.9987,1.2617,4.0234,50.1562,0.293,137.0286,2.3438,2.2989,3.7691,-28.2031,633.1539,426.5385,635.6923,439.2308,水层
950.9375,363.2541,9.4609,0.0473,100.0449,91.4375,358.5028,3.6586,3.4489,4.4607,3.7218,1.2607,4.1016,50.0938,0.2985,136.6196,2.2048,2.2939,3.3599,-28.6719,636.1884,428.3116,642.5363,440.2319,水层
950.96875,363.2464,9.4688,0.049,101.6483,87.9999,358.2392,3.6882,3.4163,3.8039,3.2491,1.2646,3.9806,50.125,0.3018,136.364,2.1925,2.29,2.9831,-28.7657,634.0807,431.7549,641.6968,442.3937,水层
951.0,363.1081,9.3906,0.0527,102.5769,87.751,358.4857,3.6323,3.4741,3.5484,3.1039,1.2637,4.0039,50.1562,0.3047,136.2622,2.2299,2.2838,2.9066,-28.9688,636.9323,434.4248,644.8158,447.4662,水层
951.03125,363.1004,9.2812,0.054,103.1116,90.3125,358.8582,3.5836,3.5399,3.8757,3.3693,1.2637,3.8926,50.1562,0.31,136.3139,2.3185,2.273,3.2215,-28.9688,640.467,435.2918,648.4339,449.2335,水层
951.0625,363.4719,9.2031,0.0581,103.3215,86.375,358.9771,3.5571,3.5199,4.0546,3.4922,1.2646,4.3159,50.1562,0.3193,136.3146,2.2957,2.2574,3.7384,-29.5,641.4143,436.5428,651.0314,450.2343,水层
951.09375,364.2257,9.1484,0.0574,103.1961,81.0625,359.2249,3.5626,3.492,4.4284,3.717,1.2646,4.5703,50.125,0.3201,136.3664,2.3147,2.2459,3.9079,-32.0,639.0298,437.2061,648.4421,450.6474,水层
951.125,364.7277,9.1719,0.0637,102.9062,76.5,359.3424,3.6276,3.5234,4.6716,3.9752,1.2627,5.0469,50.125,0.312,136.418,2.3417,2.2649,3.7333,-33.625,637.8532,435.2492,645.0,448.3815,水层
951.15625,365.354,9.1719,0.0768,101.8988,78.5625,359.4599,3.7606,3.5981,4.2636,3.7116,1.2627,5.3672,50.1562,0.2939,137.0843,2.449,2.3013,3.4768,-33.8125,637.8186,431.5865,643.346,443.6277,水层
951.1875,365.7301,9.2109,0.0869,100.1947,85.625,359.4528,3.8462,3.7129,4.1161,3.5614,1.2627,6.6406,50.1875,0.2745,138.365,2.6119,2.3494,3.4566,-33.4375,632.2249,430.25,636.4615,439.5858,水层
951.21875,366.1031,9.2969,0.0888,98.7333,95.875,359.4428,3.8694,3.7754,4.395,3.7755,1.2627,8.1484,50.1562,0.26,139.7993,2.7213,2.401,3.6811,-31.9844,625.7875,429.5969,630.0751,437.1219,水层
951.25,366.3472,9.4062,0.0908,97.7304,102.125,359.5632,3.9445,3.7737,4.4078,3.822,1.2627,8.1797,50.1562,0.2544,141.6947,2.7969,2.4448,3.8873,-29.9219,623.619,426.2511,625.619,432.2511,水层
951.28125,366.5928,9.4141,0.0899,96.992,103.5625,359.8096,4.0948,3.81,4.1412,3.6029,1.2627,7.5195,50.125,0.2663,143.385,2.8314,2.4645,3.6212,-27.8438,623.642,421.713,625.1646,427.1162,水层
951.3125,366.3287,9.4141,0.075,96.3193,103.5,360.3082,4.2229,4.0014,4.0507,3.5699,1.2617,8.2734,50.125,0.27,146.1507,2.7955,2.4438,3.2681,-26.2812,622.2608,420.8371,622.3804,424.3371,水层
951.34375,365.6792,9.3906,0.0657,96.615,104.625,360.811,4.3199,4.3115,4.0777,3.6439,1.2617,8.3281,50.1875,0.2686,149.8382,2.7087,2.4118,3.5873,-25.9688,621.1396,424.341,621.6396,427.9011,水层
951.375,365.0359,9.1875,0.0682,96.3882,105.9971,360.9314,4.364,4.48,4.7288,4.1026,1.2617,6.4515,50.125,0.2662,151.9896,2.5633,2.3826,4.6598,-26.0629,620.3616,426.4576,620.6205,430.8103,水层
951.40625,363.8766,9.1172,0.083,96.6651,98.684,361.4314,4.363,4.3927,5.3198,4.6177,1.2627,4.9883,50.125,0.2674,153.3727,2.558,2.3657,5.4191,-27.1103,622.7075,424.3274,622.6904,430.6378,水层
951.4375,362.3382,9.1016,0.0861,97.17,90.0625,361.6778,4.4083,4.3158,5.5986,4.8824,1.2627,4.5703,50.125,0.2734,155.0119,2.5797,2.3643,5.0211,-29.2969,626.3788,423.0,628.7269,429.8634,水层
951.46875,360.7997,9.2188,0.087,97.3601,85.375,362.0503,4.5046,4.36,5.6576,4.9674,1.2627,4.3558,50.125,0.2742,156.5488,2.5869,2.3725,4.2878,-30.6719,625.5146,423.4247,630.2719,431.6067,水层
951.5,359.1339,9.2188,0.0853,97.3622,88.5,362.0432,4.5761,4.3895,5.007,4.496,1.2627,4.5273,50.0938,0.2813,158.0343,2.5569,2.3712,4.218,-30.2031,624.1218,426.0283,628.8522,434.961,水层
951.53125,356.8293,9.2344,0.0735,97.7665,93.3125,362.1592,4.5651,4.3408,4.5314,4.077,1.2627,4.3789,50.1875,0.2914,159.8272,2.5171,2.3554,4.3065,-30.7344,624.7439,429.3903,631.9878,439.5,水层
951.5625,355.8036,9.2734,0.0555,98.2451,93.3125,362.1521,4.4953,4.3475,4.7387,4.2033,1.2646,4.707,50.1875,0.2986,162.798,2.5401,2.3393,4.1723,-31.0938,626.7234,427.5,634.6011,439.6223,水层
951.59375,353.8798,9.1328,0.0571,98.716,92.0,362.0175,4.4839,4.4138,4.801,4.2862,1.2637,4.1992,50.1562,0.299,164.1298,2.5562,2.3328,4.1524,-31.25,630.1324,428.3578,638.0,441.0417,水层
951.625,352.0849,9.0703,0.0629,98.9708,91.0625,361.4989,4.4667,4.4511,4.9408,4.3798,1.2607,3.9766,50.1875,0.2936,165.4617,2.5651,2.3389,4.414,-32.25,629.3688,431.9836,637.7541,444.9262,水层
951.65625,351.0593,9.0469,0.0755,98.9826,90.5,360.2125,4.4916,4.4343,5.1016,4.4914,1.2607,4.1523,50.1875,0.2941,166.6667,2.5887,2.3545,4.696,-32.8125,630.8701,434.5066,637.4934,446.9383,水层
951.6875,349.2644,9.0312,0.0765,99.111,92.625,359.3129,4.607,4.4417,5.2481,4.6014,1.2607,5.082,50.1562,0.2953,168.177,2.5468,2.3551,4.5365,-33.0,632.618,432.8146,638.7528,446.6264,水层
951.71875,347.8534,9.0312,0.0731,99.8816,99.5625,357.0079,4.8156,4.5997,4.9681,4.4247,1.2637,6.375,50.1562,0.301,169.2017,2.4804,2.3434,4.178,-33.0625,634.3759,432.7466,638.4966,445.9396,水层
951.75,345.2877,9.0312,0.0628,100.2679,98.3746,355.4708,4.9885,4.9275,4.8176,4.3071,1.2627,6.8594,50.1875,0.3077,170.4762,2.3134,2.314,4.2609,-32.875,634.373,433.877,640.4974,444.5026,水层
951.78125,344.52,9.0078,0.0528,100.1245,97.3096,353.4209,5.1377,5.2237,5.1284,4.629,1.2617,6.4536,50.1875,0.3106,171.746,2.2628,2.2752,5.007,-32.7502,636.498,432.8124,642.8732,443.499,水层
951.8125,343.1105,8.9297,0.0449,99.9215,90.0625,351.1159,5.2337,5.4154,5.6099,5.1143,1.2598,6.3945,50.2188,0.3065,172.4296,2.2312,2.2434,5.9448,-33.3125,639.5,434.1245,645.3751,445.4998,水层
951.84375,341.8269,8.9062,0.0508,100.0291,87.6875,348.3023,5.3228,5.5228,6.5131,5.9036,1.2588,6.2422,50.2188,0.2972,172.6863,2.2193,2.2332,6.531,-34.4062,638.4972,437.3747,644.2479,447.2507,水层
951.875,340.1594,8.9219,0.0583,100.3293,82.5625,345.8727,5.369,5.6271,7.2748,6.5354,1.2588,6.2383,50.2188,0.2936,172.8917,2.2476,2.2353,6.6444,-35.625,635.5,436.497,642.0,447.5599,水层
951.90625,338.7484,8.9609,0.0725,100.6097,76.875,342.0378,5.387,5.5347,7.2611,6.5683,1.2598,5.9805,50.2188,0.2889,173.1482,2.3919,2.2517,6.7857,-36.25,635.374,433.7405,641.7481,444.9275,水层
951.9375,337.4647,8.9922,0.0898,100.1099,79.5625,339.4792,5.3595,5.2857,7.0885,6.466,1.2598,5.1328,50.1875,0.2857,174.0193,2.5411,2.2903,6.3144,-36.625,634.3682,430.0,640.2419,441.6317,水层
951.96875,336.1811,9.0234,0.0965,98.8319,80.75,336.5381,5.3283,5.075,6.3355,5.7773,1.2578,3.959,50.1562,0.2879,175.044,2.5738,2.3397,5.2478,-36.375,631.8672,429.7469,637.4938,443.1203,水层
952.0,334.1298,9.0703,0.0937,97.6867,91.4375,333.9782,5.269,5.016,5.5614,5.0874,1.2578,3.252,50.2188,0.2948,176.4784,2.3992,2.3743,4.4377,-34.9375,629.4922,428.7461,635.873,441.5557,水层
959.0,386.6926,9.7969,0.0559,100.0976,120.0,373.2053,3.7589,3.5353,4.1501,3.62,1.2422,2.8125,50.9375,0.3038,182.5007,2.8959,2.3397,3.4824,-24.2344,689.8943,471.1476,696.0969,483.0958,水层
959.03125,384.7698,9.8125,0.0546,101.1041,117.6875,384.5471,3.8554,3.5828,4.1204,3.5942,1.2393,2.877,50.9688,0.3058,170.7721,2.8443,2.3397,3.3071,-24.1094,687.4059,468.0941,694.2009,477.2374,水层
959.0625,382.3388,9.8672,0.0454,101.4739,120.0,392.6995,3.9273,3.6694,3.9703,3.4623,1.2393,3.1504,50.9688,0.3062,167.085,2.7013,2.3416,3.2023,-23.9844,684.876,466.0,692.2886,473.5542,水层
959.09375,378.5041,9.9219,0.0374,100.9183,117.375,396.6425,3.9414,3.7754,3.8099,3.323,1.2402,3.5723,50.9688,0.2966,164.7295,2.5075,2.3458,3.3782,-23.8906,676.187,472.5468,684.7697,478.7788,水层
959.125,375.0549,10.0078,0.0266,102.0118,113.0625,400.2059,3.9229,3.7937,4.0836,3.509,1.2393,4.1289,51.0,0.2827,163.3471,2.4369,2.3398,3.796,-24.0312,671.8868,479.8303,676.8868,485.5566,水层
959.15625,370.0715,10.1094,0.0121,104.5107,108.3125,402.4926,3.97,3.6983,4.5431,3.8053,1.2383,4.5547,51.0625,0.2757,161.6574,2.4982,2.334,3.9748,-24.125,668.8939,472.1081,674.0959,481.1938,水层
959.1875,367.2596,10.5078,0.0119,105.6319,106.1875,402.6102,4.0776,3.6801,4.4042,3.6985,1.2373,4.5977,51.0625,0.2778,160.48,2.597,2.3332,3.5614,-24.1562,666.9878,464.9878,672.0829,472.3927,水层
959.21875,361.5144,11.2891,0.0133,105.3218,107.625,388.5749,4.2129,3.8795,4.1598,3.4955,1.2373,4.668,51.0,0.2838,160.6854,2.5349,2.3356,3.1695,-24.125,664.0815,463.804,668.1762,470.8921,水层
959.25,354.1091,12.4062,0.0126,103.1974,110.25,379.3852,4.3614,4.1534,4.138,3.5208,1.2373,4.6133,51.0,0.2829,161.3333,2.4564,2.3322,3.4229,-24.3438,661.1878,466.1789,664.8909,472.2335,水层
959.28125,347.5992,11.8594,0.0126,98.828,110.9375,363.6907,4.4512,4.3092,4.0104,3.4414,1.2373,4.8477,51.0,0.2693,163.1452,2.4458,2.327,4.0784,-24.5,661.6266,463.2052,665.0166,470.8235,水层
959.3125,339.4306,10.9922,0.0158,97.1942,106.0625,352.3318,4.5052,4.3784,4.3399,3.7176,1.2373,4.9569,50.9688,0.2621,164.5799,2.5075,2.3311,4.5009,-24.7031,673.173,449.552,677.0999,457.7827,水层
959.34375,335.0891,10.8595,0.0195,96.4104,101.4995,346.2024,4.5656,4.4842,4.9647,4.2291,1.2373,5.9883,51.0,0.261,166.2195,2.542,2.3361,4.5244,-24.8283,686.9081,443.7344,693.3162,450.3824,水层
959.375,326.1511,11.1017,0.0209,95.5872,100.3139,338.6689,4.569,4.5753,5.2502,4.5086,1.2363,6.543,51.0312,0.2639,167.5517,2.5379,2.336,4.6084,-25.2031,685.8644,453.8145,692.2511,458.9856,水层
959.40625,324.4894,11.3125,0.0255,96.6611,103.875,333.4322,4.4686,4.4629,5.4769,4.7564,1.2344,6.621,50.9688,0.2685,169.1401,2.5236,2.3292,4.9655,-25.2344,684.114,468.5359,689.614,473.7301,水层
959.4375,320.9111,10.7344,0.0316,100.4834,103.5625,327.3014,4.333,4.124,5.8112,4.9945,1.2354,5.4141,51.0,0.2736,170.1651,2.5793,2.3204,4.9679,-25.3281,682.9495,478.2034,688.2445,485.6908,水层
959.46875,317.5861,10.3203,0.0331,106.0378,103.125,323.0833,4.196,3.7926,5.4131,4.6461,1.2344,4.8867,51.0312,0.2838,172.1633,2.674,2.3225,4.1183,-25.8125,676.7128,485.5854,681.7128,493.3626,水层
959.5,313.6223,10.6328,0.03,110.3067,99.1875,319.2492,4.0592,3.6261,4.7746,4.1453,1.2363,4.75,51.0,0.2926,173.9053,2.7752,2.3313,3.1701,-26.1875,675.0847,488.3226,679.879,497.5726,水层
959.53125,311.8316,10.7422,0.0294,111.238,105.5,315.2876,3.9347,3.5649,4.1073,3.5861,1.2393,4.1992,51.0625,0.2959,175.6986,2.8438,2.3385,2.8477,-25.7812,680.5302,491.9726,685.4423,499.4712,水层
959.5625,308.6325,10.7422,0.0204,108.9625,107.75,311.0695,3.8084,3.5283,3.635,3.1589,1.2393,3.7363,51.0625,0.2968,178.0042,2.9209,2.3397,2.8938,-25.0938,680.35,499.0062,685.85,505.2437,水层
959.59375,306.5853,10.75,0.0143,105.7409,110.1875,307.489,3.7115,3.5223,3.4683,3.0278,1.2373,3.5859,51.0312,0.2993,180.412,2.9267,2.3366,3.0362,-24.5938,679.6532,500.797,684.3266,508.2803,水层
959.625,302.6168,10.7969,0.014,102.8645,104.5,304.2939,3.7401,3.5647,3.735,3.1982,1.2383,3.8652,51.0312,0.3045,183.0761,2.8322,2.3364,3.1571,-24.5,681.5863,490.3548,685.9137,497.2083,水层
959.65625,302.3603,10.8828,0.0157,100.432,104.0625,301.2235,3.8745,3.7014,3.8487,3.3091,1.2383,4.1758,51.0312,0.3004,185.3816,2.7286,2.341,3.2573,-24.5156,677.4767,473.1919,683.8058,482.5753,水层
959.6875,301.9686,11.1719,0.023,98.4408,105.875,299.1761,4.0835,3.954,3.909,3.4021,1.2383,4.1836,51.0625,0.2906,187.9432,2.6277,2.3557,3.3848,-24.6406,667.5144,455.2451,675.8453,466.0216,水层
959.71875,301.8318,11.4531,0.0368,97.1237,104.4375,299.166,4.3689,4.2717,4.1236,3.634,1.2344,4.1407,51.0625,0.2841,190.8634,2.5206,2.3708,3.7672,-24.7344,655.9229,447.5,664.1746,454.6678,水层
959.75,301.9453,11.6169,0.0451,95.2368,100.436,300.3051,4.6491,4.5837,4.4902,3.974,1.2344,4.1445,51.0625,0.2802,193.3226,2.4237,2.3788,4.3853,-24.8282,643.8718,445.3113,650.3718,452.0409,水层
959.78125,301.9391,10.9685,0.0448,93.8276,96.5631,301.1877,4.8521,4.8422,5.0634,4.5349,1.2354,4.1602,50.9688,0.2744,195.9354,2.3715,2.3788,5.0011,-25.0781,637.6692,438.5986,643.5433,447.2875,水层
959.8125,303.5852,10.3281,0.0468,93.5239,98.125,301.5631,5.0231,4.9959,5.9377,5.228,1.2354,4.1914,51.0312,0.2633,199.2655,2.3114,2.3773,5.3582,-25.2031,638.5366,431.8276,644.5819,440.9914,水层
959.84375,311.0995,9.9844,0.0515,94.1226,97.0,298.1115,5.1579,5.0578,6.1666,5.4382,1.2354,4.0117,51.0625,0.2636,201.6222,2.21,2.3759,5.4252,-25.4688,631.2687,429.2907,638.978,437.7093,水层
959.875,318.4818,9.9375,0.0492,94.2761,95.5,289.1752,5.2356,5.0528,6.1281,5.4073,1.2354,3.5742,51.0625,0.2697,203.7227,2.1667,2.3645,5.3127,-25.7188,621.6938,427.3228,629.4842,437.5807,水层
959.90625,323.3177,9.9219,0.0436,95.0224,91.5625,284.9586,5.2935,5.0077,6.0552,5.312,1.2344,3.2031,51.0625,0.2728,206.848,2.2305,2.354,5.0304,-26.0312,619.1296,422.9015,626.6296,435.2162,水层
959.9375,327.7698,9.9062,0.0467,95.5188,90.375,289.9232,5.3629,5.0033,5.7428,5.0083,1.2344,3.4551,51.0625,0.2741,209.3074,2.3517,2.3477,4.6079,-26.0312,620.0,420.6308,628.5513,433.591,水层
959.96875,342.5451,9.9375,0.0528,95.8875,90.5,299.6059,5.4059,5.1059,5.2175,4.5996,1.2344,3.9707,51.0625,0.2767,205.2698,2.335,2.3392,4.3439,-26.1562,620.8426,422.9746,630.632,436.2246,水层
960.0,348.7833,9.875,0.0501,96.2627,94.0625,311.3304,5.3947,5.2693,5.0744,4.5197,1.2383,4.6758,51.0938,0.2836,200.6984,2.2431,2.3165,4.6191,-26.3438,623.8977,426.3705,633.3977,440.2531,水层
960.03125,355.4039,9.7891,0.0453,96.7754,93.1875,322.7984,5.3277,5.336,5.3552,4.7374,1.2363,4.5312,51.0938,0.2908,192.5085,2.1585,2.2832,5.3295,-26.9375,631.9926,429.095,640.2251,443.845,水层
960.0625,363.1686,9.3203,0.0441,97.6703,90.8125,330.6974,5.1802,5.2526,5.7072,5.0266,1.2354,4.4453,51.125,0.2961,187.4921,2.1425,2.2645,5.8403,-28.9062,645.6346,431.4135,652.9808,446.2692,水层
960.09375,371.3173,9.1484,0.0442,98.4371,81.875,346.6286,4.9526,5.0994,6.169,5.4604,1.2373,4.5234,51.1562,0.2932,175.0438,2.192,2.2602,5.7365,-31.7188,656.7567,437.7712,665.2567,450.5446,水层
960.125,376.6647,9.1562,0.0413,99.4291,80.9368,375.5695,4.7091,4.827,6.6061,5.8377,1.2373,4.3947,51.1562,0.2881,169.8706,2.2977,2.2694,5.5074,-33.469,655.4059,449.5564,664.9672,459.5186,水层
960.15625,383.4113,9.1797,0.0397,101.9924,79.2526,386.655,4.5163,4.3917,6.6006,5.7712,1.2393,4.3516,51.1562,0.2915,164.3906,2.5181,2.2905,5.2469,-33.8748,644.6722,458.7702,654.6089,470.0835,水层
960.1875,390.1563,9.2109,0.0389,105.3878,85.6875,395.5742,4.4454,3.9714,5.9834,5.1898,1.2412,4.1797,51.1562,0.3123,160.0886,2.7373,2.3208,4.4278,-33.4375,639.5,458.6265,647.3615,470.8443,水层
960.21875,392.5705,9.3203,0.0436,107.5491,92.25,405.002,4.5043,3.82,4.9144,4.3121,1.2412,4.0939,51.125,0.3371,157.272,2.8287,2.3519,3.3171,-31.5938,640.5663,450.8048,647.1398,461.8783,水层
960.25,394.2184,9.4688,0.0491,106.2358,101.625,415.5732,4.6062,4.0364,3.9927,3.5496,1.2422,3.9102,51.125,0.3304,155.1725,2.7737,2.3647,2.7107,-29.1875,643.7092,447.4229,648.8546,456.4273,水层
960.28125,391.0224,9.4375,0.0513,101.1323,107.1875,415.4372,4.6682,4.5015,3.4443,3.139,1.2412,3.7617,51.0938,0.3133,153.4315,2.5504,2.359,3.0413,-27.875,646.8554,453.4217,651.497,460.9564,水层
960.3125,382.9811,9.3516,0.047,97.2527,102.375,415.4329,4.6968,4.9195,3.6837,3.3792,1.2402,3.6484,51.125,0.2996,151.7418,2.3281,2.3313,4.491,-27.75,649.7141,454.0363,654.5713,462.8219,水层
960.34375,377.1068,9.2578,0.0409,96.3881,93.9375,407.7733,4.7885,5.1428,4.913,4.3635,1.2383,3.5742,51.125,0.2927,150.1547,2.1742,2.2857,6.4898,-28.6875,654.5735,445.3187,658.788,454.8187,水层
960.375,371.3599,9.0703,0.0304,97.9029,85.0625,397.6893,5.0382,5.3067,6.6092,5.736,1.2383,3.5762,51.0938,0.2862,149.4892,2.1613,2.2366,7.4629,-31.125,651.984,436.5603,656.2691,445.8454,水层
