Depth,AC,CAL,CNC,CORR,DEN,GR,HAC,RD,RFOC,RILD,RILM,RMLL,RS,SP,result
1946.8415,71.2687,8.8471,10.8287,0.0061,2.5775,96.4134,230.425,10.983,8.1696,6.7831,6.1336,7.7568,8.2778,-35.3638,干层
1946.8728,71.4727,8.847,11.1167,0.0182,2.5696,98.2415,222.0278,10.4701,7.5206,6.6401,5.9976,6.6498,7.9239,-35.3397,干层
1946.9041,71.7176,8.847,11.3936,0.0329,2.5616,100.1476,213.6497,9.932,6.9237,6.5017,5.8709,5.673,7.555,-35.3148,干层
1946.9354,72.1299,8.847,11.6231,0.0555,2.5517,102.3807,206.2952,9.2918,6.5394,6.3809,5.7817,5.2241,7.122,-35.2906,干层
1946.9667,72.5529,8.847,11.8471,0.0785,2.5417,104.6278,203.7909,8.6459,6.1724,6.261,5.6948,4.8161,6.6869,-35.2666,干层
1946.998,72.9776,8.847,12.0729,0.1025,2.5326,106.8845,206.0658,7.9974,5.803,6.1414,5.6074,4.4065,6.2502,-35.2425,干层
1978.4232,81.5044,8.8731,18.5462,0.0594,2.3692,86.4678,323.7788,7.132,16.5526,4.7987,6.0591,74.7186,7.8331,-35.7891,干层
1978.4545,79.3729,8.8751,17.8626,0.0459,2.4082,81.1584,296.8478,8.506,21.5581,4.9782,6.3286,149.3226,9.3126,-35.8857,干层
1978.4858,77.2336,8.8765,17.1759,0.0323,2.4473,75.8281,268.576,9.8854,26.5837,5.1584,6.5991,224.2181,10.7984,-35.9825,干层
1978.5171,75.1114,8.877,16.3656,0.0244,2.4836,71.6693,251.1442,12.1585,32.3083,5.3849,6.8889,240.2042,13.213,-36.0801,干层
1978.5484,72.9886,8.877,15.4465,0.0208,2.5177,68.4512,236.4061,15.1883,38.6529,5.651,7.1971,207.4917,16.4144,-36.1795,干层
1978.5797,70.8741,8.877,14.531,0.0173,2.5517,65.2452,220.8915,18.2063,44.9729,5.916,7.5035,174.9041,19.604,-36.2785,干层
1978.611,68.9392,8.8753,13.6254,0.0138,2.578,62.9909,212.0835,21.796,47.2006,6.2388,7.842,143.5962,23.0049,-36.3792,干层
1978.6423,67.1897,8.8723,12.7267,0.0103,2.597,61.7462,207.0156,26.012,45.0557,6.6252,8.2168,113.5368,26.6451,-36.4821,干层
1978.6736,65.4837,8.8693,11.8331,0.0068,2.615,60.6992,203.5663,30.3275,42.0877,7.0222,8.5962,83.8542,30.3141,-36.5851,干层
1978.7049,64.0414,8.8658,11.0077,0.0039,2.6291,60.1258,201.1656,33.622,38.8556,7.4856,9.0085,63.1855,32.9283,-36.6913,干层
1978.7362,63.0004,8.8606,10.2907,0.0024,2.6374,60.2527,199.3217,35.3874,35.2664,8.0427,9.4652,55.9339,33.97,-36.8016,干层
1978.7675,62.1024,8.8552,9.6112,0.0014,2.6434,60.6311,197.7753,36.6054,31.5439,8.6347,9.9388,53.4925,34.4486,-36.9136,干层
1978.7988,61.373,8.8507,8.9831,0.001,2.6477,61.0961,196.3616,37.1919,28.3271,9.2695,10.4281,51.4211,34.507,-37.0288,干层
1978.8301,61.0397,8.8479,8.4816,0.0021,2.649,61.7549,195.9822,36.3232,26.3104,9.9937,10.9464,50.2216,33.6016,-37.1486,干层
1978.8614,60.9072,8.8453,8.0425,0.0036,2.6484,62.5169,197.424,34.705,24.8959,10.7677,11.4825,49.4612,32.1982,-37.2717,干层
1978.8927,60.8256,8.844,7.6281,0.0051,2.6474,63.2464,199.7225,33.106,23.6223,11.5461,12.0142,48.8974,30.807,-37.3958,干层
1978.924,60.9843,8.8474,7.3252,0.0083,2.6447,63.8362,202.4175,31.5668,22.9921,12.3606,12.534,49.2568,29.4487,-37.5253,干层
1978.9553,61.2985,8.8534,7.0933,0.0117,2.6407,64.3387,206.5,30.0605,22.7742,13.2014,13.0474,50.2135,28.1071,-37.6589,干层
1978.9866,61.6115,8.8594,6.8623,0.0153,2.6367,64.8397,210.7918,28.5605,22.5572,14.0389,13.559,51.1665,26.7705,-37.7919,干层
1979.0179,61.986,8.8689,6.7119,0.0187,2.631,65.1096,215.1175,27.3613,22.4841,14.8176,13.9955,49.4336,25.6534,-37.9311,干层
1979.0492,62.404,8.8815,6.6229,0.0217,2.6234,65.2046,220.4611,26.3953,22.5185,15.546,14.3731,45.702,24.7078,-38.0735,干层
1979.0805,62.8214,8.8939,6.5345,0.0247,2.6154,65.2996,222.5072,25.4293,22.5531,16.2746,14.7505,41.9706,23.7624,-38.2155,干层
1979.1118,63.2366,8.9059,6.4912,0.0272,2.6074,65.2319,221.3787,24.6301,22.3524,16.9041,15.0486,37.5816,22.9744,-38.3592,干层
1979.1431,63.6465,8.9174,6.4934,0.0286,2.5982,65.0038,219.6191,24.0013,21.9192,17.4301,15.2669,32.5763,22.3479,-38.5038,干层
1979.1744,64.0571,8.9284,6.5038,0.0302,2.5888,64.7454,216.8468,23.4015,21.441,17.9397,15.4712,27.4333,21.7485,-38.6494,干层
1979.2057,64.4602,8.9377,6.5388,0.031,2.5809,64.4587,214.5114,22.8435,20.8206,18.3633,15.6328,23.2805,21.2074,-38.7921,干层
1979.237,64.8579,8.9439,6.6073,0.0304,2.5739,64.1308,212.3388,22.3378,19.9959,18.6714,15.7366,20.462,20.7419,-38.9324,干层
1979.2683,65.2513,8.9489,6.6869,0.03,2.5669,63.7908,209.7308,21.8528,19.1049,18.939,15.8202,18.1164,20.3049,-39.0714,干层
1979.2996,65.6132,8.9528,6.7774,0.0288,2.5605,63.551,207.4419,21.3625,18.2544,19.1484,15.8919,16.2005,19.8732,-39.2069,干层
1979.3309,65.9074,8.9546,6.8917,0.0262,2.5562,63.5323,208.6214,20.8595,17.4905,19.2304,15.9369,15.2316,19.4512,-39.3357,干层
1979.3622,66.1668,8.9556,7.0167,0.0232,2.5532,63.6193,211.2955,20.3529,16.7725,19.2514,15.9683,14.72,19.0356,-39.4607,干层
1979.3935,66.4072,8.956,7.1416,0.0202,2.5508,63.7922,214.1354,19.8594,16.1051,19.244,15.9958,14.3277,18.6299,-39.5838,干层
1979.4248,66.5512,8.9566,7.2627,0.0166,2.5512,64.3658,218.5591,19.4396,15.6915,19.1036,16.003,14.507,18.2802,-39.6959,干层
1979.4561,66.6398,8.9576,7.3811,0.0132,2.5526,65.1738,222.3254,19.061,15.4251,18.8856,15.9974,15.0184,17.9622,-39.8013,干层
1979.4874,66.7292,8.9586,7.5001,0.0096,2.5536,65.9849,225.5785,18.6811,15.1574,18.6667,15.992,15.532,17.6429,-39.9074,干层
1979.5187,66.7172,8.9602,7.5898,0.0068,2.5558,66.9148,228.4458,18.5415,15.1612,18.3501,15.944,16.5018,17.4857,-40.0014,干层
1979.55,66.6363,8.9622,7.6595,0.0048,2.5588,67.9308,230.025,18.562,15.3485,17.9662,15.8661,17.7848,17.4365,-40.0877,干层
1979.5813,66.5559,8.9636,7.7285,0.0028,2.5624,68.9422,230.429,18.5826,15.5355,17.5836,15.7881,19.0634,17.3881,-40.1731,干层
1979.6126,66.4163,8.9646,7.7608,0.002,2.5652,69.724,229.6674,18.8876,15.8945,17.1555,15.6415,20.5548,17.5296,-40.2491,干层
1979.6439,66.2215,8.9656,7.7592,0.0014,2.5666,70.2983,228.319,19.4545,16.413,16.6842,15.4318,22.247,17.8461,-40.3164,干层
1979.6752,66.0175,8.966,7.7512,0.001,2.5682,70.8323,226.9256,20.0659,16.958,16.2078,15.2118,23.9674,18.1931,-40.3814,干层
1979.7065,65.7889,8.966,7.7395,0.0016,2.569,71.1119,225.4498,20.9371,17.5776,15.7007,14.9251,25.3358,18.709,-40.4381,干层
1979.7378,65.5295,8.9654,7.7236,0.0026,2.5672,71.0536,224.3929,22.1423,18.2898,15.1578,14.5526,26.2277,19.4425,-40.4824,干层
1979.7691,65.2595,8.965,7.706,0.0036,2.5648,70.8862,223.2477,23.4579,19.0328,14.6022,14.1516,26.9657,20.2475,-40.5224,干层
1979.8004,65.0037,8.9656,7.6904,0.004,2.5615,70.6695,222.704,24.9238,19.7333,14.0293,13.7129,27.5625,21.1373,-40.5539,干层
1979.8317,64.7821,8.9685,7.6801,0.0034,2.5551,70.3508,224.2587,26.6917,20.3361,13.4254,13.1977,27.849,22.1967,-40.5677,干层
1979.863,64.5736,8.9725,7.6721,0.0018,2.5477,69.9847,225.5519,28.6037,20.8986,12.804,12.6462,27.9996,23.3377,-40.5731,干层
1979.8943,64.3897,8.9783,7.6684,-2.0E-4,2.5401,69.7271,226.2157,30.4378,21.3562,12.1843,12.0898,27.9768,24.4223,-40.5731,干层
1979.9256,64.3194,8.9916,7.6841,-0.0035,2.5295,69.9652,226.271,31.9472,21.3387,11.5601,11.498,27.1494,25.266,-40.5484,干层
1979.9569,64.3098,9.0086,7.7101,-0.0075,2.5175,70.4668,224.7898,33.2748,21.0677,10.9371,10.891,25.8974,25.9754,-40.5098,干层
1979.9882,64.3004,9.0256,7.7355,-0.0115,2.5062,70.9682,222.4001,34.6028,20.7967,10.3147,10.2846,24.6454,26.685,-40.4714,干层
1980.0195,64.4226,9.062,7.7644,-0.013,2.4932,72.3911,220.015,34.2935,19.9665,9.7253,9.69,22.3347,26.3715,-40.4001,干层
1980.0508,64.6243,9.11,7.7954,-0.013,2.4799,74.3641,217.1013,32.9935,18.8019,9.1599,9.1054,19.3967,25.4389,-40.3097,干层
1980.0821,64.8264,9.1582,7.8265,-0.013,2.4662,76.3448,214.273,31.6884,17.6323,8.5927,8.5187,16.4473,24.5029,-40.2188,干层
1980.1134,65.1695,9.2225,7.8663,-0.0073,2.4522,78.8222,212.2173,29.518,16.3346,8.095,7.985,13.8904,22.9728,-40.1014,干层
1980.1447,65.6324,9.3016,7.9132,0.0035,2.4382,81.7224,208.7704,26.6164,14.9253,7.6539,7.4936,11.654,20.9407,-39.9614,干层
1980.176,66.1183,9.3833,7.962,0.015,2.4241,84.7086,205.7626,23.5746,13.4907,7.2219,7.0071,9.4655,18.8118,-39.8169,干层
1980.2073,66.7624,9.4662,8.03,0.0336,2.4095,87.819,202.647,20.7142,12.156,6.8368,6.5683,7.7101,16.7471,-39.6552,干层
1980.2386,67.6099,9.5524,8.1233,0.0611,2.3938,91.1122,206.3809,18.0541,10.9347,6.5076,6.1852,6.4798,14.7448,-39.471,干层
1980.2699,68.5159,9.6388,8.2237,0.0905,2.3778,94.4458,211.2981,15.4697,9.754,6.1976,5.8212,5.4184,12.7718,-39.281,干层
1980.3012,69.5511,9.7152,8.3485,0.1201,2.3605,97.7461,215.6765,13.1531,8.6749,5.9093,5.484,4.5071,10.9866,-39.0827,干层
1980.3325,70.8598,9.7717,8.5258,0.1509,2.3418,100.9912,219.4668,11.3849,7.803,5.6642,5.2011,3.9053,9.5871,-38.8668,干层
1980.3638,72.2738,9.8191,8.7238,0.1812,2.3222,104.1962,222.995,9.8513,7.0217,5.4376,4.9421,3.4343,8.3541,-38.6448,干层
1980.3951,73.7365,9.8586,8.9426,0.21,2.3021,107.3506,228.6903,8.4073,6.2795,5.2174,4.693,2.9956,7.1923,-38.42,干层
1982.0227,82.6839,8.9267,19.6755,0.0017,2.4124,100.9184,319.8444,5.7503,8.6552,3.9021,5.2578,9.1914,5.4917,-34.16,干层
1982.054,80.8221,8.9285,19.4183,-0.0075,2.4591,96.6337,300.4798,6.5581,10.118,3.9413,5.3498,12.7264,6.143,-34.226,干层
1982.0853,78.9536,8.9297,19.1595,-0.0166,2.5056,92.3327,269.5893,7.3685,11.5859,3.9805,5.4422,16.2752,6.7965,-34.2929,干层
1982.1166,77.2168,8.9395,18.7014,-0.0183,2.5406,88.2605,249.9541,8.6919,13.281,4.0056,5.4787,21.418,7.8252,-34.3658,干层
1982.1479,75.5508,8.9548,18.1166,-0.0158,2.5688,84.3045,237.4079,10.3418,15.1262,4.022,5.4815,27.581,9.0925,-34.4433,干层
1982.1792,73.9027,8.9707,17.5156,-0.0121,2.5958,80.3835,228.5087,12.0321,16.9859,4.037,5.4795,33.8688,10.3895,-34.5213,干层
1982.2105,72.4699,9.008,16.8544,-0.0081,2.6103,77.2079,222.0495,14.2266,18.1527,4.0454,5.443,35.3818,12.0449,-34.5985,干层
1982.2418,71.2536,9.0673,16.1267,-0.0033,2.613,74.7911,216.5389,16.951,18.6071,4.0477,5.3702,31.9673,14.076,-34.6766,干层
1982.2731,70.0936,9.1312,15.3874,0.0017,2.6123,72.5624,211.9662,19.7853,18.8931,4.048,5.2892,27.4193,16.185,-34.7538,干层
1982.3044,69.1176,9.2066,14.6737,0.0075,2.6031,71.0186,208.4885,21.9943,18.64,4.0473,5.1945,23.0443,17.7857,-34.8274,干层
1982.3357,68.4944,9.3034,14.0158,0.0149,2.5785,70.7637,207.4842,23.0169,17.3875,4.0448,5.074,19.0405,18.4246,-34.8935,干层
1982.367,67.9694,9.4057,13.372,0.0222,2.5495,70.8704,208.5479,23.7079,15.8527,4.0418,4.9467,15.1365,18.7946,-34.9575,干层
1982.3983,67.5766,9.5051,12.7822,0.0322,2.5211,71.2822,210.1696,23.9539,14.3095,4.0388,4.817,11.5515,18.8519,-35.018,干层
1982.4296,67.7665,9.5897,12.438,0.0499,2.4953,73.0163,211.1558,22.2528,12.7633,4.0365,4.6795,9.4332,17.5453,-35.0584,干层
1982.4609,68.14,9.6693,12.169,0.0707,2.4703,75.1738,212.4897,19.9328,11.2075,4.0352,4.539,7.7638,15.8038,-35.0933,干层
1982.4922,68.512,9.749,11.901,0.091,2.446,77.3235,213.9155,17.6217,9.6575,4.0342,4.399,6.1,14.0688,-35.1283,干层
1982.5235,69.475,9.7713,11.9984,0.1141,2.4219,80.4575,215.0285,15.4306,8.5493,4.034,4.2698,5.1457,12.382,-35.1242,干层
1982.5548,70.6283,9.7735,12.2171,0.1373,2.3987,83.9015,218.5266,13.2906,7.5925,4.0348,4.1448,4.4317,10.7193,-35.1079,干层
1982.5861,71.782,9.7763,12.4354,0.1611,2.3749,87.3462,228.6625,11.1506,6.6363,4.0358,4.0205,3.7177,9.057,-35.0919,干层
1982.6174,73.1724,9.7338,12.9429,0.1806,2.3523,91.1972,237.1942,9.5365,5.9425,4.0368,3.9142,3.2555,7.7909,-35.0365,干层
1982.6487,74.6908,9.6654,13.6147,0.1971,2.3311,95.258,244.6402,8.2342,5.4042,4.0378,3.8188,2.942,6.7607,-34.9586,干层
1982.68,76.2338,9.5932,14.3116,0.2139,2.31,99.3667,250.4081,6.97,4.8852,4.0388,3.7244,2.6478,5.7588,-34.8773,干层
1982.7113,77.8165,9.5128,15.145,0.2271,2.286,103.4353,257.8235,5.9974,4.4847,4.0405,3.6487,2.431,4.9947,-34.7689,干层
1982.7426,79.4439,9.4252,16.1157,0.2361,2.2602,107.4803,280.218,5.3056,4.1984,4.0425,3.5909,2.2898,4.4598,-34.6336,干层
1982.7739,81.0881,9.3351,17.1189,0.2449,2.2341,111.5361,294.0892,4.6711,3.9362,4.0438,3.5359,2.1651,3.9711,-34.492,干层
1983.4312,86.3125,8.9326,19.3773,0.1698,2.4217,93.6835,331.7982,5.1649,7.2112,4.6578,5.5332,5.1834,4.7759,-33.4984,干层
1983.4625,84.4814,8.9288,18.4517,0.1708,2.4528,90.5582,321.9752,5.7641,8.1647,4.7873,5.8034,6.1451,5.3142,-33.6149,干层
1983.4938,82.6582,8.9248,17.5289,0.1726,2.4838,87.4444,309.6318,6.3603,9.1147,4.9163,6.0724,7.1031,5.8502,-33.7309,干层
1983.5251,80.5874,8.9232,16.4792,0.1698,2.5093,84.801,295.3069,7.4277,11.0783,5.1054,6.4028,9.758,6.8084,-33.8329,干层
1983.5564,78.4663,8.9222,15.4024,0.1666,2.5333,82.2862,282.2656,8.6059,13.2841,5.3084,6.7468,12.82,7.8664,-33.9309,干层
1983.5877,76.3453,8.9204,14.3262,0.1628,2.5581,79.772,273.776,9.7847,15.4893,5.5105,7.09,15.882,8.9252,-34.0281,干层
1983.619,74.2799,8.92,13.2856,0.1547,2.5792,77.245,262.4811,11.6896,20.0438,5.7756,7.4942,28.1601,10.619,-34.1036,干层
1983.6503,72.2548,8.9192,12.2691,0.1449,2.5992,74.7262,254.416,13.9417,25.7292,6.07,7.9257,44.908,12.6165,-34.1671,干层
1983.6816,70.2251,8.919,11.2503,0.1349,2.6184,72.1973,243.9986,16.2449,31.576,6.3691,8.3624,62.2677,14.6594,-34.2302,干层
1983.7129,68.3989,8.919,10.3621,0.1233,2.6358,69.7758,233.1582,19.6869,41.4081,6.7143,8.8389,93.1781,17.6377,-34.2753,干层
1983.7442,66.7416,8.9198,9.583,0.1104,2.6521,67.4311,222.9668,24.1775,54.8914,7.1051,9.3553,136.4874,21.4789,-34.3059,干层
1983.7755,65.1214,8.92,8.826,0.0966,2.6689,65.1101,215.8542,28.8265,68.9372,7.5013,9.8763,181.7154,25.4499,-34.333,干层
1983.8068,63.6574,8.9208,8.1286,0.0818,2.6834,63.0985,208.7719,35.781,82.7163,7.9267,10.3941,201.443,31.204,-34.3519,干层
1983.8381,62.4582,8.9218,7.5321,0.0651,2.6958,61.6141,202.4577,46.7597,96.0853,8.4022,10.909,177.05,40.072,-34.3566,干层
1983.8694,61.3154,8.9228,6.9573,0.0489,2.707,60.2391,198.1436,58.4707,109.3131,8.886,11.4218,144.1811,49.5042,-34.3586,干层
1983.9007,60.2256,8.923,6.4196,0.0336,2.7172,59.0062,195.0362,72.9795,120.2874,9.3653,11.9006,143.1478,60.7641,-34.359,干层
1983.932,59.3801,8.9238,6.0492,0.0252,2.719,58.4012,192.958,99.0411,121.4954,9.8133,12.227,276.9563,79.5332,-34.3516,干层
1983.9633,58.5823,8.9248,5.7114,0.0174,2.719,57.9222,190.7448,127.4511,120.7364,10.2553,12.5221,438.0413,99.831,-34.3426,干层
1983.9946,57.782,8.9258,5.3721,0.0102,2.719,57.4405,189.0853,155.972,119.9745,10.6999,12.8191,599.7546,120.2083,-34.3335,干层
1984.0259,57.2467,8.9285,5.2113,0.0107,2.7091,57.2545,186.6212,160.4699,111.1785,10.9491,12.7681,506.2954,120.5567,-34.3237,干层
1984.0572,56.7638,8.9315,5.086,0.0135,2.6962,57.1298,185.743,160.0006,100.6728,11.1589,12.6447,359.4208,116.7499,-34.3137,干层
1984.0885,56.2828,8.9353,4.9618,0.0157,2.6832,57.005,185.5523,159.5334,90.2078,11.3679,12.5217,213.114,112.9571,-34.3037,干层
1984.1198,56.0847,8.9468,4.9526,0.026,2.661,57.301,185.5318,143.8827,77.4505,11.3431,12.1624,135.7475,100.8779,-34.2945,干层
1984.1511,56.015,8.9615,4.9968,0.0389,2.6336,57.7897,185.7443,121.2784,63.6029,11.2123,11.6953,89.3712,84.9899,-34.2855,干层
1984.1824,55.9592,8.9765,5.046,0.0527,2.6056,58.2968,186.316,97.9984,49.6948,11.0703,11.2191,46.6422,68.7477,-34.2765,干层
1984.2137,56.1524,9.0025,5.1497,0.0735,2.5808,59.2954,188.1232,80.6029,39.2657,10.7824,10.6824,23.3617,56.6768,-34.2649,干层
1984.245,56.5597,9.0381,5.2999,0.1014,2.5594,60.7113,190.3637,68.423,31.9204,10.37,10.0978,17.0693,48.3028,-34.2504,干层
1984.2763,56.9987,9.0742,5.4569,0.1304,2.5384,62.1893,191.2615,57.0021,25.0244,9.939,9.5058,13.2704,40.467,-34.2362,干层
1984.3076,57.5719,9.1171,5.655,0.1586,2.5173,63.9777,192.54,47.2612,19.5359,9.4709,8.9318,10.4311,33.7825,-34.218,干层
1984.3389,58.3662,9.1696,5.9224,0.1858,2.4946,66.2731,194.0414,40.4686,16.4923,8.9464,8.3924,9.2477,29.1202,-34.1905,干层
1984.3702,59.2004,9.2238,6.2025,0.2129,2.4715,68.6633,194.279,34.1307,13.8369,8.4095,7.8564,8.3311,24.7701,-34.1623,干层
1984.4015,60.0721,9.2786,6.5154,0.2382,2.4485,71.1316,195.2462,28.2653,11.4581,7.8872,7.3418,7.513,20.727,-34.1309,干层
1984.4328,61.1214,9.3372,6.9745,0.2556,2.4246,73.9821,195.8526,24.2579,10.1927,7.4154,6.9072,7.0878,17.8879,-34.0851,干层
1984.4641,62.1956,9.3962,7.4565,0.2716,2.3997,76.8842,196.5752,20.5861,9.1237,6.9544,6.489,6.7318,15.2671,-34.0363,干层
1984.4954,63.2704,9.4552,7.9385,0.2876,2.3756,79.7871,197.336,16.9141,8.0538,6.4934,6.0702,6.3758,12.6469,-33.9881,干层
1984.5267,64.5721,9.5093,8.6302,0.2926,2.3438,82.9974,197.7749,14.8001,7.463,6.1213,5.7402,5.9141,11.0929,-33.922,干层
1984.558,65.9062,9.5623,9.3552,0.2947,2.3116,86.2473,198.6974,12.9661,6.958,5.7663,5.4264,5.4361,9.7309,-33.853,干层
1984.5893,67.2463,9.6164,10.0822,0.2967,2.2786,89.51,202.0022,11.1249,6.4502,5.4099,5.112,4.9554,8.3644,-33.7828,干层
1984.6206,68.8081,9.6635,10.8956,0.2927,2.2542,93.2464,213.7347,9.9492,6.0851,5.1271,4.8514,4.4807,7.4795,-33.7051,干层
1984.6519,70.4639,9.7087,11.7468,0.2868,2.233,97.1844,224.9355,9.0462,5.7775,4.8759,4.6132,4.0067,6.7928,-33.6244,干层
1984.6832,72.1362,9.753,12.6042,0.28,2.2119,101.157,260.5961,8.1676,5.4752,4.626,4.3754,3.5308,6.1223,-33.5422,干层
1984.7145,73.8808,9.7953,13.4254,0.273,2.1952,105.3609,266.001,7.4998,5.213,4.4176,4.1755,3.1569,5.6071,-33.4619,干层
1984.7458,75.6975,9.8357,14.2238,0.2659,2.1826,109.7844,265.2327,7.0028,4.9837,4.2426,4.0059,2.8635,5.2148,-33.3816,干层
1984.7771,77.5155,9.8757,15.0149,0.2589,2.1706,114.2164,264.6762,6.5298,4.7597,4.0726,3.8409,2.5823,4.8407,-33.3016,干层
1985.6222,85.475,8.9622,19.8435,0.0245,2.4248,110.9527,298.3209,4.2585,5.3943,3.3984,4.0375,4.47,3.576,-31.4963,干层
1985.6535,84.2888,8.9611,19.2323,0.0204,2.4599,108.3151,301.9373,4.5808,5.8388,3.4531,4.1444,5.1567,3.8291,-31.4904,干层
1985.6848,83.0943,8.9601,18.6149,0.0154,2.4959,105.6658,304.9205,4.9071,6.2876,3.5074,4.2527,5.8534,4.0851,-31.4854,干层
1985.7161,81.8723,8.9646,17.9688,0.0132,2.5228,103.0661,305.7505,5.3408,6.8662,3.5742,4.3552,6.806,4.416,-31.5097,干层
1985.7474,80.6214,8.9723,17.298,0.0121,2.5434,100.4857,303.3632,5.8609,7.5476,3.6488,4.454,7.9594,4.8048,-31.5579,干层
1985.7787,79.3725,8.9813,16.627,0.0102,2.5634,97.9177,299.307,6.385,8.2346,3.7248,4.552,9.1254,5.1978,-31.6079,干层
1985.81,78.1711,8.9921,16.0014,0.0109,2.577,95.5517,293.5913,6.9701,8.8902,3.8103,4.6448,10.1862,5.6283,-31.6738,干层
1985.8413,77.0575,9.0077,15.4533,0.0138,2.5808,93.5299,283.909,7.6447,9.4877,3.9101,4.7294,11.0682,6.1165,-31.7647,干层
1985.8726,75.9496,9.0228,14.9113,0.0177,2.5828,91.5358,268.8776,8.3267,10.0807,4.012,4.8125,11.9371,6.6104,-31.8587,干层
1985.9039,74.9169,9.0379,14.4052,0.0226,2.583,89.7951,256.7615,8.9679,10.5362,4.1191,4.8949,12.4484,7.0739,-31.9558,干层
1985.9352,74.2133,9.0492,14.056,0.0332,2.5747,89.1301,248.7316,9.427,10.4125,4.2511,4.9714,11.4879,7.4052,-32.0685,干层
1985.9665,73.5336,9.0602,13.7177,0.0442,2.5656,88.5469,232.9632,9.8737,10.2438,4.3846,5.0477,10.4067,7.7284,-32.183,干层
1985.9978,72.8557,9.0712,13.3807,0.0552,2.5566,87.9659,222.6259,10.3187,10.0749,4.5176,5.1246,9.3307,8.0494,-32.2979,干层
1986.0291,72.6397,9.0674,13.1962,0.0718,2.5439,88.916,218.6334,10.1408,9.4466,4.7009,5.2155,8.2974,7.9456,-32.4083,干层
1986.0604,72.459,9.0614,13.0225,0.0898,2.5309,89.9862,215.6635,9.914,8.781,4.8895,5.3079,7.2634,7.809,-32.5187,干层
1986.0917,72.278,9.0554,12.8504,0.1069,2.5188,91.0522,213.3414,9.688,8.118,5.0766,5.3999,6.2334,7.673,-32.6296,干层
1986.123,72.4132,9.0381,12.674,0.123,2.5086,93.0552,219.3681,9.2539,7.5499,5.3121,5.5232,5.6194,7.4202,-32.7223,干层
1986.1543,72.6499,9.0154,12.4971,0.1399,2.4986,95.3496,224.175,8.7544,7.0153,5.5614,5.6566,5.1424,7.1312,-32.8096,干层
1986.1856,72.8919,8.9934,12.3201,0.156,2.4896,97.6596,231.1205,8.2524,6.4823,5.8123,5.7897,4.6733,6.8402,-32.8956,干层
1986.2169,73.2591,8.9694,12.1772,0.1721,2.4824,99.94,234.4278,7.8435,6.1139,6.0775,5.9533,4.3861,6.6064,-32.9641,干层
1986.2482,73.7159,8.9435,12.0589,0.189,2.4782,102.1827,238.6616,7.5065,5.8689,6.35,6.1372,4.2354,6.4179,-33.0188,干层
1986.2795,74.1807,8.9184,11.9423,0.2051,2.4733,104.4324,242.9874,7.1722,5.63,6.625,6.3238,4.0928,6.2302,-33.073,干层
1986.3108,74.5737,8.8962,11.8679,0.2183,2.4702,106.1006,246.2178,6.9413,5.4998,6.8744,6.5212,4.0689,6.099,-33.1157,干层
1986.3421,74.8598,8.8817,11.8593,0.2256,2.4709,106.8772,251.4427,6.8692,5.5395,7.0883,6.7389,4.2313,6.054,-33.1436,干层
1986.3734,75.1388,8.8677,11.8543,0.2326,2.4719,107.6022,257.7273,6.8062,5.5876,7.3002,6.956,4.4042,6.0131,-33.1697,干层
1986.4047,75.3201,8.8575,11.872,0.2358,2.4739,107.9703,262.2588,6.7983,5.7068,7.4828,7.1644,4.6835,6.0044,-33.1938,干层
1986.436,75.1012,8.8618,11.9845,0.2208,2.4797,106.891,267.4364,7.0144,6.1162,7.552,7.3389,5.4005,6.1212,-33.2102,干层
1986.4673,74.8622,8.8668,12.1025,0.2048,2.4867,105.739,269.733,7.2404,6.5401,7.615,7.5109,6.1375,6.2442,-33.2253,干层
1986.4986,74.6232,8.8718,12.22,0.1896,2.4927,104.5835,272.8668,7.4673,6.9648,7.6783,7.6827,6.8773,6.3677,-33.2413,干层
1986.5299,73.9431,8.8902,12.3312,0.1555,2.5026,101.972,277.7327,8.0656,8.0042,7.6016,7.7178,8.9312,6.7156,-33.2611,干层
1986.5612,73.2431,8.9101,12.4413,0.1205,2.5116,99.295,279.8849,8.6806,9.0721,7.5186,7.7468,11.0442,7.0736,-33.2802,干层
1986.5925,72.5403,8.9293,12.5527,0.0854,2.5206,96.6076,276.6856,9.298,10.1433,7.4352,7.7749,13.1645,7.433,-33.3002,干层
1986.6238,71.7625,8.954,12.5397,0.0638,2.5268,93.673,268.5166,10.3348,11.6014,7.2946,7.6818,14.92,8.0534,-33.326,干层
1986.6551,70.9582,8.9791,12.4908,0.0466,2.5318,90.6509,260.7337,11.5,13.1796,7.1375,7.5516,16.5781,8.7524,-33.355,干层
1986.6864,70.1562,9.0051,12.4408,0.0306,2.5368,87.6389,250.6823,12.6641,14.7556,6.9805,7.4216,18.2261,9.4514,-33.383,干层
1986.7177,69.4217,9.0292,12.2817,0.0319,2.538,85.3303,241.7688,14.0307,15.2529,6.811,7.2472,17.5874,10.2604,-33.412,干层
1986.749,68.7334,9.0523,12.0445,0.0475,2.538,83.5092,233.7244,15.5437,14.99,6.6335,7.0414,15.3319,11.1493,-33.443,干层
1986.7803,68.0484,9.0753,11.8055,0.0635,2.537,81.7131,225.6204,17.0567,14.703,6.4565,6.8354,13.029,12.0372,-33.4731,干层
1986.8116,67.4541,9.0984,11.5334,0.0883,2.5351,80.7398,219.5748,18.1759,13.9344,6.2759,6.6296,11.0029,12.6865,-33.4993,干层
