Depth,CALS,DRHO,DT,GR,ILD,ILM,LLD,LLS,MSFL,NPHI,PEF,RHOB,SFLU,SP,TT1,TT2,TT3,TT4,result
1090.692,8.7266,0.0644,91.4019,94.0625,4.5992,4.7003,5.4314,4.7843,5.1328,0.2791,2.582,2.3825,4.6382,-62.6875,647.5,447.0,640.5,443.0,水层
1090.7428,8.5,0.0671,91.5969,85.0625,4.7345,4.8634,5.8301,5.3062,4.6172,0.2573,2.459,2.3796,4.631,-63.625,652.5,447.0,644.0,443.5,水层
1090.7936,8.4375,0.0588,94.5254,80.875,4.9532,5.0405,6.0959,5.6021,4.4648,0.2592,2.502,2.375,4.986,-65.1875,654.0,442.25,645.0,441.5,水层
1090.8444,8.4531,0.0531,97.5661,73.0,4.9437,5.115,6.9507,5.9306,4.3047,0.2813,2.4102,2.3658,5.989,-66.5,649.5,443.0,641.5,439.5,水层
1090.8952,8.4766,0.0168,99.9684,77.1875,4.8803,4.9587,6.6743,5.5245,4.25,0.2855,2.5176,2.3062,6.4332,-66.9375,640.5,451.0,636.0,448.0,水层
1090.946,8.5235,0.0038,99.736,84.3214,4.8162,4.6601,5.6263,4.8161,4.3475,0.2683,2.6368,2.2713,5.7628,-65.2486,640.5032,451.9974,631.004,447.4968,水层
1090.9968,8.6484,0.0139,98.0937,95.375,4.7433,4.4983,5.134,4.4443,4.5039,0.2591,2.8105,2.2523,4.3015,-63.4375,644.5,448.75,636.0,443.5,水层
1091.0476,8.7969,0.03,96.523,102.0625,4.5981,4.4119,4.5608,4.0355,4.5391,0.2715,2.914,2.2749,3.6731,-62.625,646.4968,446.751,636.9976,444.2514,水层
1091.0984,9.0547,0.0526,95.8983,103.8125,4.526,4.2894,4.2593,3.7711,4.4258,0.2777,2.8398,2.31,3.6958,-61.625,642.5,448.0,634.0,446.0,水层
1091.1492,8.8672,0.0723,96.1604,105.875,4.3604,4.197,4.4724,3.8865,4.5547,0.2776,2.8809,2.3598,3.7049,-60.9375,637.5,446.0,631.5,442.0,水层
1091.2,8.8984,0.091,96.9209,105.1875,4.255,4.1767,4.5855,3.9702,5.0469,0.2836,2.9375,2.3726,3.598,-60.75,638.0,444.75,632.5,438.75,水层
1091.2508,8.9609,0.0762,97.1053,105.4375,4.2391,4.1919,4.5456,3.9764,5.4961,0.3024,3.0078,2.3559,3.7118,-61.3125,638.0,442.0,631.0,437.5,水层
1091.3016,9.1016,0.0939,95.9301,100.5625,4.3005,4.209,4.7551,4.1108,5.3597,0.3063,3.0605,2.3515,3.9757,-61.3125,633.0,446.75,628.0,442.25,水层
1091.3524,9.0703,0.1098,95.1626,100.0625,4.3022,4.2297,4.7861,4.1437,5.2578,0.3115,3.0469,2.3523,4.0374,-60.8125,629.5,446.25,624.5,445.0,水层
1091.4032,9.0781,0.1271,94.1401,98.1875,4.4776,4.2752,4.8058,4.1781,5.7109,0.3137,3.0723,2.3558,4.0211,-60.875,630.5,438.25,624.0,438.0,水层
1091.454,9.125,0.1337,93.6102,100.375,4.5299,4.473,4.8848,4.2718,6.3047,0.3301,2.9668,2.3792,3.8955,-61.0625,628.0,430.0,620.0,433.5,水层
1091.5048,9.2031,0.1583,93.7314,101.4375,4.7182,4.5879,5.0257,4.4012,6.2188,0.3097,2.9258,2.4222,4.1179,-61.1875,620.5,426.0,613.5,428.25,水层
1091.5556,9.2969,0.1589,92.916,102.375,4.7591,4.739,5.3372,4.6144,5.4844,0.2861,2.7441,2.4256,4.4718,-61.0,618.0,426.25,609.0,423.0,水层
1091.6064,9.2421,0.1483,92.0047,97.8713,4.8401,4.8318,5.7653,4.8541,4.7634,0.2513,2.7558,2.4045,4.8409,-60.6251,614.0,424.0008,603.0004,422.7486,水层
1091.6572,9.1016,0.1361,91.9533,93.3125,4.9139,4.9611,5.8861,4.9205,4.375,0.2456,2.6328,2.3787,4.9902,-60.8125,614.0,425.0,603.5,421.0,水层
1091.708,9.1328,0.1046,91.7643,93.8125,5.0435,4.9375,5.8587,4.8697,4.1992,0.2409,2.6759,2.3542,5.092,-60.6875,614.9956,424.9998,606.4972,417.0,水层
1091.7588,9.25,0.0866,91.6244,93.375,5.0414,4.9729,5.7643,4.7778,4.2422,0.263,2.75,2.3377,4.9164,-61.0,609.5,424.75,603.0,417.0,水层
1091.8096,9.3359,0.0963,92.2526,95.125,5.1364,4.9351,5.587,4.6371,4.2617,0.2707,2.7188,2.3524,4.8097,-61.5,608.0,424.0,598.5,414.75,水层
1091.8604,9.3125,0.089,92.2785,93.25,5.1576,5.0701,5.3443,4.4882,4.2188,0.2771,2.7715,2.3232,4.4453,-61.75,606.0,423.5,595.5,415.5,水层
1091.9112,8.9297,0.0833,90.9633,93.0,5.2204,5.0775,5.4981,4.6078,4.1641,0.2646,2.6875,2.3179,4.4618,-61.5,603.5,423.5,592.5,414.0,水层
1091.962,8.8672,0.1168,89.9861,91.5,5.2383,5.2047,5.7379,4.7757,4.1095,0.2549,2.7031,2.3464,4.7981,-60.9062,602.5,423.0,590.0,415.0,水层
1092.0128,8.9844,0.1232,89.8111,85.9375,5.2701,5.2573,5.8769,4.887,4.0547,0.2499,2.6504,2.3811,5.1757,-60.8125,606.5,422.0,596.0,414.75,水层
1092.0636,8.9688,0.1015,90.1081,86.8125,5.3115,5.3083,5.9178,4.9834,4.0742,0.2425,2.627,2.3812,5.2073,-61.1875,610.5,420.0,602.5,411.0,水层
1092.1144,8.5156,0.0981,91.4531,81.875,5.3265,5.3603,6.0273,5.1881,4.5586,0.2347,2.5371,2.409,5.0069,-62.0,623.5,423.5,613.5,415.0,水层
1092.1652,8.4453,0.0792,93.2706,81.375,5.2109,5.4587,6.6165,5.6238,4.9531,0.2499,2.459,2.3939,5.3999,-63.75,623.5,426.75,615.0,420.0,水层
1092.216,8.3984,0.0411,95.3395,78.8125,5.0322,5.2203,6.9021,5.6246,5.9414,0.2653,2.4512,2.3502,6.3716,-65.0,633.0,443.0,623.0,436.0,水层
1092.2668,8.4688,0.0138,97.4759,82.5625,4.834,4.7257,6.1179,5.0106,6.3388,0.2685,2.7229,2.3111,6.3298,-64.9375,638.0004,443.507,629.5,436.7558,水层
1092.3176,8.8047,0.0193,98.5577,87.4375,4.6263,4.4045,5.1417,4.2473,7.4219,0.2777,2.9375,2.3041,4.6454,-63.375,638.5,452.25,629.5,444.0,水层
1092.3684,8.8906,0.0383,100.9319,95.25,4.5312,4.1902,4.1822,3.594,7.5156,0.3069,3.0137,2.3105,3.5829,-62.3125,642.0,449.0,632.5,447.5,水层
1105.6272,8.2812,-0.0024,95.8943,96.0625,6.4794,6.5859,7.5114,6.505,5.8125,0.2929,2.7227,2.3086,6.9649,-69.6875,626.5,431.0,620.0,428.25,水层
1105.678,8.3047,-0.0021,95.6242,94.3125,6.2701,6.3886,7.3936,6.4238,5.7852,0.2841,2.7246,2.3142,6.5602,-69.625,626.5,432.0,620.5,428.75,水层
1105.7288,8.3047,-0.0052,95.7231,92.8125,6.1687,6.281,7.0672,6.1999,5.9336,0.3034,2.5781,2.3196,6.3852,-69.3125,624.0,430.0,618.0,427.5,水层
1105.7796,8.3047,-0.0077,95.891,91.5625,6.0556,6.1118,6.8676,6.0368,6.5195,0.3037,2.5039,2.3143,6.3178,-68.375,624.0,429.0,618.0,427.0,水层
1105.8304,8.3281,-0.006,95.8705,93.1252,5.9309,5.9855,6.772,6.0141,7.5093,0.3014,2.6153,2.3272,6.2515,-67.3124,622.0016,428.7506,616.0004,426.7502,水层
1105.8812,8.3281,-0.0052,95.5649,93.375,5.7926,5.8677,6.7012,5.9803,8.1016,0.2861,2.7246,2.3507,5.9062,-67.1875,624.0,429.5,616.5,427.0,水层
1105.932,8.3359,-0.004,95.3877,93.1875,5.7533,5.7542,6.4559,5.8013,7.7461,0.2801,2.8223,2.362,6.0679,-66.5625,623.0036,428.7512,616.0016,427.5006,水层
1105.9828,8.375,2.0E-4,95.6522,94.0,5.5777,5.6914,6.3694,5.6967,7.0898,0.2761,2.8457,2.358,6.0373,-65.0625,627.5,430.25,618.0,428.25,水层
1106.0336,8.4062,0.0068,96.0715,94.9375,5.5302,5.4501,6.347,5.6769,6.5781,0.2833,2.8457,2.3465,5.9296,-63.75,625.5,429.0,619.0,427.0,水层
1106.0844,8.4141,0.0033,96.1594,96.0,5.2233,5.3328,6.1665,5.5484,6.5391,0.2862,2.8359,2.3524,5.6444,-63.0625,627.5,432.0,619.5,428.0,水层
1106.1352,8.6562,0.0132,96.5323,92.4375,4.9721,5.115,5.9728,5.267,6.75,0.2797,2.8184,2.3488,5.4195,-62.625,629.0,431.5,620.5,428.75,水层
1106.186,9.1484,0.0357,97.3945,89.4375,4.7837,4.7196,5.5705,4.8554,6.9058,0.2618,2.7695,2.3342,5.469,-61.5625,632.0,434.75,623.5,429.5,水层
1111.012,9.3982,0.0885,93.424,93.7531,4.9248,4.8885,5.2053,4.6008,5.1641,0.2965,3.094,2.3517,4.1873,-61.6868,632.5012,423.5004,627.0024,427.9992,水层
1111.0628,9.0859,0.0865,93.214,97.5625,4.789,4.7477,5.502,4.7438,5.5,0.2869,3.3262,2.352,4.4486,-60.875,634.0,424.0,630.0,427.0,水层
1111.1136,8.9531,0.0956,93.6955,98.6875,4.7085,4.7131,5.1172,4.532,6.2793,0.2876,3.2792,2.3583,4.4287,-60.125,622.0024,434.2568,619.4988,433.0052,水层
1111.1644,9.1797,0.0941,95.7315,100.4375,4.7939,4.6939,5.157,4.5779,6.3906,0.282,3.209,2.3526,4.3357,-60.0625,625.0,442.75,618.0,439.5,水层
1111.2152,8.8281,0.1049,96.8553,103.1875,4.7923,4.656,5.4017,4.7078,6.8672,0.2817,2.9766,2.3931,4.3015,-60.4375,626.0,438.0,622.5,437.5,水层
1111.266,8.7188,0.0975,96.5226,105.6875,4.8637,4.7347,5.1519,4.5615,7.1172,0.2908,2.8516,2.3911,4.3389,-60.6875,624.0,440.0,618.5,438.25,水层
1111.3168,8.8594,0.1061,95.2564,104.6875,4.9416,4.8272,5.2364,4.638,8.4531,0.3013,2.8379,2.4017,4.4321,-60.4375,623.5,433.0,616.5,435.5,水层
1111.3676,8.8125,0.1078,93.3934,101.25,5.0195,4.8886,5.588,4.8233,8.75,0.3017,2.7461,2.3889,4.5604,-60.5,623.0,434.0,616.0,434.25,水层
1111.4184,8.6797,0.0846,92.3181,98.6875,5.0326,4.9729,5.577,4.8732,9.6797,0.3084,2.5996,2.366,4.6132,-60.375,618.0,435.5,613.0,433.5,水层
1111.4692,8.5312,0.0824,92.2095,92.75,5.0922,5.0899,5.9129,5.0458,10.2096,0.2939,2.5078,2.3912,4.7486,-60.4375,620.0,430.0,613.5,429.5,水层
1111.52,8.5078,0.0808,92.1317,88.875,5.1486,5.1659,6.27,5.2139,10.8438,0.2751,2.6016,2.4276,5.0153,-60.75,620.5,426.0,613.0,424.0,水层
1111.5708,8.5078,0.0612,92.0643,88.75,5.2075,5.1454,5.9747,5.0248,11.2734,0.2476,2.6758,2.4229,5.3042,-60.75,616.0,428.75,612.5,427.5,水层
1111.6216,8.5391,0.0533,91.5716,94.75,5.2918,5.11,5.7022,4.9026,9.9141,0.251,2.7266,2.4015,5.3516,-61.0625,616.5,427.5,609.0,424.25,水层
1111.6724,8.4843,0.0488,91.7258,99.6206,5.4179,5.2101,5.6226,4.9169,8.5859,0.2635,2.7557,2.3861,4.8719,-62.0639,624.0016,426.7526,618.0008,424.0012,水层
1111.7232,8.3984,0.0434,93.7936,94.1875,5.4933,5.4161,5.9834,5.2798,8.0703,0.2723,2.5332,2.3984,4.4157,-63.75,626.0,430.0,619.0,425.5,水层
1111.774,8.3984,0.0334,96.2682,86.1875,5.4844,5.5049,6.7691,5.7178,8.499,0.2909,2.4355,2.3874,4.9374,-64.875,630.9976,434.007,623.4988,432.0032,水层
1113.4504,8.3672,-0.0119,92.1635,86.75,7.8423,7.9879,8.2145,7.3848,3.7636,0.2812,2.5547,2.3513,7.469,-66.625,610.0,428.25,605.5,423.5,水层
1113.5012,8.3438,-0.0073,91.9595,85.875,7.6446,7.6948,7.6466,6.867,3.8672,0.2714,2.6895,2.3844,7.1908,-66.625,609.0,430.0,604.0,426.75,水层
1113.552,8.3438,-0.0123,92.0064,86.0,7.237,7.2829,8.0366,7.0144,4.2578,0.2615,2.7324,2.3804,7.3139,-66.0625,614.0,428.75,609.5,426.0,水层
1113.6028,8.3438,-0.0122,92.0731,88.0,6.9649,6.9585,8.1059,7.1774,4.8867,0.2503,2.8613,2.3773,7.0303,-65.25,615.5,428.25,610.0,424.75,水层
1113.6536,8.3203,-0.0129,91.9248,90.6875,6.7859,6.7299,7.3332,6.6158,5.3789,0.2591,2.7227,2.3736,6.7072,-64.75,614.0,429.5,608.9996,426.7494,水层
1113.7044,8.3516,-0.0107,91.788,94.0,6.5021,6.5121,7.1534,6.2958,5.4648,0.2654,2.7793,2.3898,6.7299,-63.8125,614.0,429.5,608.5,426.0,水层
1113.7552,8.375,-0.0088,91.7341,90.75,6.4371,6.3266,6.7126,6.1545,5.2895,0.2601,2.8399,2.4038,6.4259,-63.6875,615.4956,428.0006,609.9968,425.5016,水层
1113.806,8.3984,-0.0026,91.557,92.875,6.4032,6.1551,6.651,6.1441,6.1367,0.2516,2.9492,2.4251,5.9532,-63.0625,610.0,428.75,606.0,427.5,水层
1113.8568,8.4219,0.0073,90.9668,90.375,6.4659,6.2622,6.58,6.1404,7.6211,0.2488,2.8574,2.4409,5.8257,-62.3125,604.5,427.5,599.0,426.25,水层
1113.9076,8.4375,0.038,90.3461,95.9375,6.5996,6.3344,6.8517,6.4274,9.5703,0.2438,2.7188,2.4363,5.8715,-61.875,601.0,423.0,597.0,422.25,水层
1113.9584,8.4531,0.0646,88.8951,97.5,6.5612,6.4677,7.4618,6.8817,9.6016,0.2423,2.7656,2.443,6.5891,-61.5625,596.0,418.25,593.0,418.0,水层
1114.0092,8.4531,0.0877,86.6235,94.3125,6.6726,6.7869,7.8601,7.2188,8.8047,0.2336,2.7695,2.4531,6.5674,-61.625,593.5,415.0,589.0,415.0,水层
1114.06,8.4531,0.112,86.7003,86.9375,6.7786,6.8446,8.2071,7.3688,7.8086,0.2491,2.7266,2.4896,7.165,-61.1562,594.0,412.0,588.0,411.5,水层
1114.1108,8.4531,0.1067,86.3737,83.5625,6.7556,6.8046,7.7387,6.8009,7.0058,0.2504,2.7363,2.4837,7.573,-61.0312,592.0,410.25,587.0,408.25,水层
1114.1616,8.4531,0.0877,86.4281,86.4375,6.9813,6.6999,6.3763,5.8888,6.6367,0.2509,2.8496,2.4614,7.4597,-61.2188,578.0,415.5,576.0,410.75,水层
1114.2124,8.4531,0.0811,87.7457,92.0,7.3494,6.6151,6.2245,6.0968,6.0508,0.2502,2.752,2.4478,6.1553,-62.0312,582.0,415.0,575.5,406.25,水层
1114.2632,8.4297,0.0503,86.7614,88.8125,7.5105,7.1291,7.0593,6.918,5.375,0.249,2.6777,2.432,5.2209,-64.0625,593.0,404.0,584.5,398.0,水层
1114.314,8.3672,0.0244,88.474,82.4375,7.6484,7.7748,8.1294,7.7221,4.7578,0.2663,2.5703,2.4476,5.311,-66.6875,598.0052,411.008,589.004,402.7526,水层
1114.3648,8.2812,0.0258,90.983,75.125,7.6327,8.0864,10.2883,9.0417,4.7812,0.2718,2.6055,2.466,7.9556,-68.75,604.5,421.0,594.0,406.0,水层
1114.4156,8.2812,0.0033,93.2159,72.25,7.5222,8.0677,11.4557,10.0873,5.3814,0.2845,2.3926,2.392,9.9538,-70.625,614.0,431.5,602.0,414.25,水层
1114.4664,8.2812,-0.0176,96.4381,70.4375,7.5507,7.8917,9.9314,9.0257,5.7812,0.2835,2.3105,2.2958,10.5691,-71.8125,620.5,434.75,610.0,424.25,水层
1114.5172,8.2812,-0.0175,99.0982,67.4375,7.8591,8.0368,9.5127,8.6657,6.0078,0.2936,2.2852,2.2567,9.823,-72.625,631.5,433.5,621.0,425.5,水层
1114.568,8.2891,-0.0125,99.766,64.3125,8.0036,8.2194,9.7462,8.7842,5.7812,0.2958,2.2422,2.2498,8.9961,-72.8125,636.0,444.0,624.5,433.0,水层
1115.6348,8.2344,-0.0157,88.4513,66.5,7.3331,8.3038,12.4653,11.034,8.4453,0.2621,2.5567,2.3814,12.7539,-68.25,600.5,415.4968,591.9992,406.9972,水层
1115.6856,8.2734,-0.0233,90.6744,67.25,7.45,8.0615,10.8014,9.585,9.3047,0.2583,2.6699,2.3384,12.673,-67.5,600.5,411.5,591.0,403.5,水层
1115.7364,8.3359,-0.0141,90.9182,73.125,7.3816,7.3185,8.8552,7.7726,10.1542,0.2444,2.7324,2.3191,10.5134,-66.125,598.0,424.75,588.0,406.0,水层
1115.7872,8.6172,-0.0021,90.4133,79.6875,7.3036,6.9262,6.9619,6.0984,9.8516,0.2321,2.8516,2.3227,7.4877,-64.25,587.0,422.25,577.5,415.5,水层
1115.838,9.0625,0.0131,89.5689,86.5625,7.1975,6.7518,6.3782,5.6684,9.6484,0.2412,2.918,2.2797,5.545,-62.5,596.5,417.0,583.0,410.0,水层
1115.8888,9.8672,0.0466,87.8196,90.5625,6.8968,6.7606,6.352,5.6157,9.5234,0.2545,2.9766,2.2402,5.2855,-61.375,596.0,414.0,585.0,407.0,水层
1115.9396,9.7031,0.0968,86.4443,90.3125,6.5796,6.6361,7.0279,6.0693,9.3438,0.2714,2.9355,2.2404,5.6338,-60.9375,590.5,412.0,582.0,405.5,水层
1115.9904,9.3047,0.1305,86.3209,90.125,6.3344,6.4918,7.244,6.3137,9.4609,0.2671,2.9434,2.2694,6.2193,-61.25,591.5,410.25,585.5,405.5,水层
1116.0412,9.5781,0.1416,86.6803,88.3125,6.332,6.3886,7.2469,6.5076,9.7031,0.2724,2.709,2.3101,6.3178,-62.375,594.0,409.5,589.0,406.0,水层
1116.092,8.7266,0.1063,88.6314,86.25,6.2792,6.3652,7.5426,6.7654,9.8512,0.2759,2.5508,2.3213,6.2258,-64.0625,601.0,412.25,594.0,409.0,水层
1116.1428,8.3281,0.0787,91.2727,84.0,6.3211,6.4082,7.5322,6.7084,10.0156,0.2908,2.4902,2.341,6.5891,-65.125,605.5,418.75,598.5,413.0,水层
1116.1936,8.3673,0.0353,93.1935,79.8773,6.2138,6.2433,7.395,6.426,10.0312,0.287,2.5645,2.3421,6.8687,-64.6241,619.9992,426.7534,611.9992,420.0048,水层
1116.2444,8.4766,0.0049,93.8645,82.6875,6.0617,6.0656,7.4425,6.3052,9.9531,0.2848,2.5918,2.3158,6.6109,-63.5625,619.0,431.0,611.0,426.0,水层
1116.2952,8.4844,-0.0024,95.9154,84.375,5.8841,5.7796,6.81,5.7967,9.7344,0.2565,2.5116,2.3036,5.9824,-62.5625,624.5064,444.9972,617.0072,440.2484,水层
1116.346,8.9688,0.0024,95.584,92.25,5.7241,5.5224,6.2612,5.4128,9.5078,0.2543,2.4414,2.1839,5.2576,-61.25,632.5,441.5,626.0,438.25,水层
1116.3968,9.5938,0.0098,95.2048,95.25,5.5327,5.3273,6.117,5.2257,9.2116,0.2555,2.4102,2.0585,5.0791,-60.5,644.0,446.25,632.5,438.75,水层
1116.4476,10.1875,0.0356,95.5853,96.25,5.199,5.1327,5.8111,4.9366,8.8906,0.2675,2.4375,2.0443,4.8723,-60.1875,645.5,454.75,638.0,441.5,水层
1116.4984,10.5781,0.0691,96.679,91.75,5.0502,4.8407,5.415,4.603,8.6484,0.2881,2.4121,2.1376,4.7713,-60.75,641.5,455.5,634.5,449.5,水层
1116.5492,11.5234,0.1097,98.5616,98.8125,4.8792,4.6539,5.1941,4.3982,8.4141,0.3205,2.4102,2.2305,4.4618,-60.5625,637.0,452.25,631.5,458.25,水层
1116.6,8.3047,0.0017,101.7919,61.75,5.5251,6.1011,7.9093,7.1154,8.5547,0.2954,2.2559,2.2162,7.1393,-76.8125,649.5,437.5,638.0,429.5,水层
1116.6508,8.3125,0.0034,96.7522,57.0,5.3864,6.2584,10.2865,8.7169,8.8906,0.2749,2.4863,2.2432,9.8717,-76.75,652.0,435.5,643.5,427.5,水层
1116.7016,8.3203,0.0038,93.2377,56.25,5.2547,6.0236,12.2719,10.3492,9.5625,0.2536,2.7539,2.3064,12.9193,-76.3125,652.0,439.0,642.5,431.0,水层
1116.7524,8.3281,0.0031,93.0679,56.0938,5.1961,5.729,12.048,10.2584,10.8407,0.2563,2.6094,2.3367,11.5258,-74.5,660.5,441.0,653.5,434.75,水层
1116.8032,8.3906,-0.0039,95.8962,63.3125,4.9815,5.2203,9.2565,8.167,12.9531,0.2711,2.5098,2.3087,8.5709,-70.875,666.0,444.0,656.5,433.5,水层
1116.854,8.4844,-0.0103,99.3413,76.3125,4.7862,4.7739,6.1247,5.306,14.7422,0.2795,2.4297,2.2402,5.6444,-67.3125,653.5,457.0,648.0,452.25,水层
1116.9048,8.5703,-0.0037,101.3187,94.5625,4.6584,4.3216,4.4584,3.8879,15.0938,0.2809,2.7227,2.2293,3.8429,-64.6875,647.5,474.0,638.0,470.0,水层
1116.9556,8.8594,0.0083,102.5378,101.625,4.5344,4.1953,3.7846,3.3482,16.3906,0.2901,3.1367,2.2729,2.9047,-63.5625,652.0,467.0,644.0,464.75,水层
1117.0064,8.8125,0.0306,102.9219,103.3125,4.4162,4.2039,3.6999,3.2853,19.0312,0.2925,3.1406,2.3401,2.8066,-62.9375,656.5,458.75,648.0,456.25,水层
1117.0572,8.9531,0.053,102.7244,94.0625,4.3385,4.2717,4.0299,3.5349,21.5409,0.325,3.0975,2.3768,3.1597,-62.5625,651.4916,457.009,648.4908,454.7526,水层
1117.108,8.8281,0.0577,102.4108,95.6875,4.2622,4.338,4.5721,4.0233,19.5156,0.3179,2.8711,2.379,3.728,-62.1875,641.0,468.25,637.0,458.0,水层
1117.1588,8.7812,0.0662,99.9197,96.875,4.3398,4.3471,4.8766,4.3902,16.0469,0.3363,3.0098,2.3974,4.087,-61.8125,638.0,464.0,629.5,466.0,水层
1117.2096,8.7891,0.0764,96.2734,103.0625,4.4006,4.4633,5.2479,4.7076,13.4062,0.3269,3.0332,2.4211,4.2586,-61.75,659.0,448.75,647.0,450.75,水层
1117.2604,8.7969,0.0626,94.202,97.9375,4.4942,4.5879,5.5241,4.8787,11.8438,0.3297,3.0293,2.4215,4.5191,-62.125,665.5,437.0,660.5,432.0,水层
1117.3112,8.5781,0.0581,92.6657,97.0625,4.4891,4.5496,5.554,4.8571,11.1562,0.3005,2.8066,2.4122,5.0791,-61.6875,660.5,442.0,649.0,438.0,水层
1117.362,8.5703,0.0647,91.1601,90.3125,4.605,4.3654,5.2801,4.6119,10.7656,0.2756,2.6211,2.4103,4.8684,-61.1875,640.0,452.75,625.5,448.25,水层
1124.6264,8.4375,0.0588,91.5969,80.875,4.9532,5.0405,6.0959,5.6021,4.0742,0.2592,2.502,2.375,4.986,-65.1875,654.0,442.25,645.0,441.5,水层
1124.6772,8.4531,0.0531,94.5254,73.0,4.9437,5.115,6.9507,5.9306,3.8969,0.2813,2.4102,2.3658,5.989,-66.5,649.5,443.0,641.5,439.5,水层
1124.728,8.4766,0.0168,97.5661,77.1875,4.8803,4.9587,6.6743,5.5245,3.9336,0.2855,2.5176,2.3062,6.4332,-66.9375,640.5,451.0,636.0,448.0,水层
1124.7788,8.5235,0.0038,99.9684,84.3214,4.8162,4.6601,5.6263,4.8161,3.9453,0.2683,2.6368,2.2713,5.7628,-65.2486,640.5032,451.9974,631.004,447.4968,水层
1124.8296,8.6484,0.0139,99.736,95.375,4.7433,4.4983,5.134,4.4443,4.2656,0.2591,2.8105,2.2523,4.3015,-63.4375,644.5,448.75,636.0,443.5,水层
1124.8804,8.7969,0.03,98.0937,102.0625,4.5981,4.4119,4.5608,4.0355,4.9141,0.2715,2.914,2.2749,3.6731,-62.625,646.4968,446.751,636.9976,444.2514,水层
1124.9312,9.0547,0.0526,96.523,103.8125,4.526,4.2894,4.2593,3.7711,6.082,0.2777,2.8398,2.31,3.6958,-61.625,642.5,448.0,634.0,446.0,水层
1124.982,8.8672,0.0723,95.8983,105.875,4.3604,4.197,4.4724,3.8865,6.8828,0.2776,2.8809,2.3598,3.7049,-60.9375,637.5,446.0,631.5,442.0,水层
1125.0328,8.8984,0.091,96.1604,105.1875,4.255,4.1767,4.5855,3.9702,6.8984,0.2836,2.9375,2.3726,3.598,-60.75,638.0,444.75,632.5,438.75,水层
1125.0836,8.9609,0.0762,96.9209,105.4375,4.2391,4.1919,4.5456,3.9764,6.6719,0.3024,3.0078,2.3559,3.7118,-61.3125,638.0,442.0,631.0,437.5,水层
1125.1344,9.1016,0.0939,97.1053,100.5625,4.3005,4.209,4.7551,4.1108,6.8711,0.3063,3.0605,2.3515,3.9757,-61.3125,633.0,446.75,628.0,442.25,水层
1125.1852,9.0703,0.1098,95.9301,100.0625,4.3022,4.2297,4.7861,4.1437,7.1445,0.3115,3.0469,2.3523,4.0374,-60.8125,629.5,446.25,624.5,445.0,水层
1125.236,9.0781,0.1271,95.1626,98.1875,4.4776,4.2752,4.8058,4.1781,7.6641,0.3137,3.0723,2.3558,4.0211,-60.875,630.5,438.25,624.0,438.0,水层
1125.2868,9.125,0.1337,94.1401,100.375,4.5299,4.473,4.8848,4.2718,8.0938,0.3301,2.9668,2.3792,3.8955,-61.0625,628.0,430.0,620.0,433.5,水层
1125.3376,9.2031,0.1583,93.6102,101.4375,4.7182,4.5879,5.0257,4.4012,7.9145,0.3097,2.9258,2.4222,4.1179,-61.1875,620.5,426.0,613.5,428.25,水层
1125.3884,9.2969,0.1589,93.7314,102.375,4.7591,4.739,5.3372,4.6144,7.7461,0.2861,2.7441,2.4256,4.4718,-61.0,618.0,426.25,609.0,423.0,水层
1125.4392,9.2421,0.1483,92.916,97.8713,4.8401,4.8318,5.7653,4.8541,7.25,0.2513,2.7558,2.4045,4.8409,-60.6251,614.0,424.0008,603.0004,422.7486,水层
1125.49,9.1016,0.1361,92.0047,93.3125,4.9139,4.9611,5.8861,4.9205,6.9961,0.2456,2.6328,2.3787,4.9902,-60.8125,614.0,425.0,603.5,421.0,水层
1125.5408,9.1328,0.1046,91.9533,93.8125,5.0435,4.9375,5.8587,4.8697,6.9766,0.2409,2.6759,2.3542,5.092,-60.6875,614.9956,424.9998,606.4972,417.0,水层
1125.5916,9.25,0.0866,91.7643,93.375,5.0414,4.9729,5.7643,4.7778,6.9336,0.263,2.75,2.3377,4.9164,-61.0,609.5,424.75,603.0,417.0,水层
1125.6424,9.3359,0.0963,91.6244,95.125,5.1364,4.9351,5.587,4.6371,7.2852,0.2707,2.7188,2.3524,4.8097,-61.5,608.0,424.0,598.5,414.75,水层
1125.6932,9.3125,0.089,92.2526,93.25,5.1576,5.0701,5.3443,4.4882,7.9008,0.2771,2.7715,2.3232,4.4453,-61.75,606.0,423.5,595.5,415.5,水层
1125.744,8.9297,0.0833,92.2785,93.0,5.2204,5.0775,5.4981,4.6078,8.4297,0.2646,2.6875,2.3179,4.4618,-61.5,603.5,423.5,592.5,414.0,水层
1125.7948,8.8672,0.1168,90.9633,91.5,5.2383,5.2047,5.7379,4.7757,8.375,0.2549,2.7031,2.3464,4.7981,-60.9062,602.5,423.0,590.0,415.0,水层
1125.8456,8.9844,0.1232,89.9861,85.9375,5.2701,5.2573,5.8769,4.887,7.7695,0.2499,2.6504,2.3811,5.1757,-60.8125,606.5,422.0,596.0,414.75,水层
1125.8964,8.9688,0.1015,89.8111,86.8125,5.3115,5.3083,5.9178,4.9834,7.6523,0.2425,2.627,2.3812,5.2073,-61.1875,610.5,420.0,602.5,411.0,水层
1125.9472,8.5156,0.0981,90.1081,81.875,5.3265,5.3603,6.0273,5.1881,8.0625,0.2347,2.5371,2.409,5.0069,-62.0,623.5,423.5,613.5,415.0,水层
