Depth,CAL,CALI,DRHO,DT,GR,ILD,ILM,LLD,LLS,MRES,MSFL,MTEM,NPHI,PEF,RHOB,SFLU,SP,TT1,TT2,TT3,TT4,result
1201.90625,8.5288,8.9452,-0.0076,89.229,76.92,8.7485,8.9841,8.548,8.499,0.9095,16.4495,57.6453,0.2655,3.7334,2.3369,8.8655,-59.8797,669.2269,453.2452,674.436,463.6586,水层
1201.9375,8.5201,8.8638,-0.0072,89.4299,76.7231,8.8653,9.0695,8.418,8.3858,0.9086,15.0054,57.6214,0.2671,3.6732,2.3375,8.899,-59.749,671.6129,455.632,676.0245,464.852,水层
1201.96875,8.52,8.9067,-0.0064,89.6307,75.8706,8.9497,9.1212,8.3217,8.3217,0.907,13.8461,57.6214,0.2701,3.605,2.3377,8.9327,-59.7057,672.8046,457.6217,678.0111,466.8392,水层
1202.0,8.5113,8.9768,-0.0062,89.6907,75.5428,9.1037,9.2254,8.3215,8.3216,0.9062,12.8255,57.6142,0.2726,3.5688,2.3375,9.0177,-59.4882,675.1918,460.4117,680.3984,469.6266,水层
1202.03125,8.4981,8.9959,-0.006,89.7105,74.9526,9.1729,9.2603,8.3215,8.3215,0.9054,12.0402,57.6063,0.2736,3.4926,2.3359,9.1208,-59.4882,677.181,462.4014,683.1876,471.2144,水层
1202.0625,8.4981,8.9838,-0.0054,89.7103,74.2969,9.1901,9.3484,8.3213,8.3853,0.9045,11.4995,57.5975,0.2748,3.4404,2.3331,9.1901,-59.358,678.7682,464.3887,684.7787,472.8022,水层
1202.09375,8.4894,9.0004,-0.0054,89.73,73.6412,9.2249,9.3838,8.5964,8.4658,0.903,11.0675,57.5832,0.2762,3.3601,2.3296,9.3306,-59.2714,681.5561,465.9752,687.5679,474.3924,水层
1202.125,8.4893,9.104,-0.0052,89.7297,72.5267,9.2422,9.4372,8.8128,8.5635,0.903,10.5098,57.576,0.2773,3.336,2.3252,9.4731,-59.2714,683.9446,467.5617,690.7539,475.5757,水层
1202.15625,8.4849,9.265,-0.005,89.7094,72.1333,9.2421,9.509,8.8805,8.7121,0.9014,10.2514,57.568,0.2781,3.3078,2.3204,9.6179,-59.2283,686.3331,468.3481,693.145,476.764,水层
1202.1875,8.4849,9.3822,-0.0052,89.689,71.2156,9.2418,9.7094,9.0693,8.8295,0.9007,10.0185,57.626,0.2787,3.2316,2.3162,9.7834,-59.1417,689.1223,469.5364,696.3283,476.7502,水层
1202.21875,8.4805,9.4618,-0.0054,89.6485,69.9701,9.2417,9.914,9.1915,8.9485,0.8999,10.3894,57.626,0.279,3.2115,2.3122,9.9707,-59.142,691.9115,469.9233,697.5199,477.5353,水层
1202.25,8.4761,9.4697,-0.0058,89.5678,69.1179,9.2415,10.2002,9.387,9.1914,0.8985,11.0455,57.6189,0.2794,3.1633,2.3086,10.1615,-59.1429,693.4985,471.5098,699.5063,478.3216,水层
1202.28125,8.4717,9.4377,-0.0064,89.4468,67.8725,9.2238,10.4746,9.6603,9.6602,0.8977,11.743,57.6045,0.2794,3.1231,2.304,10.5145,-59.1431,695.0844,473.8964,700.2933,479.9093,水层
1202.3125,8.4717,9.4886,-0.0072,89.1852,67.2825,9.2237,10.6347,9.9415,9.9796,0.897,12.437,57.5958,0.2788,3.0789,2.3011,11.0251,-59.1439,697.4688,475.4854,701.8804,483.8974,水层
1202.34375,8.4717,9.5691,-0.008,88.8029,66.4302,9.2059,10.8794,10.4486,10.5289,0.899,13.6597,57.6208,0.2781,3.0307,2.2985,11.2789,-59.1442,697.8577,477.4738,702.2653,485.8896,水层
1202.375,8.4673,9.49,-0.0092,88.0183,65.7746,9.1884,11.0667,11.1511,10.7528,0.899,14.2199,57.6128,0.2775,3.0147,2.2931,11.7819,-59.1447,697.0406,480.2648,701.0475,489.0762,水层
1202.40625,8.4673,9.253,-0.0092,87.5355,65.1844,9.1882,11.2357,12.0382,10.8977,0.8983,14.4667,57.6458,0.2751,2.9825,2.2929,12.122,-59.1452,693.4161,484.2554,697.423,491.4665,水层
1202.4375,8.4716,9.0982,-0.0098,87.1129,64.4631,9.2054,11.3427,12.2239,11.3228,0.897,14.1923,57.6378,0.2728,2.9464,2.2951,12.4719,-59.1458,690.9949,487.0451,694.2018,495.0538,水层
1202.46875,8.4759,9.0135,-0.01,86.6702,64.0697,9.2402,11.4289,12.8229,11.608,0.8957,13.6852,57.6227,0.27,2.9022,2.2973,13.2023,-59.1025,688.9758,488.2321,691.7832,496.644,水层
1202.5,8.4759,9.0302,-0.0104,86.1269,63.6106,9.2929,11.4722,13.1963,11.946,0.8991,13.4256,57.6549,0.2665,2.8941,2.2993,13.5576,-59.1033,687.3535,488.217,688.1561,497.4327,水层
1202.53125,8.4759,9.0133,-0.0104,85.7648,63.217,9.3457,11.2776,13.5027,12.2938,0.8984,13.0704,57.6469,0.2634,2.8901,2.3015,14.1622,-59.1037,687.3417,486.1972,687.343,496.2143,水层
1202.5625,8.4802,8.9989,-0.0098,85.4025,62.6924,9.4168,11.1498,13.9759,12.6517,0.9005,12.9457,57.6389,0.2586,2.886,2.3055,14.406,-59.1481,686.5247,482.576,688.9248,493.7951,水层
1202.59375,8.4846,8.986,-0.0084,85.0805,62.2988,9.5063,10.9398,14.1913,12.9208,0.9005,13.6061,57.623,0.2556,2.886,2.3087,14.7656,-59.1485,686.9096,478.9523,690.5157,488.5686,水层
1202.625,8.4845,8.9859,-0.007,84.8591,62.0363,9.6331,10.7953,14.3276,13.0949,0.9031,14.083,57.6151,0.2522,2.8859,2.313,14.9913,-59.2801,687.6966,476.1349,691.7034,484.1448,水层
1202.65625,8.4845,9.0017,-0.0056,84.5974,61.8394,9.6331,10.6123,14.41,13.246,0.9024,14.5765,57.6071,0.2504,2.8939,2.3198,15.2204,-59.3242,689.6804,472.5113,693.6885,480.9268,水层
1202.6875,8.4845,9.1205,-0.0042,84.4363,61.6424,9.6513,10.4126,14.218,13.2712,0.9009,14.915,57.5975,0.2482,2.9019,2.3232,15.3944,-59.4558,690.868,470.8935,694.8761,478.1045,水层
1202.71875,8.4845,9.2512,-0.0038,84.2952,61.642,9.7431,10.1586,14.1364,13.2965,0.9003,15.203,57.5399,0.2449,2.9139,2.3322,15.5115,-59.5,692.4563,469.277,695.2598,477.2906,水层
1202.75,8.4844,9.409,-0.0032,84.1944,61.9037,9.7799,10.0243,13.9748,13.2708,0.8995,15.408,57.5399,0.2434,2.9539,2.34,15.4231,-59.6314,694.4414,468.4557,695.6447,478.0731,水层
1202.78125,8.48,9.5812,-0.0026,84.1338,62.231,9.817,10.0431,13.815,13.1947,0.8982,15.7357,57.5713,0.2408,2.99,2.3462,15.0184,-59.6756,694.829,468.4456,696.425,478.4625,水层
1202.8125,8.48,9.739,-0.0026,84.1938,62.5581,9.8915,10.1966,13.5528,13.0939,0.8968,16.6656,57.5625,0.239,3.03,2.3512,14.5965,-59.7198,695.6133,469.2282,696.4146,479.6457,水层
1202.84375,8.4756,9.8752,-0.0028,84.4147,62.8853,9.9102,10.4115,13.4494,13.0187,0.8968,17.7521,57.5529,0.2369,3.0821,2.3565,14.3491,-59.764,695.9969,470.8158,698.397,480.8339,水层
1202.875,8.4756,9.9868,-0.0036,84.6759,63.4746,9.9289,10.5305,13.1689,12.8452,0.8954,18.7294,57.4937,0.2354,3.1302,2.3595,13.7881,-59.7209,696.7786,471.2039,699.5885,481.2207,水层
1202.90625,8.4756,10.0752,-0.0046,85.1783,64.4569,10.0042,10.6308,12.8943,12.7227,0.8989,20.7291,57.4937,0.2344,3.1823,2.3619,13.503,-59.6341,697.1688,472.7916,702.3762,478.3984,水层
1202.9375,8.4712,10.1589,-0.0064,85.5198,64.7188,10.0421,10.7116,12.6496,12.5532,0.9015,25.3437,57.5243,0.2338,3.2264,2.3651,13.0988,-59.591,697.5537,472.3734,704.3651,474.378,水层
1202.96875,8.4711,10.205,-0.007,85.8212,65.5046,10.061,10.8546,12.553,12.3859,0.9008,27.5706,57.506,0.2336,3.3026,2.3669,12.7551,-59.4607,697.5354,471.9589,707.1527,469.5524,水层
1203.0,8.4711,10.2129,-0.0073,86.2029,65.8974,10.1181,10.8957,12.3384,12.2913,0.9001,28.8666,57.4861,0.2337,3.3266,2.3679,12.444,-59.4173,697.521,470.7419,709.5396,467.5341,水层
1203.03125,8.4667,10.1163,-0.0087,86.5847,66.9452,10.1181,10.9994,12.2208,12.058,0.902,29.8211,57.4861,0.2344,3.3947,2.3683,12.2098,-59.2868,697.5013,469.5236,707.1212,467.1158,水层
1203.0625,8.4579,9.845,-0.0093,87.0066,67.4035,10.1179,11.0201,12.0579,11.8746,0.902,30.6896,57.4757,0.2374,3.4468,2.3665,11.7994,-59.1565,697.8876,469.9105,704.3008,469.1079,水层
1203.09375,8.4536,9.557,-0.0095,87.2477,67.9273,10.0985,11.0828,11.8518,11.6493,0.9005,31.3425,57.4757,0.2402,3.4949,2.3611,11.5774,-59.1131,697.8745,473.5001,701.8784,475.1003,水层
1203.125,8.4535,9.2953,-0.0101,87.529,68.5165,10.0792,11.1037,11.7163,11.5825,0.9037,31.8868,57.4661,0.2434,3.5551,2.356,11.338,-58.9392,698.2542,478.293,701.0601,479.495,水层
1203.15625,8.4491,9.1588,-0.0117,87.77,68.7783,10.0408,11.0824,11.538,11.3409,0.9062,32.6308,57.4462,0.2473,3.5791,2.3494,11.1245,-58.8086,699.0424,482.2833,701.0457,483.8872,水层
1203.1875,8.4448,9.0725,-0.0121,88.0712,69.1056,9.9836,10.9775,11.4499,11.2759,0.9062,26.3816,57.4462,0.2497,3.6111,2.3424,11.3375,-58.6347,700.6293,485.4747,701.428,487.8774,水层
1203.21875,8.4404,9.0022,-0.0127,88.2318,69.4328,9.9079,10.8323,11.3624,11.0407,0.9093,22.169,57.4657,0.2524,3.5589,2.336,11.5765,-58.5914,702.2162,489.8631,702.6182,491.0688,水层
1203.25,8.4447,9.0069,-0.0137,88.3522,69.8254,9.8889,10.7707,11.3622,10.9774,0.9124,19.265,57.4657,0.2556,3.4506,2.3314,11.7981,-58.5044,706.2057,492.6538,706.2043,495.0578,水层
1203.28125,8.449,9.0874,-0.0141,88.4726,69.9562,9.8326,10.6283,11.4275,11.0405,0.9107,17.7086,57.4553,0.2581,3.3583,2.3263,11.9784,-58.3743,710.5958,495.4433,710.5984,497.8472,水层
1203.3125,8.4534,9.23,-0.0147,88.5527,69.8247,9.7395,10.4878,11.6929,11.6037,0.9133,16.0553,57.445,0.2601,3.3021,2.3227,12.1845,-58.3309,715.7885,498.234,716.5898,501.0335,水层
1203.34375,8.4577,9.4548,-0.0149,88.6128,69.2346,9.7025,10.4479,11.9874,11.7827,0.9133,15.976,57.4346,0.2617,3.2178,2.3189,12.3239,-58.2004,719.7819,500.2221,722.5838,502.6261,水层
1203.375,8.4708,9.7059,-0.0147,88.5723,67.6614,9.5742,10.3687,12.2423,12.0332,0.9125,15.2894,57.4556,0.2633,3.1375,2.3131,12.4412,-58.0698,725.7745,502.6096,728.5765,505.8123,水层
1203.40625,8.4795,9.9299,-0.0143,88.4915,67.0059,9.5015,10.3291,12.36,12.1955,0.9191,15.1466,57.4556,0.2642,3.0733,2.3113,12.6074,-57.983,729.7653,505.7985,731.3679,508.5954,水层
1203.4375,8.4795,10.0439,-0.0137,88.4309,66.1536,9.4834,10.329,12.5506,12.3834,0.9217,15.0053,57.4461,0.2648,3.0171,2.3077,12.7515,-57.8526,732.9546,507.7853,734.5572,508.9897,水层
1203.46875,8.4882,10.0884,-0.0133,88.3704,65.0393,9.4473,10.3092,12.6711,12.4547,0.9217,15.0054,57.4767,0.2654,2.9769,2.3045,12.8728,-57.8092,734.5387,509.374,734.938,511.7728,水层
1203.5,8.5013,10.1394,-0.0131,88.3098,64.0561,9.3935,10.2895,12.8419,12.6225,0.9203,15.5812,57.4679,0.2656,2.9327,2.3027,12.9462,-57.6788,734.5242,510.9627,736.1281,512.5652,水层
1203.53125,8.51,10.3315,-0.0131,88.2693,63.2695,9.3222,10.2697,12.9901,12.7193,0.9197,16.9181,57.4584,0.265,2.8805,2.3014,13.0445,-57.6793,734.5084,511.7488,739.3161,514.9527,水层
1203.5625,8.5187,10.6328,-0.0133,88.2489,62.2206,9.2339,10.2501,13.0148,12.7192,0.9184,17.511,57.4408,0.2643,2.8524,2.3012,13.1187,-57.6798,734.8905,511.7311,739.7022,515.7375,水层
1203.59375,8.5187,11.0044,-0.0135,88.2486,61.6306,9.1464,10.211,12.9897,12.5017,0.9213,18.546,57.4722,0.2634,2.8283,2.301,13.1935,-57.8116,736.0793,512.1128,740.4837,516.123,水层
1203.625,8.5317,11.4716,-0.0137,88.2684,60.8438,9.1464,10.1528,12.9647,12.43,0.9246,19.455,57.4634,0.2625,2.8082,2.3012,13.1932,-57.8556,738.0627,512.9039,740.4639,517.3073,水层
1203.65625,8.5317,11.7482,-0.0143,88.3485,60.3192,9.0254,10.1142,12.8903,12.2878,0.9275,20.137,57.4555,0.2616,2.8081,2.3032,13.1181,-57.9873,739.6467,513.6875,741.2559,518.0895,水层
1203.6875,8.5448,11.8135,-0.0147,88.3684,59.6635,8.923,10.0757,12.7185,12.1706,0.9268,21.2456,57.4388,0.2609,2.8081,2.304,12.9693,-58.0313,740.4361,514.8755,742.438,518.8768,水层
1203.71875,8.5491,11.74,-0.0153,88.4686,59.2046,8.8891,10.0182,12.5731,12.1239,0.9257,21.9903,57.4388,0.2603,2.812,2.3056,12.7736,-58.1629,742.0241,515.6578,743.2247,520.0648,水层
1203.75,8.5535,11.3746,-0.0153,88.5488,58.6798,8.8217,9.9801,12.5009,12.0313,0.9277,22.5875,57.4308,0.2597,2.82,2.3068,12.5093,-58.2946,743.6108,516.0446,744.0115,521.2528,水层
1203.78125,8.5578,10.9455,-0.0159,88.7093,58.4175,8.6555,9.9044,12.3343,11.9393,0.9277,22.892,57.4149,0.2584,2.836,2.3072,12.3675,-58.3387,746.3967,516.8332,744.7955,522.4421,水层
1203.8125,8.5665,10.7189,-0.0163,88.8297,57.8928,8.6555,9.848,12.2401,11.8936,0.9271,21.9475,57.3989,0.2574,2.864,2.3072,12.2272,-58.4702,749.1853,518.0174,745.9829,524.0294,水层
1203.84375,8.5665,10.5585,-0.0173,89.0303,57.6303,8.5411,9.7733,12.0539,11.7575,0.9257,21.4488,57.3989,0.2568,2.9121,2.3068,12.0427,-58.6019,751.5745,518.7984,749.1694,526.413,水层
1203.875,8.5708,10.5249,-0.0181,89.0303,57.3023,8.4763,9.6992,11.825,11.7124,0.9284,21.0016,57.3918,0.2558,2.9321,2.3066,11.9061,-58.646,753.9625,519.1889,752.7606,527.6022,水层
1203.90625,8.5752,10.5128,-0.0186,89.1707,57.1054,8.3326,9.6256,11.7572,11.6675,0.9278,20.485,57.3774,0.255,2.9722,2.3054,11.7264,-58.8214,756.7496,519.9699,757.9462,528.3895,水层
1203.9375,8.5839,10.4337,-0.0198,89.3311,56.9083,8.1757,9.5164,11.6898,11.6451,0.9272,20.3676,57.3631,0.2546,3.0002,2.3046,11.5494,-58.8653,759.1389,520.3617,760.7387,528.7749,水层
1203.96875,8.5839,10.2645,-0.0204,89.3913,56.9079,8.1137,9.4803,11.556,11.6896,0.9254,21.5302,57.3551,0.2537,3.0323,2.3036,11.4619,-58.997,760.7241,520.3313,764.3298,529.5571,水层
1204.0,8.5969,10.0276,-0.0212,89.5317,56.9075,7.9761,9.2665,11.5118,11.6895,0.9249,22.0303,57.3488,0.2534,3.0844,2.3028,11.4833,-59.0411,761.1101,520.325,766.7189,530.3406,水层
1204.03125,8.5969,9.793,-0.022,89.5718,56.9727,7.9157,9.2313,11.4896,11.6893,0.9243,22.3701,57.3416,0.2529,3.1164,2.3022,11.4833,-59.0416,760.6923,520.311,768.3041,530.7299,水层
1204.0625,8.5969,9.5872,-0.0206,89.6318,57.0378,7.7519,9.0747,11.5114,11.6891,0.9267,22.4987,57.3281,0.2526,3.1525,2.3014,11.4613,-58.9986,759.8751,520.6965,767.8862,531.5146,水层
1204.09375,8.61,9.6245,-0.0198,89.6115,57.1684,7.5197,8.9209,11.4893,11.6443,0.9261,21.0805,57.3209,0.2523,3.1885,2.3024,11.4393,-58.9554,759.4559,521.0857,767.0704,532.2968,水层
1204.125,8.6143,9.7743,-0.0184,89.4503,57.2989,7.5197,8.6537,11.467,11.5996,0.9251,20.6015,57.3539,0.2519,3.1604,2.304,11.3957,-58.8686,757.8336,521.8705,765.4453,533.4847,水层
1204.15625,8.623,9.9018,-0.0172,89.269,57.2986,7.3922,8.5556,11.445,11.533,0.9241,19.5633,57.3348,0.2517,3.0721,2.3046,11.3739,-58.8255,757.4197,523.4552,764.6308,534.272,水层
1204.1875,8.6361,9.9751,-0.0166,89.1481,57.4292,7.2392,8.3469,11.4449,11.4448,0.9275,19.1921,57.3348,0.2514,2.9998,2.305,11.3306,-58.695,757.4064,524.6394,763.8137,536.2611,水层
1204.21875,8.6492,9.9016,-0.0158,88.9868,57.5599,7.1844,8.0971,11.3792,11.401,0.9223,18.7201,57.3622,0.2512,2.9677,2.3046,11.2446,-58.6083,757.7885,525.0298,762.9952,537.449,水层
1204.25,8.6623,9.8608,-0.0152,88.9464,57.625,7.0224,7.8397,11.2921,11.2489,0.9171,18.3297,57.3895,0.2511,2.9075,2.304,11.2445,-58.5213,758.1758,526.2165,762.9819,539.8311,水层
1204.28125,8.6797,9.84,-0.015,88.8456,57.821,6.9692,7.6631,11.2705,11.1844,0.9165,18.3295,57.4169,0.251,2.8232,2.3028,11.0748,-58.4347,759.3605,527.8025,763.3679,540.6221,水层
1204.3125,8.6972,9.8128,-0.0146,88.7448,57.8863,6.825,7.3774,11.1843,11.0353,0.9152,18.2243,57.4507,0.2508,2.7911,2.301,10.7842,-58.3477,760.5371,529.3897,763.7487,541.8087,水层
1204.34375,8.719,9.7967,-0.0146,88.6641,58.017,6.7348,7.1702,11.0776,10.9721,0.914,18.0505,57.4443,0.2505,2.7429,2.2998,10.6013,-58.1737,760.9284,530.5763,763.3321,542.189,水层
1204.375,8.7277,9.8213,-0.0148,88.5833,58.1476,6.5829,6.9029,10.93,10.7431,0.9135,17.8782,57.5055,0.2501,2.6987,2.2984,10.3035,-58.0871,760.5145,531.7592,763.3175,542.1763,水层
1204.40625,8.7495,9.8499,-0.0154,88.5227,58.6058,6.5207,6.7345,10.743,10.6611,0.9123,17.7757,57.5055,0.2496,2.6826,2.2972,9.6961,-58.0437,760.098,532.9445,762.9023,542.5579,水层
1204.4375,8.7626,9.9862,-0.0162,88.4621,59.0641,6.3737,6.5578,10.6405,10.379,0.9117,17.5052,57.5321,0.2478,2.6585,2.2958,8.9698,-58.044,759.6802,534.533,763.2856,542.5426,水层
1204.46875,8.7931,10.1551,-0.0172,88.4217,59.6534,6.2775,6.41,10.1431,9.9889,0.9107,17.1401,57.5257,0.2463,2.6384,2.2942,8.3138,-57.9575,760.4642,536.522,763.2697,542.5235,水层
1204.5,8.8018,10.3066,-0.018,88.361,60.6356,6.1828,6.2655,9.5218,9.4673,0.9096,17.0093,57.5531,0.2444,2.6303,2.2929,7.8535,-57.9141,761.2508,537.3092,763.6544,542.5171,水层
1204.53125,8.8236,10.4707,-0.0188,88.3608,61.094,6.0319,6.0895,9.1815,9.1115,0.9082,16.6226,57.5475,0.2421,2.6423,2.2919,7.2929,-57.871,763.2339,536.0884,765.2369,542.4968,水层
1204.5625,8.8891,10.5424,-0.0192,88.3604,62.0109,5.9748,5.8624,8.8195,8.7355,0.9036,16.3385,57.5757,0.2409,2.6463,2.2911,6.811,-57.7843,764.8217,535.272,767.2253,542.4816,水层
1204.59375,8.9153,10.5032,-0.019,88.3602,63.452,5.8512,5.774,8.3111,8.2162,0.8984,15.9978,57.5638,0.2392,2.6622,2.2917,6.2059,-57.6973,766.8075,534.0574,769.2137,542.4675,水层
1204.625,8.9852,10.295,-0.019,88.4201,64.9586,5.7411,5.6118,8.0757,8.0912,0.8973,15.3376,57.5983,0.2368,2.6662,2.2929,5.7959,-57.6106,768.3939,533.2385,770.7975,542.4523,水层
1204.65625,9.0245,10.0548,-0.0186,88.5004,66.4653,5.6437,5.4957,7.5232,7.4801,0.8927,15.7542,57.5864,0.2346,2.6782,2.2949,5.4957,-57.524,767.9787,532.8226,771.1822,542.0339,水层
1204.6875,9.0812,9.8681,-0.0182,88.7815,68.6271,5.548,5.3821,7.1578,7.2128,0.8875,16.3065,57.5752,0.2328,2.6902,2.2973,5.1619,-57.4806,764.7593,532.8062,770.767,541.6193,水层
1204.71875,9.103,9.7045,-0.018,88.9421,71.3786,5.5269,5.2607,6.797,6.8493,0.8821,16.9104,57.5697,0.2312,2.7022,2.3006,5.0074,-57.4374,761.9339,533.5883,769.5452,541.2021,水层
1204.75,9.1423,9.5577,-0.0168,89.1429,73.8026,5.4434,5.1912,6.5792,6.3563,0.8814,17.9101,57.5585,0.2303,2.7102,2.3032,4.876,-57.3944,760.317,533.5794,768.3315,541.1907,水层
1204.78125,9.1772,9.5233,-0.0148,89.3437,76.3575,5.4022,5.1225,6.2596,6.1409,0.8809,18.788,57.5466,0.2282,2.7342,2.3068,4.7661,-57.3948,759.1019,535.1627,767.1124,540.7736,水层
1240.625,9.5568,11.7289,0.1371,86.9074,76.2722,5.6711,5.7911,7.8592,7.6062,0.8611,7.5622,58.3599,0.265,4.918,2.3388,8.7524,-59.7634,559.7607,380.0386,567.7654,389.2582,水层
1240.65625,9.5131,11.4847,0.1389,86.5651,75.617,5.7689,5.8463,7.9964,7.6944,0.8604,7.533,58.344,0.2627,4.922,2.3561,9.0057,-59.7635,558.5382,380.0386,566.148,388.4394,水层
1240.6875,9.4432,11.2558,0.1403,86.3436,74.8963,5.7909,5.8909,8.1203,7.8287,0.8583,7.4178,58.3759,0.2599,4.8938,2.3745,9.2311,-59.7644,557.3171,380.0202,564.9282,388.4289,水层
1240.71875,9.4257,11.0125,0.1415,86.1825,74.1755,5.8572,5.9471,8.2462,7.9961,0.8583,7.3325,58.3676,0.2556,4.8095,2.388,9.2837,-59.8087,556.9073,380.3955,563.7125,388.0076,水层
1240.75,9.4039,10.8091,0.1399,86.0212,73.3892,5.9019,5.981,8.2938,8.0733,0.8578,7.2762,58.3995,0.2521,4.7332,2.4002,9.3012,-59.8095,556.4907,380.3903,562.8928,387.1914,水层
1240.78125,9.382,10.6447,0.1343,85.9607,72.7339,5.9355,5.9923,8.2459,8.0576,0.8564,7.9191,58.4231,0.2486,4.681,2.4092,9.3011,-59.8103,555.6738,380.3758,562.4762,386.3791,水层
1240.8125,9.3689,10.5258,0.1271,85.9202,72.0786,5.9921,5.9808,8.1668,7.9803,0.8558,8.9398,58.4231,0.244,4.5806,2.4169,9.2832,-59.8111,555.2572,381.1566,562.0541,385.9631,水层
1240.84375,9.3601,10.3862,0.1253,85.9199,71.4888,6.0034,5.9579,8.0265,7.8886,0.8544,10.17,58.455,0.239,4.5164,2.4287,9.1776,-59.8118,554.4363,381.9426,562.0473,385.9408,水层
1240.875,9.3601,10.2889,0.1179,85.9397,71.9468,6.0377,5.9465,7.7979,7.7084,0.8537,11.4148,58.4467,0.2354,4.4281,2.4367,8.8347,-59.8125,554.4227,382.7285,562.4229,385.9303,水层
1240.90625,9.3732,10.2122,0.1134,86.1607,72.2738,6.0376,5.9237,7.6935,7.5613,0.853,11.7264,58.4605,0.2327,4.3518,2.4429,8.6515,-59.7259,554.0061,384.3084,562.412,386.3134,水层
1240.9375,9.3906,10.1946,0.1074,86.4621,72.7319,6.0605,5.9011,7.5612,7.3601,0.8524,11.9771,58.4605,0.2301,4.2675,2.4443,8.2965,-59.5518,553.9883,385.0957,562.7958,387.0967,水层
1240.96875,9.3993,10.2448,0.1028,86.7835,73.3859,6.0604,5.8898,7.4027,7.3036,0.8509,12.1862,58.4522,0.2273,4.1792,2.4443,8.0016,-59.465,554.7765,386.278,562.7753,388.6832,水层
1241.0,9.4211,10.3102,0.0982,87.1252,73.6476,6.0602,5.8673,7.2475,7.192,0.8502,12.0693,58.4841,0.2247,4.0627,2.4441,7.8357,-59.3345,556.3555,386.2661,562.7616,390.6684,水层
1241.03125,9.4298,10.3723,0.0952,87.4668,73.9093,6.0717,5.8338,7.1367,7.0412,0.8494,11.6134,58.516,0.2212,3.9784,2.4431,7.6296,-59.2478,557.1422,387.0481,562.7452,393.8503,水层
1241.0625,9.456,10.4273,0.093,88.0095,74.1709,6.0831,5.8115,7.041,6.9335,0.8487,9.8417,58.5077,0.2212,3.8861,2.4429,7.4288,-59.1609,558.728,387.8354,563.1304,395.0391,水层
1241.09375,9.4778,10.4177,0.0922,88.5521,74.6942,6.1062,5.7782,6.9334,6.736,0.8512,7.4736,58.532,0.2223,3.8499,2.4411,7.2333,-59.0306,561.1047,387.8183,564.7134,395.4169,水层
1241.125,9.5301,10.3004,0.092,88.6928,75.0213,6.1294,5.7782,6.7879,6.6458,0.8544,6.8931,58.532,0.2244,3.7897,2.4407,7.1104,-58.9002,561.494,386.9955,567.0968,395.0023,水层
1241.15625,9.5694,10.1903,0.0912,89.1349,75.2829,6.1409,5.7342,6.7358,6.5568,0.8537,6.5063,58.5245,0.225,3.7575,2.4397,6.91,-58.8569,562.6809,386.9824,568.6826,394.9878,水层
1241.1875,9.5956,10.0339,0.0902,89.3559,75.8062,6.1291,5.7123,6.6584,6.4565,0.857,6.321,58.589,0.2274,3.7294,2.4379,6.8055,-58.6827,562.6631,386.964,571.066,394.9614,水层
1241.21875,9.6348,9.9414,0.0891,89.6573,76.395,6.129,5.6474,6.5439,6.37,0.8554,6.1057,58.6149,0.2291,3.7013,2.4367,6.6643,-58.5958,561.4461,386.9496,572.2515,394.9548,水层
1241.25,9.6654,9.8249,0.0869,89.8783,76.7222,6.0939,5.5618,6.4687,6.3089,0.8586,5.9662,58.6149,0.2311,3.6812,2.4335,6.5886,-58.5526,560.2236,386.9233,571.0331,394.9404,水层
1241.28125,9.6785,9.9516,0.0851,90.26,77.0493,6.0823,5.5406,6.382,6.2363,0.8579,5.774,58.6468,0.233,3.657,2.4301,6.4396,-58.3348,559.4095,386.9167,570.2162,395.3208,水层
1241.3125,9.7439,10.0624,0.0839,90.481,78.2927,6.0821,5.509,6.3087,6.1409,0.8611,5.7076,58.6734,0.2349,3.645,2.4242,6.3907,-58.1167,558.5859,387.2998,568.9883,396.108,水层
1241.34375,9.7439,10.1214,0.0819,90.7824,78.2927,6.0705,5.4879,6.2121,6.0586,0.8604,5.6095,58.6993,0.2367,3.6289,2.4178,6.2581,-57.8547,558.5709,387.2748,568.9814,396.4898,水层
1241.375,9.7613,10.1572,0.0801,91.0436,78.7507,6.0473,5.4878,6.1526,6.0121,0.8669,5.5557,58.6993,0.2385,3.6128,2.4112,6.2105,-57.5492,558.5613,387.6671,568.5552,396.4779,水层
1241.40625,9.7875,10.1787,0.0775,91.1438,79.2087,6.0241,5.4877,6.0818,5.9315,0.8669,5.6201,58.7319,0.2405,3.6007,2.4016,6.1516,-57.375,558.9329,387.6514,568.5497,396.4568,水层
1241.4375,9.8049,10.3342,0.0759,91.2039,79.6013,6.0126,5.4981,6.0351,5.92,0.8734,5.7182,58.7176,0.242,3.5966,2.3945,6.1048,-57.3319,559.3262,387.6356,568.5223,396.4437,水层
1241.46875,9.8224,10.784,0.0737,91.1834,80.1246,5.9896,5.5084,5.9887,5.8745,0.8767,5.8743,58.7829,0.244,3.5885,2.3889,5.9782,-57.3763,560.1061,387.6224,568.5155,397.2296,水层
1241.5,9.8441,11.2568,0.0723,91.1429,80.3863,5.9667,5.5188,5.9427,5.8294,0.8792,5.9196,58.7829,0.2454,3.5885,2.3825,5.9215,-57.5522,560.8914,387.608,568.4963,397.6153,水层
