Depth,AC,CAL,CNL,GR,MINV,MNOR,R025,R045,R25,R4,RA05,RILD,RILM,RL3D,RL3S,RLL8,RM,SP,result
1507.6875,82.5174,8.7425,12.8727,99.796,22.9841,23.2381,3.4314,4.9878,19.8348,3.4832,9.8021,5.5572,6.224,31.5716,32.1753,1315.3691,0.9,12.3297,干层
1507.71875,83.1335,8.755,12.285,99.0634,24.7619,26.7302,3.6852,5.2462,19.9651,3.584,10.1421,5.8091,6.5181,30.3691,29.9482,472.4317,0.9,12.1906,干层
1507.75,83.7102,8.76,12.0481,98.3307,36.0894,36.9979,3.9391,5.7437,19.9222,3.6998,10.6023,5.951,6.8391,29.5817,28.5904,332.9437,0.9,12.0479,干层
1507.78125,80.9559,8.76,11.6451,97.5981,36.5475,37.0104,4.2182,6.3154,19.8794,3.8563,10.8079,6.1187,7.0057,28.7943,27.2326,213.3479,0.9,11.9052,干层
1507.8125,79.9846,8.76,11.6261,97.2546,33.1613,33.1613,4.4973,6.8872,19.7661,3.9815,10.6061,6.3146,7.2697,28.5261,25.3494,180.937,0.9,11.7879,干层
1507.84375,78.9344,8.765,16.4354,97.008,16.0635,11.8095,4.7575,7.5624,19.5466,4.0595,10.0891,6.751,7.599,29.0418,27.7689,104.8424,0.9,11.7088,干层
1507.875,77.8069,8.7775,20.3736,96.7614,9.0665,9.0665,5.0177,8.2376,19.327,4.1087,9.8002,6.5789,7.9576,29.5576,28.7366,100.3331,0.9,11.6297,干层
1507.90625,76.951,8.79,24.5904,96.8569,5.5108,5.5108,5.1427,8.9681,19.1044,4.1352,9.5102,6.9386,8.4104,31.1944,29.3589,62.0938,0.9,11.5505,干层
1507.9375,76.2107,8.8042,28.729,97.179,7.0634,6.7937,5.2677,9.6987,18.8696,4.0995,9.3112,6.7553,8.7106,30.6226,28.5934,50.3992,0.9,11.4714,干层
1507.96875,75.8201,8.8255,31.1515,97.5011,9.7885,11.8651,4.9947,10.343,18.6347,3.9913,9.1589,6.7577,9.0059,28.8766,27.8279,45.4914,0.9,11.3922,干层
1508.0,76.1638,8.8467,32.4281,98.1197,10.8953,12.5262,4.7218,10.9873,18.3999,3.8347,9.1165,6.6986,9.3112,28.3792,27.0624,40.4643,0.9,11.3131,干层
1508.03125,76.3153,8.868,34.2273,99.1857,11.5692,15.0346,4.0771,11.4339,18.22,3.6782,9.1554,6.5447,9.5211,27.4668,25.5628,37.887,0.9,11.25,干层
1508.0625,76.7752,8.8932,34.2903,100.2518,11.9246,15.3261,3.4324,11.8806,18.0401,3.5216,9.1958,6.4752,9.2168,26.5544,24.0632,34.8309,0.9,11.1868,干层
1508.09375,77.1196,8.9184,33.4505,101.3497,12.3052,14.7514,3.0068,10.2484,17.8601,3.3651,9.2362,6.3837,8.8254,25.642,22.5636,32.793,0.9,11.1237,干层
1508.125,77.3485,8.9436,31.3838,102.5757,12.38,14.2656,2.5811,8.6162,17.7873,3.2987,9.2764,6.2932,8.496,24.6979,21.403,30.876,0.9,11.0925,干层
1508.15625,77.1108,8.9688,28.7997,103.8016,12.0218,13.9715,2.4519,7.1191,17.741,3.2927,9.2405,6.1936,8.0749,23.7459,19.1233,29.7678,0.9,11.0692,干层
1508.1875,76.7576,8.994,25.8419,105.0275,11.7023,13.4477,2.3228,5.622,17.6947,3.4387,9.1787,6.1176,7.6607,22.7939,17.9048,28.8069,0.9,11.046,干层
1508.21875,76.3567,9.0192,22.9735,107.4683,11.1657,12.9112,2.3068,5.2794,17.7097,3.7319,9.0913,6.0973,7.3344,22.0204,19.2846,27.877,0.9,11.0605,干层
1508.25,77.0709,9.0443,21.4985,109.9092,10.0175,12.1707,2.2909,4.9367,17.7651,4.1234,8.9532,6.056,6.9707,21.3651,20.0536,26.732,0.9,11.1002,干层
1508.28125,77.785,9.0695,20.8674,112.35,9.3411,11.2776,2.449,5.0292,17.8205,4.515,8.8534,6.0353,6.5684,20.7097,20.8227,25.6811,0.9,11.1398,干层
1508.3125,78.5393,9.0947,20.1768,114.544,8.9702,10.2059,2.6071,5.1217,17.9008,4.8752,8.7056,5.7797,6.3327,20.5052,22.9352,24.9421,0.9,11.1951,干层
1508.34375,79.3543,9.1198,19.414,116.6766,8.3186,9.9241,2.8253,5.388,18.0183,5.1882,8.8166,5.675,6.1614,20.9811,23.4435,24.0042,0.9,11.2742,干层
1508.375,80.1693,9.145,18.9986,118.8091,8.7891,9.706,3.0434,5.6544,18.1359,5.5638,8.9897,5.6234,6.2334,23.3164,23.9517,22.9336,0.9,11.3533,干层
1508.40625,81.083,9.1702,18.7519,121.1994,9.2586,9.5902,3.2532,5.3532,18.2469,5.9394,9.181,5.5723,6.1614,21.7029,25.0953,23.8372,0.9,11.4325,干层
1508.4375,82.3936,9.1954,18.7459,123.7605,18.6709,18.6709,3.463,5.052,18.3313,6.2524,9.3839,5.675,6.2381,21.0234,22.5155,24.9136,0.9,11.5116,干层
1508.46875,83.7042,9.2206,18.9256,126.3216,23.2048,23.2048,3.7042,5.3868,18.4156,6.4997,9.559,5.6744,6.2292,20.3438,21.4249,25.9419,0.9,11.5908,干层
1508.5,85.0148,9.2458,19.5382,129.0096,25.638,25.638,3.9455,5.7215,18.5,6.7029,9.7155,5.5536,6.1862,19.6643,20.3343,26.864,0.9,11.6699,干层
1508.53125,86.3766,9.271,19.9689,131.8894,26.5153,26.5153,4.0091,6.2048,18.4105,6.8285,9.7936,5.4551,6.0882,17.6872,18.5324,28.3863,0.9,11.749,干层
1508.5625,87.7384,9.2764,20.4222,134.7691,27.4315,27.4315,4.0727,6.6881,18.321,6.9038,9.8908,5.4374,6.0459,15.7101,16.7305,27.269,0.9,11.8281,干层
1508.59375,89.1001,9.2818,20.9093,137.6344,28.7932,30.3978,4.0727,7.0396,18.2314,6.9038,10.0167,5.4495,6.0704,13.733,14.9287,25.347,0.9,11.9072,干层
1508.625,90.0406,9.2872,21.2711,140.4417,27.0464,27.0464,4.0727,7.3911,17.9532,6.8168,10.066,5.5015,6.1296,11.6555,13.1265,22.5468,0.9,11.9864,干层
1508.65625,90.8763,9.2762,21.5669,143.2489,12.7114,12.7114,4.0908,7.6664,17.6281,6.7143,10.0842,5.6263,6.1875,9.5532,11.3242,20.3899,0.9,12.0655,干层
1508.6875,91.712,9.2611,21.7231,146.0561,6.4294,6.4294,4.109,7.9416,17.3029,6.6363,10.0539,5.7324,6.2584,7.4508,9.5219,10.1135,0.9,12.1447,干层
1508.71875,92.6984,9.246,21.9203,148.2613,6.2636,6.2636,4.1306,7.792,16.8027,6.5758,10.0242,5.8408,6.3529,6.2507,8.0812,7.435,0.9,12.2237,干层
1508.75,93.7847,9.2325,22.1449,150.4664,4.9628,4.9628,4.1523,7.6424,16.1865,6.5272,9.9948,5.9401,6.4375,5.6483,6.8801,6.8479,0.9,12.3027,干层
1508.78125,94.871,9.22,22.6516,152.6716,2.6936,2.6936,4.0908,7.8003,15.5702,6.4982,9.9167,6.0185,6.5236,5.0459,5.679,6.193,0.9,12.3818,干层
1510.0,89.9101,8.8528,20.0464,147.3755,1.9124,3.2493,5.1864,11.4909,7.8755,16.2868,11.1402,8.1169,11.9831,5.3165,5.4114,5.8404,0.9,12.5629,干层
1510.03125,89.4959,8.84,20.6287,146.3861,2.3058,3.3887,5.0079,11.596,8.2459,15.504,10.9837,7.8572,11.9437,5.4148,5.6371,5.9465,0.9,12.4252,干层
1510.0625,89.0818,8.84,20.9925,145.3966,1.9731,3.5273,4.8294,11.4741,8.6164,14.6823,10.8196,7.5788,11.6047,5.5131,5.8628,6.0664,0.9,12.2876,干层
1510.09375,88.6676,8.84,21.3806,144.4096,1.717,2.9397,4.5556,11.1817,8.9868,13.8023,10.6442,7.4574,11.2742,5.6114,6.0885,6.2113,0.9,12.1499,干层
1510.125,88.0154,8.84,21.7333,143.4325,1.4607,2.5945,4.2818,10.737,9.2945,12.8463,10.4511,7.3249,10.9331,5.9616,6.7341,6.3599,0.9,11.9815,干层
1510.15625,87.3039,8.84,22.0983,142.4554,1.2174,2.3639,4.0195,10.0699,9.5866,11.858,10.2737,7.1555,10.5066,6.3745,7.4841,6.5959,0.9,11.8055,干层
1510.1875,86.5925,8.84,22.6987,141.4784,0.9993,2.5024,3.7571,9.4028,9.8786,10.8167,10.1771,6.9904,10.2632,6.7874,8.2341,6.8281,0.9,11.6294,干层
1510.21875,85.8815,8.84,22.0604,139.5617,1.6221,2.8321,3.5968,8.9581,10.124,10.1138,10.0552,6.7922,9.8625,7.3781,8.9835,7.1075,0.9,11.4399,干层
1510.25,85.1709,8.8325,21.2874,137.6451,2.0664,3.2,3.4364,8.5133,10.3384,9.6371,9.9163,6.6954,9.4426,8.0867,9.7326,7.4388,0.9,11.2415,干层
1510.28125,84.4603,8.82,19.9403,135.7284,2.3707,3.5424,3.4364,8.0051,10.5529,9.4978,9.9336,6.5644,8.943,8.7953,10.4817,7.8714,0.9,11.043,干层
1510.3125,83.7039,8.8075,18.7265,133.643,2.8789,3.8214,3.4364,7.4968,10.7825,9.4591,9.9752,6.4249,8.6722,9.5064,11.2759,8.4057,0.9,10.8614,干层
1510.34375,82.8783,8.7957,17.7126,131.5155,3.5271,4.1386,3.4431,7.1663,11.0351,9.5713,10.0532,6.3457,8.4253,10.2214,12.1382,8.8786,0.9,10.7053,干层
1510.375,82.0527,8.785,16.8163,129.3881,4.5067,4.5067,3.4497,6.8357,11.2877,9.8573,10.194,6.3016,8.1262,10.9364,13.0006,9.4987,0.9,10.5492,干层
1510.40625,81.1791,8.7742,15.9507,127.3827,5.932,5.932,3.4941,7.0392,11.5447,10.2144,10.3504,6.2927,7.8951,11.5103,13.7143,10.1251,0.9,10.4003,干层
1510.4375,80.1122,8.7653,15.0911,125.4581,9.9048,9.6508,3.5384,7.2427,11.8194,10.684,10.5069,6.2841,7.7261,12.3253,14.7395,10.8722,0.9,10.2806,干层
1510.46875,79.0453,8.7635,14.1451,123.5335,11.0628,11.0628,3.551,6.8745,12.094,11.1066,10.7105,6.2749,7.534,12.3253,13.947,11.6315,0.9,10.1608,干层
1510.5,77.9785,8.7618,13.1414,121.8084,12.4369,12.4369,3.5636,6.5063,12.3687,11.4978,10.9456,6.2772,7.4819,11.3088,14.0633,12.286,0.9,10.0411,干层
1510.53125,77.2539,8.76,12.4712,120.3845,12.9833,12.9833,3.5282,6.9063,12.5637,11.9522,11.1021,6.3148,7.5127,10.9276,13.7662,13.5096,0.9,10.0784,干层
1510.5625,76.5294,8.7923,11.8096,118.9605,13.3387,13.3387,3.4928,7.3062,12.7587,12.3559,11.2646,6.387,7.5847,10.5464,13.469,14.4528,0.9,10.1156,干层
1510.59375,75.8048,8.8245,11.1611,117.5281,13.6556,13.795,3.6038,7.1695,12.9537,12.684,11.4361,6.4955,7.6999,11.2194,13.1719,14.7448,0.9,10.1529,干层
1510.625,75.7937,8.8568,10.5131,116.0616,13.1191,13.1191,3.7148,7.0328,13.0715,13.0622,11.6462,6.6913,7.8453,11.4476,13.3872,15.1527,0.9,10.2234,干层
1510.65625,75.9602,8.905,9.5826,114.5952,11.6147,11.6147,3.9297,7.6042,13.1701,13.4501,11.8351,6.8942,7.9929,11.7584,13.7301,15.5427,0.9,10.3021,干层
1510.6875,76.1266,8.9572,9.2232,113.1287,6.709,6.709,4.1446,8.1755,13.2688,13.8272,11.8991,7.009,8.2806,12.0692,14.0729,15.6554,0.9,10.3809,干层
1510.71875,76.5821,9.0094,10.2964,111.6452,7.319,7.319,4.3743,8.7,13.2864,14.1107,11.9165,7.3136,8.3577,12.5714,14.5415,15.9417,0.9,10.425,干层
1510.75,77.2292,9.0846,11.0928,110.1618,8.6933,8.6933,4.6041,9.2245,13.2503,14.3316,11.9028,7.561,8.6905,13.0159,15.0933,16.174,0.9,10.4461,干层
1510.78125,77.8762,9.1751,12.3605,108.6783,10.195,10.195,4.7628,9.697,13.2142,14.2912,11.7462,7.8313,8.788,12.8889,16.9632,16.3207,0.9,10.4671,干层
1510.8125,78.592,9.2656,13.591,107.912,10.9057,10.9057,4.9216,10.1694,13.1176,14.0005,11.5896,8.1118,9.0699,12.127,15.5007,16.5291,0.9,10.487,干层
1510.84375,79.4117,9.3082,14.7659,107.3241,10.9055,10.9055,5.0433,10.5116,12.9294,13.3347,11.4331,8.4026,9.3089,11.6825,14.3046,16.7087,0.9,10.5049,干层
1510.875,80.2313,9.2786,15.7719,106.7362,10.8275,12.1011,5.1651,10.8538,12.7413,12.6488,11.2039,8.5445,9.5362,10.6522,13.1086,16.8295,0.9,10.5229,干层
1510.90625,81.1712,9.2489,16.7544,106.5019,6.1385,6.1385,5.1842,11.4307,12.5053,11.966,10.9592,8.7703,9.7519,9.992,11.8833,16.9507,0.9,10.5644,干层
1510.9375,82.5947,9.2154,17.811,106.5018,4.9142,4.9142,5.2034,12.0076,12.0764,11.3155,10.7245,8.9193,9.99,9.1444,10.5403,16.9174,0.9,10.7003,干层
1510.96875,84.0183,9.1663,18.4055,106.5018,5.2063,5.4603,5.074,11.2824,11.6476,10.56,10.4899,8.988,10.1408,8.2969,9.1974,14.1376,0.9,10.8363,干层
1511.0,85.4418,9.1171,18.6915,106.5986,5.3968,5.7778,4.9446,10.5571,11.2188,9.7344,10.2553,9.0409,10.3144,7.4494,7.8545,13.932,0.9,10.9722,干层
1511.03125,87.3408,9.068,18.4465,106.8416,5.7143,5.5238,4.7859,10.1132,10.6988,9.2761,10.0321,8.9786,10.3552,6.6638,7.0038,10.6255,0.9,11.0727,干层
1511.0625,89.2398,9.0266,18.0871,107.0845,5.9048,6.1587,4.6271,9.6694,10.1787,8.8759,9.8041,8.7712,10.362,5.8782,6.1531,6.6398,0.9,11.1731,干层
1511.09375,91.1388,8.9851,17.8475,107.3106,4.381,4.5079,4.4367,9.3428,9.6587,8.5629,9.569,8.4444,10.2878,5.0926,5.3025,6.5313,0.9,11.2736,干层
1511.125,93.0036,8.9437,17.5481,107.4686,2.3492,3.4286,4.2462,9.0162,9.1108,8.2416,9.3342,8.0997,10.1054,4.5421,4.6821,5.4688,0.9,11.5286,干层
1511.15625,94.8598,8.8999,17.5481,107.6267,2.4127,2.6667,4.1096,8.6289,8.5559,7.8913,9.1307,7.7975,9.873,4.0501,4.119,4.3025,0.9,11.822,干层
1511.1875,96.716,8.8556,17.9775,107.7847,1.7143,2.0317,3.9731,8.2416,8.0011,7.4318,9.0527,7.4657,9.6286,3.558,3.556,4.2554,0.9,12.1154,干层
1513.40625,90.1104,8.48,16.8791,108.9376,4.84,4.84,4.7598,10.3807,10.4281,17.2397,11.0326,6.8445,8.3691,11.2702,11.8985,9.788,0.875,9.5999,差油层
1513.4375,89.8346,8.4819,16.6325,107.9827,4.6095,4.6095,4.4842,9.9901,10.701,15.3784,10.7015,7.1677,8.6527,11.9406,12.7688,10.5878,0.875,9.4039,差油层
1513.46875,89.5589,8.4916,16.3856,107.0277,4.6208,4.6208,4.3605,9.5599,10.9739,13.5424,10.4082,7.4104,8.6096,12.6111,13.6391,11.1838,0.875,9.208,差油层
1513.5,89.2831,8.5013,16.1745,106.0727,5.4218,5.4218,4.4031,9.6963,11.2468,11.7234,10.092,7.5913,8.5656,13.2815,14.5094,12.3426,0.875,9.0121,差油层
1513.53125,88.9277,8.511,16.5315,105.1178,5.9935,5.9935,4.444,10.1531,11.4291,10.3958,9.8542,7.7916,8.5227,13.8099,15.2554,13.1095,0.875,8.7747,差油层
1513.5625,88.5723,8.5263,16.7522,104.1628,6.578,6.578,4.4861,10.6099,11.6114,9.1875,9.6686,7.7238,8.4628,14.3384,16.0013,14.232,0.875,8.5373,差油层
1513.59375,88.2168,8.5416,16.9614,103.2078,6.844,6.7926,4.6379,9.819,11.7937,8.1579,9.5611,7.5451,8.4352,14.8668,17.662,14.8963,0.875,8.2999,差油层
1513.625,87.8614,8.5569,17.2792,102.2529,7.0591,7.2116,4.6379,9.028,11.9351,7.0666,9.6025,7.2383,8.5007,15.756,18.6785,15.9377,0.875,8.1464,差油层
1513.65625,87.5059,8.57,17.4509,101.2979,7.0449,7.5028,4.6379,8.5154,12.0664,6.0135,9.6809,7.0836,8.6768,16.0737,20.0,16.8958,0.875,8.0138,差油层
1513.6875,87.1505,8.5825,17.684,100.3429,6.9794,7.6167,4.2083,7.8228,12.1977,5.1755,9.7594,6.932,8.8732,14.9535,19.3139,17.588,0.875,7.8811,差油层
1513.71875,86.8175,8.595,17.8796,99.3886,6.8505,7.8445,4.0661,7.8104,12.3042,4.4784,9.7908,6.6619,8.9907,14.5089,17.7813,18.5434,0.875,7.8594,差油层
1513.75,86.4992,8.5925,18.0888,98.4348,6.8114,8.0848,3.9878,7.8013,12.3944,3.8754,9.7908,6.5434,9.0937,13.7743,16.3494,19.0566,0.875,7.911,差油层
1513.78125,86.181,8.58,18.2493,97.481,6.9373,8.2489,3.9273,7.8688,12.4845,3.5408,9.8386,6.3575,9.1476,13.0396,14.9175,19.7985,0.875,7.9626,差油层
1513.8125,85.8477,8.5675,18.4222,96.7819,7.2665,8.4639,3.829,7.9109,12.5698,3.2326,9.8482,6.2109,9.1181,12.2646,13.629,19.5104,0.875,8.0299,差油层
1513.84375,85.4917,8.56,18.5954,96.4675,7.444,8.6028,3.7694,7.8634,12.6477,2.9643,9.8003,6.1562,9.0216,11.4285,12.5571,18.2301,0.875,8.1206,差油层
1513.875,85.1357,8.56,18.5994,96.1532,3.7352,8.4104,3.659,7.6874,12.7257,2.747,9.7281,6.0804,8.8617,10.9841,11.4852,17.445,0.875,8.2113,差油层
1513.90625,84.7962,8.56,18.7318,95.9322,3.2764,3.2764,3.586,7.338,12.8114,2.5517,9.6497,6.0057,8.657,10.3492,10.5893,16.0638,0.875,8.3075,差油层
1513.9375,84.5234,8.56,18.8283,96.0867,3.1972,3.1972,3.59,6.9886,12.9284,2.3936,9.5711,5.9643,8.3805,10.2222,10.4013,14.8191,0.875,8.4255,差油层
1513.96875,84.2506,8.56,18.8409,96.2413,3.4771,3.4771,3.6445,6.8139,13.0455,2.2567,9.5397,5.9019,8.1422,9.8801,10.2132,13.7963,0.875,8.5436,差油层
1514.0,83.9778,8.56,18.8054,96.3958,3.9727,3.9727,3.6983,6.6393,13.1625,2.1339,9.5397,5.8823,7.9544,9.8607,10.0252,12.9625,0.875,8.6616,差油层
1514.03125,83.6925,8.56,18.6142,96.5334,7.2558,7.2558,3.7407,6.7912,13.291,2.1339,9.4612,5.8525,7.8129,10.0975,10.3409,12.0682,0.875,8.768,差油层
1514.0625,83.4072,8.5796,18.4467,96.6709,11.7641,11.7641,3.7567,6.943,13.4196,2.1653,9.4456,5.8445,7.7025,10.3343,10.6567,11.0316,0.875,8.8743,差油层
1514.09375,83.1218,8.5991,18.1833,96.8085,12.7817,12.7817,3.7486,7.1882,13.5481,2.2438,9.5241,5.8791,7.6634,10.5711,10.9724,9.9376,0.875,8.9807,差油层
1514.125,82.9974,8.6187,18.0159,97.2182,13.3789,13.3789,3.7259,7.4333,13.7389,2.2594,9.6025,5.924,7.6104,10.717,11.1513,9.3538,0.875,9.0965,差油层
1514.15625,82.9129,8.637,17.8364,97.6957,12.4349,12.4349,3.679,7.2109,13.9452,2.275,9.6653,6.0252,7.5581,10.8403,11.746,9.0,0.875,9.2147,差油层
1514.1875,82.8285,8.6549,17.669,98.1732,11.2363,11.2363,3.6188,6.9886,14.1515,2.3535,9.6653,6.0946,7.5338,11.2381,12.0,9.3168,0.875,9.3329,差油层
1514.21875,82.8659,8.6729,17.5135,98.7963,10.2287,10.2287,3.5468,6.7254,14.344,2.3849,9.7123,6.1183,7.5367,11.6825,12.254,9.5223,0.875,9.4206,差油层
1514.25,82.984,8.6875,17.4782,99.5159,8.5321,8.5321,3.5502,6.4622,14.5275,2.3849,9.7908,6.1546,7.5392,11.1746,12.6984,9.6793,0.875,9.488,差油层
1514.28125,83.1022,8.7,17.7186,100.2355,8.5701,8.5701,3.63,6.7889,14.7109,2.3849,9.7123,6.1919,7.5705,10.6164,11.8095,9.8749,0.875,9.5554,差油层
1514.3125,83.2071,8.7125,18.1155,100.8587,9.8423,9.8423,3.7614,7.1156,14.9032,2.3675,9.6653,6.2046,7.5871,10.4349,10.4349,10.4108,0.875,9.596,差油层
1514.34375,83.2921,8.715,18.2237,101.3361,8.808,10.5397,3.8664,6.8959,15.1091,2.3239,9.6653,6.2891,7.6886,10.2091,10.2091,10.5442,0.875,9.596,差油层
1514.375,83.3772,8.7025,18.4762,101.8136,8.6041,8.6041,3.9335,6.9346,15.315,2.2873,9.6025,6.2897,7.7475,9.9834,9.9834,10.5428,0.875,9.596,差油层
1514.40625,83.4216,8.69,18.909,102.2911,7.5965,7.5965,4.0543,7.0405,15.5265,2.2594,9.5397,6.3152,7.8363,9.7877,9.8279,10.088,0.875,9.5982,差油层
1514.4375,83.3027,8.68,19.0652,102.7686,9.7731,9.7731,4.0809,7.1328,15.7603,2.2594,9.5397,6.3763,7.8822,9.7129,9.9548,9.7956,0.875,9.609,差油层
1514.46875,83.1838,8.68,19.4858,103.2461,10.7904,10.7904,4.0985,7.2762,15.9942,2.2124,9.5397,6.4371,7.9871,9.638,10.0818,9.5465,0.875,9.6199,差油层
1514.5,83.065,8.68,19.6782,103.7236,9.3499,9.3499,4.1012,7.446,16.228,2.1339,9.5397,6.5232,8.0638,9.5632,10.2087,9.3721,0.875,9.6307,差油层
1514.53125,82.7952,8.68,19.8588,103.863,7.6796,7.6796,4.0679,7.6151,16.4904,2.1339,9.5397,6.5853,8.1256,9.7638,10.6823,9.1839,0.875,9.7094,差油层
1514.5625,82.5253,8.68,19.9313,104.0024,6.4127,6.4127,4.0449,7.6305,16.7528,2.1537,9.5397,6.6357,8.2042,9.9644,11.1559,9.0659,0.875,9.7881,差油层
1514.59375,82.2555,8.68,19.3438,104.1418,6.9384,5.9683,3.9599,7.4439,17.0151,2.2031,9.5397,6.7374,8.2523,10.1649,11.6295,9.2655,0.875,9.8668,差油层
1514.625,82.0119,8.68,18.9781,104.4335,7.9548,6.1587,3.8362,7.2578,17.1923,2.2768,9.6025,6.7637,8.3311,10.6159,12.1115,9.5045,0.875,9.9456,差油层
1514.65625,81.7747,8.69,18.5615,104.7631,16.0659,6.0952,3.7001,7.1332,17.3482,2.3617,9.6653,6.8289,8.3807,11.129,12.5956,9.8034,0.875,10.0243,差油层
1514.6875,81.5376,8.7025,18.1707,105.0927,16.3078,6.5397,3.6402,6.9347,17.5041,2.4679,9.6653,6.8817,8.384,11.6422,13.9136,9.9653,0.875,10.1031,差油层
1514.71875,81.3906,8.715,17.8185,105.3649,18.0128,18.0128,3.5425,6.8482,17.6242,2.5893,9.6653,6.948,8.3412,12.0748,14.2948,10.3161,0.875,10.1818,差油层
1514.75,81.3033,8.7275,17.4922,105.599,19.081,19.081,3.5077,6.7247,17.7206,2.7208,9.6653,7.0538,8.2839,12.4538,14.9301,10.7378,0.875,10.2604,差油层
1514.78125,81.216,8.74,17.0634,105.8332,20.5189,20.5189,3.5494,6.9577,17.817,2.9574,9.7438,7.1337,8.2271,12.8329,13.8431,10.9354,0.875,10.339,差油层
1514.8125,81.247,8.7525,16.8983,106.1644,21.7529,21.7529,3.6932,7.2279,17.8359,3.2069,9.8222,7.2418,8.1851,12.8606,13.6803,11.2793,0.875,10.4177,差油层
1514.84375,81.4568,8.7664,16.7467,106.6419,22.1207,22.1207,3.7482,7.5749,17.7379,3.4758,9.9007,7.3375,8.1883,12.3577,12.9406,11.634,0.875,10.4964,差油层
1514.875,81.6665,8.7825,17.1289,107.1194,20.349,20.349,3.7262,7.7565,17.6398,4.0167,9.979,7.4215,8.2513,11.8548,12.2008,11.9561,0.875,10.5751,差油层
1514.90625,81.9288,8.7986,17.3684,107.5969,12.2731,12.2731,3.7676,7.43,17.5069,4.6646,10.0574,7.3839,8.3767,11.3499,11.4808,12.4677,0.875,10.646,差油层
1514.9375,82.4025,8.8139,17.4882,108.0744,12.0425,12.0425,3.9374,7.2046,17.2338,5.4703,10.136,7.2535,8.4878,10.8367,10.8396,13.9373,0.875,10.6853,差油层
1514.96875,82.8762,8.826,17.4882,108.5518,12.0916,12.0916,4.0039,7.0812,16.9608,6.4094,10.1321,7.177,8.6478,10.3235,10.1985,13.7848,0.875,10.7246,差油层
1515.0,83.3499,8.838,17.608,109.0293,12.2177,12.2177,4.1353,7.4412,16.6877,7.4375,10.0731,7.0883,8.7306,9.8103,9.5573,12.8801,0.875,10.7639,差油层
1519.40625,87.3032,8.9325,21.6448,117.5122,19.159,16.9524,3.5077,6.0299,11.6635,5.1464,7.9572,4.6559,6.8024,11.9067,13.6608,7.3296,0.875,10.5366,干层
1519.4375,86.0079,8.9158,22.0123,115.9067,19.2337,20.4433,3.4364,6.0347,11.8193,5.1464,8.0347,4.7374,6.6092,12.9734,15.1596,9.9677,0.875,10.2631,干层
1519.46875,84.7126,8.8948,22.4679,114.3011,18.7995,21.5497,3.5,5.8469,11.9752,5.2264,8.1123,4.8375,6.4649,14.0401,16.6584,11.4963,0.875,9.9896,干层
1519.5,83.4173,8.8739,22.9823,112.6955,18.1487,21.3574,3.5636,5.5837,12.1311,5.3598,8.1898,4.9498,6.3532,15.1068,18.1572,17.5479,0.875,9.7161,干层
1519.53125,82.7035,8.8529,23.4232,110.9507,17.1159,20.6936,3.6167,5.5247,12.2464,5.6218,8.3465,5.0962,6.3532,16.0737,18.9327,28.5579,0.875,9.6383,干层
1519.5625,81.9897,8.8364,23.717,109.206,16.121,20.2467,3.6699,5.6418,12.3617,5.882,8.5032,5.2454,6.3241,16.3278,20.3175,32.1631,0.875,9.5605,干层
1519.59375,81.2759,8.8198,23.7906,107.4612,15.2668,19.5066,3.6072,5.7223,12.477,6.1394,8.6599,5.3987,6.2513,16.9524,18.9124,34.794,0.875,9.4827,干层
1519.625,80.7618,8.8033,23.3055,105.6329,14.094,16.4482,3.5446,5.6367,12.4683,6.5823,8.8164,5.4798,6.2081,15.3313,18.2984,40.1997,0.875,9.4042,干层
1519.65625,80.2973,8.8,22.4252,103.7838,12.9466,16.3461,3.4667,5.5257,12.4286,7.2049,8.9631,5.5565,6.1515,14.7392,17.4689,38.7532,0.875,9.3255,干层
1519.6875,79.8328,8.8,20.5145,101.9347,12.7159,14.1676,3.3887,5.3387,12.389,8.3646,9.0708,5.6867,6.0112,14.1471,16.6394,33.1016,0.875,9.2468,干层
1519.71875,79.7188,8.8,18.6919,100.4208,13.1984,13.7332,3.2853,5.241,12.3024,9.6785,9.1614,5.7589,5.9346,13.6043,15.7874,30.2562,0.875,9.2157,干层
1519.75,80.1961,8.8,16.9282,99.1291,13.5915,14.0882,3.1818,5.1936,12.1848,11.0955,9.2405,5.7922,5.9003,13.0942,14.9206,26.7097,0.875,9.2163,干层
1519.78125,80.4245,8.8,15.1645,97.8373,13.934,14.3543,3.143,5.6295,12.0672,14.0952,9.2405,5.7922,5.9003,12.5842,14.0538,23.6654,0.875,9.2169,干层
1519.8125,80.7297,8.8,13.4007,97.0816,13.7785,14.6963,3.1042,6.2311,11.9188,16.2705,9.2582,5.7922,5.914,12.1825,13.2495,20.7394,0.875,9.2486,干层
1519.84375,81.0343,8.8103,11.637,97.1352,13.5105,14.9367,3.3078,7.0231,11.724,18.1587,9.3025,5.7922,5.9483,11.9446,12.5398,17.8776,0.875,9.3276,干层
1519.875,81.226,8.8363,9.8161,97.1888,12.8725,12.8725,3.5114,7.8547,11.5293,19.1689,9.4367,5.8737,6.0673,11.7066,11.8301,15.6092,0.875,9.4065,干层
1519.90625,81.4156,8.8622,7.3096,97.422,12.2731,12.2731,3.901,8.2134,11.3112,20.1408,9.5932,5.962,6.2618,11.4217,11.1517,14.0856,0.875,9.4854,干层
