Depth,AC,CALI,CALS,CNGR,DRHO,DT,GR,HAC,ILD,ILM,LLD,LLS,MRES,MSFL,MTEM,NPHI,PD,PEF,RHOB,RLLD,RLLS,SFLU,SP,TT1,TT2,TT3,TT4,result
1717.00875,375.8365,9.4531,9.3431,128.6273,0.0993,99.6182,117.498,316.5234,4.2649,4.0753,4.3338,4.4515,1.2691,3.6587,68.3125,0.2854,278.0362,3.0586,2.3902,10.9012,7.5249,5.0096,0.9968,581.9944,412.7388,584.9924,417.491,干层
1717.04,380.8075,9.4531,9.6483,132.1227,0.1123,102.5139,122.6284,328.509,4.0855,3.8241,4.0421,4.2345,1.266,3.7154,68.3125,0.3048,277.6245,3.0586,2.3992,11.7988,6.869,4.5239,0.8716,579.0,414.25,582.5,422.25,干层
1717.07125,385.1402,9.6953,9.6882,134.1911,0.1288,102.4964,124.7925,379.1371,4.1028,3.8079,4.293,4.5343,1.2677,4.2604,68.3199,0.2975,276.4967,3.0762,2.4196,12.2728,6.0977,3.8878,0.8165,576.502,405.0074,581.0012,414.2564,干层
1717.1025,389.856,9.3438,9.6433,132.0876,0.1152,97.4823,125.9279,381.4323,4.247,4.2345,5.2245,5.4823,1.2695,6.3187,68.3718,0.2509,274.3976,3.1602,2.4524,9.9867,5.2879,3.9874,0.5611,563.0,393.5,573.0,401.5,干层
1717.13375,386.2788,8.8984,9.1882,125.8292,0.0928,90.6714,122.2406,385.7649,4.4591,4.7308,6.2734,6.4931,1.2704,10.4537,68.3674,0.1961,272.4515,3.25,2.5051,7.6876,4.3882,4.9082,0.3504,552.0088,377.5128,560.0104,391.0084,干层
1717.165,384.874,8.8594,8.8277,116.5612,0.0834,83.2008,114.9722,390.3527,4.7682,5.2442,8.0682,8.2263,1.2704,12.0642,68.3235,0.1519,271.3761,3.1738,2.5697,5.0933,3.8223,7.4049,0.3502,538.5,354.0,544.0,377.5,干层
1717.19625,381.6819,8.8594,8.7681,104.9365,0.0564,76.6694,106.674,394.3027,5.2215,5.6783,10.1009,10.5424,1.2696,9.3157,68.3717,0.1337,269.482,3.1505,2.6034,4.5144,3.603,10.1872,0.3645,520.5,340.25,530.5,356.75,干层
1717.2275,378.4891,8.8594,8.7656,100.8313,0.0257,73.1848,101.9886,398.3803,5.7578,6.2929,10.3099,11.1384,1.2694,7.2816,68.3672,0.1278,264.1742,3.2402,2.6009,4.4106,3.5633,12.1175,0.3496,504.25,332.25,518.5,340.0,干层
1717.25875,374.9137,8.8594,8.7656,98.0273,0.0116,72.5689,97.4568,400.7999,6.2712,6.9828,10.6259,11.417,1.2683,6.2969,68.3238,0.1181,261.6334,3.3381,2.5909,4.3711,3.5622,12.4245,0.1428,496.0,326.25,504.75,333.0,干层
1717.29,369.9348,8.8594,8.7656,99.9123,0.0103,72.2134,93.1075,403.0914,6.5129,7.3623,11.2205,11.8598,1.266,5.3311,68.3795,0.115,251.9782,3.5996,2.5803,4.3443,3.5995,13.0879,0.0138,496.75,327.5,500.5,333.5,干层
1717.32125,366.2324,8.8597,8.7676,107.0275,0.0501,73.5906,92.5896,405.0014,6.1768,7.0911,9.4877,10.0967,1.2676,4.7263,68.4341,0.1173,246.1343,3.6055,2.5464,4.3562,3.6245,13.2649,0.0749,501.0,330.75,506.0,337.5,干层
1717.3525,362.5313,9.2422,8.8287,117.93,0.0924,76.2474,101.0818,408.5689,5.6127,6.2009,7.0068,7.4466,1.2684,5.4549,68.4375,0.1413,224.029,3.6406,2.4705,4.3809,3.7643,12.0688,0.6278,510.992,341.991,516.4916,346.7426,干层
1717.38375,357.2979,9.7581,9.2095,129.795,0.1256,80.0303,111.9474,411.3711,5.1659,5.001,5.5158,5.8996,1.2675,7.1741,68.4294,0.1854,216.6018,3.6054,2.365,4.444,3.9045,8.7482,0.8837,517.0,354.0,522.0,361.0,干层
1717.415,351.4268,10.1484,9.7292,132.9303,0.1571,85.1749,120.5918,407.5413,4.8242,4.3262,4.4352,4.7269,1.2665,7.8794,68.3949,0.2319,211.9977,3.5117,2.3125,4.5711,3.9936,5.545,1.1192,521.996,363.4924,531.992,370.992,干层
1717.44625,343.2593,10.0781,9.9542,132.2707,0.2052,90.1062,122.0186,394.2729,4.6219,4.1153,4.0863,4.2419,1.2657,6.926,68.4929,0.2467,208.4671,3.3242,2.3535,4.724,4.0824,3.9131,1.327,534.0,372.0,541.0,379.0,干层
1717.4775,339.6858,9.8203,9.8093,130.2611,0.2148,91.9178,122.3392,386.4887,4.4226,4.195,4.4139,4.4066,1.2657,5.9982,68.4916,0.239,203.863,3.2109,2.4266,4.8515,3.9144,3.5976,1.2101,538.996,376.7462,541.9992,388.2426,干层
1717.50875,333.9428,9.625,9.6468,129.2305,0.2046,91.2206,122.7573,378.0674,4.2195,4.2796,4.9528,4.8871,1.2665,5.9389,68.4411,0.2175,197.8584,3.2148,2.4909,4.9918,3.7721,4.3629,1.1131,544.0,385.0,548.0,393.5,干层
1717.54,323.9898,9.75,9.4961,129.065,0.191,89.7558,119.5242,370.2833,4.1249,4.2544,5.4178,5.4457,1.2663,5.7857,68.4375,0.222,190.9982,3.3105,2.5155,5.2476,4.1819,5.3114,1.0876,554.4916,378.2554,557.992,388.0044,干层
1717.57125,302.8108,9.8125,9.5597,126.1334,0.1375,88.0425,118.4668,366.581,4.2186,4.3413,6.1889,6.3189,1.2647,5.2982,68.4461,0.2214,180.7959,3.1875,2.4828,5.8499,4.6045,5.6871,0.882,560.5,372.75,566.0,382.25,干层
1717.6025,301.4073,9.3983,9.4331,122.2225,0.1287,86.0213,114.9375,361.9853,4.4158,4.6843,6.5409,6.7753,1.2647,4.9615,68.4876,0.2103,177.1123,3.1933,2.49,6.6578,4.9501,5.982,0.7524,559.5,372.0,568.0,380.25,干层
1717.63375,263.2667,9.3047,9.2992,116.9493,0.1436,87.7474,116.6745,356.3692,4.6159,4.9736,6.7926,7.13,1.2658,4.6985,68.4412,0.2055,165.5036,3.1074,2.5021,5.912,5.4617,7.3038,0.7436,552.0,372.75,561.0,380.0,干层
1717.665,256.7597,9.3045,9.2374,117.3411,0.1356,87.8864,115.3422,350.7544,4.8014,4.9827,6.6598,7.1049,1.2676,4.376,68.4375,0.2164,142.2379,3.1035,2.4968,5.4102,5.3076,8.5574,0.845,551.5,378.0,558.0,385.5,干层
1717.69625,248.0827,9.0469,9.1296,121.1389,0.101,88.7583,115.223,342.9702,4.8612,4.9487,6.3007,6.7814,1.2681,4.0053,68.4375,0.2347,110.1758,3.1348,2.4994,5.024,4.3306,7.8811,0.9801,551.5,371.5,557.5,380.0,干层
1717.7275,237.7476,9.2424,9.0221,124.8369,0.1121,89.339,112.4778,329.7012,4.8739,4.9872,5.9759,6.498,1.2662,3.7588,68.4375,0.2276,101.4811,3.1211,2.5237,4.7531,4.0599,6.6817,1.101,554.0,373.0,561.0,380.75,干层
1717.75875,228.8161,9.4922,9.0319,127.4307,0.1065,89.2605,113.7513,318.4734,4.7189,4.9352,5.7386,6.1876,1.2685,3.6632,68.4375,0.2155,109.4565,3.1484,2.544,4.5339,4.0204,6.5189,1.1237,554.0,378.9952,560.5004,387.4946,干层
1717.79,222.6899,9.5001,9.1924,126.0194,0.0628,88.8928,113.0355,306.7355,4.4663,4.6482,5.5971,6.0169,1.2687,3.5789,68.4375,0.2148,115.0766,3.1837,2.5115,4.3531,4.0323,6.6365,1.1415,558.0,378.25,565.0,387.0,干层
1730.00875,334.1953,8.9453,9.37,134.6438,0.0641,96.5147,123.9135,352.7154,2.7138,2.6897,3.7574,4.0602,1.2845,2.8154,67.2311,0.2697,214.9989,3.1797,2.5557,7.0988,6.9961,4.2039,-2.98,604.0,418.0,612.5,421.0,水层
1730.04,337.0084,8.9375,9.6449,133.9466,0.0716,98.3651,128.3982,352.5872,2.7779,2.7123,3.6122,3.8453,1.2859,2.8373,67.25,0.2898,189.1029,3.2461,2.5414,7.611,6.1481,3.6856,-2.8792,610.9944,413.5036,614.4984,418.7518,水层
1730.07125,338.5999,8.8594,9.6234,130.25,0.0863,99.2098,128.6191,346.9707,2.7811,2.8297,4.0304,4.1188,1.2868,3.0483,67.2425,0.2811,184.3921,3.3184,2.5398,8.1617,5.4798,3.392,-2.8263,619.0,410.75,619.5,417.5,水层
1730.1025,330.6437,8.7109,9.3173,130.1803,0.1091,97.458,125.6031,342.8848,2.7063,2.9396,4.423,4.3579,1.2852,3.8045,67.2062,0.2462,178.5481,3.3359,2.5825,8.8151,6.5054,4.0985,-2.923,620.0,421.5,626.0,421.5,水层
1730.13375,330.2653,8.75,9.1829,133.8007,0.1441,95.7627,125.7766,338.7989,2.6758,2.832,4.4326,4.313,1.285,5.9993,67.1875,0.2291,173.2123,3.3809,2.5974,9.3275,7.7106,4.8403,-3.0133,610.0,428.25,620.0,432.25,水层
1730.165,316.877,8.9145,9.566,138.0676,0.1684,96.1572,130.9963,331.7774,2.7829,2.6627,4.0224,3.9514,1.286,9.9087,67.1875,0.254,132.3049,3.2422,2.5665,8.2614,6.901,4.3791,-2.8715,589.0,430.0,599.0,437.5,水层
1730.19625,307.4048,9.4062,9.9694,139.92,0.1626,98.125,134.2473,331.7762,3.0528,2.722,3.4396,3.5069,1.2865,12.7454,67.1875,0.3233,128.0461,3.2266,2.5162,6.2199,6.053,3.4216,-2.5862,572.5,414.0,579.0,426.25,水层
1730.2275,301.2175,9.0856,10.0662,136.4622,0.1398,97.5098,134.2902,339.5532,3.5729,3.039,3.4259,3.684,1.2849,9.9607,67.1949,0.3244,119.4468,3.3049,2.4938,5.4104,4.2683,2.9543,-2.4788,552.0,386.75,552.0,401.0,水层
1730.25875,295.5356,8.75,9.9393,125.2904,0.1239,91.868,128.7525,351.2848,4.0613,3.8398,5.0985,5.4001,1.2835,6.6797,67.2315,0.2401,115.4013,3.4961,2.544,4.9345,3.9721,3.2692,-2.5778,530.0176,374.26,538.0112,381.5156,水层
1730.29,289.3484,8.7109,9.3052,110.9598,0.0872,81.9467,117.8959,360.4655,4.442,5.1042,10.8837,10.2958,1.2833,4.8595,67.25,0.112,110.4537,3.494,2.6222,4.7408,4.048,6.4758,-2.8335,522.0,364.25,528.0,368.75,水层
1730.32125,279.1187,8.7109,8.7636,97.9708,0.0276,70.5272,103.031,371.8145,4.8066,6.2884,22.5483,19.5271,1.2839,3.9491,67.2574,0.0433,106.0308,3.3789,2.645,4.6756,4.0854,29.1746,-2.9642,521.0008,349.5118,527.0008,356.7596,水层
1730.3525,270.4053,8.7109,8.6397,92.6021,0.0023,63.152,89.6998,377.9327,5.1651,6.9474,23.9771,22.2514,1.2843,3.5267,67.2868,0.0464,100.2969,3.1582,2.6379,4.5976,4.0459,91.1609,-3.013,524.0,336.75,530.5,342.0,水层
1730.38375,261.9433,8.8359,8.6642,95.7901,0.0011,64.7691,86.8385,368.7447,5.821,6.8906,16.4897,16.526,1.2851,3.3071,67.2683,0.0809,96.5584,2.9785,2.6164,4.4681,3.8395,43.7687,-2.9705,527.4972,317.0158,531.4992,323.5148,水层
1730.415,254.6191,8.8594,8.7004,104.517,0.0016,70.3648,93.7468,353.6881,6.4408,6.6482,11.9481,12.2636,1.2864,3.2679,67.2574,0.1243,94.3035,2.8555,2.591,4.3774,3.6074,15.34,-2.9208,515.0,328.75,524.0,329.0,水层
1730.44625,247.8008,8.8594,8.7474,113.1437,7.0E-4,76.8361,103.8532,345.7775,6.3408,6.1037,8.8954,9.2317,1.2863,3.4387,67.287,0.1617,93.1748,3.0352,2.5693,4.2479,3.4268,8.1711,-2.9023,500.5116,350.9822,506.0144,347.4852,水层
1730.4775,242.119,8.8594,8.8122,120.0651,0.0014,84.1723,111.0028,324.9824,5.9397,5.3341,6.308,6.6989,1.2852,3.7397,67.2681,0.195,96.2926,3.2793,2.5521,4.0801,3.2716,6.2889,-2.7902,515.5,364.25,519.0,364.25,水层
1730.50875,234.4163,8.8594,8.9499,127.3592,8.0E-4,88.5694,113.3633,268.5954,5.3925,4.8172,5.3943,5.7014,1.2835,3.9319,67.2573,0.2144,101.7134,3.1835,2.5349,3.9893,3.2963,5.1858,-2.5532,534.5,382.0,537.0,382.75,水层
1730.54,226.0808,8.8594,9.058,131.9057,-0.0029,91.1301,118.3636,266.4264,4.611,4.4776,5.2063,5.3739,1.2817,3.919,67.2945,0.2251,105.6504,3.0996,2.5253,4.0395,3.3851,4.566,-2.5125,554.0,389.5,549.5,398.0,水层
1730.57125,220.2727,8.8594,8.9416,133.5573,7.0E-4,92.699,124.3179,231.3448,4.1541,4.1374,5.2057,5.2784,1.281,3.8378,67.3125,0.225,111.174,3.1271,2.5246,4.1794,3.4609,4.7085,-2.5115,576.5,394.0,572.0,400.75,水层
1730.6025,214.4658,8.8594,8.8853,134.1153,0.0012,93.1507,129.1971,215.9061,3.7314,3.8079,5.3649,5.3708,1.2831,3.8824,67.3125,0.2275,119.0506,3.2695,2.5277,4.2684,3.4856,5.4,-2.6791,582.0,403.5,585.5,404.75,水层
1730.63375,210.1732,8.8594,8.9476,136.4712,0.0052,93.5594,128.4247,206.3361,3.4225,3.5183,5.1033,5.1304,1.2842,4.0848,67.3125,0.2347,124.6254,3.2402,2.524,4.3701,3.4459,5.4754,-2.9973,589.0,406.75,594.0,411.5,水层
1730.665,205.8812,8.8594,9.1461,141.0463,0.0104,95.2363,126.8901,205.1838,3.3304,3.3423,4.5262,4.597,1.2843,4.2474,67.3125,0.2427,129.0741,3.2402,2.5261,4.4586,3.4321,4.9423,-3.1261,593.4964,405.0014,602.9928,408.7522,水层
1730.69625,199.6971,8.8438,9.3042,140.6078,0.0118,95.6566,127.7137,205.6897,3.3222,3.2739,4.1104,4.221,1.2848,4.2539,67.3125,0.2534,134.5973,3.3459,2.5271,4.5347,3.4952,4.566,-2.9239,593.0,410.25,602.0,413.5,水层
1730.7275,199.6977,8.8438,9.3535,139.9699,0.0132,96.8051,130.8389,205.8148,3.3388,3.2511,4.0021,4.1222,1.284,4.1565,67.3125,0.2631,143.4978,3.5605,2.5349,4.5979,3.5967,3.9852,-2.7543,577.5124,404.2548,584.514,414.9988,水层
1730.75875,214.3521,8.8594,9.1547,141.1336,0.025,96.1632,132.325,205.9386,3.4015,3.3072,4.124,4.2334,1.2815,4.1692,67.3125,0.2703,174.2454,3.6621,2.5468,4.6482,3.6985,3.8167,-2.7323,580.0,404.75,585.0,414.0,水层
1730.79,218.8134,8.8438,9.052,146.5725,0.0245,93.4626,131.9112,206.0619,3.4565,3.4176,4.4656,4.5612,1.2812,4.1398,67.3125,0.2612,175.217,4.0547,2.5579,4.6343,3.7614,3.8745,-2.7332,580.0,392.7596,586.4988,402.2594,水层
1730.82125,224.8052,8.8359,8.9647,158.5567,0.015,89.733,133.5491,205.548,3.4605,3.6718,5.3234,5.2838,1.2829,4.1313,67.3125,0.2391,178.2332,4.3516,2.5653,4.4532,3.6962,4.452,-2.6421,584.0,387.0,592.5,397.5,水层
1730.8525,233.2199,8.8438,8.9524,159.3305,0.0141,86.8316,137.4449,205.0341,3.4196,3.8486,6.0516,5.8475,1.2843,4.0301,67.3125,0.2097,174.1366,3.9473,2.5602,4.3497,3.5926,5.6424,-2.3916,584.0,387.4996,593.4992,396.7506,水层
1730.88375,239.8489,8.8359,8.9511,157.9318,0.0117,86.9115,139.9631,204.2645,3.4092,3.7707,5.8997,5.7334,1.2829,3.9454,67.3269,0.2089,167.5836,3.5547,2.5514,4.2075,3.4503,7.2498,-2.0185,587.5,390.25,595.0,398.25,水层
1730.915,244.0544,8.8438,8.9741,152.4819,0.0089,89.2345,141.9864,203.1134,3.4189,3.5091,5.3786,5.2962,1.2814,3.8471,67.3884,0.2372,160.2631,3.2989,2.5381,4.0652,3.3338,6.2356,-1.9425,588.0,390.0,596.0,397.0,水层
1730.94625,248.897,8.8594,9.079,146.2481,0.0058,93.5053,140.7956,201.4515,3.4022,3.3843,4.6293,4.6675,1.2807,3.8645,67.3471,0.269,148.8203,3.4414,2.5259,3.9871,3.1914,4.988,-1.9247,587.0,395.0,595.5,404.0,水层
1730.9775,251.8283,8.8438,9.0816,141.7148,0.0091,97.2125,139.236,221.3466,3.3192,3.3164,4.1031,4.1578,1.2811,4.1123,67.3125,0.2812,142.9608,3.3887,2.5187,3.9605,3.1263,3.9235,-2.0637,590.0,407.0,594.5,412.0,水层
1731.00875,254.5025,8.8594,9.0223,138.5517,0.0127,98.8131,134.8985,243.5375,3.1594,3.2161,4.0077,4.0153,1.282,4.6022,67.3125,0.2695,135.3839,3.3359,2.5161,4.0108,3.0997,3.8873,-2.2395,599.992,412.2458,604.492,419.494,水层
1731.04,256.2839,8.8594,9.122,135.2479,0.0175,98.2821,131.3164,270.703,2.9478,3.0287,4.0986,4.0621,1.2833,5.6322,67.3125,0.2542,131.9016,3.3261,2.5119,4.1251,3.2393,3.9632,-2.3793,613.0,416.25,609.5,423.0,水层
1731.07125,257.0468,8.875,9.3771,132.8174,0.0522,97.5491,128.7056,292.894,2.7535,2.8472,4.0972,4.0261,1.2854,8.1133,67.3125,0.2481,128.7774,3.248,2.505,4.2012,3.29,4.0228,-2.4998,621.9928,423.9938,625.9868,428.9952,水层
1731.1025,257.1694,8.9922,9.7017,132.3538,0.0845,98.1184,128.1593,300.5441,2.5949,2.6735,3.8804,3.8059,1.2868,14.3144,67.3125,0.2606,124.9364,3.1464,2.4831,4.2514,3.3659,3.895,-2.6147,620.0,423.0,626.5,427.5,水层
1731.13375,255.8908,9.0078,9.9863,134.5176,0.1037,99.5564,128.1011,308.4486,2.4831,2.5159,3.5611,3.5136,1.2867,24.0255,67.3125,0.2879,117.9227,3.041,2.4687,4.2761,3.4033,3.7016,-2.7451,623.9968,424.249,628.4984,431.9964,水层
1731.165,253.845,9.2891,10.1362,138.9959,0.1074,101.1967,127.6103,314.4399,2.4134,2.4039,3.26,3.2208,1.2839,27.9596,67.3125,0.3003,115.105,3.0566,2.4818,4.2878,3.4281,3.39,-2.8252,621.0,424.0,626.0,430.25,水层
1731.19625,251.9286,9.2891,10.0949,143.589,0.1121,102.3414,128.1942,320.1767,2.3895,2.3515,3.076,3.0362,1.2807,22.7389,67.3125,0.3068,112.9524,3.0508,2.5253,4.2482,3.401,3.0927,-2.7011,623.498,424.2498,628.498,432.2484,水层
1731.2275,247.4594,9.0078,10.0,138.7493,0.0851,102.6369,130.6344,309.5856,2.4066,2.3593,2.9852,2.9423,1.2782,18.2002,67.3125,0.2962,111.1585,3.0664,2.5682,4.1574,3.3487,2.7996,-2.5594,631.0,426.25,640.0,436.0,水层
1731.25875,244.6507,9.0078,9.8618,134.5512,0.0464,102.595,132.2063,298.2285,2.4556,2.4303,3.0857,3.0157,1.2781,19.2882,67.3125,0.2894,115.812,3.2227,2.5613,4.0663,3.2964,2.8211,-2.4453,606.5196,432.7448,617.0184,441.4956,水层
1731.29,239.6725,9.0078,9.8369,129.321,0.0161,101.0427,130.8823,287.8925,2.5208,2.5657,3.4031,3.3177,1.279,23.0959,67.3125,0.2682,119.6469,3.3555,2.5468,4.0527,3.244,2.9498,-2.4126,607.5,438.25,614.0,449.5,水层
1731.32125,231.5042,9.0234,9.63,125.8972,0.0173,97.8205,128.7507,280.4914,2.649,2.7353,3.9201,3.8108,1.2794,22.2719,67.3125,0.2687,127.9849,3.6524,2.5276,4.1028,3.32,3.1623,-2.4622,609.0,408.0,619.0,419.5,水层
1731.3525,223.3371,8.9688,9.5319,125.2383,0.0112,93.8603,126.6797,271.9405,2.7437,2.9534,4.5643,4.3771,1.2801,17.1328,67.3125,0.2549,242.3999,3.8105,2.5122,4.1533,3.3959,3.8316,-2.3869,611.5,400.75,620.5,408.0,水层
1731.38375,202.4142,9.0078,9.4816,126.4747,0.0132,90.7787,120.8224,265.3041,2.8061,3.1517,4.9524,4.6781,1.2811,11.1905,67.3125,0.2384,244.7024,3.5799,2.517,4.2675,3.4333,4.8204,-2.2426,604.5,397.5,616.0,408.25,水层
1788.82125,288.0012,9.6641,9.5216,126.0402,0.094,84.8302,123.788,311.0857,4.9738,4.4649,4.4549,4.6906,1.2715,47.6527,68.0,0.2133,185.1543,3.2266,2.4638,6.3739,4.5438,4.5214,0.5396,497.5054,359.4936,499.0058,364.9946,干层
1788.8525,276.519,9.6172,9.3353,124.7223,0.0915,85.1136,127.7205,305.3424,4.8868,4.4628,4.3936,4.6714,1.2715,45.0042,68.0,0.2128,179.8185,3.0508,2.4752,6.2184,4.4783,4.2281,0.6498,493.5,356.75,497.0,364.75,干层
1788.88375,262.6125,9.375,9.2614,115.3613,0.065,83.0448,119.7692,298.3231,5.009,4.7893,5.9386,6.055,1.2725,39.5908,68.0,0.1841,165.5102,3.0195,2.4939,6.0498,4.4385,4.3595,0.5096,500.4944,344.0102,506.2426,352.0102,干层
1788.915,257.5075,8.8828,8.9048,108.2981,0.0515,77.3892,110.0108,295.515,5.086,5.5512,8.8096,8.7045,1.2705,32.8271,68.0,0.1364,158.3539,3.0938,2.5524,5.9328,4.386,5.4856,0.2752,500.5,334.25,506.75,342.25,干层
1788.94625,254.0607,8.9378,8.7509,107.2928,0.0536,72.1988,100.2653,290.5375,5.081,6.2893,11.2958,11.223,1.2686,26.621,68.0,0.1062,151.2997,3.1522,2.5855,5.893,4.3463,9.4508,-0.234,500.0,332.75,505.5,342.0,干层
1788.9775,249.8485,9.2734,8.7853,112.9328,0.0386,70.8712,99.5444,286.1978,5.1688,6.2107,12.285,12.4521,1.2715,21.0717,68.001,0.112,147.3622,3.0859,2.5779,6.2013,4.5386,17.4306,-0.4934,501.75,327.0,508.5,336.0,干层
1789.00875,244.1043,9.3363,9.0476,121.3083,0.0463,72.1152,102.2351,278.9234,5.2608,5.7897,9.8881,10.4206,1.2715,16.0482,68.0612,0.1347,143.7313,3.0939,2.5507,6.8963,5.1175,18.6459,-0.3543,507.5,328.25,514.0,336.25,干层
1789.04,240.5309,9.7891,9.1557,128.187,0.1035,75.7743,109.0531,274.2016,5.2202,5.4981,6.1978,6.8443,1.2725,12.2287,68.0003,0.1568,140.7644,3.2246,2.5322,7.7847,6.0445,10.0138,-0.3707,504.0,330.75,509.5,338.75,干层
1789.07125,236.8285,10.2031,9.5762,134.7774,0.1506,80.9579,113.8184,265.3973,5.1451,5.0922,5.1693,5.6797,1.2705,10.318,68.0012,0.1908,138.2062,3.3361,2.5171,17.6961,7.629,7.0754,-0.5074,510.75,348.0,515.5,355.5,干层
1789.1025,231.4674,10.2422,9.9698,134.6595,0.2023,85.4978,124.6546,254.2962,4.8746,4.5341,4.9193,5.2165,1.2705,10.4598,68.0608,0.2154,136.3126,3.5527,2.5186,20.0541,8.9815,5.7945,-0.3969,517.9942,359.4908,521.4952,366.2414,干层
1789.13375,229.169,9.8127,9.7627,132.0803,0.2708,87.0403,132.116,248.8091,4.3887,4.2345,4.6754,4.8786,1.2705,12.4018,67.999,0.2307,133.6517,3.6875,2.5278,21.8705,10.321,4.5309,-0.0149,538.0,367.5,539.0,374.25,干层
1789.165,226.1048,10.0938,9.5811,130.4191,0.296,89.5183,133.7999,243.3215,4.0614,4.0433,4.3321,4.4712,1.2686,15.4832,67.9365,0.2238,129.9697,3.748,2.5064,23.6614,11.8024,4.2162,0.1415,553.9872,377.492,555.4868,382.7432,干层
1789.19625,223.04,10.3438,9.6554,130.8349,0.2797,92.0229,131.2228,237.9609,3.8565,3.85,4.4392,4.5054,1.2686,18.3965,67.8771,0.2431,125.7774,3.6387,2.4627,26.6766,13.3739,4.4894,0.8484,558.0,386.75,564.0,392.75,干层
1789.2275,219.4662,10.3438,9.9405,132.4211,0.2681,94.3571,129.3302,234.0038,3.7333,3.6996,4.4267,4.5242,1.2687,20.1071,67.9386,0.2602,118.9277,3.4395,2.4285,28.0807,13.9659,4.573,0.7457,552.0048,389.4978,559.004,398.7452,干层
1789.25875,214.999,10.125,9.8506,132.5,0.2533,96.034,126.9602,229.7912,3.7522,3.7251,4.2208,4.3944,1.2733,20.1556,67.9994,0.2814,112.2823,3.4238,2.4317,23.0268,13.6297,4.3404,0.6476,555.0,383.5,560.5,396.0,干层
1789.29,210.5313,9.6719,9.5104,126.2632,0.2118,95.8265,122.3966,226.3443,3.8727,3.886,4.9314,5.0867,1.2724,18.4705,68.0,0.2686,107.6297,3.4551,2.4366,21.8271,12.3011,4.334,0.8656,557.498,374.0076,564.9964,388.2562,干层
1789.32125,205.4237,9.3047,9.2169,121.7978,0.1955,89.9425,113.1475,223.1525,3.8437,4.1485,6.0704,6.107,1.2696,15.8033,68.0019,0.23,103.4364,3.8809,2.4812,20.5499,11.9004,4.9965,0.6376,556.0,372.0,563.5,386.0,干层
1789.3525,205.4232,9.3442,9.0666,119.5311,0.2168,85.5488,110.6701,217.9168,3.7825,4.2245,6.175,6.1834,1.2715,13.3122,68.0618,0.1972,100.3163,3.8613,2.5179,19.2985,11.6029,6.3569,0.4147,559.0,367.0,568.0,381.5,干层
1789.38375,205.8021,9.8516,9.3875,119.4771,0.2208,83.9394,111.388,217.4055,3.7712,3.9835,6.0147,6.0013,1.2715,11.7317,68.0625,0.1993,96.2257,3.8145,2.5203,13.8191,10.068,7.839,0.4036,552.5,366.25,565.5,378.0,干层
1789.415,206.1816,10.2343,9.871,121.2873,0.2232,85.8525,117.6401,215.3616,3.7646,3.7523,5.4163,5.511,1.2705,10.8038,68.0625,0.2248,94.4854,3.6641,2.4941,11.7943,8.2751,6.4193,0.5088,548.0,366.0,560.0,375.5,干层
1789.44625,209.2395,10.0469,9.9278,124.2999,0.2452,89.0576,122.3692,212.9356,3.7787,3.7059,4.2937,4.507,1.2705,10.4107,68.0647,0.2334,93.1028,3.6074,2.4855,10.8006,7.5264,4.7735,0.4856,548.0,361.5,555.0,371.0,干层
1789.4775,213.1901,9.8982,9.6853,127.0572,0.2762,89.4147,130.4649,212.2947,3.7588,3.7277,4.4022,4.5135,1.2705,10.9123,68.1195,0.2228,91.5152,3.5037,2.5266,10.6448,7.3447,4.1128,0.265,548.0,369.5,554.0,375.0,干层
1789.50875,219.1804,9.6406,9.535,131.8867,0.2393,89.4076,129.3404,213.4394,3.5747,3.7328,4.7292,4.7425,1.2704,12.52,68.0017,0.2189,90.5917,3.3145,2.5343,10.4634,7.2278,4.4994,0.2814,548.9992,377.4936,554.0,384.992,干层
1789.54,221.7297,9.6876,9.3817,137.0845,0.208,89.6314,128.0102,215.3482,3.3762,3.5567,4.7212,4.7055,1.2686,14.6203,68.0025,0.2315,89.5666,3.3985,2.5309,10.3593,7.1237,5.1048,0.2975,560.0,379.5,570.0,388.0,干层
1789.57125,225.2977,9.8516,9.49,140.7966,0.1703,90.3854,128.0001,216.6215,3.2478,3.3403,4.5997,4.5437,1.2677,15.9514,68.059,0.2352,88.235,3.5332,2.5208,10.2551,7.0066,4.9754,0.1696,568.4932,381.4984,574.4964,390.7478,干层
1791.00875,248.7435,9.1094,8.988,111.0637,0.1904,85.6601,109.4483,261.8759,3.5738,4.1029,6.74,7.1534,1.2689,17.2758,68.1875,0.1737,121.485,3.4531,2.5227,24.0234,13.9346,6.3706,0.6205,579.5,370.75,587.0,380.75,差油层
1791.04,248.3577,9.7267,9.2711,118.0874,0.1996,83.9183,108.5434,262.1277,3.5535,4.0689,7.0198,7.4518,1.2714,16.9131,68.1875,0.1861,122.5537,3.3847,2.5095,23.6441,12.9793,10.7454,0.3263,579.0,374.75,586.0,384.75,差油层
1791.07125,247.2051,9.9062,9.791,129.8928,0.1663,85.6325,116.5825,261.9964,3.5218,3.7164,5.8849,6.4902,1.2714,15.9958,68.1875,0.2243,123.4697,3.2305,2.432,22.8854,13.4684,11.3023,0.7425,577.5012,378.9966,583.0024,387.9974,差油层
