Depth,AC,CALS,DRHO,DT,GR,HAC,ILD,ILM,LLD,LLS,MRES,MSFL,MTEM,NPHI,PD,PEF,RHOB,SFLU,SP,TT1,TT2,TT3,TT4,result
1704.85,227.4368,8.8828,0.0754,76.3415,95.5,236.5685,6.8645,6.9642,7.3662,6.8766,1.1592,2.8375,72.1875,0.1311,172.597,5.0872,2.5489,6.7156,1.5,555.6777,389.6284,555.6777,387.6284,水层
1704.88125,226.4122,8.8594,0.0674,76.1591,96.75,227.6287,7.0201,7.1849,7.1332,6.8066,1.1621,2.6738,72.1875,0.1081,162.532,5.0372,2.5695,6.7834,1.25,551.2644,386.1025,551.2644,384.1025,水层
1704.9125,223.8523,8.8594,0.0597,74.6857,95.0625,215.7525,7.1831,7.5821,7.6407,7.2898,1.1621,2.5332,72.1875,0.0925,155.738,5.6197,2.5827,7.5663,1.25,548.6058,381.6884,548.6058,379.6884,水层
1704.94375,220.2695,8.8359,0.0537,73.5377,90.8125,212.5553,7.3392,7.9093,8.4438,8.1137,1.1621,2.6973,72.1875,0.0861,140.727,6.2408,2.5822,8.3277,1.0,547.2368,377.713,547.2368,375.713,水层
1704.975,220.3963,8.8047,0.0494,72.8965,90.0,217.7816,7.5767,8.2663,8.6718,8.5161,1.1641,2.9004,72.125,0.0828,141.732,10.0193,2.5679,9.42,0.75,547.1786,376.3647,547.1786,374.3647,水层
1705.00625,221.5395,8.7891,0.0463,72.233,84.5,220.9686,7.5909,8.6419,10.093,10.1391,1.1611,3.1701,72.125,0.0817,147.742,10.5555,2.552,10.148,0.75,550.1384,374.567,550.1384,372.567,水层
1705.0375,222.6827,8.7734,0.0446,72.6146,79.625,225.43,7.5008,8.6419,11.554,11.5046,1.1611,3.2462,72.1875,0.0835,153.525,12.8428,2.536,11.9811,0.5,553.9861,374.503,553.9861,372.503,水层
1705.06875,224.0802,8.7734,0.0425,74.3079,75.5,228.8704,7.561,7.8973,10.6761,10.7637,1.1611,3.2988,72.1875,0.0895,165.741,18.7795,2.3335,12.1012,-0.25,560.4131,376.6006,560.4131,374.6006,水层
1705.1,225.7349,8.6797,0.0374,76.1528,83.5,237.0331,7.7631,7.3211,9.6166,9.7899,1.1602,3.3066,72.3125,0.0985,172.84,18.822,2.131,9.786,-0.25,565.5505,380.4372,565.5505,378.4372,水层
1705.13125,227.5162,8.7192,0.0307,77.235,93.8805,242.8984,8.1288,7.3525,7.7309,8.1066,1.1592,3.0293,72.1875,0.1059,175.336,19.6129,2.0661,7.4436,0.0,569.3984,385.574,569.3984,383.574,水层
1705.1625,230.191,9.2578,0.0218,77.4372,100.75,245.0625,8.4999,7.838,6.4716,6.951,1.1602,2.8105,72.1875,0.1262,178.475,19.995,2.0011,6.4916,0.0,570.6299,391.1443,570.6299,389.1443,水层
1705.19375,233.12,8.8672,0.0132,77.0272,104.4984,243.7796,8.8422,8.6142,6.2934,6.7804,1.1611,2.6348,72.1875,0.1715,179.473,19.9875,1.998,6.8774,-0.25,565.7884,398.8817,565.7884,396.8817,水层
1705.225,234.5185,8.8594,0.003,76.938,102.5,243.0092,9.2974,9.5924,8.0842,8.5157,1.1582,2.6543,72.1875,0.1867,180.753,20.0031,1.9949,8.4561,-0.25,562.6964,405.3243,562.6964,403.3243,水层
1705.25625,237.5761,8.7812,-0.004,77.9082,93.25,241.5987,10.2794,10.6026,10.6443,11.1274,1.1562,2.6699,72.1875,0.2004,181.581,20.0111,1.9051,11.9838,-1.0,559.1603,413.0618,559.1603,411.0618,水层
1705.2875,236.422,8.7891,-0.0079,78.6464,77.4375,238.9082,11.8307,11.9948,13.0584,14.0284,1.1592,2.6735,72.1875,0.2084,182.3035,20.0112,1.8154,15.3671,-1.5,557.3578,422.0943,557.3578,420.0943,水层
1705.31875,235.3955,8.9688,-0.0104,80.2938,65.9375,239.0349,14.1331,14.863,18.8451,20.0166,1.167,2.5586,72.1875,0.2184,182.157,20.0036,1.7747,19.1814,-2.5,555.566,425.9312,555.566,423.9312,水层
1705.35,234.6233,8.9609,-0.0113,80.2465,61.9062,241.7094,17.1222,19.2941,21.8619,23.7886,1.1621,2.4473,72.1875,0.2332,172.362,9.9847,1.7339,26.9735,-3.25,562.0038,428.8852,562.0038,426.8852,水层
1705.38125,233.9806,8.9688,-0.0111,78.1938,58.3438,244.7669,17.6908,24.262,28.7072,30.2438,1.1602,2.3457,72.1875,0.2542,171.417,9.8072,1.7767,42.004,-3.0,571.0422,428.8426,571.0422,426.8426,水层
1705.4125,233.719,8.9375,-0.0098,77.9853,52.7188,248.2072,15.8918,26.3801,44.8867,47.7132,1.1602,2.3517,72.1875,0.2669,169.2505,8.4917,1.8195,67.2415,-3.0,580.0807,427.4678,580.0807,425.4678,水层
1705.44375,232.9477,9.0,-0.0069,79.6438,47.6562,254.4553,13.1246,22.3127,57.9296,62.3397,1.1602,2.379,72.1875,0.2684,168.951,8.0559,1.8581,75.672,-3.0,586.5187,426.1036,586.5187,424.1036,水层
1705.475,232.048,9.0,-0.0028,79.9256,44.4062,251.1313,9.7726,14.9226,61.8095,66.063,1.1602,2.4203,72.1875,0.2472,169.291,7.9673,1.8966,68.7739,-2.5,593.3901,425.6062,593.3901,423.6062,水层
1705.50625,231.0224,9.0625,0.0015,82.7181,47.75,247.935,7.3605,8.7139,45.7871,52.9806,1.1611,2.5703,72.1875,0.2367,170.056,8.2105,1.9516,32.3174,-1.25,600.6898,429.0098,600.6898,427.0098,水层
1705.5375,229.4854,9.0861,0.0059,89.2793,64.7799,243.972,6.1019,5.4248,13.3207,15.0109,1.1611,2.7266,72.1875,0.227,173.514,8.554,2.0067,11.5405,0.2512,607.1332,433.7136,607.1332,431.7136,水层
1705.56875,227.1809,9.2969,0.0115,94.963,102.0625,240.3928,5.3899,4.2685,5.5681,6.8617,1.1611,2.8926,72.1875,0.2094,174.061,9.1831,2.0426,5.1334,1.75,612.7045,439.7177,612.7045,437.7177,水层
1705.6,225.1334,9.336,0.0162,96.5425,131.6305,237.1956,4.7369,4.1198,3.6889,4.4497,1.1602,2.7285,72.1875,0.1935,174.204,9.7197,2.0785,3.9765,3.0006,617.4037,446.1554,617.4037,444.1554,水层
1705.63125,223.8526,9.5,0.0201,94.6753,138.5,235.5309,4.0218,4.0968,3.1531,3.8022,1.1602,2.57,72.1875,0.1871,172.91,9.8819,2.092,3.9021,3.75,622.0872,452.5877,622.0872,450.5877,水层
1705.6625,221.6775,9.2734,0.0238,91.1133,118.6875,233.6109,3.4608,3.7602,3.3606,3.7423,1.1611,2.4257,72.1875,0.1915,171.21,9.9824,2.0764,4.3839,4.0,624.2175,459.8976,624.2175,457.8976,水层
1705.69375,218.3483,9.4375,0.0259,88.6412,103.875,231.6909,3.152,3.2677,3.9385,4.1584,1.1621,2.3964,72.1875,0.207,173.086,9.9594,2.0601,4.4225,3.75,628.0446,465.4685,628.0446,463.4685,水层
1705.725,218.3474,9.8281,0.0274,90.3109,99.125,229.2604,3.0687,3.1062,4.1049,4.3892,1.1631,2.375,72.1875,0.2218,176.924,9.8825,2.0438,4.0404,3.5,632.7492,461.9266,632.7492,459.9266,水层
1705.75625,220.1287,9.7578,0.028,93.8005,103.375,226.7004,3.114,3.1186,3.4938,3.8389,1.1611,2.3496,72.3125,0.2403,178.807,9.7244,2.0344,3.9766,3.5,636.1588,455.8,636.1588,453.8,水层
1705.7875,221.7824,9.8438,0.029,93.9768,108.25,225.0366,3.1377,3.1311,3.1874,3.5581,1.1602,2.5938,72.1875,0.2698,182.248,9.1843,2.025,3.9586,3.5,633.051,447.4848,633.051,445.4848,水层
1705.81875,223.4351,9.7656,0.0302,92.1266,109.5625,222.8613,3.1018,3.0996,3.3956,3.8612,1.1602,2.9113,72.1875,0.2814,183.399,8.6557,2.0176,4.195,3.0,624.7418,442.6584,629.0815,440.6584,水层
1705.85,225.4698,9.7031,0.0327,92.5119,108.125,219.408,3.0751,3.0734,3.48,4.0746,1.1592,3.3554,72.1875,0.2944,184.594,8.1696,2.0414,4.1632,3.5,620.7828,438.6935,625.1121,436.6935,水层
1705.88125,225.9776,9.7578,0.036,93.1757,104.0,216.0851,3.0795,3.0522,3.5695,4.2425,1.1592,3.2967,72.1875,0.2998,184.527,7.6294,2.0599,4.1776,3.75,618.119,436.8959,622.8922,434.8959,水层
1705.9125,228.7781,9.9688,0.0404,93.1858,103.3125,209.1869,3.1069,3.0151,3.51,4.1939,1.1621,3.2012,72.1875,0.2952,182.851,7.0468,2.0784,4.3027,3.75,615.8937,441.5946,620.2124,439.5946,水层
1705.94375,230.8164,9.8828,0.0455,91.18,105.4359,210.968,3.1802,3.0115,3.5078,4.1781,1.1611,3.0645,72.1875,0.2878,183.698,3.7934,2.0933,4.2155,3.25,614.5248,445.4318,618.8541,443.4318,水层
1705.975,233.491,9.9141,0.0497,91.4298,103.4375,217.7274,3.3236,3.0688,3.3611,3.9956,1.1611,2.832,72.1875,0.2801,184.518,3.3419,2.1081,4.1805,3.25,615.3285,450.5587,619.2296,448.5587,水层
1713.6,271.8,11.3047,0.1217,83.8379,79.375,312.9038,3.6004,4.5878,7.7263,6.9003,1.2217,3.5426,69.4375,0.1978,177.591,12.7621,2.2844,6.4707,-9.25,606.1532,425.5196,608.3185,421.189,干层
1713.63125,266.0535,10.0866,0.1237,79.799,75.7525,312.0098,3.3071,3.7739,7.4735,7.0396,1.2207,3.3806,69.4376,0.2085,178.807,12.4331,2.2803,8.4782,-8.7504,606.5229,430.647,608.2551,430.647,干层
1713.6625,259.413,10.9844,0.1248,82.5387,78.875,266.7074,3.2607,3.185,5.9805,6.1117,1.2227,3.2578,69.5,0.218,179.891,12.0306,2.2762,6.4986,-9.25,606.0212,435.3415,607.7482,435.3415,干层
1713.69375,252.9011,11.8126,0.1227,89.7514,87.0709,262.3679,3.3674,3.1438,5.0733,5.2689,1.2217,3.2129,69.4375,0.2274,180.129,12.1236,2.2703,4.5315,-8.9998,605.5143,440.9127,607.6901,440.9127,干层
1713.725,245.8779,11.8984,0.119,96.6421,97.5625,253.9422,3.4976,3.308,3.4828,3.8377,1.2207,3.1875,69.4375,0.2387,179.5,12.2746,2.2645,3.9224,-8.75,605.4615,445.6178,607.6215,445.6178,干层
1713.75625,232.6035,11.6329,0.1159,97.8776,100.7502,246.6637,3.4671,3.4153,3.3819,3.7564,1.2197,3.1738,69.4375,0.2478,181.144,12.4489,2.244,3.6438,-8.9998,605.8312,450.3124,607.986,450.3124,干层
1713.7875,226.2193,11.7266,0.1115,91.4696,100.9375,237.7258,3.2362,3.4569,4.2506,4.7266,1.2217,3.3931,69.4375,0.2567,185.06,12.8902,2.2234,4.6365,-8.75,608.3398,453.28,610.5052,453.28,干层
1713.81875,220.9822,11.1711,0.1065,85.7324,96.9986,231.4689,3.0835,3.3724,5.0938,5.5884,1.2227,3.6138,69.4999,0.2628,186.637,13.1768,2.2144,5.3294,-8.9998,610.8908,454.51,612.6284,454.51,干层
1713.85,218.2977,10.2344,0.1003,86.2521,95.3125,215.3831,3.126,3.2101,5.0835,5.5476,1.2217,3.8413,69.4375,0.2706,186.446,13.3626,2.2053,6.8372,-8.75,615.1581,455.7347,616.8958,455.7347,干层
1713.88125,215.7407,11.0239,0.0952,90.0739,94.0006,214.6167,3.332,3.1207,4.2272,4.7765,1.2207,3.6309,69.5001,0.2781,185.927,13.4672,2.2067,4.9197,-8.7498,623.318,456.5476,623.318,456.5476,干层
1713.9125,213.5656,11.6797,0.0981,90.8903,94.8125,211.2932,3.6041,3.4291,4.2172,4.814,1.2217,3.4355,69.5625,0.2819,179.7441,13.355,2.208,4.5185,-8.5,628.0238,457.783,628.0238,457.783,干层
1713.94375,213.0498,12.2961,0.104,89.8907,90.3105,213.7106,3.8114,4.1363,6.4827,6.7777,1.2227,3.25,69.5624,0.2788,178.704,13.208,2.2196,4.6508,-8.4998,633.1574,459.4196,633.1574,459.4196,干层
1713.975,214.0641,11.2891,0.1084,80.7091,87.875,215.493,3.6974,4.6062,7.2123,7.6704,1.2207,3.0586,69.5,0.2713,177.428,13.2971,2.2311,7.7802,-8.25,637.4302,459.3876,637.4302,459.3876,干层
1714.00625,215.8429,9.9297,0.1121,75.579,87.625,217.5286,3.5874,3.883,7.1024,7.593,1.2207,2.9041,69.5625,0.2636,172.573,13.4869,2.2479,9.5385,-8.5,639.5219,460.1846,639.5219,460.1846,干层
1714.0375,216.8598,10.618,0.1146,81.6961,92.9368,220.0726,3.7086,3.4689,6.1024,6.9352,1.2197,2.8078,69.5625,0.256,165.826,13.7231,2.2647,7.5922,-8.4996,640.7526,460.9763,640.7526,460.9763,干层
1714.06875,217.7474,11.6484,0.1162,84.0003,92.0625,221.2171,3.8623,3.6795,4.8568,5.6694,1.2197,3.2969,69.5625,0.25,167.397,14.1528,2.2652,5.0901,-8.0,640.6999,460.9231,640.6999,460.9231,干层
1714.1,218.6359,11.452,0.1169,82.8426,83.9299,223.2508,3.8276,4.1562,4.4457,5.0285,1.2207,3.9668,69.5624,0.245,169.694,14.8149,2.2657,4.9046,-7.7504,639.7547,460.8539,639.7547,460.8539,干层
1714.13125,220.4147,10.1172,0.1152,83.6239,74.4375,224.1401,3.7749,3.8904,4.3152,4.8493,1.2197,4.8906,69.5,0.2404,170.602,15.7169,2.2566,5.6685,-8.25,638.8148,459.4908,638.8148,459.4908,干层
1714.1625,220.9213,11.2658,0.1121,88.4627,75.2526,225.6645,3.8864,3.3092,4.1425,4.7646,1.2217,4.3984,69.5001,0.2387,172.41,16.139,2.2476,5.7434,-8.5002,641.6335,460.1277,641.6335,458.1277,干层
1714.19375,220.7874,11.4688,0.109,91.8292,78.4375,226.6804,4.3076,3.5249,3.9869,4.8215,1.2217,3.9972,69.5625,0.2399,173.456,16.472,2.2285,5.0517,-8.75,642.426,456.1448,642.426,454.1448,干层
1714.225,220.0147,11.9294,0.1061,89.2789,80.494,227.6954,5.0292,4.8051,4.3456,5.378,1.2207,3.6722,69.5625,0.2424,175.056,16.5921,2.2094,5.1486,-8.5004,643.2394,453.06,643.2394,451.06,干层
1714.25625,219.6274,11.5,0.103,79.3848,73.0,228.8351,5.6434,6.8721,8.5375,9.75,1.2197,3.7796,69.5625,0.2455,176.596,16.5766,2.2009,7.7802,-9.0,644.9086,449.51,644.9086,447.51,干层
1714.2875,219.2383,8.9765,0.0997,65.5892,66.3697,229.7234,6.1281,7.9042,18.9742,21.8267,1.2197,3.9004,69.6249,0.2489,177.139,16.3077,2.1923,22.0694,-10.0004,644.8348,446.4305,644.8348,444.4305,干层
1714.31875,219.1062,8.8828,0.0963,60.4096,59.75,230.3566,6.8173,9.0376,43.6647,44.5609,1.2217,4.0273,69.5625,0.2498,175.837,16.0577,2.1871,49.9801,-10.5,642.1783,445.4951,642.1783,443.4951,干层
1714.35,218.7171,8.8828,0.0953,62.5222,59.4055,231.2422,8.5759,10.865,39.9536,39.1185,1.2197,4.1289,69.5625,0.2481,174.103,15.7308,2.1819,47.993,-11.0002,637.3511,451.0614,637.3511,449.0614,干层
1714.38125,218.7117,8.875,0.0961,64.1198,58.5,231.4936,11.02,13.3849,31.882,31.9881,1.2207,4.25,69.5625,0.2442,176.772,15.4231,2.1854,31.3115,-11.25,629.9094,454.9008,629.9094,452.9008,干层
1714.4125,218.8338,8.8594,0.0969,66.3685,62.1562,231.7431,12.0388,13.5226,24.3705,24.3881,1.2197,4.3783,69.5625,0.2413,182.639,15.5241,2.1928,24.0692,-11.75,624.6542,454.8209,624.6542,452.8209,干层
1714.44375,219.3377,8.8594,0.097,69.8682,65.6957,230.972,11.5154,11.9937,19.2532,19.8669,1.2197,4.1205,69.625,0.2399,193.422,16.1281,2.1947,20.2669,-11.4992,616.7793,452.5969,616.7793,450.5969,干层
1714.475,220.0986,8.8594,0.0949,72.566,75.9375,229.4346,9.5196,10.6015,16.5251,17.1761,1.2197,3.8691,69.625,0.2407,204.034,16.4378,2.1849,16.3673,-10.5,611.9624,449.9397,611.9624,447.9397,干层
1714.50625,221.7516,8.8986,0.0918,72.8598,85.7535,227.643,7.786,8.4793,14.8275,15.0219,1.2197,3.625,69.5625,0.2428,202.996,16.8212,2.1781,13.328,-9.749,604.0715,444.6626,604.0715,442.6626,干层
1714.5375,223.9131,9.0938,0.0889,78.1898,90.125,225.2135,7.031,6.7387,9.1869,9.3538,1.2207,3.543,69.5625,0.2481,199.561,17.3827,2.1634,9.9802,-8.5,599.6877,439.3961,599.6877,437.3961,干层
1714.56875,225.186,9.9066,0.086,82.6539,91.7514,225.7173,6.8549,5.5272,5.7471,5.9488,1.2197,3.5039,69.5625,0.2574,196.697,17.3324,2.1487,6.5752,-7.4994,594.8602,432.8249,594.8602,430.8249,干层
1714.6,226.7114,10.4453,0.0829,83.8111,93.4375,226.9883,6.6054,5.7699,5.3948,5.6478,1.2197,3.5423,69.5625,0.2647,194.344,17.2899,2.1292,5.0475,-6.75,590.0378,428.4459,590.0378,426.4459,干层
1714.63125,229.7659,10.8353,0.082,80.6571,93.6778,229.0238,6.2375,6.8682,8.8321,8.5533,1.2188,4.8781,69.5625,0.2694,185.132,16.7596,2.1164,5.0769,-6.0002,584.3387,422.3184,584.3387,420.3184,干层
1714.6625,231.2931,10.1172,0.0835,74.8745,81.5625,231.4402,5.6382,7.6039,15.0462,13.4178,1.2188,7.8214,69.5625,0.2383,180.226,16.0744,2.1243,9.9967,-6.25,579.5058,414.4424,579.5058,412.4424,干层
1714.69375,234.9863,8.9693,0.086,70.7065,70.9351,233.4767,4.9837,6.4938,15.9305,14.1565,1.2197,18.0312,69.5625,0.2143,173.195,15.1028,2.1625,17.922,-6.5002,575.9828,407.4432,575.9828,405.4432,干层
1714.725,237.0228,9.6406,0.0905,72.0743,67.875,235.7683,4.6341,5.2577,15.7376,14.0305,1.2188,10.2109,69.5625,0.1974,166.296,14.4679,2.2043,17.2072,-6.75,572.016,401.7433,572.016,399.7433,干层
1714.75625,240.3342,10.5788,0.1004,79.2162,77.6336,238.8234,4.7087,4.4434,8.3325,8.0494,1.2178,6.875,69.5,0.1735,164.97,14.0847,2.2363,7.4906,-6.7502,570.2148,396.0435,570.2148,394.0435,干层
1714.7875,245.1736,11.4768,0.1087,87.0428,88.3818,241.3701,4.7091,4.1565,4.6651,4.5381,1.2197,5.082,69.5001,0.1189,164.606,12.4472,2.2684,4.1144,-6.9994,568.4189,389.9051,568.4189,387.9051,干层
1714.81875,247.5938,11.6953,0.1213,90.4708,96.8125,245.3183,4.4322,4.2934,4.3515,4.0372,1.2197,4.4403,69.5625,0.107,169.065,12.5125,2.3837,3.5055,-6.25,568.7885,386.8198,568.7885,384.8198,干层
1714.85,251.0336,10.6649,0.1366,91.7372,98.3154,249.3939,4.0238,4.2611,4.5654,4.1365,1.2168,3.9758,69.5625,0.0934,172.906,12.624,2.499,3.7454,-6.5002,571.741,382.4298,571.741,380.4298,干层
1714.88125,253.452,11.6953,0.1492,89.5746,101.875,251.4313,3.5761,3.8567,4.976,4.4031,1.2178,3.6387,69.5625,0.0811,168.317,13.1923,2.5186,4.6796,-6.75,573.4207,379.3285,573.4207,377.3285,干层
1714.9125,255.36,12.1478,0.1525,86.3075,99.6899,254.4873,3.2075,3.4567,5.5297,4.8696,1.2178,3.7715,69.375,0.0713,158.243,13.9078,2.5139,4.5316,-6.9998,575.0791,377.0988,575.0791,375.0988,干层
1714.94375,257.6489,11.4453,0.1513,90.243,102.75,258.5611,3.0583,3.207,4.838,4.349,1.2168,3.9258,69.375,0.0625,146.522,14.915,2.4943,4.0568,-6.75,575.0104,376.1684,575.0104,374.1684,干层
1714.975,259.3036,11.2816,0.1474,91.7451,97.5012,260.2157,2.9932,3.077,4.3426,3.8294,1.2188,4.0977,69.3751,0.0661,139.343,15.3264,2.4746,3.9245,-6.25,573.2039,379.0988,573.2039,377.0988,干层
1715.00625,261.465,11.7344,0.1376,95.5194,98.9375,262.2521,2.9231,2.952,3.9687,3.4143,1.2188,3.6828,69.4375,0.0779,139.892,15.3149,2.4268,3.4298,-6.25,571.8621,379.9383,571.8621,377.9383,干层
1715.0375,262.48,11.8127,0.1235,97.6138,100.6257,264.2876,2.8261,2.8482,3.7818,3.2711,1.2197,3.3352,69.4376,0.1018,140.663,15.1228,2.3791,3.6036,-6.2496,570.0662,382.0345,570.0662,380.0345,干层
1715.06875,263.6235,12.0703,0.1116,97.1712,101.5625,265.9403,2.7729,2.778,3.637,3.1584,1.2188,3.0311,69.5,0.1204,149.006,14.8653,2.3148,3.1938,-5.75,569.1259,387.1519,569.1259,385.1519,干层
1715.1,264.7661,11.7813,0.0975,97.676,100.8727,267.8472,2.7549,2.7721,3.5332,3.0655,1.2188,2.9844,69.4375,0.1448,158.37,14.2926,2.2505,2.8924,-5.5,569.5008,390.9967,569.5008,388.9967,干层
1715.13125,265.9069,11.9297,0.0857,96.7522,97.9375,270.1378,2.7626,2.8604,3.6825,3.1477,1.2188,2.9551,69.4375,0.1616,162.826,13.6545,2.163,3.0227,-5.5,571.1699,396.1303,571.1699,394.1303,干层
1715.1625,266.1584,12.1246,0.0782,94.5889,99.5025,272.0466,2.7522,2.9205,4.0855,3.3145,1.2188,2.9453,69.5,0.186,163.495,13.0011,2.0755,3.2125,-5.75,574.5557,402.1302,574.5557,400.1302,干层
1715.19375,266.7906,11.6724,0.0718,93.3706,102.5639,274.0811,2.7859,2.9247,4.0849,3.2932,1.2197,2.8926,69.5,0.2045,173.808,12.486,2.0854,3.634,-5.75,579.2673,408.9963,579.2673,406.9963,干层
1744.6,270.761,8.9375,0.1042,79.9752,112.625,298.6671,5.3887,5.5123,5.8238,5.0974,1.2109,2.7207,70.375,0.2167,181.442,13.6482,2.2214,5.3661,-0.75,655.0817,473.2722,659.4199,471.2722,水层
1744.63125,267.4424,8.9375,0.1118,79.4552,107.1876,292.0381,5.3697,5.5477,6.1503,5.3613,1.2119,2.7129,70.4375,0.2068,188.49,13.183,2.2332,5.5951,-0.2502,658.4892,471.468,661.5311,469.468,水层
1744.6625,264.89,8.9297,0.1176,79.2957,107.3125,266.5526,5.364,5.5655,6.3423,5.5459,1.2119,2.7969,70.4375,0.2043,194.656,12.5045,2.2449,5.8216,-0.5,661.8914,467.4999,664.5048,465.4999,水层
1744.69375,261.061,8.9297,0.1234,79.3125,109.0675,254.1891,5.4552,5.6108,6.2965,5.5137,1.2109,2.9043,70.375,0.2089,193.334,11.9036,2.2553,5.8328,-0.7496,665.7274,459.1725,667.9017,457.1725,水层
1744.725,258.5086,8.9297,0.1302,79.2631,115.25,243.7366,5.6326,5.7127,6.3077,5.5297,1.21,3.0449,70.375,0.2153,191.351,11.6206,2.2658,5.777,-0.25,668.2778,453.9029,670.0078,451.9029,水层
1744.75625,252.0053,8.9297,0.1387,79.1517,112.5599,237.7437,5.9169,5.9518,6.2637,5.534,1.2109,3.3543,70.3751,0.2226,189.752,11.3066,2.2738,5.766,-0.5002,671.2515,449.9453,672.1191,447.9453,水层
1744.7875,227.9169,8.9297,0.1449,78.6213,103.625,233.0237,6.1856,6.3559,6.7158,5.9917,1.168,3.704,71.75,0.2175,184.734,1.1962,2.2819,6.019,0.25,669.0141,446.8395,669.0141,444.8395,水层
1744.81875,227.0243,8.9219,0.1561,77.6862,97.875,230.5977,6.4021,6.7959,7.5837,6.6927,1.168,4.0625,71.8125,0.2568,180.143,1.6385,2.3041,6.791,-0.5,658.968,448.511,658.968,446.511,水层
1744.85,229.694,8.9141,0.155,77.3012,90.5605,228.0443,6.7274,7.1214,8.0383,7.1159,1.168,3.6816,71.75,0.2572,174.847,1.999,2.3263,7.7208,-1.2508,649.3608,457.1237,649.3608,455.1237,水层
1744.88125,232.4901,8.8672,0.1504,76.5348,88.125,225.1078,7.164,7.4412,8.7312,7.6823,1.166,3.3789,71.75,0.2617,169.746,2.3983,2.3131,8.0932,-2.25,639.7482,472.228,639.7482,470.228,水层
1744.9125,234.3964,8.8594,0.1422,76.4103,84.3736,226.6309,7.7979,7.9704,8.8886,7.9313,1.167,3.1562,71.75,0.2652,168.216,3.5376,2.3,8.1595,-3.2504,630.1304,479.9891,630.1304,477.9891,水层
1744.94375,237.1916,8.8281,0.1322,74.9987,78.5714,234.9064,8.3961,8.8316,9.4755,8.4113,1.168,3.2639,71.75,0.2686,167.152,3.6112,2.2673,8.9184,-3.75,624.8666,482.0946,624.8666,480.0946,水层
1744.975,238.9714,8.8125,0.1227,73.3215,76.1905,239.9954,8.6204,9.8173,11.9906,10.3742,1.168,3.3498,71.75,0.2733,168.8,4.4442,2.2347,10.8623,-4.25,625.232,481.1633,625.232,479.1633,水层
1745.00625,241.5118,8.7891,0.1158,72.3181,72.25,245.0852,8.5097,10.101,13.1236,11.2739,1.165,3.4157,71.8125,0.2784,169.692,4.917,2.2154,13.6626,-4.0,629.0681,474.5815,629.0681,472.5815,水层
1745.0375,243.2916,8.7891,0.1088,72.1712,68.0,249.7929,8.2711,9.7163,13.8281,11.8885,1.168,3.3105,71.8125,0.2864,170.607,5.2891,2.1962,14.3089,-3.75,635.0786,469.3171,635.0786,467.3171,水层
1745.06875,245.5772,8.8125,0.1042,73.4,63.8125,253.6089,7.7872,9.0298,13.8176,12.0078,1.1689,3.2168,71.75,0.2946,171.59,5.7464,2.21,12.3741,-3.5,642.8087,459.6931,641.5282,457.6931,水层
1745.1,247.2287,8.9458,0.1044,76.2906,71.375,256.6615,7.2948,8.0299,10.6444,9.2546,1.168,3.1309,71.75,0.3042,174.188,6.1534,2.2238,10.0449,-3.0,640.1636,452.2541,647.1049,450.2541,水层
1745.13125,249.3869,9.5547,0.1046,79.8965,81.5,259.4583,6.8333,6.8271,7.9366,6.9174,1.167,3.0781,71.6875,0.3145,178.203,6.4791,2.2294,7.8818,-2.25,632.7094,448.2911,642.2538,446.2911,水层
1745.1625,250.5288,9.8517,0.1046,82.6019,97.0625,262.7638,6.2747,6.0843,6.3424,5.5216,1.1689,3.0233,71.75,0.3163,186.778,6.6924,2.2351,5.9013,-0.75,624.8424,450.8145,635.2493,448.8145,水层
1745.19375,252.3076,9.9922,0.105,84.0324,106.9375,263.9055,5.7804,5.7348,5.2087,4.5859,1.1699,2.9666,71.75,0.3129,192.199,7.0413,2.2527,4.5526,0.0,618.2716,452.9252,628.6838,450.9252,水层
1745.225,253.3221,9.9766,0.1052,84.2055,112.375,264.5368,5.3989,5.5152,4.8627,4.2526,1.1689,2.8848,71.75,0.307,195.416,8.2075,2.2704,4.2722,0.25,610.8121,454.1683,620.3671,452.1683,水层
1745.25625,255.3529,9.9531,0.1054,82.3391,110.2533,265.4219,5.08,5.2979,5.157,4.4152,1.168,2.8281,71.7501,0.2981,196.983,9.1334,2.2726,4.359,-0.2498,605.9766,453.2262,612.9338,451.2262,水层
1745.2875,256.2409,9.9062,0.1045,81.0359,114.375,265.9267,4.8062,5.1249,5.5133,4.7225,1.167,2.7871,71.8125,0.2799,198.154,9.1606,2.2748,4.8255,0.0,602.014,449.2632,603.7441,447.2632,水层
1745.31875,257.381,9.7968,0.1024,80.6665,117.501,266.4305,4.6479,4.9961,5.7412,4.8856,1.165,2.7754,71.75,0.27,196.082,9.5136,2.2572,5.2268,0.2502,598.0461,442.2472,598.4799,440.2472,水层
1745.35,258.2681,9.7109,0.0995,80.8132,118.6875,267.0599,4.5488,4.8829,5.8375,4.9726,1.168,2.7421,71.75,0.2624,193.44,9.5136,2.2396,5.3235,0.5,594.0782,436.5433,593.6443,434.5433,水层
1745.38125,259.2816,9.6018,0.0956,82.5457,117.75,266.2909,4.5064,4.7547,5.6926,4.8366,1.1689,2.6992,71.75,0.2557,193.548,10.5952,2.2306,5.0984,0.5,590.5336,429.104,589.232,427.104,水层
