Depth,CALS,DRHO,DT,GR,ILD,ILM,LLD,LLS,MRES,MSFL,MTEM,NPHI,PEF,RHOB,SFLU,SP,TT1,TT2,TT3,TT4,result
983.7488,9.4531,0.1006,94.25,89.375,3.986,4.103,5.1193,4.4319,0.8628,6.1211,42.875,0.2662,5.0525,2.2656,4.487,-28.7031,635.3185,440.4782,633.6887,441.6948,水层
983.7996,9.4766,0.1212,94.8131,93.875,3.999,4.1052,4.6747,4.1719,0.8623,6.0703,42.9062,0.2658,5.2575,2.3224,4.6553,-28.1406,635.3218,440.5266,633.284,441.7026,水层
983.8504,9.5469,0.1361,95.2794,93.8162,4.026,4.0668,4.326,3.8874,0.8623,5.9767,42.9062,0.2786,5.9698,2.3376,4.4131,-28.1411,634.9172,440.5846,633.2866,442.5262,水层
983.9012,9.5547,0.1482,95.9824,98.4375,3.9996,3.9933,4.2463,3.7947,0.8623,6.0312,42.9375,0.2834,6.2163,2.3429,3.9302,-28.7031,634.9201,440.6475,632.067,442.9447,水层
983.952,9.6016,0.142,96.3804,96.8125,3.8878,3.9142,4.1188,3.6875,0.8623,6.0625,42.9375,0.2722,5.869,2.3377,3.6318,-29.3281,634.1096,440.7297,630.8481,443.7638,水层
984.0028,9.8203,0.1326,95.9157,97.0,3.7241,3.7734,3.9722,3.5558,0.8623,6.0703,42.9375,0.2594,5.7391,2.3369,3.6383,-29.4531,633.2964,441.166,630.4435,444.1791,水层
984.0536,9.9531,0.1194,96.4709,101.625,3.5443,3.5476,3.7609,3.3992,0.8604,6.0,42.9688,0.2531,6.2244,2.326,3.5712,-29.3438,632.0769,442.0628,628.8164,444.5963,水层
984.1044,10.4531,0.1099,97.7267,100.625,3.3623,3.2745,3.4443,3.1661,0.8599,6.0508,42.9375,0.2637,6.6553,2.3077,3.3003,-29.125,630.8577,442.5378,627.1895,445.0077,水层
984.1552,11.0391,0.101,99.6081,106.3125,3.217,3.108,3.2276,2.9779,0.8599,5.8711,42.9688,0.2804,6.7271,2.2921,2.9591,-29.1875,630.0463,442.9886,625.5623,445.8349,水层
984.206,10.2578,0.0878,101.3409,103.875,3.1921,3.0041,3.1662,2.9126,0.8604,5.7813,43.0,0.3063,6.2404,2.2903,2.7635,-29.1406,628.8264,443.4781,624.3433,445.84,水层
984.2568,10.3984,0.0688,101.1575,105.375,3.1527,2.9311,3.0015,2.7988,0.8608,5.6758,42.9375,0.3138,5.7311,2.2858,2.717,-29.0781,627.1993,444.3701,622.3093,445.8483,水层
984.3076,10.2812,0.0589,103.4554,99.625,3.1351,2.8983,2.9065,2.7707,0.8618,5.8203,42.9688,0.3154,5.2381,2.2872,2.6344,-28.9688,624.3505,444.4088,619.8682,445.4485,水层
984.3584,10.1328,0.0527,104.1686,101.8125,3.2086,2.9459,3.293,3.0753,0.8623,5.9335,43.0,0.3146,5.1656,2.2729,2.533,-28.7969,622.7236,444.4765,618.2408,444.6411,水层
985.4252,9.6875,0.0527,94.58,98.0,4.4693,4.2841,4.1019,4.0846,0.8623,4.4023,43.0625,0.2745,3.605,2.3685,3.8282,-31.4531,645.1973,458.2478,645.6049,459.812,干层
985.476,9.8828,0.0627,96.3756,96.625,4.2297,4.0945,4.2628,4.235,0.8613,5.4922,43.0625,0.28,3.8381,2.3676,3.856,-30.8125,648.0511,465.1802,649.2732,463.9643,干层
985.5268,9.9297,0.0707,97.9565,104.0625,4.0271,3.9925,4.3373,4.2872,0.8604,5.8355,43.0625,0.2811,4.1609,2.3746,3.9845,-30.1562,651.3132,469.2583,652.9415,468.107,干层
985.5776,10.0156,0.0847,98.2584,107.4375,3.9133,3.9102,4.3582,4.3132,0.8594,6.0586,43.0625,0.2782,4.3073,2.3899,4.2601,-29.4688,652.944,471.7084,656.2023,471.4313,干层
985.6284,9.8828,0.0985,98.3219,110.125,3.8818,3.8593,4.2473,4.2356,0.8594,6.2148,43.0625,0.2759,4.1987,2.3986,4.3607,-28.9844,655.3906,472.1239,659.0557,474.3448,干层
985.6792,9.8125,0.1026,98.5095,107.8125,3.8752,3.8279,4.0761,4.0762,0.8594,7.5881,43.0625,0.2784,4.1748,2.3862,4.2092,-28.4375,657.0223,472.5382,660.688,476.4398,干层
985.73,10.1484,0.0939,98.5625,108.0625,3.8957,3.7938,3.9719,3.9846,0.8599,7.9922,43.0625,0.2813,4.6366,2.3635,3.9437,-28.0781,657.8391,472.9536,660.6896,476.8886,干层
985.7808,10.3906,0.0833,98.832,101.875,3.8955,3.7746,3.9521,3.9431,0.8599,8.5547,43.0625,0.2828,4.7745,2.3512,3.8235,-28.2188,657.8416,473.3672,659.063,475.4034,干层
985.8316,10.3672,0.0771,98.7126,100.5625,3.8748,3.769,3.9801,3.9473,0.8594,9.7095,43.0625,0.2913,5.1878,2.3412,3.7107,-28.5156,656.2164,473.376,657.0302,474.5982,干层
985.8824,10.2344,0.0783,98.8499,99.75,3.8585,3.7651,4.0201,3.9846,0.8599,13.8516,43.0625,0.2934,5.3202,2.3437,3.7012,-28.5156,655.8107,473.3824,654.5897,474.1963,干层
985.9332,10.2031,0.0903,98.9375,98.5625,3.8541,3.7782,4.1108,4.0379,0.8599,21.7969,43.0625,0.2828,6.2222,2.3424,3.7445,-28.4062,653.3708,472.9817,652.963,473.3894,干层
985.984,10.2656,0.1001,98.4416,93.375,3.8441,3.8013,4.1225,4.0314,0.8594,22.4688,43.0625,0.2716,7.1087,2.3386,3.8445,-28.6094,652.1519,471.7689,651.3371,472.1761,干层
986.0348,10.2031,0.111,97.9793,91.625,3.8609,3.8206,4.1405,4.0459,0.8594,25.2188,43.0625,0.2614,8.2732,2.3184,3.8709,-28.7031,651.3398,470.5532,649.713,470.9592,干层
986.0856,10.2734,0.1135,98.0104,93.0625,3.902,3.8423,4.1335,4.009,0.8599,26.5938,43.0625,0.2581,9.1523,2.2806,3.9166,-28.2812,650.9355,468.931,648.8995,468.9316,干层
986.1364,10.25,0.1098,97.6555,86.9375,3.9234,3.8563,3.9669,3.8829,0.8589,31.0312,43.0625,0.2577,9.8296,2.2374,3.9563,-28.4375,650.9387,467.3089,648.0896,467.3089,干层
986.1872,10.4453,0.0991,98.0881,85.5625,3.9377,3.8602,3.8806,3.7969,0.8579,33.2473,43.0625,0.2561,9.5285,2.1962,3.9643,-29.6562,650.9412,465.2822,647.6837,464.0613,干层
986.238,10.6328,0.0867,98.9916,87.3125,4.0013,3.8724,4.2493,4.1001,0.8594,36.6562,43.0625,0.2744,8.4655,2.1925,3.7548,-30.4531,650.9441,462.8459,646.8726,461.6258,干层
986.2888,9.8594,0.0666,97.7103,95.0625,3.9896,3.9869,4.6256,4.4053,0.8594,38.5,43.0625,0.2831,6.3998,2.2184,3.6342,-30.8594,650.1328,460.0046,647.2828,458.7832,干层
986.3396,8.9609,0.0522,95.9453,90.0,3.9373,4.0919,4.2444,4.1228,0.8584,30.6969,43.0625,0.2822,4.7839,2.284,4.031,-31.7656,649.7277,457.5674,646.8792,454.3167,干层
986.3904,8.9375,0.0396,97.9962,88.6875,3.972,3.9919,4.1806,4.0753,0.8599,22.5156,43.0625,0.2675,4.3136,2.3251,4.4855,-32.875,648.5094,453.9108,646.881,452.692,干层
987.4064,8.8594,0.0127,96.7235,84.875,5.5684,5.856,6.8219,6.6416,0.8594,2.4863,43.1875,0.2976,4.4995,2.2905,6.2423,-36.5625,632.6971,447.9611,631.8838,448.3718,水层
987.4572,8.8828,0.0097,96.6761,84.8125,5.5172,5.8452,6.3848,6.2788,0.8594,2.3965,43.1875,0.3061,4.3707,2.2762,6.6757,-36.3438,631.8881,447.1537,631.8862,447.9681,水层
987.508,8.9375,0.0122,96.6088,91.375,5.5472,5.7029,5.7755,5.7821,0.8584,2.2346,43.2188,0.3001,4.3402,2.2882,6.4311,-35.75,631.8893,445.9432,631.4838,446.7576,水层
987.5588,8.9766,0.0293,96.3471,100.4375,5.6068,5.5087,5.6183,5.618,0.8594,2.1426,43.25,0.2808,4.4584,2.3333,5.8452,-35.0938,630.6733,444.7329,631.0796,446.3584,水层
987.6096,9.0469,0.0342,94.8584,104.25,5.6807,5.5225,5.5877,5.5542,0.8608,2.1328,43.25,0.2716,4.5695,2.3746,5.2767,-34.5938,630.2688,444.3299,631.0838,445.1455,水层
987.6604,9.0703,0.0489,94.5607,101.625,5.6522,5.6387,5.8519,5.7176,0.8599,2.2654,43.25,0.2836,4.6537,2.4141,5.2095,-34.0625,629.0515,443.5232,630.6794,443.9365,水层
987.7112,9.0078,0.0627,94.4856,99.7472,5.5892,5.702,6.3179,6.0878,0.8599,2.543,43.25,0.2929,4.5586,2.4366,5.6739,-33.8438,627.8345,441.4987,630.277,443.5335,水层
987.762,9.0312,0.0579,94.2048,96.3125,5.5341,5.6724,6.3998,6.215,0.8638,3.1719,43.25,0.2924,4.2295,2.4218,6.06,-33.875,627.8372,439.8837,629.8718,442.3214,水层
987.8128,9.0156,0.0414,94.777,96.3125,5.4897,5.64,6.0949,5.9752,0.8608,4.1278,43.25,0.2871,3.9704,2.39,6.1406,-34.0312,627.4361,439.4795,629.0636,441.5155,水层
987.8636,9.0625,0.0416,95.5125,98.125,5.474,5.6244,5.9361,5.8115,0.8564,5.4023,43.25,0.2851,3.7909,2.3788,6.029,-33.9375,627.4372,438.6783,629.0646,440.7097,水层
987.9144,9.0625,0.035,95.7341,99.375,5.4682,5.6005,5.8438,5.7381,0.8564,6.1094,43.25,0.2806,3.7891,2.3658,5.8416,-32.75,627.4413,438.2754,629.0692,440.7168,水层
987.9652,9.125,0.0296,95.8901,102.125,5.4437,5.539,5.6808,5.6185,0.8564,6.4414,43.25,0.2634,3.8764,2.359,5.7198,-32.125,627.0375,437.471,628.6646,440.7246,水层
988.016,9.1562,0.0453,95.7973,98.875,5.4396,5.4245,5.5734,5.5101,0.8594,6.4414,43.25,0.2601,4.3276,2.3656,5.607,-31.4219,627.4475,437.4769,628.6675,440.3257,水层
988.0668,9.3516,0.0684,95.8902,99.5,5.4019,5.3268,5.5728,5.5171,0.8579,6.4336,43.25,0.2551,4.7622,2.3754,5.5458,-31.3594,627.4514,437.4861,628.264,440.3367,水层
988.1176,9.5469,0.09,95.4224,98.125,5.3121,5.2597,5.417,5.373,0.8564,5.8203,43.25,0.261,5.3897,2.3701,5.4928,-30.8594,627.4543,436.6817,628.2678,440.3439,水层
988.1684,9.7031,0.1105,96.1399,98.875,5.2435,5.173,5.3842,5.3212,0.855,4.3377,43.25,0.2694,5.9929,2.3613,5.4074,-30.8906,627.4576,436.2816,627.8663,440.3556,水层
988.2192,9.8672,0.1294,96.5313,97.1875,5.1904,5.0969,5.4002,5.3357,0.855,3.4062,43.25,0.2767,6.4289,2.3574,5.3362,-30.5625,626.6479,436.2888,627.8673,440.7656,水层
988.27,9.6719,0.1324,96.4687,95.625,5.0655,5.0121,5.1934,5.1478,0.8564,2.877,43.25,0.2793,7.3271,2.339,5.3567,-30.25,626.2437,436.2987,627.4661,440.7734,水层
988.3208,9.9062,0.13,97.2831,93.0625,4.8966,4.9015,5.3027,5.2536,0.856,2.8126,43.25,0.2714,7.5371,2.3203,5.3542,-30.0312,625.8419,436.3106,627.4677,440.7818,水层
988.3716,9.7425,0.1256,97.1863,90.2477,4.7104,4.8135,4.9575,4.9992,0.8555,2.8125,43.25,0.2693,8.6714,2.2908,5.1881,-29.5627,625.4377,436.3132,626.2523,440.789,水层
988.4224,10.1328,0.1112,97.9092,87.375,4.5595,4.6343,4.5691,4.6186,0.856,2.9844,43.25,0.2673,9.4079,2.2372,5.0558,-29.8438,624.6293,436.3277,625.8477,440.7955,水层
988.4732,11.125,0.0992,98.9407,87.375,4.4328,4.3789,4.514,4.5259,0.8564,3.6699,43.25,0.2591,10.4094,2.1827,4.8279,-30.4375,624.6307,436.7377,625.8519,441.6186,水层
988.524,11.3047,0.0922,98.4804,92.0,4.2768,4.1717,4.1135,4.1926,0.8555,4.7148,43.2812,0.2618,11.1479,2.1499,4.476,-30.4375,623.8227,437.1516,625.0413,442.0311,水层
988.5748,10.6562,0.0912,100.0898,101.6875,4.044,4.032,3.8244,3.901,0.8555,6.3203,43.3125,0.2689,10.8036,2.1445,4.1285,-30.3906,623.4177,437.9728,624.6399,442.4462,水层
988.6256,10.6484,0.0897,101.5841,109.625,3.8935,3.8851,3.8663,3.9006,0.8555,7.168,43.3125,0.2815,9.6576,2.1515,3.9564,-30.1094,623.0167,438.7947,624.2347,443.6785,水层
988.6764,10.5,0.1038,101.5913,112.625,3.6881,3.7341,3.9023,3.8859,0.856,7.5156,43.3125,0.2833,8.2473,2.1872,3.7788,-29.7969,623.0184,440.0264,623.4267,443.6817,水层
988.7272,10.4141,0.1114,102.0675,106.8125,3.4561,3.5831,3.8251,3.794,0.856,7.4297,43.3125,0.2879,7.7277,2.2324,3.7745,-29.7344,622.6146,440.4376,623.4283,443.6894,水层
988.778,10.3594,0.1064,101.6348,98.9375,3.2362,3.3967,3.559,3.5865,0.855,7.0469,43.3125,0.291,8.6917,2.2386,3.8488,-29.6719,622.2127,440.852,623.0245,444.107,水层
988.8288,10.0938,0.0981,102.6209,98.5,3.0643,3.1306,3.0769,3.1253,0.855,6.8791,43.3125,0.304,9.272,2.2025,3.7133,-29.3438,622.2158,442.0842,623.0291,444.522,水层
988.8796,9.8672,0.0817,106.3198,103.6875,2.9687,2.8794,2.7265,2.7922,0.855,6.6797,43.3125,0.3132,8.6281,2.1677,3.1439,-29.0312,622.2192,442.0881,623.0322,444.1237,水层
988.9304,10.0391,0.073,109.2725,106.9375,2.9976,2.7056,2.5471,2.6219,0.8564,6.3633,43.3125,0.3226,7.9072,2.1802,2.6226,-28.5938,622.2229,442.5025,622.6287,443.721,水层
988.9812,10.0859,0.0756,110.777,101.8125,3.0499,2.7333,2.5105,2.5803,0.8574,6.0512,43.3125,0.331,7.7578,2.2293,2.3773,-28.3906,622.3485,442.5109,622.2252,443.7294,水层
989.032,9.6639,0.0736,111.8237,96.9964,3.1155,2.8604,2.8978,2.9265,0.8579,5.6836,43.3125,0.3461,7.709,2.2528,2.3788,-28.2966,622.7781,442.5193,622.2294,443.3344,水层
989.0828,9.4609,0.0535,106.9706,92.5625,3.234,3.0728,4.0549,3.9786,0.856,5.5117,43.3125,0.3367,6.4297,2.2687,2.571,-27.9688,623.2328,442.125,622.2337,442.9349,水层
989.1336,9.1328,0.0503,100.8029,87.4375,3.3904,3.4451,5.3761,4.9453,0.855,5.6016,43.3125,0.3104,6.0518,2.3145,3.1818,-28.4375,624.5027,442.1289,624.9197,442.5406,水层
989.1844,8.9844,0.043,96.8025,81.125,3.6452,3.8509,6.1143,5.4121,0.8545,6.0273,43.3438,0.2797,7.2093,2.3216,4.864,-29.7812,625.3618,441.7321,625.3618,442.5439,水层
989.2352,9.5938,0.0244,91.8955,80.25,4.0221,4.0926,6.5316,5.8886,0.8545,6.293,43.375,0.2553,9.1606,2.2199,6.7642,-30.2656,626.6348,440.9274,625.8102,442.1451,水层
989.286,10.4297,0.02,90.5773,87.875,4.4297,4.3503,5.3121,5.1352,0.855,6.4922,43.3438,0.2569,10.8955,2.1169,6.4973,-29.8594,627.9016,440.932,626.2555,441.7457,水层
989.3368,10.4141,0.0338,92.9991,97.0,5.0662,4.7577,4.9372,4.9381,0.8555,6.418,43.3438,0.2642,8.928,2.0966,5.2817,-30.0,629.1714,440.1281,627.5285,441.3469,水层
989.3876,9.7344,0.0473,93.0324,100.3125,5.5824,5.257,5.6523,5.5739,0.8555,6.3984,43.375,0.2819,6.5609,2.1636,4.8564,-30.9062,630.0368,439.3242,627.9769,441.7632,水层
989.4384,8.8125,0.0585,91.9028,94.75,5.7896,5.7475,6.2283,6.2229,0.8555,6.5859,43.375,0.2943,5.2762,2.2768,5.3919,-31.6406,630.0714,439.3294,628.0178,441.7677,水层
989.4892,8.7734,0.0606,92.1039,85.0,5.8678,6.0738,7.3625,7.4113,0.8555,6.5938,43.375,0.2939,5.0863,2.3592,6.6405,-31.8906,630.1122,438.9307,628.0617,441.3736,水层
989.54,8.7422,0.0331,92.3938,79.4375,5.7508,6.246,8.1188,8.0471,0.8555,6.8477,43.375,0.2915,5.2559,2.3532,7.5186,-32.1562,630.5574,438.1302,628.507,441.3788,水层
989.5908,8.7188,0.0152,92.4855,79.875,5.518,6.146,7.6649,7.5131,0.855,6.4805,43.375,0.2809,5.5143,2.31,7.9261,-33.3125,631.009,437.7277,629.3693,441.3872,水层
989.6416,8.7812,0.028,92.4039,86.25,5.2235,5.7287,7.0131,6.7616,0.855,6.5311,43.375,0.2749,6.5512,2.2789,8.1005,-33.9375,631.0529,437.7349,629.4069,441.8001,水层
989.6924,9.3367,0.0389,92.9519,95.8175,4.7203,5.0636,5.7721,5.6904,0.8545,6.3945,43.375,0.2591,7.7152,2.2275,7.3864,-32.7797,632.3196,437.3383,630.2692,442.2157,水层
989.7432,10.3125,0.0304,93.0769,102.0625,4.0673,4.3118,4.2032,4.3327,0.8555,6.6445,43.375,0.257,9.9617,2.143,5.3603,-30.9531,632.768,437.7546,631.1252,442.2221,水层
989.794,10.3125,0.0346,98.8919,101.6875,3.5229,3.5188,3.2346,3.2796,0.8579,6.6797,43.375,0.2961,10.8309,2.0756,3.837,-29.9531,633.6334,437.7598,631.9874,442.6389,水层
989.8448,10.0,0.0499,105.5884,97.75,3.1358,2.9264,2.6903,2.6988,0.856,6.9492,43.375,0.3423,10.4615,2.0524,2.9091,-29.3125,634.4863,438.1741,632.8434,443.0531,水层
989.8956,9.6406,0.0614,109.9079,99.4375,2.8309,2.5308,2.0917,2.1819,0.8555,6.8047,43.375,0.3622,9.3886,2.0784,2.4561,-29.0,635.3485,439.4032,634.5333,443.4666,水层
989.9464,9.3906,0.0675,118.9108,101.9375,2.7457,2.3078,1.8018,1.9401,0.8535,6.5547,43.375,0.3583,7.9261,2.1283,2.1036,-28.9844,636.6246,440.2238,636.2233,443.8801,水层
989.9972,9.3984,0.0773,122.0374,103.625,2.7516,2.2746,2.173,2.2764,0.8535,6.3441,43.375,0.3667,7.1602,2.1908,1.7776,-29.0625,637.8913,441.8604,637.0698,444.7,水层
990.048,9.3906,0.0744,117.6578,95.8125,2.8347,2.5149,2.91,2.9687,0.8535,6.7031,43.375,0.3743,5.6908,2.2541,1.6373,-29.3281,639.1611,442.2701,638.7567,445.5223,水层
990.0988,8.9453,0.0585,111.9585,86.0,2.9584,2.9826,4.3901,4.1149,0.854,7.2539,43.4062,0.3498,4.7308,2.316,2.0079,-30.3906,640.0201,443.5027,640.0358,445.9351,水层
990.1496,8.9219,0.0384,101.2904,81.625,3.1239,3.3719,6.3729,5.698,0.8545,7.7377,43.4375,0.3103,4.2257,2.3635,4.1063,-31.8438,642.124,443.9123,640.8918,447.5708,水层
990.2004,8.9219,0.03,93.5693,84.3125,3.3916,3.7539,6.6498,6.3698,0.8564,7.4961,43.4375,0.2848,4.1032,2.3728,6.4489,-32.0312,642.9736,443.9194,642.1616,448.3899,水层
990.2512,8.9375,0.0207,94.3555,93.4375,3.9246,4.214,6.2886,6.2749,0.8555,7.2539,43.4375,0.2902,4.0112,2.3589,6.8111,-32.0312,644.2528,445.1487,644.2654,448.8063,水层
990.302,8.8672,0.0184,94.8543,88.5,4.7622,4.9647,6.902,6.7985,0.854,6.9184,43.4375,0.2965,3.8574,2.3553,5.7857,-32.4062,645.5163,445.5621,645.1088,449.6253,水层
990.3528,8.8594,0.0239,94.618,83.625,5.4217,5.6712,7.1776,7.0137,0.8555,6.7969,43.4375,0.2829,3.8064,2.3645,6.2954,-33.25,646.783,446.7919,646.3723,450.4481,水层
990.4036,8.8828,0.0221,93.5897,75.0,5.7446,5.8751,6.9937,6.8891,0.855,6.6836,43.375,0.2528,4.0048,2.3522,7.748,-33.5,648.4666,447.2014,649.7081,451.267,水层
990.4544,9.0234,0.0166,94.8702,80.6875,5.8065,5.7223,6.0596,6.0553,0.8525,6.5117,43.4062,0.2329,4.312,2.3244,8.0123,-33.0938,650.1501,448.0217,652.2225,451.679,水层
990.5052,9.2422,0.0244,95.4587,90.5625,5.8079,5.4947,5.0129,5.1555,0.855,6.4727,43.4375,0.2343,4.4377,2.3086,6.5978,-31.9375,651.4168,448.8457,653.0596,452.9054,水层
990.556,9.7578,0.0333,96.378,103.4375,5.7456,5.39,4.8357,4.8734,0.8569,6.5039,43.4375,0.2572,4.312,2.3232,5.1963,-31.1094,654.3356,449.6658,655.9753,454.5399,水层
990.6068,9.5859,0.0442,95.7468,109.25,5.6873,5.4107,5.1153,5.0595,0.856,6.7734,43.4375,0.2804,4.1164,2.3661,4.7241,-30.9375,656.8406,450.0803,659.3049,455.7661,水层
990.6576,8.9766,0.045,95.0112,105.375,5.635,5.5082,5.6374,5.4992,0.8555,7.0583,43.4375,0.287,3.8359,2.4028,4.8792,-31.2188,659.3362,450.491,662.6375,456.993,水层
990.7084,8.9375,0.0381,93.9461,93.3125,5.5768,5.6263,6.4333,6.1749,0.854,7.5039,43.4375,0.2714,3.6393,2.4127,5.3174,-32.5312,662.2519,450.9048,664.3054,458.6284,水层
990.7592,8.8438,0.0183,92.9046,82.125,5.5513,5.8099,6.7186,6.4555,0.8545,7.9688,43.4375,0.2589,3.5865,2.3893,5.8018,-34.125,665.5814,452.5398,667.2211,459.0377,水层
993.604,8.8281,0.01,95.9313,83.9375,6.4505,6.4208,7.3852,6.9407,0.8506,2.4314,43.7188,0.2817,4.6951,2.3086,5.8596,-34.0938,632.1196,454.589,629.6359,449.2537,干层
993.6548,8.8125,0.0084,92.4904,81.0625,6.3009,6.7585,7.9753,7.3129,0.8506,2.7188,43.75,0.2617,4.4844,2.3275,6.4018,-33.5938,633.7755,453.8058,632.1196,449.6929,干层
993.7056,8.8438,0.011,91.1345,76.1875,6.1248,6.6567,8.0447,7.3224,0.8501,3.0098,43.75,0.2479,4.6735,2.3439,7.9669,-33.1875,635.0174,453.4268,634.1895,450.1511,干层
993.7564,8.9453,0.011,91.1541,82.0625,5.9827,6.2306,7.8813,7.3701,0.8496,3.7051,43.75,0.2406,4.5905,2.3564,8.5171,-33.1875,636.2593,453.0637,635.4314,450.1859,干层
993.8072,8.9766,0.0117,91.2389,89.6875,5.8931,5.9757,6.3665,6.3198,0.8506,4.8086,43.75,0.2556,4.7263,2.3383,7.0312,-33.3125,636.6733,452.7006,636.6733,450.6315,干层
993.858,9.0,0.0305,95.3131,99.3125,5.9071,5.9218,5.4788,5.4324,0.8511,6.5312,43.75,0.2645,4.7023,2.3415,5.7671,-33.4062,637.5013,452.3121,637.5013,450.6695,干层
993.9088,9.0312,0.0354,96.9077,95.25,5.9997,5.9069,5.9806,5.7867,0.8521,7.2227,43.75,0.2779,4.716,2.3316,5.3679,-32.9062,638.3293,451.9427,638.3293,451.1214,干层
993.9596,8.9766,0.024,96.341,93.1875,5.8028,5.8377,6.3348,6.0594,0.8516,7.5777,43.75,0.289,4.4244,2.3175,5.7185,-32.5938,639.1574,451.9966,639.9854,451.5701,干层
994.0104,9.0234,0.0278,95.569,87.875,5.5765,5.74,6.3671,6.1512,0.8511,7.6328,43.75,0.2967,4.1269,2.3266,6.189,-32.6562,639.5714,452.0283,640.3994,452.0219,干层
994.0612,9.0859,0.0504,95.6954,90.5625,5.3673,5.5215,6.4324,6.2182,0.8521,7.7617,43.75,0.2921,4.6525,2.3441,6.3781,-31.6719,640.8135,452.0631,642.4695,452.0568,干层
994.112,9.2812,0.0536,95.5434,91.375,5.1688,5.2786,5.9654,5.8658,0.8516,7.2038,43.7188,0.2884,4.9092,2.3551,6.0621,-31.1094,641.2275,452.1075,642.8835,453.3331,干层
994.1628,9.2031,0.0607,96.2752,97.9375,4.9628,5.0284,5.0673,5.0985,0.8511,6.5312,43.75,0.2934,5.6919,2.3473,5.8254,-31.4219,642.8837,452.5467,644.1255,454.2051,干层
994.2136,9.4775,0.0701,98.1964,101.4404,4.8126,4.7624,4.6959,4.7315,0.8511,6.3945,43.75,0.2945,6.2712,2.3161,5.524,-31.1402,643.2977,453.0049,645.3677,455.0581,干层
994.2644,10.5547,0.0737,99.2351,105.0,4.6031,4.4677,4.3976,4.4652,0.8506,6.1994,43.75,0.2839,8.0811,2.2542,4.8486,-30.6094,644.5398,453.0429,646.1957,455.5068,干层
994.3152,10.6953,0.0703,99.9452,104.0,4.3592,4.2642,3.9816,4.0984,0.8506,6.5664,43.75,0.2804,9.8288,2.206,4.2654,-30.1094,644.9539,453.9149,647.4379,456.3598,干层
994.366,10.9609,0.0652,102.1362,102.875,4.0684,4.041,3.86,3.9688,0.8516,6.0352,43.75,0.2861,11.3271,2.1621,4.0767,-29.6406,646.196,454.351,649.0941,457.6519,干层
